DT,baro LEVEL,Date,Time,ms,TEMPERATURE,logger LEVEL,Compensated Level,ground_to_water_m,well_id
2019-06-16 09:50:00,8.165601646799999,6/16/2019,9:50:00 AM,0,4.708,8.6829,0.5172983532000011,-93.40785733279999,EWT-1
2019-06-16 10:00:00,8.1654486888,6/16/2019,10:00:00 AM,0,4.708,8.682,0.5165513112000006,-93.40860437479999,EWT-1
2019-06-16 10:10:00,8.166274662000001,6/16/2019,10:10:00 AM,0,4.709,8.6814,0.5151253380000007,-93.41003034799999,EWT-1
2019-06-16 10:20:00,8.1664174228,6/16/2019,10:20:00 AM,0,4.709,8.6812,0.5147825772000001,-93.4103731088,EWT-1
2019-06-16 10:30:00,8.166753930399999,6/16/2019,10:30:00 AM,0,4.71,8.6803,0.513546069600002,-93.4116096164,EWT-1
2019-06-16 10:40:00,8.164908237199999,6/16/2019,10:40:00 AM,0,4.71,8.6797,0.5147917628000016,-93.4103639232,EWT-1
2019-06-16 10:50:00,8.164510546399999,6/16/2019,10:50:00 AM,0,4.71,8.6791,0.5145894536000011,-93.4105662324,EWT-1
2019-06-16 11:00:00,8.1653161252,6/16/2019,11:00:00 AM,0,4.71,8.6784,0.5130838747999995,-93.4120718112,EWT-1
2019-06-16 11:10:00,8.1658259852,6/16/2019,11:10:00 AM,0,4.711,8.6784,0.5125740148000002,-93.4125816712,EWT-1
2019-06-16 11:20:00,8.1653161252,6/16/2019,11:20:00 AM,0,4.711,8.6776,0.5122838747999996,-93.41287181119999,EWT-1
2019-06-16 11:30:00,8.164724687599998,6/16/2019,11:30:00 AM,0,4.711,8.6762,0.5114753124000018,-93.41368037359999,EWT-1
2019-06-16 11:40:00,8.1642658136,6/16/2019,11:40:00 AM,0,4.711,8.6752,0.5109341864000001,-93.41422149959999,EWT-1
2019-06-16 11:50:00,8.164102658400001,6/16/2019,11:50:00 AM,0,4.711,8.6745,0.5103973416000009,-93.4147583444,EWT-1
2019-06-16 12:00:00,8.163674376,6/16/2019,12:00:00 PM,0,4.711,8.674,0.510325624,-93.414830062,EWT-1
2019-06-16 12:10:00,8.16362339,6/16/2019,12:10:00 PM,0,4.712,8.6732,0.5095766099999999,-93.415579076,EWT-1
2019-06-16 12:20:00,8.1628789944,6/16/2019,12:20:00 PM,0,4.713,8.6724,0.5095210055999999,-93.41563468039999,EWT-1
2019-06-16 12:30:00,8.162063218399997,6/16/2019,12:30:00 PM,0,4.713,8.6708,0.5087367816000015,-93.41641890439999,EWT-1
2019-06-16 12:40:00,8.1620020352,6/16/2019,12:40:00 PM,0,4.7139999999999995,8.6696,0.5075979648000004,-93.4175577212,EWT-1
2019-06-16 12:50:00,8.160503046799999,6/16/2019,12:50:00 PM,0,4.7139999999999995,8.668,0.5074969532000004,-93.41765873279999,EWT-1
2019-06-16 13:00:00,8.1600135812,6/16/2019,1:00:00 PM,0,4.715,8.6665,0.5064864187999998,-93.4186692672,EWT-1
2019-06-16 13:10:00,8.15903465,6/16/2019,1:10:00 PM,0,4.715,8.665,0.5059653499999985,-93.419190336,EWT-1
2019-06-16 13:20:00,8.159360960399999,6/16/2019,1:20:00 PM,0,4.716,8.6637,0.5043390396000014,-93.4208166464,EWT-1
2019-06-16 13:30:00,8.156587322,6/16/2019,1:30:00 PM,0,4.716,8.6624,0.5058126779999998,-93.419343008,EWT-1
2019-06-16 13:40:00,8.154038022,6/16/2019,1:40:00 PM,0,4.716,8.6601,0.506061978,-93.41909370799999,EWT-1
2019-06-16 13:50:00,8.155995884400001,6/16/2019,1:50:00 PM,0,4.716,8.6592,0.5032041156000009,-93.4219515704,EWT-1
2019-06-16 14:00:00,8.1553738552,6/16/2019,2:00:00 PM,0,4.716,8.6576,0.5022261447999998,-93.42292954119999,EWT-1
2019-06-16 14:10:00,8.155292277600001,6/16/2019,2:10:00 PM,0,4.716,8.6567,0.5014077223999998,-93.4237479636,EWT-1
2019-06-16 14:20:00,8.1551189252,6/16/2019,2:20:00 PM,0,4.717,8.6556,0.5004810747999997,-93.4246746112,EWT-1
2019-06-16 14:30:00,8.1565057444,6/16/2019,2:30:00 PM,0,4.718,8.6561,0.4995942555999999,-93.4255614304,EWT-1
2019-06-16 14:40:00,8.1599625952,6/16/2019,2:40:00 PM,0,4.718,8.6578,0.4978374048000002,-93.4273182812,EWT-1
2019-06-16 14:50:00,8.1644697576,6/16/2019,2:50:00 PM,0,4.718,8.6592,0.4947302424000011,-93.4304254436,EWT-1
2019-06-16 15:00:00,8.1708226132,6/16/2019,3:00:00 PM,0,4.718999999999999,8.665,0.4941773867999988,-93.43097829919999,EWT-1
2019-06-16 15:10:00,8.1701903868,6/16/2019,3:10:00 PM,0,4.718999999999999,8.6779,0.5077096131999994,-93.4174460728,EWT-1
2019-06-16 15:20:00,8.171036754400001,6/16/2019,3:20:00 PM,0,4.718,8.6989,0.5278632456000008,-93.3972924404,EWT-1
2019-06-16 15:30:00,8.172219629599999,6/16/2019,3:30:00 PM,0,4.718,8.71,0.5377803704000019,-93.3873753156,EWT-1
2019-06-16 15:40:00,8.165764802,6/16/2019,3:40:00 PM,0,4.717,8.7148,0.5490351980000003,-93.376120488,EWT-1
2019-06-16 15:50:00,8.1640924612,6/16/2019,3:50:00 PM,0,4.717,8.7181,0.5540075388000005,-93.37114814719999,EWT-1
2019-06-16 16:00:00,8.162654655999999,6/16/2019,4:00:00 PM,0,4.717,8.7204,0.5577453440000006,-93.367410342,EWT-1
2019-06-16 16:10:00,8.163021755199999,6/16/2019,4:10:00 PM,0,4.718,8.7229,0.5598782448000001,-93.36527744119999,EWT-1
2019-06-16 16:20:00,8.1615023724,6/16/2019,4:20:00 PM,0,4.718999999999999,8.7252,0.5636976275999999,-93.36145805839999,EWT-1
2019-06-16 16:30:00,8.1619102604,6/16/2019,4:30:00 PM,0,4.718999999999999,8.7231,0.5611897396000014,-93.3639659464,EWT-1
2019-06-16 16:40:00,8.1603500888,6/16/2019,4:40:00 PM,0,4.72,8.7227,0.5623499112000001,-93.3628057748,EWT-1
2019-06-16 16:50:00,8.15852479,6/16/2019,4:50:00 PM,0,4.721,8.7204,0.5618752100000002,-93.363280476,EWT-1
2019-06-16 17:00:00,8.1545580792,6/16/2019,5:00:00 PM,0,4.7219999999999995,8.7175,0.5629419208000002,-93.3622137652,EWT-1
2019-06-16 17:10:00,8.153242640399997,6/16/2019,5:10:00 PM,0,4.723,8.7162,0.5629573596000021,-93.36219832639999,EWT-1
2019-06-16 17:20:00,8.1546702484,6/16/2019,5:20:00 PM,0,4.724,8.7176,0.5629297515999987,-93.3622259344,EWT-1
2019-06-16 17:30:00,8.157137970800001,6/16/2019,5:30:00 PM,0,4.724,8.7194,0.5622620292000011,-93.3628936568,EWT-1
2019-06-16 17:40:00,8.1583820292,6/16/2019,5:40:00 PM,0,4.724,8.72,0.5616179708000004,-93.3635377152,EWT-1
2019-06-16 17:50:00,8.158269859999999,6/16/2019,5:50:00 PM,0,4.725,8.7193,0.5610301400000015,-93.364125546,EWT-1
2019-06-16 18:00:00,8.157810986,6/16/2019,6:00:00 PM,0,4.726,8.7185,0.5606890140000012,-93.36446667199999,EWT-1
2019-06-16 18:10:00,8.157545858799999,6/16/2019,6:10:00 PM,0,4.726,8.7179,0.5603541412000013,-93.3648015448,EWT-1
2019-06-16 18:20:00,8.157311323199997,6/16/2019,6:20:00 PM,0,4.726,8.7173,0.5599886768000015,-93.3651670092,EWT-1
2019-06-16 18:30:00,8.1572909288,6/16/2019,6:30:00 PM,0,4.727,8.7163,0.5590090712000002,-93.3661466148,EWT-1
2019-06-16 18:40:00,8.156842251999999,6/16/2019,6:40:00 PM,0,4.727,8.7155,0.5586577480000017,-93.366497938,EWT-1
2019-06-16 18:50:00,8.1566587024,6/16/2019,6:50:00 PM,0,4.728,8.715,0.5583412976000002,-93.3668143884,EWT-1
2019-06-16 19:00:00,8.15623042,6/16/2019,7:00:00 PM,0,4.729,8.7143,0.5580695799999997,-93.367086106,EWT-1
2019-06-16 19:10:00,8.156036673200001,6/16/2019,7:10:00 PM,0,4.729,8.714,0.5579633268000013,-93.36719235919999,EWT-1
2019-06-16 19:20:00,8.156138645199999,6/16/2019,7:20:00 PM,0,4.73,8.7136,0.5574613548000009,-93.3676943312,EWT-1
2019-06-16 19:30:00,8.155710362799999,6/16/2019,7:30:00 PM,0,4.731,8.7131,0.5573896372000018,-93.3677660488,EWT-1
2019-06-16 19:40:00,8.1552208972,6/16/2019,7:40:00 PM,0,4.731,8.7126,0.5573791028000006,-93.3677765832,EWT-1
2019-06-16 19:50:00,8.1554452356,6/16/2019,7:50:00 PM,0,4.732,8.712,0.5565547643999995,-93.36860092159999,EWT-1
2019-06-16 20:00:00,8.1559652928,6/16/2019,8:00:00 PM,0,4.732,8.7125,0.5565347072000009,-93.3686209788,EWT-1
2019-06-16 20:10:00,8.1569748156,6/16/2019,8:10:00 PM,0,4.7330000000000005,8.7132,0.5562251844000006,-93.36893050159999,EWT-1
2019-06-16 20:20:00,8.158922480800001,6/16/2019,8:20:00 PM,0,4.7330000000000005,8.7144,0.5554775192000001,-93.3696781668,EWT-1
2019-06-16 20:30:00,8.1592487912,6/16/2019,8:30:00 PM,0,4.734,8.7147,0.555451208800001,-93.3697044772,EWT-1
2019-06-16 20:40:00,8.159411946399999,6/16/2019,8:40:00 PM,0,4.735,8.715,0.5555880536000011,-93.36956763239999,EWT-1
2019-06-16 20:50:00,8.160584624399997,6/16/2019,8:50:00 PM,0,4.736000000000001,8.7158,0.5552153756000013,-93.3699403104,EWT-1
2019-06-16 21:00:00,8.160186933599999,6/16/2019,9:00:00 PM,0,4.737,8.7156,0.5554130664000017,-93.36974261959999,EWT-1
2019-06-16 21:10:00,8.1599829896,6/16/2019,9:10:00 PM,0,4.738,8.7148,0.5548170104000008,-93.3703386756,EWT-1
2019-06-16 21:20:00,8.159768848399999,6/16/2019,9:20:00 PM,0,4.738,8.7149,0.5551311516000013,-93.37002453439999,EWT-1
2019-06-16 21:30:00,8.160186933599999,6/16/2019,9:30:00 PM,0,4.738,8.7148,0.5546130664000017,-93.3705426196,EWT-1
2019-06-16 21:40:00,8.1602991028,6/16/2019,9:40:00 PM,0,4.739,8.7149,0.5546008972000003,-93.37055478879999,EWT-1
2019-06-16 21:50:00,8.1621651904,6/16/2019,9:50:00 PM,0,4.74,8.7163,0.5541348096000007,-93.3710208764,EWT-1
2019-06-16 22:00:00,8.1635826012,6/16/2019,10:00:00 PM,0,4.7410000000000005,8.7175,0.5539173987999995,-93.3712382872,EWT-1
2019-06-16 22:10:00,8.164143447199999,6/16/2019,10:10:00 PM,0,4.742,8.7181,0.5539565528000008,-93.3711991332,EWT-1
2019-06-16 22:20:00,8.164184236,6/16/2019,10:20:00 PM,0,4.743,8.7188,0.5546157639999993,-93.37053992199999,EWT-1
2019-06-16 22:30:00,8.164581926799999,6/16/2019,10:30:00 PM,0,4.744,8.7181,0.5535180731999993,-93.3716376128,EWT-1
2019-06-16 22:40:00,8.1638885172,6/16/2019,10:40:00 PM,0,4.745,8.7182,0.5543114827999993,-93.3708442032,EWT-1
2019-06-16 22:50:00,8.1648062652,6/16/2019,10:50:00 PM,0,4.745,8.7183,0.5534937348,-93.3716619512,EWT-1
2019-06-16 23:00:00,8.1651835616,6/16/2019,11:00:00 PM,0,4.747,8.7187,0.5535164384000009,-93.3716392476,EWT-1
2019-06-16 23:10:00,8.1650408008,6/16/2019,11:10:00 PM,0,4.747,8.7187,0.5536591992000002,-93.3714964868,EWT-1
2019-06-16 23:20:00,8.1641944332,6/16/2019,11:20:00 PM,0,4.748,8.718,0.5538055667999995,-93.3713501192,EWT-1
2019-06-16 23:30:00,8.1648368568,6/16/2019,11:30:00 PM,0,4.749,8.7178,0.5529631432000013,-93.3721925428,EWT-1
2019-06-16 23:40:00,8.1640924612,6/16/2019,11:40:00 PM,0,4.75,8.7177,0.5536075388000015,-93.3715481472,EWT-1
2019-06-16 23:50:00,8.164143447199999,6/16/2019,11:50:00 PM,0,4.751,8.7174,0.5532565528000006,-93.3718991332,EWT-1
2019-06-17 00:00:00,8.1643066024,6/17/2019,12:00:00 AM,0,4.752,8.7171,0.5527933976000003,-93.3723622884,EWT-1
2019-06-17 00:10:00,8.1638375312,6/17/2019,12:10:00 AM,0,4.752,8.7166,0.5527624687999992,-93.3723932172,EWT-1
2019-06-17 00:20:00,8.1636539816,6/17/2019,12:20:00 AM,0,4.753,8.7164,0.5527460184000006,-93.3724096676,EWT-1
2019-06-17 00:30:00,8.163429643199999,6/17/2019,12:30:00 AM,0,4.754,8.7166,0.5531703568000008,-93.3719853292,EWT-1
2019-06-17 00:40:00,8.163429643199999,6/17/2019,12:40:00 AM,0,4.755,8.7162,0.5527703568000017,-93.3723853292,EWT-1
2019-06-17 00:50:00,8.1639089116,6/17/2019,12:50:00 AM,0,4.757,8.7163,0.5523910884000003,-93.3727645976,EWT-1
2019-06-17 01:00:00,8.164031278,6/17/2019,1:00:00 AM,0,4.758,8.7169,0.5528687220000013,-93.372286964,EWT-1
2019-06-17 01:10:00,8.164479954799999,6/17/2019,1:10:00 AM,0,4.758,8.7168,0.5523200452000001,-93.37283564079999,EWT-1
2019-06-17 01:20:00,8.164255616399997,6/17/2019,1:20:00 AM,0,4.7589999999999995,8.7168,0.5525443836000008,-93.3726113024,EWT-1
2019-06-17 01:30:00,8.163929306,6/17/2019,1:30:00 AM,0,4.76,8.7162,0.5522706940000006,-93.372884992,EWT-1
2019-06-17 01:40:00,8.1628586,6/17/2019,1:40:00 AM,0,4.762,8.7157,0.5528414000000001,-93.37231428599999,EWT-1
2019-06-17 01:50:00,8.162766825199999,6/17/2019,1:50:00 AM,0,4.762,8.7156,0.5528331748000017,-93.3723225112,EWT-1
2019-06-17 02:00:00,8.1625832756,6/17/2019,2:00:00 AM,0,4.763,8.7148,0.5522167244000009,-93.3729389616,EWT-1
2019-06-17 02:10:00,8.1622059792,6/17/2019,2:10:00 AM,0,4.765,8.7145,0.5522940207999998,-93.37286166519999,EWT-1
2019-06-17 02:20:00,8.161288231199999,6/17/2019,2:20:00 AM,0,4.765,8.7134,0.5521117688000015,-93.3730439172,EWT-1
2019-06-17 02:30:00,8.1604214692,6/17/2019,2:30:00 AM,0,4.766,8.713,0.5525785308,-93.37257715519999,EWT-1
2019-06-17 02:40:00,8.1604826524,6/17/2019,2:40:00 AM,0,4.7669999999999995,8.7135,0.5530173475999991,-93.37213833839999,EWT-1
2019-06-17 02:50:00,8.1610333012,6/17/2019,2:50:00 AM,0,4.7669999999999995,8.7135,0.5524666988,-93.3726889872,EWT-1
2019-06-17 03:00:00,8.161920457599999,6/17/2019,3:00:00 AM,0,4.768,8.7143,0.5523795424000006,-93.37277614359999,EWT-1
2019-06-17 03:10:00,8.1627464308,6/17/2019,3:10:00 AM,0,4.769,8.7146,0.5518535692000004,-93.37330211679999,EWT-1
2019-06-17 03:20:00,8.162909586,6/17/2019,3:20:00 AM,0,4.77,8.715,0.5520904140000003,-93.37306527199999,EWT-1
2019-06-17 03:30:00,8.1625832756,6/17/2019,3:30:00 AM,0,4.771,8.7149,0.5523167244000007,-93.3728389616,EWT-1
2019-06-17 03:40:00,8.1628687972,6/17/2019,3:40:00 AM,0,4.771,8.7147,0.5518312028000008,-93.3733244832,EWT-1
2019-06-17 03:50:00,8.162297753999999,6/17/2019,3:50:00 AM,0,4.772,8.7144,0.5521022460000005,-93.37305343999999,EWT-1
2019-06-17 04:00:00,8.162104007199996,6/17/2019,4:00:00 AM,0,4.773,8.7146,0.5524959928000026,-93.37265969319999,EWT-1
2019-06-17 04:10:00,8.163001360800001,6/17/2019,4:10:00 AM,0,4.774,8.7147,0.5516986392000014,-93.3734570468,EWT-1
2019-06-17 04:20:00,8.1629401776,6/17/2019,4:20:00 AM,0,4.774,8.715,0.5520598224000004,-93.3730958636,EWT-1
2019-06-17 04:30:00,8.162736233599999,6/17/2019,4:30:00 AM,0,4.775,8.7148,0.5520637664000017,-93.3730919196,EWT-1
2019-06-17 04:40:00,8.1626444588,6/17/2019,4:40:00 AM,0,4.776,8.7149,0.552255541200001,-93.3729001448,EWT-1
2019-06-17 04:50:00,8.1636539816,6/17/2019,4:50:00 AM,0,4.7780000000000005,8.7158,0.5521460184000002,-93.3730096676,EWT-1
2019-06-17 05:00:00,8.1640006864,6/17/2019,5:00:00 AM,0,4.779,8.7164,0.5523993136000005,-93.37275637239999,EWT-1
2019-06-17 05:10:00,8.164408574400001,6/17/2019,5:10:00 AM,0,4.78,8.7166,0.5521914256000002,-93.3729642604,EWT-1
2019-06-17 05:20:00,8.1650815896,6/17/2019,5:20:00 AM,0,4.78,8.7169,0.551818410400001,-93.3733372756,EWT-1
2019-06-17 05:30:00,8.165030603599996,6/17/2019,5:30:00 AM,0,4.781000000000001,8.7171,0.5520693964000021,-93.3730862896,EWT-1
2019-06-17 05:40:00,8.165642435599999,6/17/2019,5:40:00 AM,0,4.781000000000001,8.7175,0.5518575644000006,-93.3732981216,EWT-1
2019-06-17 05:50:00,8.165764802,6/17/2019,5:50:00 AM,0,4.783,8.7176,0.5518351979999991,-93.37332048799999,EWT-1
2019-06-17 06:00:00,8.1655200692,6/17/2019,6:00:00 AM,0,4.784,8.7175,0.5519799308,-93.3731757552,EWT-1
2019-06-17 06:10:00,8.1650611952,6/17/2019,6:10:00 AM,0,4.785,8.7181,0.5530388047999999,-93.3721168812,EWT-1
2019-06-17 06:20:00,8.1653671112,6/17/2019,6:20:00 AM,0,4.7860000000000005,8.7183,0.5529328887999991,-93.3722227972,EWT-1
2019-06-17 06:30:00,8.1658361824,6/17/2019,6:30:00 AM,0,4.787,8.7193,0.5534638176000009,-93.37169186839999,EWT-1
2019-06-17 06:40:00,8.166529592,6/17/2019,6:40:00 AM,0,4.788,8.7198,0.5532704079999995,-93.371885278,EWT-1
2019-06-17 06:50:00,8.1675799036,6/17/2019,6:50:00 AM,0,4.788,8.721,0.5534200964,-93.3717355896,EWT-1
2019-06-17 07:00:00,8.168232524399999,6/17/2019,7:00:00 AM,0,4.79,8.7207,0.5524674756000021,-93.3726882104,EWT-1
2019-06-17 07:10:00,8.168528243199999,6/17/2019,7:10:00 AM,0,4.79,8.7215,0.5529717568000017,-93.37218392919999,EWT-1
2019-06-17 07:20:00,8.1691400752,6/17/2019,7:20:00 AM,0,4.791,8.7218,0.5526599248000004,-93.3724957612,EWT-1
2019-06-17 07:30:00,8.169925259600001,6/17/2019,7:30:00 AM,0,4.793,8.7226,0.5526747404000005,-93.37248094559999,EWT-1
2019-06-17 07:40:00,8.170180189599996,6/17/2019,7:40:00 AM,0,4.794,8.7232,0.5530198104000021,-93.3721358756,EWT-1
2019-06-17 07:50:00,8.1700782176,6/17/2019,7:50:00 AM,0,4.794,8.7229,0.5528217823999988,-93.3723339036,EWT-1
2019-06-17 08:00:00,8.170751232799999,6/17/2019,8:00:00 AM,0,4.795,8.7234,0.5526487672000009,-93.3725069188,EWT-1
2019-06-17 08:10:00,8.1709347824,6/17/2019,8:10:00 AM,0,4.796,8.724,0.5530652176000004,-93.37209046839999,EWT-1
2019-06-17 08:20:00,8.171087740399999,6/17/2019,8:20:00 AM,0,4.797,8.7241,0.5530122596000009,-93.3721434264,EWT-1
2019-06-17 08:30:00,8.172566334399999,6/17/2019,8:30:00 AM,0,4.798,8.7251,0.5525336656000004,-93.3726220204,EWT-1
2019-06-17 08:40:00,8.17280087,6/17/2019,8:40:00 AM,0,4.798,8.7252,0.5523991299999995,-93.372756556,EWT-1
2019-06-17 08:50:00,8.17254594,6/17/2019,8:50:00 AM,0,4.8,8.7255,0.5529540600000011,-93.37220162599999,EWT-1
2019-06-17 09:00:00,8.172851856,6/17/2019,9:00:00 AM,0,4.801,8.7257,0.5528481440000004,-93.372307542,EWT-1
2019-06-17 09:10:00,8.1730558,6/17/2019,9:10:00 AM,0,4.802,8.7253,0.5522442000000005,-93.37291148599999,EWT-1
2019-06-17 09:20:00,8.1741367032,6/17/2019,9:20:00 AM,0,4.802,8.7253,0.5511632968000004,-93.3739923892,EWT-1
2019-06-17 09:30:00,8.1741367032,6/17/2019,9:30:00 AM,0,4.803,8.7259,0.551763296799999,-93.37339238919999,EWT-1
2019-06-17 09:40:00,8.1746567604,6/17/2019,9:40:00 AM,0,4.803999999999999,8.7264,0.5517432396000004,-93.3734124464,EWT-1
2019-06-17 09:50:00,8.174085717199999,6/17/2019,9:50:00 AM,0,4.803999999999999,8.7259,0.5518142828000006,-93.3733414032,EWT-1
2019-06-17 10:00:00,8.1743610416,6/17/2019,10:00:00 AM,0,4.805,8.7262,0.5518389584000012,-93.3733167276,EWT-1
2019-06-17 10:10:00,8.1747995212,6/17/2019,10:10:00 AM,0,4.806,8.7263,0.5515004787999995,-93.3736552072,EWT-1
2019-06-17 10:20:00,8.1747995212,6/17/2019,10:20:00 AM,0,4.8069999999999995,8.7263,0.5515004787999995,-93.3736552072,EWT-1
2019-06-17 10:30:00,8.174768929599999,6/17/2019,10:30:00 AM,0,4.809,8.7268,0.5520310704000018,-93.37312461559999,EWT-1
2019-06-17 10:40:00,8.1754317476,6/17/2019,10:40:00 AM,0,4.809,8.7261,0.5506682524000013,-93.3744874336,EWT-1
2019-06-17 10:50:00,8.175115634399999,6/17/2019,10:50:00 AM,0,4.81,8.7265,0.5513843656000006,-93.3737713204,EWT-1
2019-06-17 11:00:00,8.175176817599999,6/17/2019,11:00:00 AM,0,4.811,8.726,0.550823182400002,-93.37433250359999,EWT-1
2019-06-17 11:10:00,8.1757478608,6/17/2019,11:10:00 AM,0,4.812,8.7252,0.5494521391999996,-93.3757035468,EWT-1
2019-06-17 11:20:00,8.176380087199997,6/17/2019,11:20:00 AM,0,4.812,8.7253,0.5489199128000024,-93.3762357732,EWT-1
2019-06-17 11:30:00,8.176828764,6/17/2019,11:30:00 AM,0,4.813,8.7245,0.5476712360000011,-93.37748445,EWT-1
2019-06-17 11:40:00,8.1776343428,6/17/2019,11:40:00 AM,0,4.814,8.7243,0.5466656572000002,-93.3784900288,EWT-1
2019-06-17 11:50:00,8.17789947,6/17/2019,11:50:00 AM,0,4.815,8.7239,0.5460005300000006,-93.379155156,EWT-1
2019-06-17 12:00:00,8.1779198644,6/17/2019,12:00:00 PM,0,4.816,8.7236,0.5456801355999996,-93.3794755504,EWT-1
2019-06-17 12:10:00,8.1775527652,6/17/2019,12:10:00 PM,0,4.816,8.7222,0.5446472348000011,-93.3805084512,EWT-1
2019-06-17 12:20:00,8.178419527199999,6/17/2019,12:20:00 PM,0,4.817,8.7215,0.5430804728000016,-93.3820752132,EWT-1
2019-06-17 12:30:00,8.17789947,6/17/2019,12:30:00 PM,0,4.8180000000000005,8.7201,0.5422005300000006,-93.382955156,EWT-1
2019-06-17 12:40:00,8.1771958632,6/17/2019,12:40:00 PM,0,4.819,8.7192,0.542004136800001,-93.3831515492,EWT-1
2019-06-17 12:50:00,8.175921213199999,6/17/2019,12:50:00 PM,0,4.82,8.7173,0.5413787868000011,-93.3837768992,EWT-1
2019-06-17 13:00:00,8.176074171199998,6/17/2019,1:00:00 PM,0,4.82,8.7165,0.5404258288000019,-93.3847298572,EWT-1
2019-06-17 13:10:00,8.1755745084,6/17/2019,1:10:00 PM,0,4.821000000000001,8.7157,0.5401254915999996,-93.3850301944,EWT-1
2019-06-17 13:20:00,8.1754725364,6/17/2019,1:20:00 PM,0,4.822,8.7145,0.5390274636000001,-93.3861282224,EWT-1
2019-06-17 13:30:00,8.1764310732,6/17/2019,1:30:00 PM,0,4.823,8.7132,0.5367689268000007,-93.38838675919999,EWT-1
2019-06-17 13:40:00,8.176237326399999,6/17/2019,1:40:00 PM,0,4.824,8.7125,0.5362626736000013,-93.38889301239999,EWT-1
2019-06-17 13:50:00,8.1759721992,6/17/2019,1:50:00 PM,0,4.825,8.7116,0.5356278008000004,-93.3895278852,EWT-1
2019-06-17 14:00:00,8.1757988468,6/17/2019,2:00:00 PM,0,4.825,8.7107,0.5349011531999999,-93.3902545328,EWT-1
2019-06-17 14:10:00,8.174044928399999,6/17/2019,2:10:00 PM,0,4.8260000000000005,8.7094,0.5353550716000015,-93.3898006144,EWT-1
2019-06-17 14:20:00,8.173891970399998,6/17/2019,2:20:00 PM,0,4.827,8.7084,0.5345080296000013,-93.39064765639999,EWT-1
2019-06-17 14:30:00,8.173728815199999,6/17/2019,2:30:00 PM,0,4.828,8.7076,0.5338711848000006,-93.39128450119999,EWT-1
2019-06-17 14:40:00,8.174004139600001,6/17/2019,2:40:00 PM,0,4.828,8.7069,0.5328958604,-93.3922598256,EWT-1
2019-06-17 14:50:00,8.1741061116,6/17/2019,2:50:00 PM,0,4.829,8.7057,0.5315938883999998,-93.3935617976,EWT-1
2019-06-17 15:00:00,8.1732699412,6/17/2019,3:00:00 PM,0,4.83,8.7042,0.5309300588000011,-93.3942256272,EWT-1
2019-06-17 15:10:00,8.172586728799999,6/17/2019,3:10:00 PM,0,4.831,8.7033,0.5307132712000016,-93.3944424148,EWT-1
2019-06-17 15:20:00,8.1713630648,6/17/2019,3:20:00 PM,0,4.831,8.7022,0.5308369352000001,-93.3943187508,EWT-1
2019-06-17 15:30:00,8.170700246800001,6/17/2019,3:30:00 PM,0,4.832,8.7002,0.5294997531999996,-93.3956559328,EWT-1
2019-06-17 15:40:00,8.1692216528,6/17/2019,3:40:00 PM,0,4.832,8.6998,0.5305783472000005,-93.39457733879999,EWT-1
2019-06-17 15:50:00,8.17152622,6/17/2019,3:50:00 PM,0,4.833,8.699,0.5274737799999993,-93.397681906,EWT-1
2019-06-17 16:00:00,8.170924585199998,6/17/2019,4:00:00 PM,0,4.834,8.6986,0.5276754148000027,-93.3974802712,EWT-1
2019-06-17 16:10:00,8.1708328104,6/17/2019,4:10:00 PM,0,4.835,8.6975,0.5266671895999995,-93.39848849639999,EWT-1
2019-06-17 16:20:00,8.1700884148,6/17/2019,4:20:00 PM,0,4.835,8.6959,0.5258115851999996,-93.3993441008,EWT-1
2019-06-17 16:30:00,8.169017708799998,6/17/2019,4:30:00 PM,0,4.836,8.6967,0.5276822912000014,-93.39747339479999,EWT-1
2019-06-17 16:40:00,8.172362390399996,6/17/2019,4:40:00 PM,0,4.837,8.7009,0.5285376096000025,-93.39661807639999,EWT-1
2019-06-17 16:50:00,8.173586054400001,6/17/2019,4:50:00 PM,0,4.838,8.6995,0.525913945600001,-93.3992417404,EWT-1
2019-06-17 17:00:00,8.174177492,6/17/2019,5:00:00 PM,0,4.838,8.7,0.5258225079999992,-93.39933317799999,EWT-1
2019-06-17 17:10:00,8.1752380008,6/17/2019,5:10:00 PM,0,4.8389999999999995,8.7008,0.5255619991999989,-93.3995936868,EWT-1
2019-06-17 17:20:00,8.1749218876,6/17/2019,5:20:00 PM,0,4.8389999999999995,8.701,0.5260781124000005,-93.3990775736,EWT-1
2019-06-17 17:30:00,8.173514674,6/17/2019,5:30:00 PM,0,4.8389999999999995,8.7001,0.5265853260000011,-93.39857036,EWT-1
2019-06-17 17:40:00,8.1739021676,6/17/2019,5:40:00 PM,0,4.84,8.6998,0.5258978324000001,-93.39925785359999,EWT-1
2019-06-17 17:50:00,8.174830112799999,6/17/2019,5:50:00 PM,0,4.841,8.6997,0.5248698872000013,-93.4002857988,EWT-1
2019-06-17 18:00:00,8.1745955772,6/17/2019,6:00:00 PM,0,4.841,8.7002,0.5256044228000007,-93.3995512632,EWT-1
2019-06-17 18:10:00,8.1745955772,6/17/2019,6:10:00 PM,0,4.841,8.7008,0.5262044227999993,-93.39895126319999,EWT-1
2019-06-17 18:20:00,8.1739429564,6/17/2019,6:20:00 PM,0,4.842,8.7018,0.5278570436000011,-93.39729864239999,EWT-1
