"TOA5","Station1_wx100","CR1000","6586","CR1000.Std.10","CPU:SH_Site1_1_1.CR1","60827","hourly"
"TIMESTAMP","RECORD","WS_ms_25ft","WindDir_25ft","SD_WindDir_25ft","AirTC_25ft_Avg","RH_25ft","SnowPillow_in_Avg","Batt_Volt_Avg","BP_mbar_Avg","SlrkW_Avg","SlrMJ_Tot","ETos","Rso","WS_ms_100ft","WindDir_100ft","SD_WindDir_100ft","AirTC_100ft_Avg","RH_100ft","JUDD_AT_Avg","JUDD_Depth_Avg","V1_Avg(1)","V1_Avg(2)","V1_Avg(3)","V2_Avg(1)","V2_Avg(2)","V2_Avg(3)","V3_Avg(1)","V3_Avg(2)","V3_Avg(3)","V4_Avg(1)","V4_Avg(2)","V4_Avg(3)"
"2009-04-04 14:00:00",2209,1.562,92.9,47.98,4.638,27.92,23.41692,13.45,832,0.883,1.563,0.227,3.016,2.568,65.97,37.71,6.028,26.02,7.066,447.2,1686,1637,1617,983,842,830,505.7,249.5,180.1,1611,1574,1536
"2009-04-04 15:00:00",2210,1.159,84,59.57,5.531,26.56,23.44156,13.42,832,0.476,0.843,0.146,2.635,2.592,65.78,31.69,7.127,26.05,8.5,448.6,1679,1637,1617,972,841,831,490.6,248.6,180.3,1612,1579,1537
"2009-04-04 16:00:00",2211,1.302,101.2,50.95,6.331,24.45,23.40887,13.4,832,0.549,0.972,0.159,2.089,2.314,84.7,30.51,7.183,25.09,8.9,448.5,1672,1636,1616,961,841,830,475.7,248.6,180.3,1614,1581,1538
"2009-04-04 17:00:00",2212,1.227,87.2,45.19,5.941,25.1,23.38428,13.43,832,0.339,0.6,0.107,1.416,2.937,62.96,18.66,6.578,24.72,7.75,448.2,1667,1636,1615,953,841,831,465.5,248.6,180.3,1614,1582,1537
"2009-04-04 18:00:00",2213,0.643,80.4,41.85,4.795,25.75,23.36945,13.5,832,0.077,0.136,0.039,0.662,2.497,63.03,18.54,4.429,33.76,4.473,447.4,1666,1636,1614,951,841,831,462.7,248.7,180.3,1615,1581,1536
"2009-04-04 19:00:00",2214,0.144,262.9,11.9,1.338,52.12,23.36199,13.63,832,0.004,0.006,-0.004,0.047,1.061,261.2,45.08,-0.052,60.23,-0.442,446.7,1667,1636,1614,953,841,830,465.2,248.8,180,1614,1579,1534
"2009-04-04 20:00:00",2215,0.201,246.9,23.97,-1.83,56.44,23.3736,13.75,832,0,0,-0.004,0,1.515,266.4,16.87,-2.969,64.19,-3.308,446.3,1668,1636,1615,956,841,831,468.5,248.9,179.6,1612,1577,1532
"2009-04-04 21:00:00",2216,0.086,229.8,16.73,-2.601,60.65,23.45801,13.82,832,0,0,-0.006,0,1.394,269.5,14.01,-3.594,70.48,-4.148,446,1671,1636,1616,959,841,831,473.2,249,179.7,1610,1576,1531
"2009-04-04 22:00:00",2217,0.049,224.9,10.4,-3.477,64.11,23.53857,13.87,832,0,0,-0.006,0,1.176,256.7,12.89,-4.669,73.33,-5.405,445.7,1673,1636,1616,962,841,831,478.4,249.1,179.8,1610,1575,1530
"2009-04-04 23:00:00",2218,0.035,245,14.39,-4.758,66.92,23.56237,13.92,832,0,0,-0.006,0,1.053,257.3,19.86,-6.08,78.55,-6.697,445.8,1675,1636,1617,966,841,831,482.6,249.2,179.8,1608,1574,1530
"2009-04-05 00:00:00",2219,0.032,234.3,15.22,-5.794,73.96,23.56439,13.95,832,0,0,-0.005,0,1.28,249.7,10.63,-7.193,82.8,-7.713,445.9,1677,1636,1617,969,841,830,486.6,249.2,179.4,1608,1572,1529
"2009-04-05 01:00:00",2220,0.025,245.4,10.55,-6.856,75.84,23.56539,13.98,832,0,0,-0.005,0,1.226,256.6,13.02,-8.09,85,-8.47,445.8,1679,1636,1618,971,841,831,490,249.2,179.4,1607,1570,1528
"2009-04-05 02:00:00",2221,0.028,259.5,2.678,-7.733,81.7,23.60628,14.01,832,0,0,-0.005,0,1.212,252.5,10.89,-8.83,87.8,-9.16,446.1,1680,1636,1618,973,841,831,494.2,249.2,179.4,1605,1569,1528
"2009-04-05 03:00:00",2222,0.021,262.6,0.805,-8.26,83.4,23.67253,14.03,832,0,0,-0.005,0,1.322,256.1,12.33,-9.46,90.8,-9.62,446.2,1682,1637,1619,976,841,831,497.5,249.3,179.4,1605,1568,1528
"2009-04-05 04:00:00",2223,0.094,266.3,5.59,-8.63,81.1,23.73017,14.05,832,0,0,-0.004,0,1.416,259.2,12.86,-9.95,91,-10.06,446.4,1683,1636,1619,979,841,831,499.8,249.3,179.5,1604,1566,1527
"2009-04-05 05:00:00",2224,0.031,257.3,3.798,-8.96,85.2,23.77333,14.06,832,0,0,-0.005,0,1.472,259,9.94,-10.32,92.6,-10.44,446.2,1685,1637,1619,981,842,830,503.2,250,179.5,1604,1564,1527
"2009-04-05 06:00:00",2225,0.025,264.2,3.616,-9.53,86.6,23.80333,14.07,832,0.004,0.006,-0.004,0.026,1.346,253.9,12.63,-10.7,92.5,-10.82,446.2,1686,1638,1619,983,845,830,506.4,253.2,179.5,1603,1562,1527
"2009-04-05 07:00:00",2226,0.003,190.5,0.404,-7.728,68.13,23.79343,14.05,832,0.145,0.256,0.017,0.594,1.011,254.4,13.33,-8.27,68.34,-6.736,448.7,1688,1640,1619,985,847,831,508.9,255.9,179.5,1603,1561,1527
"2009-04-05 08:00:00",2227,0.204,89.4,22.07,-2.356,41.36,23.66553,13.89,832,0.369,0.654,0.066,1.353,1.199,354.5,89.4,-1.439,46.38,0.979,451.8,1689,1641,1619,987,848,831,511.3,258.3,179.6,1605,1562,1530
"2009-04-05 09:00:00",2228,1.286,87.8,35.14,2.134,32.54,23.53097,13.71,832,0.581,1.028,0.138,2.036,2.42,81.6,27.88,3.104,30.19,4.367,448.8,1691,1647,1620,989,857,831,514.2,269.7,180.1,1607,1564,1532
"2009-04-05 10:00:00",2229,1.403,94.6,36.67,4.613,28.33,23.30723,13.56,832,0.751,1.33,0.195,2.597,2.392,105.2,25.85,5.989,24.52,7.086,448.9,1691,1651,1620,990,865,830,516.3,279.9,180.4,1609,1566,1534
"2009-04-05 11:00:00",2230,1.185,125.6,62.23,6.599,25.43,22.95072,13.46,832,0.868,1.537,0.236,2.997,2.013,140.8,48.54,8.16,22.3,9.64,450.4,1692,1651,1620,992,865,830,516.9,279.4,180.3,1611,1567,1536
"2009-04-05 12:00:00",2231,1.338,101.7,59.66,8.13,21.55,22.78954,13.39,832,0.947,1.676,0.27,3.21,2.307,118.3,53.82,9.62,19.64,10.52,451.2,1688,1638,1620,986,844,830,509.7,251.6,180.2,1613,1573,1537
"2009-04-05 13:00:00",2232,1.205,126.1,69.48,9.2,20.55,22.88999,13.34,832,0.954,1.688,0.279,3.22,2.347,117.8,64.67,10.77,17.08,12,452.1,1678,1636,1618,971,841,831,489.3,248.4,180.2,1615,1581,1538
"2009-04-05 14:00:00",2233,1.077,96.3,61.53,10.43,22.39,22.88581,13.3,832,0.89,1.575,0.268,3.028,2.068,83.4,52.38,11.89,20.45,13.01,452.7,1665,1635,1615,951,841,831,460.3,248.4,180.2,1619,1584,1538
"2009-04-05 15:00:00",2234,1.283,94.3,66.31,11.09,20.49,22.84791,13.28,832,0.446,0.79,0.171,2.646,2.17,69,53.68,12.09,19.26,13.44,453.3,1648,1636,1615,923,841,831,423.8,248.4,180.2,1625,1587,1540
"2009-04-05 16:00:00",2235,1.351,98.4,56.75,11.45,20.72,22.7958,13.27,832,0.577,1.021,0.193,2.1,2.347,64.27,40.12,12.17,20.18,13.47,453.6,1628,1635,1614,892,841,830,382,248.4,180.1,1629,1589,1539
"2009-04-05 17:00:00",2236,1.159,78.84,48.03,11.04,20.59,22.77125,13.31,832,0.34,0.602,0.124,1.427,3.259,63.46,19.85,11.49,22.53,12.39,453.3,1615,1636,1613,873,841,831,355.6,248.7,180.2,1630,1589,1539
"2009-04-05 18:00:00",2237,0.646,8.74,87.8,10.13,25.37,22.75698,13.37,832,0.082,0.145,0.049,0.674,2.229,64.2,42.2,8.57,48.9,8.42,453,1617,1636,1613,876,840,831,361,248.7,180.2,1630,1589,1538
"2009-04-05 19:00:00",2238,0.432,256.5,19.85,5.022,53.06,22.76536,13.53,832,0.004,0.008,0.001,0.051,1.979,272.5,12.59,2.385,63.62,1.993,451.9,1624,1635,1612,887,841,830,376.2,248.7,180.4,1628,1586,1536
"2009-04-05 20:00:00",2239,0.157,239.5,9.07,0.81,65.8,22.81944,13.66,832,0,0,-0.006,0,1.801,262,12.06,-0.696,75.86,-0.939,451.4,1630,1636,1613,896,840,830,388.4,248.9,180.3,1625,1583,1535
"2009-04-05 21:00:00",2240,0.109,250,9.43,-1.296,71.65,22.87993,13.75,832,0,0,-0.006,0,1.645,254.7,12.07,-2.508,79.77,-2.69,451.3,1636,1636,1614,905,841,831,400.1,249,180.1,1621,1582,1533
"2009-04-05 22:00:00",2241,0.1,234.8,6.466,-2.148,72.76,22.91344,13.81,832,0,0,-0.006,0,1.623,259.1,10.44,-3.1,84,-3.38,451.1,1642,1636,1614,915,841,831,414.2,249,179.5,1618,1581,1532
"2009-04-05 23:00:00",2242,0.126,257,12.58,-2.359,72.42,22.94058,13.85,832,0,0,-0.006,0,1.671,260.8,13.09,-3.414,83,-3.648,451.2,1646,1636,1614,921,841,830,422.2,249.1,180.2,1617,1580,1531
"2009-04-06 00:00:00",2243,0.139,239,16.15,-2.636,68.61,22.99837,13.88,832,0,0,-0.006,0,1.83,269.5,13.5,-3.837,80.1,-4.157,451.3,1650,1636,1615,927,841,831,430.9,249.1,179.5,1615,1579,1530
"2009-04-06 01:00:00",2244,0.14,233.5,16.16,-3.132,74.38,23.09411,13.9,832,0,0,-0.006,0,1.704,262.1,16.19,-4.474,84.2,-4.753,451.2,1656,1636,1615,934,841,830,440.8,249.1,179.3,1613,1578,1530
"2009-04-06 02:00:00",2245,0.118,248.9,14.77,-3.716,76.98,23.20046,13.91,832,0,0,-0.006,0,1.637,259.3,13.71,-5.15,87.6,-5.35,451.3,1659,1636,1616,940,841,830,448.6,249.1,179.3,1612,1577,1530
"2009-04-06 03:00:00",2246,0.177,261.6,9.77,-4.229,75.04,23.29104,13.94,832,0,0,-0.005,0,1.646,256.2,15.03,-5.906,90,-5.987,451.3,1662,1636,1616,945,841,830,455.4,249.1,179.3,1610,1576,1530
"2009-04-06 04:00:00",2247,0.172,264.4,10.42,-4.829,77.12,23.37188,13.95,832,0,0,-0.005,0,1.632,253.3,15.13,-6.561,90.9,-6.685,451.5,1665,1636,1618,951,841,830,462.4,249.2,179.4,1609,1575,1529
"2009-04-06 05:00:00",2248,0.178,267.9,10.46,-5.264,75.32,23.43364,13.97,832,0,0,-0.005,0,1.716,259.8,16.28,-7.141,91.9,-7.104,451.8,1669,1636,1618,956,841,831,469.5,249.2,179.4,1609,1573,1530
"2009-04-06 06:00:00",2249,0.176,264.1,5.602,-5.639,79.97,23.47843,13.99,832,0.004,0.007,-0.005,0.032,1.751,259.9,11.29,-7.566,92.6,-7.5,452,1671,1636,1619,959,841,831,475,249.2,179.4,1608,1572,1528
"2009-04-06 07:00:00",2250,0.036,264.2,2.104,-4.387,67.8,23.44663,13.96,832,0.145,0.257,0.02,0.614,1.152,253.3,9.71,-5.476,67.5,-3.925,454.2,1674,1636,1619,963,841,830,480.4,249.2,179.4,1608,1571,1529
"2009-04-06 08:00:00",2251,0.015,195.4,8.79,0.604,42.17,23.1674,13.8,832,0.376,0.665,0.073,1.371,0.399,262.3,50.03,0.686,46.15,3.957,458.1,1677,1637,1620,967,841,831,484.7,249.1,180.2,1609,1573,1531
"2009-04-06 09:00:00",2252,1.065,97.7,31.18,5.438,27.55,22.72206,13.63,832,0.587,1.039,0.155,2.053,1.911,78.49,18.2,6.106,27.04,7.853,455.2,1679,1637,1621,970,841,831,489.6,248.8,180.5,1611,1574,1534
"2009-04-06 10:00:00",2253,1.039,126.2,55.57,8.05,23.08,22.1364,13.47,832,0.757,1.34,0.214,2.613,1.922,119.1,50.08,9.45,22.06,11.22,455.5,1680,1637,1621,973,841,831,493.1,249.5,180.3,1613,1576,1536
"2009-04-06 11:00:00",2254,1.188,116.5,66.51,9.23,21.54,21.8577,13.36,832,0.872,1.544,0.257,3.012,2.155,141.8,56.8,10.8,19.57,12.23,456.2,1679,1636,1621,972,841,830,490.8,248.7,180.2,1614,1579,1538
"2009-04-06 12:00:00",2255,1.107,153.2,62.15,10.36,19.13,22.07787,13.32,832,0.95,1.682,0.285,3.223,1.908,171,54.67,11.81,16.68,13.23,457.7,1672,1636,1620,959,840,831,474.6,248.4,180.1,1615,1582,1539
"2009-04-06 13:00:00",2256,0.767,181.6,60.94,11.79,15.34,22.17306,13.26,832,0.957,1.693,0.291,3.233,1.702,189.8,44.77,13.47,15,15.27,459.2,1655,1636,1619,935,841,831,441.1,248.4,180.1,1619,1585,1540
"2009-04-06 14:00:00",2257,0.958,151.5,71.79,12.87,15.21,22.17746,13.22,832,0.884,1.564,0.282,3.039,1.719,185.2,48.51,14.32,13.81,16.06,459.9,1628,1636,1617,893,841,831,383.7,248.4,180.1,1624,1587,1541
"2009-04-06 15:00:00",2258,0.78,220,87.9,13.78,12.72,22.16037,13.21,832,0.439,0.777,0.169,2.657,1.308,257.4,80.5,14.96,11.74,16.99,461.4,1583,1636,1617,823,841,831,291.2,248.4,180.1,1627,1587,1541
"2009-04-06 16:00:00",2259,0.953,112.3,59.26,14.15,15.24,22.12653,13.19,832,0.581,1.028,0.198,2.111,1.946,102.4,59.62,14.96,15.31,16.64,461.6,1558,1636,1616,786,841,831,240.1,248.4,180.1,1630,1588,1542
"2009-04-06 17:00:00",2260,0.681,85.4,43.83,14,15.21,22.10019,13.23,832,0.338,0.598,0.119,1.439,1.86,82.9,39.83,14.23,21.81,15.26,462.2,1554,1636,1614,781.8,841,830,234.8,248.4,180.1,1632,1589,1541
"2009-04-06 18:00:00",2261,0.195,285.9,19.8,12.75,28.39,22.09303,13.32,832,0.085,0.15,0.036,0.686,0.857,7.706,79.7,9.35,54.06,8.9,462.1,1563,1635,1614,793.3,840,830,251.7,248.4,180.2,1632,1588,1540
"2009-04-06 19:00:00",2262,0.294,258.8,12.22,6.305,52.03,22.08468,13.49,832,0.007,0.012,-0.002,0.056,1.908,268.7,13.85,3.284,65.73,2.903,460.5,1576,1636,1614,813,840,830,280.2,248.6,180.3,1629,1586,1537
"2009-04-06 20:00:00",2263,0.252,253.1,12.01,2.884,63.8,22.08799,13.61,832,0,0,-0.005,0,1.674,258,12.83,0.965,75.09,0.765,459.9,1603,1636,1614,854,841,830,333,248.8,180.2,1626,1584,1536
"2009-04-06 21:00:00",2264,0.149,258.3,6.19,1.236,71.77,22.10259,13.69,832,0,0,-0.006,0,1.466,259,13.81,-0.436,81.5,-0.63,459.7,1610,1636,1615,865,841,830,348.5,248.4,180.1,1623,1582,1534
"2009-04-06 22:00:00",2265,0.156,250.9,10.65,-0.114,76.39,22.19959,13.75,832,0,0,-0.006,0,1.685,261.6,12.81,-1.65,85.6,-1.729,459.6,1616,1636,1616,875,841,830,361.6,249,179.9,1621,1581,1533
"2009-04-06 23:00:00",2266,0.157,260.3,11.28,-0.997,79.13,22.36998,13.79,832,0,0,-0.006,0,1.693,266.8,11.04,-2.61,88.9,-2.717,459.6,1624,1636,1616,886,841,830,377.2,249,179.4,1618,1580,1532
"2009-04-07 00:00:00",2267,0.069,264.7,4.762,-1.922,83.7,22.59003,13.83,832,0,0,-0.007,0,1.324,253.6,10.77,-3.06,89,-3.235,459.4,1630,1636,1617,895,841,831,388.9,249,179.5,1616,1579,1531
"2009-04-07 01:00:00",2268,0.067,264.3,9.73,-2.331,84.5,22.75473,13.85,832,0,0,-0.007,0,1.268,256.3,18.13,-3.304,90,-3.5,459.3,1636,1636,1618,905,840,830,402.6,249.1,179.5,1615,1579,1531
"2009-04-07 02:00:00",2269,0.08,243.4,15.84,-2.417,85.1,22.86557,13.87,832,0,0,-0.007,0,1.507,260.6,15.45,-3.525,91.3,-3.762,459.3,1642,1636,1618,913,840,830,413.8,249.1,179.5,1613,1578,1531
"2009-04-07 03:00:00",2270,0.09,235.8,13.01,-2.544,85.1,22.94899,13.89,832,0,0,-0.006,0,1.646,262.7,15.15,-3.811,92.7,-4.064,459.3,1650,1637,1618,925,841,830,430,249.1,179.7,1612,1577,1530
"2009-04-07 04:00:00",2271,0.068,265.7,4.553,-3.085,85.6,23.02641,13.9,832,0,0,-0.006,0,1.475,256.5,10.32,-4.364,93.5,-4.536,459.3,1655,1636,1620,933,841,831,441.2,249.1,179.3,1611,1577,1530
"2009-04-07 05:00:00",2272,0.13,267.6,5.736,-3.358,83.9,23.08366,13.91,832,0,0,-0.006,0,1.556,259.1,15.52,-4.888,94.2,-4.948,459.5,1659,1637,1620,939,841,831,449.3,249.1,179.3,1610,1576,1530
"2009-04-07 06:00:00",2273,0.118,264.5,13.57,-3.623,84,23.13537,13.92,832,0.004,0.006,-0.006,0.038,1.602,260.6,14.12,-5.32,94.4,-5.488,459.3,1661,1637,1621,944,841,830,455,249.1,179.3,1609,1575,1530
"2009-04-07 07:00:00",2274,0.069,266.4,24.11,-2.228,70.27,23.02796,13.9,832,0.174,0.307,0.024,0.634,1.188,256.8,21.53,-3.225,71.6,-1.496,461.9,1665,1637,1622,949,841,831,462.5,249.1,179.8,1609,1574,1531
"2009-04-07 08:00:00",2275,0.327,116.1,31.92,4.279,41.67,21.97071,13.69,832,0.447,0.792,0.097,1.39,1.078,272.9,97.9,5.171,41.94,8,465.5,1668,1637,1622,954,841,831,468.7,249,180.1,1611,1576,1534
"2009-04-07 09:00:00",2276,1.161,95.2,30.74,9.94,23.93,21.2015,13.5,832,0.579,1.024,0.177,2.07,1.816,89.7,43.53,10.46,23.15,11.7,462.4,1671,1637,1622,958,841,831,474.3,248.7,180.4,1613,1578,1536
"2009-04-07 10:00:00",2277,1.221,115.3,56.19,11.84,20.93,21.26091,13.37,832,0.74,1.31,0.237,2.628,2.249,141.8,41.62,13.05,19.12,14.29,462.7,1670,1637,1623,958,841,831,473.5,249.4,180.2,1615,1581,1538
"2009-04-07 11:00:00",2278,1.323,182.7,75.59,11.84,22.08,21.5629,13.3,832,0.653,1.156,0.227,3.026,3.087,193.9,52.16,12.77,19.53,13.79,462.1,1662,1636,1622,945,841,830,455.5,249.1,180.1,1616,1584,1539
"2009-04-07 12:00:00",2279,1.394,221.1,71.28,11.08,25.45,21.67399,13.29,832,0.545,0.965,0.2,3.236,3.602,223,40.42,11.93,24.71,12.92,462.7,1647,1636,1622,923,841,831,425,248.4,180.1,1618,1585,1539
"2009-04-07 13:00:00",2280,1.53,246,69.85,11.09,27.5,21.7034,13.3,832,0.769,1.362,0.253,3.245,3.88,234,41.24,12.19,24.94,13.25,463.9,1631,1636,1621,898,841,831,391.1,248.4,180.1,1620,1585,1539
"2009-04-07 14:00:00",2281,1.498,252,65.39,11.05,29.27,21.68165,13.26,832,0.908,1.606,0.281,3.051,4.036,225.6,38.61,12.45,26.14,13.81,465.8,1595,1636,1621,841,841,831,315.8,248.4,180.1,1623,1586,1541
"2009-04-07 15:00:00",2282,1.393,236.5,69.9,9.45,51.25,21.61316,13.28,832,0.409,0.725,0.148,2.668,3.761,235.2,39.23,10.52,49.31,11.74,466.3,1552,1636,1621,777.4,841,831,227.9,248.4,180.2,1626,1587,1541
"2009-04-07 16:00:00",2283,1.859,239.2,43.8,5.081,61.33,21.54658,13.38,832,0.246,0.436,0.084,2.122,6.209,249.1,22.68,5.572,61.29,6.053,465.3,1549,1637,1621,774.9,841,831,223.5,248.7,180.2,1627,1587,1539
"2009-04-07 17:00:00",2284,1.47,232,52.74,3.339,63.67,21.50242,13.48,832,0.152,0.27,0.056,1.45,5.136,243.7,23.02,3.622,62.75,4.017,465.1,1558,1636,1620,786.6,841,831,241.7,248.7,180.3,1627,1587,1538
"2009-04-07 18:00:00",2285,1.393,249.9,51.39,1.294,66.65,21.46845,13.58,832,0.053,0.094,0.027,0.698,4.978,252.3,24.65,1.375,67.81,1.666,464.5,1567,1636,1619,799.4,841,831,260.5,248.8,180.4,1626,1585,1536
"2009-04-07 19:00:00",2286,1.575,244.4,42.39,0.336,75.12,21.45617,13.65,832,0.003,0.006,0.01,0.06,5.186,251.9,23.81,0.288,76.93,0.568,464.5,1585,1636,1618,826,841,830,296.4,248.9,180.3,1625,1583,1535
"2009-04-07 20:00:00",2287,0.761,160.4,89.8,-0.086,72.26,21.4527,13.69,832,0,0,0.006,0,2.028,209.7,57.39,-0.21,74.38,-0.065,464.3,1601,1636,1618,850,841,831,329.4,248.9,180.3,1623,1582,1534
"2009-04-07 21:00:00",2288,0.606,175.5,84.1,-0.128,73.77,21.45786,13.72,832,0,0,0.005,0,2.292,209.4,59.63,-0.311,73.98,-0.042,464.4,1608,1637,1619,862,841,831,345.1,248.9,180.3,1621,1581,1534
"2009-04-07 22:00:00",2289,0.263,84.1,48.42,-0.501,87.2,21.42973,13.72,832,0,0,0.002,0,1.169,64.03,42.67,-0.543,88,-0.263,464.5,1615,1636,1619,873,841,831,359.7,248.9,179.8,1619,1581,1533
"2009-04-07 23:00:00",2290,0.223,110.9,46.16,-1.077,90.8,21.46181,13.74,832,0,0,0.001,0,1.001,82.2,53.29,-1.145,91.1,-0.908,464.5,1621,1636,1621,883,841,831,372.7,248.9,180.1,1618,1581,1533
"2009-04-08 00:00:00",2291,0.107,112.5,17.16,-1.149,90.9,21.52682,13.75,832,0,0,0.001,0,0.538,65.62,16.44,-1.31,93.6,-1.148,464.5,1626,1636,1621,889,841,830,381.4,248.9,180.1,1617,1580,1533
"2009-04-08 01:00:00",2292,0.268,249.5,46.29,-0.601,84.5,21.64948,13.77,832,0,0,0.002,0,1.42,250.8,30.19,-1.018,85.1,-1.092,464.3,1633,1637,1622,900,841,831,396.1,249,179.9,1616,1580,1533
"2009-04-08 02:00:00",2293,0.371,274.5,42.15,-0.919,82,21.61317,13.76,832,0,0,0.002,0,1.81,251.9,30.85,-1.177,83.2,-1.078,464.6,1639,1636,1623,910,842,831,408.4,249,180.3,1615,1580,1534
"2009-04-08 03:00:00",2294,0.308,82.2,36.52,-1.311,84.9,21.66988,13.78,832,0,0,0.002,0,0.736,43.63,81.8,-1.647,92.3,-1.534,464.7,1644,1636,1622,917,842,831,418.6,249,180.1,1614,1579,1533
"2009-04-08 04:00:00",2295,0.431,244.1,50.01,-1.236,79.22,21.69294,13.79,832,0,0,0.003,0,1.983,244.5,36.37,-1.645,81.8,-1.524,464.8,1649,1637,1622,924,842,831,428.9,249.4,179.9,1613,1579,1532
"2009-04-08 05:00:00",2296,0.382,319.2,65.08,-1.273,81.3,21.62553,13.78,832,0,0,0.003,0,1.29,281.9,42.66,-1.454,84.8,-1.364,464.8,1653,1637,1623,931,841,830,437.8,249.9,180.1,1612,1578,1532
"2009-04-08 06:00:00",2297,0.54,36.54,80.7,-1.261,76.2,21.5575,13.78,832,0.002,0.004,0.004,0.044,1.337,302.7,80.4,-1.451,77.02,-1.331,464.9,1657,1637,1623,937,841,831,446.2,249.9,180.1,1611,1577,1532
"2009-04-08 07:00:00",2298,0.539,26.18,94.1,-1.24,83.5,21.54642,13.79,832,0.028,0.05,0.01,0.653,1.479,265.7,67.37,-1.301,85,-0.976,465.4,1660,1637,1623,941,842,831,451.9,249.4,179.9,1611,1577,1532
"2009-04-08 08:00:00",2299,0.861,31.7,94.9,-0.787,72.03,21.31572,13.76,832,0.1,0.177,0.027,1.408,1.797,231.9,86.5,-0.585,71.82,-0.019,467.1,1663,1637,1624,946,841,831,457.1,249.8,180.3,1611,1576,1533
"2009-04-08 09:00:00",2300,1.382,286.9,57.58,-0.242,68.81,21.13008,13.73,832,0.251,0.444,0.062,2.087,4.11,254.9,36.78,0.254,66.5,1.084,466.8,1665,1637,1624,950,842,831,463.1,250.3,180.5,1611,1575,1533
"2009-04-08 10:00:00",2301,1.455,268.6,66.72,0.06,71.26,21.21641,13.7,832,0.345,0.61,0.082,2.644,3.849,244.5,35.44,0.664,70.23,1.651,466,1667,1637,1624,953,842,831,467.9,250.2,180.3,1611,1575,1534
"2009-04-08 11:00:00",2302,2.014,256.8,53.97,0.793,67.7,21.28378,13.64,832,0.512,0.906,0.119,3.04,5.752,245.9,27.77,1.62,64.43,2.69,466.3,1669,1637,1624,956,842,831,471.6,250.2,180.4,1611,1576,1535
"2009-04-08 12:00:00",2303,1.745,262.9,56.81,0.998,69.63,21.31335,13.6,832,0.506,0.896,0.119,3.249,5.094,248.3,28.71,1.98,66.12,3.046,466.4,1670,1637,1624,957,842,831,472.9,250.1,180.4,1610,1576,1535
"2009-04-08 13:00:00",2304,1.226,224,89.1,1.529,65.88,21.32807,13.58,832,0.525,0.928,0.125,3.256,3.074,239.2,51.48,2.52,60.77,3.898,467.9,1669,1637,1625,955,842,831,471.7,250.1,180.2,1611,1577,1536
"2009-04-08 14:00:00",2305,1.379,219.6,69.8,2.127,62.77,21.33216,13.53,832,0.792,1.401,0.177,3.062,3.521,242.1,38.71,3.469,58.24,5.289,468.7,1666,1637,1625,951,842,831,464.4,250.1,180.4,1611,1580,1537
"2009-04-08 15:00:00",2306,1.353,217,74.44,2.111,60.97,21.27674,13.51,832,0.489,0.865,0.118,2.678,3.135,228.5,41.06,3.183,56.57,5.091,468.8,1654,1637,1624,932,842,831,438.2,249.8,180.3,1612,1582,1537
"2009-04-08 16:00:00",2307,1.379,209.4,57.67,1.979,59.41,21.20462,13.52,832,0.452,0.801,0.109,2.132,4.024,228.4,34.51,2.844,60.74,4.641,469,1643,1637,1624,916,842,831,416.1,249.8,180.4,1614,1582,1537
"2009-04-08 17:00:00",2308,1.074,241.5,53.93,1.488,67.68,21.16577,13.58,832,0.132,0.234,0.043,1.461,3.713,251.5,26.97,1.746,67.3,2.288,467.1,1639,1637,1623,910,842,830,408.2,249.6,180.4,1613,1581,1536
"2009-04-08 18:00:00",2309,0.806,278.6,42.9,0.697,69.43,21.20538,13.66,832,0.031,0.055,0.015,0.71,3.175,277.8,29.4,0.598,71.27,0.715,466.9,1642,1637,1623,913,842,831,413.6,250.2,180.5,1612,1580,1535
"2009-04-08 19:00:00",2310,0.306,277.8,56.61,-0.019,73.88,21.39688,13.73,832,0.004,0.008,0,0.065,1.376,263.6,40.71,-0.615,78.11,-0.868,466.9,1645,1636,1623,919,842,831,421,250.3,180.5,1611,1579,1534
"2009-04-08 20:00:00",2311,0.332,239.9,51.38,-0.153,79.61,21.42325,13.75,832,0,0,-0.001,0,1.609,226.4,34.48,-0.57,81.6,-0.61,466.8,1650,1637,1624,926,842,831,429.6,250.3,180.3,1610,1579,1533
"2009-04-08 21:00:00",2312,0.182,122.2,58.03,-0.183,84.9,21.30514,13.75,832,0,0,-0.003,0,0.96,185,75.46,-0.572,85.5,-0.46,467.1,1653,1637,1624,932,842,831,437.8,250.3,180.1,1610,1579,1533
"2009-04-08 22:00:00",2313,0.22,103.7,47.04,-0.506,89.9,21.14624,13.75,832,0,0,-0.003,0,0.781,147.8,48.42,-0.598,91.1,-0.315,467.5,1657,1636,1624,937,842,830,445.4,250.3,180.3,1610,1578,1533
"2009-04-08 23:00:00",2314,0.368,117.5,69.72,-0.602,81.8,21.16063,13.74,832,0,0,-0.002,0,0.915,204.8,69.39,-0.756,84.6,-0.431,467.3,1660,1637,1625,942,842,831,451.7,250.3,180.5,1610,1578,1533
"2009-04-09 00:00:00",2315,0.67,227.4,84.3,-0.375,75.89,21.26262,13.74,832,0,0,0.001,0,1.848,228.7,58.71,-0.593,77.93,-0.452,466.9,1662,1636,1625,945,841,831,456.3,250.3,180.5,1610,1577,1533
