"TOA5","Station7_wx","CR1000","12862","CR1000.Std.14","CPU:SH_Site7_2_3.CR1","58738","TenMin"
"TIMESTAMP","RECORD","Day_of_Year","Hour","WS_ms_25ft","res_WS_25ft","WindDir_25ft","SD_WindDir_25ft","WS_ms_25ft_Max","AirTC_25ft_Max","AirTC_25ft_Min","AirTC_25ft_Avg","RH_25ft_Max","RH_25ft_Min","RH_25ft","SnowPillow_in_Avg","Batt_Volt_Avg","Batt_Volt_Max","Batt_Volt_Min","BP_mbar_Avg","SlrkW_Avg","SlrMJ_Tot","ETos","Rso","JUDD_AT_Avg","JUDD_Depth_Avg","PanelT_Avg","Temp_C_Avg(1)","Temp_C_Avg(2)","Temp_C_Avg(3)","SoilCond_tc_Avg(1)","SoilCond_tc_Avg(2)","SoilCond_tc_Avg(3)","wfv_Avg(1)","wfv_Avg(2)","wfv_Avg(3)","Precip_Tot","cum_ppt"
"TS","RN","","","meters/second","meters/second","Deg","Deg","meters/second","Deg C","Deg C","Deg C","%","%","%","H2O inches","Volts","Volts","Volts","mbar","kW/m","MJ/m","Deg C","Deg C","Deg C","cm","","Deg C","Deg C","Deg C","S/m","S/m","S/m","pct by vol","pct by vol","pct by vol","0.01 inches","0.01 inches"
"","","Smp","Smp","WVc","WVc","WVc","WVc","Max","Max","Min","Avg","Max","Min","Smp","Avg","Avg","Max","Min","Avg","Avg","Tot","ETsz","RSo","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot","Smp"
"2013-06-10 07:50:00",99197,161,750,0.102,0.092,245.6,23.62,0.206,18.19,17.51,17.79,44.09,40.01,41.03,0.4744997,14.43,14.46,14.42,821,"NAN","NAN","NAN",2.129,18.59,-0.432,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 08:00:00",99198,161,800,0.068,0.052,294.3,34.72,0.199,18.7,18.16,18.43,44.02,40.11,41.71,0.4601566,14.42,14.45,14.4,821,"NAN","NAN","NAN",2.233,19.25,-0.739,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 08:10:00",99199,161,810,0.281,0.225,335,36.16,0.441,18.5,17.95,18.21,43.75,39.43,40.86,0.4464955,14.4,14.44,14.39,821,"NAN","NAN","NAN",2.334,19.93,-0.646,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 08:20:00",99200,161,820,0.239,0.206,326.5,30.4,0.454,18.66,18.12,18.34,43.64,39.94,40.68,0.4157592,14.39,14.41,14.37,821,"NAN","NAN","NAN",2.433,20.22,-0.47,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 08:30:00",99201,161,830,0.221,0.192,337.1,29.34,0.418,18.97,18.39,18.62,41.7,39.05,40.27,0.3829744,14.37,14.4,14.35,821,"NAN","NAN","NAN",2.529,20.68,-0.592,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 08:40:00",99202,161,840,0.157,0.128,355.3,34.53,0.291,19.64,18.86,19.29,41.16,37.18,39.15,0.3630622,14.34,14.39,14.31,821,"NAN","NAN","NAN",2.622,21.4,-0.48,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 08:50:00",99203,161,850,0.282,0.239,356.5,31.37,0.5,19.51,18.58,19.19,41.97,37.99,41.97,0.3188648,14.3,14.32,14.29,821,"NAN","NAN","NAN",2.712,21.15,-0.663,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 09:00:00",99204,161,900,0.368,0.321,348.3,29.01,0.624,18.72,18.55,18.65,42.54,40.03,41.79,0.3047219,14.27,14.32,14.26,821,"NAN","NAN","NAN",2.799,20.84,-0.552,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 09:10:00",99205,161,910,0.252,0.19,322.5,40.16,0.448,19.49,18.38,19.02,44.31,39.17,40.97,0.2753043,14.25,14.31,14.24,821,"NAN","NAN","NAN",2.881,21.38,-0.691,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 09:20:00",99206,161,920,0.307,0.277,349.8,25.35,0.523,19.59,18.88,19.17,43.45,39.58,43.45,0.2359297,14.24,14.29,14.21,821,"NAN","NAN","NAN",2.96,21.81,-0.546,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 09:30:00",99207,161,930,0.354,0.262,325.3,41.28,0.513,19.18,18.6,18.91,45.59,40.53,45.59,0.2121135,14.21,14.26,14.2,821,"NAN","NAN","NAN",3.036,21.8,-0.621,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 09:40:00",99208,161,940,0.37,0.322,346.9,29.13,0.598,19.05,18.23,18.54,44.91,41.45,44.4,0.191875,14.2,14.22,14.19,821,"NAN","NAN","NAN",3.107,21.34,-1.121,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 09:50:00",99209,161,950,0.349,0.31,339.8,27.24,0.624,18.4,17.82,18.11,48,43.42,46.75,0.1650464,14.2,14.23,14.19,821,"NAN","NAN","NAN",3.174,20.77,-0.846,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 10:00:00",99210,161,1000,0.353,0.288,313.4,34.95,0.689,18.84,17.92,18.36,48.75,42.57,44.17,0.1513248,14.2,14.23,14.2,821,"NAN","NAN","NAN",3.237,20.75,-0.793,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 10:10:00",99211,161,1010,0.386,0.333,312.4,30.18,0.634,18.64,17.41,17.94,46.98,42.6,42.84,0.1512109,14.21,14.23,14.2,821,"NAN","NAN","NAN",3.295,20.34,-0.793,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 10:20:00",99212,161,1020,0.347,0.272,314.1,37.56,0.624,18.88,18.3,18.59,44.64,39.1,40.53,0.1582488,14.22,14.26,14.21,821,"NAN","NAN","NAN",3.349,21.03,-0.592,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 10:30:00",99213,161,1030,0.44,0.377,319.1,30.72,0.683,19.11,18.4,18.65,43.11,38.46,39.14,0.1215145,14.21,14.27,14.2,821,"NAN","NAN","NAN",3.398,21.66,-0.759,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 10:40:00",99214,161,1040,0.317,0.229,327.9,42.75,0.657,19.49,18.5,18.99,43.08,36.73,40.33,0.09937029,14.21,14.24,14.2,821,"NAN","NAN","NAN",3.443,21.77,-0.839,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 10:50:00",99215,161,1050,0.383,0.289,328,40.08,0.562,18.57,18.09,18.31,43.96,40.46,40.46,0.1012123,14.21,14.25,14.2,821,"NAN","NAN","NAN",3.483,20.89,-0.853,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 11:00:00",99216,161,1100,0.434,0.37,350.6,31.1,0.608,18.57,18.06,18.33,41.96,37.17,39.88,0.07750817,14.22,14.26,14.2,821,"NAN","NAN","NAN",3.518,21.47,-1.575,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 11:10:00",99217,161,1110,0.409,0.333,322.5,34.91,0.552,18.4,17.86,18.11,40.36,35.84,38.22,0.08958368,14.21,14.24,14.2,821,"NAN","NAN","NAN",3.548,21.09,-0.585,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 11:20:00",99218,161,1120,0.391,0.283,341.8,42.42,0.696,18.67,18.09,18.3,40.6,33.84,36.39,0.06456394,14.21,14.21,14.2,821,"NAN","NAN","NAN",3.573,21.7,-0.559,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 11:30:00",99219,161,1130,0.4,0.338,322.5,31.89,0.614,19.18,18.5,18.9,37.78,31.49,33.29,0.0450264,14.2,14.22,14.2,821,"NAN","NAN","NAN",3.593,22.23,-0.385,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 11:40:00",99220,161,1140,0.405,0.328,330.6,35.36,0.817,18.6,17.48,18.02,39.99,33.43,39.99,0.02463131,14.2,14.23,14.2,821,"NAN","NAN","NAN",3.608,20.8,-0.866,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 11:50:00",99221,161,1150,0.475,0.391,326,33.96,0.712,17.45,16.77,16.97,41.96,37.91,41.96,0.03359528,14.22,14.25,14.21,821,"NAN","NAN","NAN",3.618,19.33,-0.799,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 12:00:00",99222,161,1200,0.414,0.337,314,34.95,0.67,16.98,16.64,16.81,41.92,38.02,39.96,0.05398531,14.24,14.26,14.22,821,"NAN","NAN","NAN",3.623,19.02,-0.774,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 12:10:00",99223,161,1210,0.336,0.302,317.1,25.75,0.813,16.61,16.27,16.41,44.27,39.65,44.27,0.07480526,14.26,14.28,14.25,821,"NAN","NAN","NAN",3.622,18.52,-0.909,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 12:20:00",99224,161,1220,0.468,0.407,296,29.21,0.578,16.47,15.73,15.96,46.28,42.47,46.28,0.09128418,14.28,14.31,14.27,821,"NAN","NAN","NAN",3.617,17.63,-0.971,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 12:30:00",99225,161,1230,0.564,0.476,293.9,32,0.732,15.94,15.63,15.79,47.54,44.79,47.14,0.1008677,14.3,14.34,14.29,821,"NAN","NAN","NAN",3.606,18.02,-0.737,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 12:40:00",99226,161,1240,0.489,0.409,306.5,32.81,0.686,16.41,15.77,16.03,47.92,44.55,46.39,0.1118,14.3,14.3,14.3,821,"NAN","NAN","NAN",3.59,18.8,-0.733,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 12:50:00",99227,161,1250,0.427,0.337,304.4,37.22,0.604,15.8,14.88,15.29,51.42,46.22,50.57,0.1056528,14.31,14.32,14.3,821,"NAN","NAN","NAN",3.569,17.32,-0.925,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 13:00:00",99228,161,1300,0.383,0.346,297.4,25.34,0.555,14.95,14.72,14.81,53.59,50.67,52.95,0.1077021,14.32,14.34,14.31,821,"NAN","NAN","NAN",3.544,16.38,-0.691,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 13:10:00",99229,161,1310,0.447,0.372,320.7,33.08,0.634,15.09,14.75,14.97,53.39,48.4,48.77,0.1179474,14.35,14.38,14.33,821,"NAN","NAN","NAN",3.513,16.76,-0.903,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 13:20:00",99230,161,1320,0.367,0.281,318.2,39.28,0.591,15.64,15.13,15.46,49.35,43.13,45.14,0.1138491,14.36,14.38,14.35,821,"NAN","NAN","NAN",3.477,17.3,-0.739,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 13:30:00",99231,161,1330,0.398,0.342,322.7,30.33,0.614,16.42,15.4,15.91,46.6,40.75,42.22,0.1288766,14.36,14.38,14.36,821,"NAN","NAN","NAN",3.437,18.13,-0.821,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 13:40:00",99232,161,1340,0.456,0.343,303.4,40.3,0.813,17.78,16.59,17.26,44.36,40.24,44.19,0.1104342,14.35,14.36,14.34,821,"NAN","NAN","NAN",3.391,20.17,-0.913,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 13:50:00",99233,161,1350,0.553,0.435,313.8,37.44,0.862,17.85,17.24,17.44,44.39,40.69,41.71,0.09404144,14.33,14.35,14.32,821,"NAN","NAN","NAN",3.341,20.58,-0.833,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 14:00:00",99234,161,1400,0.48,0.389,312.3,35.39,0.771,18.22,17.37,17.68,43.98,40.95,43.03,0.05852403,14.31,14.34,14.29,821,"NAN","NAN","NAN",3.287,20.51,-0.636,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 14:10:00",99235,161,1410,0.392,0.298,316.7,39.68,0.84,18.08,17.43,17.85,43.54,40.31,43.54,0.04008207,14.29,14.31,14.27,821,"NAN","NAN","NAN",3.228,20.58,-1.211,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 14:20:00",99236,161,1420,0.467,0.364,301,38.08,0.745,17.23,16.52,16.77,46.69,43.81,46.25,0.03871594,14.28,14.3,14.27,821,"NAN","NAN","NAN",3.164,19.12,-0.906,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 14:30:00",99237,161,1430,0.47,0.391,307.3,33.26,0.699,16.69,16.14,16.52,47.34,45.1,46.46,0.04418011,14.29,14.3,14.28,821,"NAN","NAN","NAN",3.096,18.4,-0.574,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 14:40:00",99238,161,1440,0.446,0.325,310,42.14,0.644,16.31,16.04,16.15,47.71,45,45.51,0.03803377,14.3,14.32,14.29,821,"NAN","NAN","NAN",3.024,18.09,-0.969,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 14:50:00",99239,161,1450,0.425,0.356,308.8,32.79,0.65,17.4,16.28,16.88,46.83,41.02,42.18,0.05237637,14.31,14.33,14.3,821,"NAN","NAN","NAN",2.949,19.23,-0.628,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 15:00:00",99240,161,1500,0.377,0.298,308.9,37.11,0.591,17.6,17.06,17.33,43.53,40.75,41.83,0.0394,14.31,14.33,14.3,821,"NAN","NAN","NAN",2.869,19.85,-0.982,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 15:10:00",99241,161,1510,0.301,0.227,305.3,40.22,0.546,18.25,17.13,17.53,46.12,39.08,46.12,0.02983704,14.3,14.32,14.29,821,"NAN","NAN","NAN",2.786,20.29,-1.18,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 15:20:00",99242,161,1520,0.126,0.089,21.54,43.98,0.291,17.57,16.89,17.22,51.76,44.89,48.09,0.03120289,14.29,14.31,14.28,821,"NAN","NAN","NAN",2.699,19.62,-1.849,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 15:30:00",99243,161,1530,0.103,0.059,359.3,51.71,0.18,17.4,16.86,17.2,50.74,42.75,47.61,0.03325214,14.29,14.31,14.28,821,"NAN","NAN","NAN",2.608,19.23,-0.862,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 15:40:00",99244,161,1540,0.147,0.116,313.1,37.39,0.265,17.3,16.79,17.03,48.5,43.74,44.86,0.02847118,14.29,14.31,14.29,821,"NAN","NAN","NAN",2.515,19.16,-1.147,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 15:50:00",99245,161,1550,0.142,0.093,319.1,45.07,0.281,17.47,16.82,17.26,46.25,43.67,46.25,0.04076519,14.3,14.31,14.29,821,"NAN","NAN","NAN",2.418,19.27,-0.838,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 16:00:00",99246,161,1600,0.157,0.126,322.9,36.18,0.314,16.86,16.38,16.61,49.52,45.91,48.16,0.05852442,14.31,14.34,14.3,821,"NAN","NAN","NAN",2.319,18.52,-0.653,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 16:10:00",99247,161,1610,0.251,0.218,355.4,29.7,0.529,16.92,16.14,16.61,50.33,46.42,49.75,0.06535444,14.32,14.34,14.31,821,"NAN","NAN","NAN",2.217,18.53,-1.152,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 16:20:00",99248,161,1620,0.328,0.265,334.5,35.33,0.562,16.24,15.56,15.98,52.03,48.87,50.47,0.06740341,14.33,14.35,14.32,821,"NAN","NAN","NAN",2.113,17.94,-0.885,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 16:30:00",99249,161,1630,0.315,0.259,329.6,34.4,0.51,15.73,14.48,14.95,54.99,50.43,53.97,0.07286787,14.33,14.36,14.32,821,"NAN","NAN","NAN",2.006,16.92,-1.002,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 16:40:00",99250,161,1640,0.221,0.181,320.7,34.11,0.457,14.68,14.24,14.47,55.16,53.09,54.65,0.08447953,14.35,14.37,14.33,821,"NAN","NAN","NAN",1.897,16.28,-1.145,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 16:50:00",99251,161,1650,0.322,0.257,332.2,36.48,0.51,14.42,14.21,14.31,54.41,52.48,53.91,0.1042869,14.36,14.38,14.35,821,"NAN","NAN","NAN",1.787,15.97,-0.838,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 17:00:00",99252,161,1700,0.41,0.33,286.5,35.9,0.663,14.55,14.28,14.37,54.62,50.95,52.38,0.1029209,14.38,14.4,14.37,821,"NAN","NAN","NAN",1.674,16.12,-0.801,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 17:10:00",99253,161,1710,0.364,0.276,315.9,39.71,0.748,14.72,14.11,14.47,53.06,49.35,50.75,0.1008718,14.39,14.42,14.39,821,"NAN","NAN","NAN",1.561,16.07,-0.715,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 17:20:00",99254,161,1720,0.512,0.407,308.8,36.63,0.719,14.35,13.2,13.71,52.24,50.14,51.84,0.1090683,14.41,14.43,14.4,821,"NAN","NAN","NAN",1.446,15.24,-0.645,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 17:30:00",99255,161,1730,0.359,0.292,344,35.18,0.565,13.37,12.72,13.11,53.16,50.58,51.8,0.1179477,14.42,14.44,14.41,821,"NAN","NAN","NAN",1.33,14.52,-0.403,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 17:40:00",99256,161,1740,0.314,0.243,341.9,38.64,0.451,12.79,12.45,12.63,52.62,51.12,52.38,0.1347783,14.44,14.45,14.44,821,"NAN","NAN","NAN",1.214,13.94,-0.505,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 17:50:00",99257,161,1750,0.287,0.224,346.5,37.98,0.48,12.49,12.19,12.37,53.14,52.08,52.7,0.1564331,14.46,14.47,14.45,821,"NAN","NAN","NAN",1.096,13.68,-0.406,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 18:00:00",99258,161,1800,0.283,0.226,338.9,36.31,0.513,12.19,11.99,12.08,54.4,52.8,53.76,0.1793729,14.47,14.48,14.46,821,"NAN","NAN","NAN",0.979,13.35,-0.435,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 18:10:00",99259,161,1810,0.349,0.277,318.2,36.75,0.497,11.99,11.75,11.83,54.23,52.74,53.42,0.1785123,14.48,14.5,14.47,822,"NAN","NAN","NAN",0.862,12.91,-0.348,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 18:20:00",99260,161,1820,0.319,0.242,337,39.76,0.497,11.78,11.58,11.71,54.13,53.04,53.89,0.2098409,14.5,14.51,14.49,822,"NAN","NAN","NAN",0.744,12.82,-0.371,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 18:30:00",99261,161,1830,0.32,0.261,322.6,34.84,0.519,11.65,11.52,11.58,55.12,53.72,54.1,0.2477517,14.51,14.52,14.5,822,"NAN","NAN","NAN",0.627,12.79,-0.353,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 18:40:00",99262,161,1840,0.221,0.188,314.4,31.13,0.35,11.69,11.49,11.58,54.92,51.73,51.73,0.27312,14.52,14.53,14.52,822,"NAN","NAN","NAN",0.511,12.41,-0.221,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 18:50:00",99263,161,1850,0.261,0.213,322.7,34.9,0.461,11.6,11.43,11.53,53.36,50.54,52.14,0.2915911,14.53,14.53,14.52,822,"NAN","NAN","NAN",0.395,12.35,-0.298,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 19:00:00",99264,161,1900,0.271,0.222,309.6,34.17,0.568,11.53,11.19,11.36,52.72,50.68,52.28,0.3011608,14.53,14.53,14.52,822,"NAN","NAN","NAN",0.283,12.36,-0.25,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 19:10:00",99265,161,1910,0.392,0.298,293.5,39.61,0.565,11.19,10.92,11.06,54.52,52.52,54.52,0.3155096,14.53,14.54,14.52,822,"NAN","NAN","NAN",0.188,11.89,-0.303,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 19:20:00",99266,161,1920,0.49,0.373,286.4,39.63,0.65,11.02,10.65,10.8,56.22,54.49,56.22,0.3325915,13.74,14.54,13.2,822,"NAN","NAN","NAN",0.113,11.85,-0.214,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 19:30:00",99267,161,1930,0.525,0.45,292.7,30.52,0.663,10.75,10.58,10.65,57.48,56.29,57.48,0.3469393,13.16,13.19,13.13,822,"NAN","NAN","NAN",0.057,11.47,-0.158,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 19:40:00",99268,161,1940,0.378,0.363,282.3,16.35,0.526,10.61,10.51,10.58,58.74,57.52,58.61,0.3578714,13.11,13.13,13.09,822,"NAN","NAN","NAN",0.02,11.33,-0.108,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 19:50:00",99269,161,1950,0.229,0.195,293,31.28,0.343,10.58,10.34,10.46,59.59,58.64,59.59,0.3824692,13.09,13.1,13.08,822,"NAN","NAN","NAN",0.002,11.22,-0.098,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 20:00:00",99270,161,2000,0.117,0.102,276.4,28.85,0.216,10.37,9.97,10.18,60,59.08,60,0.3838358,13.09,13.1,13.08,822,"NAN","NAN","NAN",0,10.72,-0.047,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 20:10:00",99271,161,2010,0.085,0.078,264.5,22.73,0.209,10,9.7,9.83,62.11,60,62.04,0.4104837,13.09,13.09,13.08,822,"NAN","NAN","NAN",0,10.27,-0.139,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 20:20:00",99272,161,2020,0.048,0.008,183.3,59.3,0.16,9.94,9.57,9.71,63.75,61.54,63.72,0.4214155,13.09,13.09,13.08,822,"NAN","NAN","NAN",0,10.01,0.066,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 20:30:00",99273,161,2030,0.118,0.105,126.8,26.95,0.31,9.84,9.64,9.72,64.74,62.67,62.74,0.4323473,13.08,13.08,13.08,822,"NAN","NAN","NAN",0,10.26,-0.038,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 20:40:00",99274,161,2040,0.175,0.166,126.2,18.8,0.317,9.74,9.51,9.59,63.32,62.67,62.71,0.4550209,13.08,13.08,13.07,822,"NAN","NAN","NAN",0,9.92,0.04,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 20:50:00",99275,161,2050,0.107,0.095,118.8,26.38,0.255,9.91,9.57,9.79,65.19,62.03,64.51,0.462858,13.07,13.07,13.07,822,"NAN","NAN","NAN",0,10.35,-0.109,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 21:00:00",99276,161,2100,0.116,0.075,177.8,47.96,0.238,10.05,9.81,9.94,65.57,64,65.36,0.4857711,13.07,13.07,13.06,822,"NAN","NAN","NAN",0,10.34,-0.156,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 21:10:00",99277,161,2110,0.103,0.041,175,59.57,0.245,10.02,9.78,9.92,66.04,64.82,65.5,0.4981093,13.06,13.07,13.06,823,"NAN","NAN","NAN",0,10.27,-0.143,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 21:20:00",99278,161,2120,0.119,0.057,252.9,57.03,0.31,10.02,9.88,9.95,65.5,64.92,65.12,0.5172111,13.06,13.06,13.06,823,"NAN","NAN","NAN",0,10.31,-0.029,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 21:30:00",99279,161,2130,0.135,0.107,236.1,36.98,0.252,9.98,9.85,9.92,65.26,64.95,65.16,0.5262626,13.05,13.06,13.04,823,"NAN","NAN","NAN",0,10.32,-0.009,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 21:40:00",99280,161,2140,0.145,0.126,223.3,29.45,0.268,10.05,9.81,9.96,65.12,63.39,63.42,0.5381539,13.05,13.05,13.04,823,"NAN","NAN","NAN",0,10.32,0.051,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 21:50:00",99281,161,2150,0.147,0.127,242.8,28.7,0.268,10.05,9.85,9.94,63.32,62.84,63.01,0.5466315,13.04,13.04,13.04,823,"NAN","NAN","NAN",0,10.36,-0.1,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 22:00:00",99282,161,2200,0.149,0.12,234.9,34.85,0.255,9.91,9.71,9.81,62.88,62.27,62.71,0.5594368,13.04,13.04,13.03,823,"NAN","NAN","NAN",0,10.31,0.041,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
"2013-06-10 22:10:00",99283,161,2210,0.129,0.12,245.3,21.41,0.274,9.78,9.68,9.72,62.88,61.69,61.69,0.5768345,13.03,13.04,13.03,823,"NAN","NAN","NAN",0,10.27,-0.136,0,-273.1,-273.1,-273.1,"NAN","NAN","NAN",0,0,0,0,0
