well_id,timestamp,ground_to_water_cm,
KHR-1,9/8/21 7:35,92.5018,
KHR-1,9/24/21 8:23,93.6194,
KHR-1,10/6/21 10:26,,
KHR-1,11/14/21 8:50,11.2218,
KHR-1,5/19/24 9:44,7.365,
KHR-1,6/2/24 7:50,9.395,
KHR-1,6/16/24 8:01,19.855,
KHR-1,6/30/24 7:13,32.865,
KHR-1,7/13/24 7:27,50.645,
KHR-1,7/27/24 6:16,65.065,
KHR-1,8/10/24 7:14,83.155,
KHR-1,8/22/24 6:46,93.615,
KHR-1,9/7/24 7:13,,
KHR-1,9/21/24 8:46,93.925,
KHR-1,10/6/24 7:01,93.615,
KHR-1,10/21/24 9:18,94.225,
KHR-1,11/9/24 10:55,89.655,
KHR-XD1N,6/3/19 12:36,-11,
KHR-XD1N,6/17/19 8:43,-9.9,
KHR-XD1N,7/5/19 7:30,29.7667,
KHR-XD1N,7/26/19 15:03,41.7,
KHR-XD1N,9/2/19 13:20,47.0333,
KHR-XD1N,10/20/19 11:47,46.6,
KHR-XD1N,6/6/21 7:38,54.132,
KHR-XD1N,6/20/21 7:11,51.3888,
KHR-XD1N,7/4/21 7:05,51.8968,
KHR-XD1N,7/20/21 6:55,52.9128,
KHR-XD1N,8/6/21 6:44,52.9128,
KHR-XD1N,8/22/21 11:43,53.116,
KHR-XD1N,9/8/21 7:39,53.116,
KHR-XD1N,9/24/21 8:24,52.2016,
KHR-XD1N,10/6/21 10:28,50.9367,
KHR-XD1N,11/14/21 7:32,43.8704,
KHR-XD1N,5/19/24 9:50,-5.555,
KHR-XD1N,6/2/24 7:51,17.805,
KHR-XD1N,6/16/24 8:06,32.645,
KHR-XD1N,6/30/24 7:15,40.975,
KHR-XD1N,7/13/24 7:28,46.255,
KHR-XD1N,7/27/24 6:18,48.695,
KHR-XD1N,8/10/24 7:16,50.115,
KHR-XD1N,8/22/24 6:48,50.825,
KHR-XD1N,9/7/24 7:16,51.135,
KHR-XD1N,9/21/24 8:48,51.035,
KHR-XD1N,10/6/24 7:03,50.725,
KHR-XD1N,10/21/24 9:20,50.925,
KHR-XD1N,11/9/24 10:57,49.815,
KHR-XD1S,7/5/19 8:28,35.0167,
KHR-XD1S,7/26/19 15:06,46.9167,
KHR-XD1S,9/2/19 13:12,51.35,
KHR-XD1S,10/20/19 11:44,49.45,
KHR-XD1S,6/6/21 7:08,51.9212,
KHR-XD1S,6/20/21 6:30,52.6324,
KHR-XD1S,7/4/21 7:50,53.3436,
KHR-XD1S,7/20/21 7:39,54.4612,
KHR-XD1S,8/6/21 7:30,54.766,
KHR-XD1S,8/22/21 11:45,55.0708,
KHR-XD1S,9/8/21 7:42,54.766,
KHR-XD1S,9/24/21 8:26,53.5468,
KHR-XD1S,10/6/21 10:29,51.7867,
KHR-XD1S,11/14/21 8:18,44.7076,
KHR-XD1S,5/19/24 10:42,,
KHR-XD1S,6/30/24 8:23,43.97,
KHR-XD1S,7/13/24 8:11,49.05,
KHR-XD1S,7/27/24 6:53,51.59,
KHR-XD1S,8/10/24 8:01,51.39,
KHR-XD1S,8/22/24 7:20,51.59,
KHR-XD1S,9/7/24 7:48,51.08,
KHR-XD1S,9/21/24 9:18,50.17,
KHR-XD1S,10/21/24 9:46,50.37,
KHR-XD1S,11/9/24 11:39,48.54,
KHR-XD2N,6/1/18 8:40,27.6075,
KHR-XD2N,6/19/18 8:08,40.7308,
KHR-XD2N,7/1/18 6:37,54.8067,
KHR-XD2N,7/17/18 7:41,59.4175,
KHR-XD2N,7/27/18 8:09,58.0508,
KHR-XD2N,8/10/18 8:10,58.9842,
KHR-XD2N,8/25/18 6:48,60.2842,
KHR-XD2N,9/16/18 9:15,56.9842,
KHR-XD2N,10/1/18 8:27,55.1175,
KHR-XD2N,10/14/18 8:54,53.3508,
KHR-XD2N,11/18/18 16:42,46.6508,
KHR-XD2N,9/4/19 0:00,-17.5825,
KHR-XD2N,9/5/19 0:00,-17.3825,
KHR-XD2N,5/19/24 9:47,,
KHR-XD2N,6/16/24 8:03,,
KHR-XE2N,6/1/18 9:30,54.7442,
KHR-XE2N,6/19/18 8:58,60.0358,
KHR-XE2N,7/1/18 8:04,62.47,
KHR-XE2N,7/17/18 8:24,64.69,
KHR-XE2N,7/27/18 8:32,65.0567,
KHR-XE2N,8/10/18 8:38,65.0567,
KHR-XE2N,8/25/18 7:13,65.89,
KHR-XE2N,9/16/18 8:47,65.1567,
KHR-XE2N,10/1/18 7:51,65.29,
KHR-XE2N,10/14/18 8:10,63.59,
KHR-XE2N,11/18/18 16:25,58.0567,
KHT-XD6N,6/1/18 8:32,27.03,
KHT-XD6N,6/19/18 8:04,69.3633,
KHT-XD6N,7/1/18 6:22,96.3508,
KHT-XD6N,7/17/18 7:29,,
KHT-XD6N,7/27/18 8:02,,
KHT-XD6N,8/10/18 7:55,,
KHT-XD6N,8/25/18 6:38,,
KHT-XD6N,9/16/18 14:30,,
KHT-XD6N,10/1/18 8:30,,
KHT-XD6N,10/1/18 9:05,,
KHT-XD6N,11/18/18 21:15,,
KHT-XD6N,6/3/19 9:57,-1.9783,
KHT-XD6N,6/17/19 8:51,7.955,
KHT-XD6N,7/5/19 7:21,56.455,
KHT-XD6N,7/26/19 6:54,95.6217,
KHT-XD6N,8/4/19 7:58,,
KHT-XD6N,9/21/19 8:12,,
KHT-XD6N,6/6/21 6:28,85.1001,
KHT-XD6N,6/20/21 7:14,76.816,
KHT-XD6N,7/4/21 6:59,141.2304,
KHT-XD6N,7/20/21 6:48,179.94,
KHT-XD6N,8/6/21 7:54,192.5384,
KHT-XD6N,8/22/21 11:37,192.8432,
KHT-XD6N,9/8/21 7:29,193.7576,
KHT-XD6N,9/24/21 8:16,194.672,
KHT-XD6N,10/6/21 10:19,189.0367,
KHT-XD6N,11/14/21 7:25,19.3104,
KHT-XD6N,5/19/24 9:40,1.02,
KHT-XD6N,6/2/24 7:44,26.73,
KHT-XD6N,6/16/24 7:58,63.3,
KHT-XD6N,6/30/24 7:09,94.09,
KHT-XD6N,7/13/24 7:23,121.32,
KHT-XD6N,7/27/24 6:12,146.51,
KHT-XD6N,8/10/24 7:10,176.99,
KHT-XD6N,8/22/24 6:42,188.58,
KHT-XD6N,9/7/24 7:09,188.78,
KHT-XD6N,9/7/24 7:45,,
KHT-XD6N,9/21/24 8:43,189.49,
KHT-XD6N,10/6/24 6:57,188.88,
KHT-XD6N,10/21/24 9:16,,
KHT-XD6N,11/9/24 10:52,190,
KHT-XE4S,7/1/18 7:40,47.1525,
KHT-XE4S,7/17/18 8:11,61.9042,
KHT-XE4S,7/27/18 8:23,63.7042,
KHT-XE4S,8/10/18 8:28,63.3125,
KHT-XE4S,8/25/18 7:01,68.3375,
KHT-XE4S,9/16/18 9:03,65.6375,
KHT-XE4S,10/1/18 8:09,64.9375,
KHT-XE4S,10/14/18 8:22,41.9375,
KHT-XE4S,11/18/18 16:15,26.3042,
KHT-XE4S,6/3/19 11:49,-2.3625,
KHT-XE4S,6/17/19 8:09,-1.6625,
KHT-XE4S,7/5/19 7:53,3.0375,
KHT-XE4S,7/26/19 6:36,43.7708,
KHT-XE4S,8/4/19 8:19,54.8375,
KHT-XE4S,8/20/19 6:48,63.7042,
KHT-XE4S,9/2/19 8:37,62.8375,
KHT-XE4S,9/21/19 8:29,42.5708,
KHT-XE4S,10/5/19 8:28,35.2042,
KHT-XE4S,10/20/19 10:53,31.6375,
KHT-XE4S,6/6/21 6:44,30.1063,
KHT-XE4S,6/20/21 6:53,55.2015,
KHT-XE4S,7/4/21 7:19,65.8695,
KHT-XE4S,7/20/21 7:09,65.8695,
KHT-XE4S,8/6/21 7:00,66.7839,
KHT-XE4S,8/22/21 12:00,,
KHT-XE4S,9/8/21 7:58,67.3935,
KHT-XE4S,9/24/21 8:40,,
KHT-XE4S,10/6/21 10:44,54.4742,
KHT-XE4S,11/14/21 7:50,4.5031,
KHT-XE4S,5/19/24 10:07,-1.56,
KHT-XE4S,6/2/24 8:15,0.67,
KHT-XE4S,6/16/24 8:30,13.27,
KHT-XE4S,6/30/24 7:36,41.31,
KHT-XE4S,7/13/24 7:46,65.29,
KHT-XE4S,7/27/24 6:33,68.14,
KHT-XE4S,8/10/24 7:31,68.64,
KHT-XE4S,8/22/24 7:02,,
KHT-XE4S,9/7/24 7:31,66.41,
KHT-XE4S,9/21/24 9:00,48.12,
KHT-XE4S,10/6/24 7:15,40.5,
KHT-XE4S,10/21/24 9:30,36.03,
KHT-XE4S,11/9/24 11:10,33.69,
KHT-XE5S,6/1/18 9:15,7.7433,
KHT-XE5S,6/19/18 8:55,30.18,
KHT-XE5S,7/1/18 7:30,73.2542,
KHT-XE5S,7/17/18 8:07,91.0758,
KHT-XE5S,7/27/18 8:21,90.9758,
KHT-XE5S,8/10/18 8:20,90.5092,
KHT-XE5S,8/25/18 6:58,92.6092,
KHT-XE5S,9/16/18 9:02,87.6758,
KHT-XE5S,10/1/18 8:11,86.2425,
KHT-XE5S,10/14/18 8:27,82.0758,
KHT-XE5S,11/18/18 16:12,47.2758,
KHT-XE5S,6/3/19 11:43,1.5758,
KHT-XE5S,6/17/19 8:06,2.6092,
KHT-XE5S,7/5/19 7:56,16.6758,
KHT-XE5S,7/26/19 15:52,67.7092,
KHT-XE5S,9/2/19 12:48,90.9092,
KHT-XE5S,9/21/19 9:48,,
KHT-XE5S,10/20/19 11:00,70.1425,
KHT-XE5S,6/6/21 6:47,55.1073,
KHT-XE5S,6/20/21 6:52,87.6193,
KHT-XE5S,7/4/21 7:23,91.8865,
KHT-XE5S,7/5/21 18:05,90.8705,
KHT-XE5S,7/20/21 7:11,,
KHT-XE5S,8/6/21 7:03,89.1699,
KHT-XE5S,8/22/21 12:03,88.8651,
KHT-XE5S,9/8/21 8:00,85.1059,
KHT-XE5S,9/24/21 8:41,59.7059,
KHT-XE5S,10/6/21 10:47,56.8242,
KHT-XE5S,11/14/21 7:51,,
KHT-XE5S,5/19/24 10:09,-19.7125,
KHT-XE5S,6/2/24 8:17,-14.1825,
KHT-XE5S,6/16/24 8:32,9.2075,
KHT-XE5S,6/30/24 7:38,31.8675,
KHT-XE5S,7/13/24 7:47,48.6275,
KHT-XE5S,7/27/24 6:35,55.0275,
KHT-XE5S,8/10/24 7:34,57.3675,
KHT-XE5S,8/22/24 7:04,60.1075,
KHT-XE5S,9/7/24 7:33,58.0775,
KHT-XE5S,9/21/24 9:03,52.8975,
KHT-XE5S,10/6/24 7:17,51.8875,
KHT-XE5S,10/21/24 9:31,47.3075,
KHT-XE5S,11/9/24 11:12,39.1875,
KHT-XE6S,6/1/18 9:14,4.5567,
KHT-XE6S,6/19/18 8:58,23.9242,
KHT-XE6S,7/1/18 7:10,73.8775,
KHT-XE6S,7/17/18 8:03,,
KHT-XE6S,7/27/18 8:18,,
KHT-XE6S,8/10/18 7:55,,
KHT-XE6S,9/16/18 9:05,,
KHT-XE6S,10/1/18 8:15,,
KHT-XE6S,10/14/18 8:29,,
KHT-XE6S,6/3/19 11:39,-1.8566,
KHT-XE6S,6/17/19 8:03,-0.2233,
KHT-XE6S,7/5/19 7:59,4.5434,
KHT-XE6S,7/26/19 6:47,65.9434,
KHT-XE6S,8/4/19 8:24,87.4767,
KHT-XE6S,8/20/19 6:53,,
KHT-XE6S,9/2/19 8:40,,
KHT-XE6S,9/21/19 8:32,,
KHT-XE6S,10/5/19 8:30,,
KHT-XE6S,6/6/21 6:52,39.7583,
KHT-XE6S,6/20/21 6:50,80.0935,
KHT-XE6S,7/4/21 7:25,138.8183,
KHT-XE6S,7/20/21 7:13,,
KHT-XE6S,8/6/21 7:04,83.7687,
KHT-XE6S,8/22/21 12:05,86.5119,
KHT-XE6S,9/8/21 8:04,88.3407,
KHT-XE6S,9/24/21 8:45,63.3471,
KHT-XE6S,10/6/21 10:49,55.7742,
KHT-XE6S,11/14/21 7:56,-4.5217,
KHT-XE6S,5/19/24 10:12,-30.5625,
KHT-XE6S,6/2/24 8:29,-27.3625,
KHT-XE6S,6/16/24 8:33,-11.1225,
KHT-XE6S,6/30/24 7:39,13.3575,
KHT-XE6S,7/13/24 7:48,34.8975,
KHT-XE6S,7/27/24 6:36,44.1475,
KHT-XE6S,8/10/24 7:36,49.3275,
KHT-XE6S,8/22/24 7:05,54.5075,
KHT-XE6S,9/7/24 7:34,53.0875,
KHT-XE6S,9/21/24 9:04,46.9875,
KHT-XE6S,10/6/24 7:19,47.1975,
KHT-XE6S,10/21/24 9:33,39.8775,
KHT-XE6S,11/9/24 11:13,31.5475,
KWF-1,7/1/18 8:25,54.6792,
KWF-1,7/17/18 8:46,74.1333,
KWF-1,7/27/18 8:51,75.3,
KWF-1,8/10/18 8:56,80,
KWF-1,8/25/18 8:25,82.7667,
KWF-1,9/16/18 14:00,78.7333,
KWF-1,10/1/18 8:48,67,
KWF-1,10/14/18 8:58,34.4667,
KWF-1,11/18/18 15:30,28.3667,
KWF-1,6/3/19 13:16,-3.0667,
KWF-1,6/17/19 7:02,-0.8333,
KWF-1,7/5/19 8:42,16.2,
KWF-1,7/26/19 5:59,35.8,
KWF-1,8/4/19 8:00,56,
KWF-1,8/20/19 7:15,70.4333,
KWF-1,9/2/19 8:56,73.6,
KWF-1,9/21/19 8:53,45.0333,
KWF-1,10/5/19 8:49,28.2,
KWF-1,10/20/19 12:14,21.8,
KWF-1,6/6/21 7:19,10.9672,
KWF-1,6/20/21 6:18,15.844,
KWF-1,7/4/21 8:02,31.1856,
KWF-1,7/20/21 7:53,75.28,
KWF-1,8/6/21 7:40,76.296,
KWF-1,8/22/21 12:31,77.7184,
KWF-1,9/8/21 8:24,76.1944,
KWF-1,9/24/21 9:03,18.892,
KWF-1,10/6/21 11:11,22.4367,
KWF-1,11/14/21 8:33,1.2136,
KWF-1,5/19/24 10:56,-2.435,
KWF-1,6/2/24 9:06,-0.705,
KWF-1,6/16/24 9:04,0.505,
KWF-1,6/30/24 8:03,0.205,
KWF-1,7/13/24 8:23,1.425,
KWF-1,7/27/24 7:03,2.035,
KWF-1,8/10/24 8:15,4.775,
KWF-1,8/22/24 7:29,3.155,
KWF-1,9/7/24 7:58,5.385,
KWF-1,9/21/24 9:25,3.865,
KWF-1,10/6/24 7:38,3.255,
KWF-1,10/21/24 9:55,3.255,
KWF-1,11/9/24 11:48,0.815,
KWF-XE8S,6/1/18 9:13,-2.2463,
KWF-XE8S,6/19/18 8:49,5.9029,
KWF-XE8S,7/1/18 7:04,28.4454,
KWF-XE8S,7/17/18 7:59,,
KWF-XE8S,7/27/18 8:16,,
KWF-XE8S,8/10/18 7:55,,
KWF-XE8S,11/18/18 16:07,27.2846,
KWF-XE8S,6/17/19 7:59,1.3512,
KWF-XE8S,7/5/19 8:05,15.6846,
KWF-XE8S,7/26/19 6:20,44.6512,
KWF-XE8S,8/4/19 8:30,,
KWF-XE8S,9/21/19 8:37,,
KWF-XE8S,6/6/21 6:55,44.196,
KWF-XE8S,6/20/21 6:45,84.495,
KWF-XE8S,7/4/21 7:30,105.831,
KWF-XE8S,7/20/21 7:21,105.2214,
KWF-XE8S,8/6/21 7:09,,
KWF-XE8S,11/14/21 8:02,16.7278,
KWF-XE8S,5/19/24 10:25,-0.745,
KWF-XE8S,6/2/24 8:35,1.895,
KWF-XE8S,6/16/24 8:38,21.505,
KWF-XE8S,6/30/24 7:43,47.815,
KWF-XE8S,7/13/24 7:52,94.955,
KWF-XE8S,7/27/24 6:41,106.235,
KWF-XE8S,8/10/24 7:40,,
KWF-XE8S,8/22/24 7:09,,
KWF-XE8S,9/7/24 7:37,,
KWF-XE8S,9/21/24 9:05,,
KWF-XE8S,10/6/24 7:22,,
KWF-XE8S,10/21/24 9:36,,
KWF-XE8S,11/9/24 11:16,105.835,
KWR-1,7/1/18 8:30,23.8242,
KWR-1,7/17/18 8:51,30.4167,
KWR-1,7/27/18 8:57,32.35,
KWR-1,8/10/18 8:59,32.1833,
KWR-1,8/25/18 8:20,33.9167,
KWR-1,9/16/18 13:55,35.75,
KWR-1,10/1/18 8:39,32.1167,
KWR-1,11/18/18 15:26,36.2833,
KWR-1,6/3/19 13:35,-8.7167,
KWR-1,6/17/19 6:55,-8.05,
KWR-1,7/5/19 8:48,5.1167,
KWR-1,7/26/19 5:55,22.1833,
KWR-1,8/4/19 8:51,24.2167,
KWR-1,8/20/19 7:18,28.5833,
KWR-1,9/2/19 9:00,30.25,
KWR-1,9/21/19 8:58,29.5167,
KWR-1,10/5/19 8:55,28.95,
KWR-1,10/20/19 12:18,30.15,
KWR-1,6/6/21 7:21,,
KWR-1,6/20/21 12:56,34.257,
KWR-1,7/4/21 8:05,34.257,
KWR-1,7/20/21 7:56,34.257,
KWR-1,8/6/21 7:43,35.1714,
KWR-1,8/22/21 12:36,34.0538,
KWR-1,9/8/21 8:28,34.8666,
KWR-1,9/24/21 9:07,34.8666,
KWR-1,10/6/21 11:07,33.4617,
KWR-1,11/14/21 8:38,16.5786,
KWR-1,5/19/24 11:04,-9.995,
KWR-1,6/2/24 9:14,-0.635,
KWR-1,6/16/24 9:09,13.685,
KWR-1,6/30/24 8:07,24.055,
KWR-1,7/13/24 8:28,31.165,
KWR-1,7/27/24 7:07,34.415,
KWR-1,8/22/24 7:33,36.545,
KWR-1,9/7/24 8:01,36.855,
KWR-1,9/21/24 9:30,36.245,
KWR-1,10/6/24 7:40,36.245,
KWR-1,10/21/24 9:56,35.125,
KWR-1,11/9/24 11:51,34.715,
KWR-XE1N,7/1/18 8:00,41.15,
KWR-XE1N,7/17/18 8:21,43.95,
KWR-XE1N,7/27/18 8:30,45.4167,
KWR-XE1N,8/10/18 8:37,46.0833,
KWR-XE1N,8/25/18 7:15,47.85,
KWR-XE1N,9/16/18 8:45,48.75,
KWR-XE1N,10/1/18 7:55,49.55,
KWR-XE1N,10/14/18 8:14,49.2833,
KWR-XE1N,11/18/18 16:23,47.7833,
KWR-XE1N,6/17/19 8:25,-6.85,
KWR-XE1N,7/5/19 7:43,22.1167,
KWR-XE1N,7/26/19 6:36,38.0167,
KWR-XE1N,8/4/19 8:12,41.5833,
KWR-XE1N,8/20/19 6:31,44.8167,
KWR-XE1N,9/2/19 8:31,46.05,
KWR-XE1N,9/21/19 8:21,45.4833,
KWR-XE1N,10/5/19 8:18,45.7167,
KWR-XE1N,10/20/19 10:44,46.6167,
KWR-XE1N,6/6/21 6:39,46.9892,
KWR-XE1N,6/20/21 7:00,50.342,
KWR-XE1N,7/4/21 7:14,50.7484,
KWR-XE1N,7/20/21 7:04,51.7644,
KWR-XE1N,8/6/21 6:53,51.6628,
KWR-XE1N,8/22/21 11:51,52.0692,
KWR-XE1N,9/8/21 7:49,51.4596,
KWR-XE1N,9/24/21 8:33,50.4436,
KWR-XE1N,10/6/21 10:37,48.2867,
KWR-XE1N,11/14/21 7:44,37.9468,
KWR-XE1N,5/19/24 9:58,,
KWR-XE1N,6/2/24 8:06,16.51,
KWR-XE1N,6/16/24 8:21,31.34,
KWR-XE1N,6/30/24 7:28,40.18,
KWR-XE1N,7/13/24 7:40,44.96,
KWR-XE1N,7/27/24 6:28,47.8,
KWR-XE1N,8/10/24 7:25,48.72,
KWR-XE1N,8/22/24 6:57,49.02,
KWR-XE1N,9/7/24 7:24,49.83,
KWR-XE1N,9/21/24 8:56,49.83,
KWR-XE1N,10/6/24 7:10,49.43,
KWR-XE1N,10/21/24 9:26,48.21,
KWR-XE1N,11/9/24 11:04,44.75,
KWT-1,6/19/18 8:34,60.43,
KWT-1,7/1/18 6:52,82.1258,
KWT-1,7/17/18 7:55,,
KWT-1,7/27/18 8:14,,
KWT-1,8/10/18 7:55,,
KWT-1,9/16/18 14:32,,
KWT-1,10/1/18 8:18,,
KWT-1,10/14/18 8:54,,
KWT-1,6/3/19 12:10,0.0667,
KWT-1,6/17/19 7:52,1.7,
KWT-1,7/5/19 8:09,5.1333,
KWT-1,7/26/19 15:15,44.3333,
KWT-1,8/20/19 17:45,69.3333,
KWT-1,9/2/19 12:35,77.3667,
KWT-1,10/20/19 11:22,9.1333,
KWT-1,6/6/21 6:58,50.7752,
KWT-1,6/20/21 6:41,74.3,
KWT-1,7/4/21 7:35,125.9128,
KWT-1,7/5/21 18:00,131.9072,
KWT-1,7/20/21 7:25,134.0408,
KWT-1,8/6/21 7:11,166.3496,
KWT-1,8/22/21 12:11,,
KWT-1,10/6/21 10:53,,
KWT-1,11/14/21 8:07,19.5312,
KWT-1,5/19/24 10:28,,
KWT-1,6/2/24 8:44,3.61,
KWT-1,6/16/24 8:41,14.91,
KWT-1,6/30/24 7:46,56.42,
KWT-1,7/13/24 7:54,84.76,
KWT-1,7/27/24 6:43,109.96,
KWT-1,8/10/24 7:43,,
KWT-1,8/22/24 7:10,139.83,
KWT-1,9/7/24 7:39,140.44,
KWT-1,9/21/24 9:09,140.14,
KWT-1,10/6/24 7:23,139.83,
KWT-1,10/21/24 9:38,73.08,
KWT-1,11/9/24 11:20,18.75,
LET-1,7/7/19 9:00,32.8292,
LET-1,7/26/19 8:50,54.8292,
LET-1,8/5/19 8:24,67.0625,
LET-1,8/20/19 8:14,81.1625,
LET-1,9/3/19 7:53,89.7958,
LET-1,9/21/19 7:29,64.6625,
LET-1,10/5/19 9:39,52.1958,
LET-1,10/19/19 10:13,43.9958,
LET-1,5/20/21 6:54,32.9281,
LET-1,6/6/21 9:20,45.2217,
LET-1,6/20/21 9:06,61.4777,
LET-1,7/4/21 9:05,78.0385,
LET-1,7/20/21 9:27,108.5185,
LET-1,8/6/21 9:22,108.5185,
LET-1,8/22/21 13:32,110.0425,
LET-1,9/8/21 10:10,110.0425,
LET-1,9/24/21 10:28,110.3473,
LET-1,10/6/21 8:03,110.3473,
LET-1,11/14/21 8:45,17.8913,
LET-1,5/19/24 7:11,3.5625,
LET-1,6/2/24 6:47,12.8125,
LET-1,6/16/24 7:08,34.2525,
LET-1,6/30/24 9:13,47.5625,
LET-1,7/14/24 8:30,69.2025,
LET-1,7/27/24 8:48,82.9125,
LET-1,8/10/24 9:33,105.4725,
LET-1,8/22/24 9:43,107.6025,
LET-1,9/7/24 9:44,107.9125,
LET-1,9/21/24 7:09,94.7025,
LET-1,10/6/24 9:09,81.6925,
LET-1,10/21/24 7:53,64.9325,
LHT-1,7/7/19 8:59,38.7333,
LHT-1,7/26/19 8:58,59.5,
LHT-1,8/5/19 8:23,72.0333,
LHT-1,8/20/19 8:11,84.7,
LHT-1,9/3/19 7:51,89.1,
LHT-1,9/21/19 7:25,104.6,
LHT-1,10/5/19 9:38,61.5333,
LHT-1,10/19/19 10:16,93.0333,
LHT-1,5/20/21 6:53,38.0296,
LHT-1,6/6/21 9:19,51.7456,
LHT-1,6/20/21 9:05,68.3064,
LHT-1,7/4/21 9:03,84.664,
LHT-1,7/20/21 9:25,93.4016,
LHT-1,8/6/21 9:20,92.5888,
LHT-1,8/22/21 13:31,98.0752,
LHT-1,9/8/21 10:08,94.1128,
LHT-1,9/24/21 10:27,94.4176,
LHT-1,10/6/21 8:00,98.6848,
LHT-1,11/14/21 8:40,16.592,
LHT-1,5/19/24 7:09,6.8425,
LHT-1,6/2/24 6:45,21.4725,
LHT-1,6/16/24 7:06,40.8725,
LHT-1,6/30/24 9:12,59.8725,
LHT-1,7/14/24 8:30,81.1125,
LHT-1,7/27/24 8:46,92.7925,
LHT-1,8/10/24 9:31,96.7525,
LHT-1,8/22/24 9:43,103.0525,
LHT-1,9/7/24 9:43,97.3625,
LHT-1,9/21/24 7:08,97.6725,
LHT-1,10/6/24 9:08,67.4925,
LHT-1,10/21/24 7:52,92.2825,
LWT-1,7/7/19 9:02,28.3958,
LWT-1,7/26/19 8:52,51.6625,
LWT-1,8/5/19 8:27,62.5958,
LWT-1,8/20/19 8:15,73.0292,
LWT-1,9/3/19 7:55,78.3958,
LWT-1,9/21/19 16:53,55.5292,
LWT-1,10/5/19 9:41,48.9958,
LWT-1,10/19/19 10:10,46.4292,
LWT-1,5/20/21 6:57,37.6113,
LWT-1,6/6/21 9:23,47.4665,
LWT-1,6/20/21 9:07,60.1665,
LWT-1,7/4/21 9:11,64.2305,
LWT-1,7/20/21 9:28,71.1393,
LWT-1,8/6/21 9:25,76.3209,
LWT-1,8/22/21 13:34,79.9785,
LWT-1,9/8/21 10:12,81.5025,
LWT-1,9/24/21 10:30,77.8449,
LWT-1,10/6/21 8:05,47.3649,
LWT-1,11/14/21 8:46,28.1625,
LWT-1,5/19/24 7:13,11.9025,
LWT-1,6/2/24 6:48,22.2725,
LWT-1,6/16/24 7:12,38.6225,
LWT-1,6/30/24 9:15,48.3825,
LWT-1,7/14/24 8:33,68.0925,
LWT-1,7/27/24 8:50,70.5325,
LWT-1,8/10/24 9:34,72.9725,
LWT-1,8/22/24 9:46,73.8825,
LWT-1,9/7/24 9:45,73.5825,
LWT-1,9/21/24 7:11,72.0525,
LWT-1,10/6/24 9:10,70.8325,
LWT-1,10/21/24 7:54,58.3425,
