"Plot Title: SGH 137"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10769296, SEN S/N: 10769296, LBL: sgh 137 temp)","RH, % (LGR S/N: 10769296, SEN S/N: 10769296, LBL: sgh 137 rh)","Good Battery (LGR S/N: 10769296)","Coupler Detached (LGR S/N: 10769296)","Bad Battery (LGR S/N: 10769296)","Coupler Attached (LGR S/N: 10769296)","Stopped (LGR S/N: 10769296)","End Of File (LGR S/N: 10769296)"
8271,06/01/17 01:50:00 AM,34.272,93.208,,,,,,
8272,06/01/17 02:00:00 AM,34.174,93.487,,,,,,
8273,06/01/17 02:10:00 AM,34.027,93.367,,,,,,
8274,06/01/17 02:20:00 AM,33.681,93.487,,,,,,
8275,06/01/17 02:30:00 AM,33.732,94.056,,,,,,
8276,06/01/17 02:40:00 AM,33.584,93.790,,,,,,
8277,06/01/17 02:50:00 AM,33.336,93.753,,,,,,
8278,06/01/17 03:00:00 AM,33.237,93.592,,,,,,
8279,06/01/17 03:10:00 AM,32.990,93.457,,,,,,
8280,06/01/17 03:20:00 AM,32.841,93.727,,,,,,
8281,06/01/17 03:30:00 AM,32.542,93.902,,,,,,
8282,06/01/17 03:40:00 AM,32.542,93.926,,,,,,
8283,06/01/17 03:50:00 AM,32.342,94.333,,,,,,
8284,06/01/17 04:00:00 AM,32.193,93.971,,,,,,
8285,06/01/17 04:10:00 AM,32.142,94.497,,,,,,
8286,06/01/17 04:20:00 AM,31.942,94.321,,,,,,
8287,06/01/17 04:30:00 AM,31.842,94.403,,,,,,
8288,06/01/17 04:40:00 AM,31.791,94.444,,,,,,
8289,06/01/17 04:50:00 AM,31.591,94.752,,,,,,
8290,06/01/17 05:00:00 AM,31.642,95.001,,,,,,
8291,06/01/17 05:10:00 AM,31.642,94.953,,,,,,
8292,06/01/17 05:20:00 AM,31.440,94.487,,,,,,
8293,06/01/17 05:30:00 AM,31.390,95.252,,,,,,
8294,06/01/17 05:40:00 AM,31.339,94.714,,,,,,
8295,06/01/17 05:50:00 AM,31.188,95.173,,,,,,
8296,06/01/17 06:00:00 AM,31.289,95.909,,,,,,
8297,06/01/17 06:10:00 AM,31.491,95.556,,,,,,
8298,06/01/17 06:20:00 AM,31.743,96.171,,,,,,
8299,06/01/17 06:30:00 AM,31.993,96.305,,,,,,
8300,06/01/17 06:40:00 AM,32.491,96.766,,,,,,
8301,06/01/17 06:50:00 AM,33.138,97.154,,,,,,
8302,06/01/17 07:00:00 AM,34.223,97.946,,,,,,
8303,06/01/17 07:10:00 AM,35.249,97.772,,,,,,
8304,06/01/17 07:20:00 AM,36.025,97.364,,,,,,
8305,06/01/17 07:30:00 AM,36.986,97.996,,,,,,
8306,06/01/17 07:40:00 AM,38.131,98.272,,,,,,
8307,06/01/17 07:50:00 AM,39.502,98.148,,,,,,
8308,06/01/17 08:00:00 AM,41.043,97.659,,,,,,
8309,06/01/17 08:10:00 AM,42.616,94.796,,,,,,
8310,06/01/17 08:20:00 AM,44.263,88.427,,,,,,
8311,06/01/17 08:30:00 AM,45.806,81.575,,,,,,
8312,06/01/17 08:40:00 AM,47.826,76.081,,,,,,
8313,06/01/17 08:50:00 AM,49.692,74.806,,,,,,
8314,06/01/17 09:00:00 AM,51.148,71.841,,,,,,
8315,06/01/17 09:10:00 AM,52.466,68.321,,,,,,
8316,06/01/17 09:20:00 AM,53.472,70.849,,,,,,
8317,06/01/17 09:30:00 AM,54.820,63.258,,,,,,
8318,06/01/17 09:40:00 AM,56.165,60.968,,,,,,
8319,06/01/17 09:50:00 AM,57.850,56.452,,,,,,
8320,06/01/17 10:00:00 AM,59.358,56.670,,,,,,
8321,06/01/17 10:10:00 AM,60.818,54.022,,,,,,
8322,06/01/17 10:20:00 AM,61.934,54.510,,,,,,
8323,06/01/17 10:30:00 AM,63.133,53.871,,,,,,
8324,06/01/17 10:40:00 AM,63.648,47.162,,,,,,
8325,06/01/17 10:50:00 AM,64.459,48.006,,,,,,
8326,06/01/17 11:00:00 AM,65.188,44.039,,,,,,
8327,06/01/17 11:10:00 AM,66.043,46.288,,,,,,
8328,06/01/17 11:20:00 AM,65.530,41.952,,,,,,
8329,06/01/17 11:30:00 AM,65.701,45.948,,,,,,
8330,06/01/17 11:40:00 AM,65.658,41.414,,,,,,
8331,06/01/17 11:50:00 AM,65.403,41.270,,,,,,
8332,06/01/17 12:00:00 PM,65.316,45.287,,,,,,
8333,06/01/17 12:10:00 PM,64.803,41.361,,,,,,
8334,06/01/17 12:20:00 PM,64.459,40.505,,,,,,
8335,06/01/17 12:30:00 PM,64.288,40.140,,,,,,
8336,06/01/17 12:40:00 PM,63.819,41.428,,,,,,
8337,06/01/17 12:50:00 PM,63.862,42.646,,,,,,
8338,06/01/17 01:00:00 PM,63.862,40.885,,,,,,
8339,06/01/17 01:10:00 PM,64.074,42.052,,,,,,
8340,06/01/17 01:20:00 PM,63.990,41.759,,,,,,
8341,06/01/17 01:30:00 PM,63.862,47.743,,,,,,
8342,06/01/17 01:40:00 PM,63.990,44.627,,,,,,
8343,06/01/17 01:50:00 PM,64.204,44.324,,,,,,
8344,06/01/17 02:00:00 PM,64.375,43.826,,,,,,
8345,06/01/17 02:10:00 PM,64.888,42.264,,,,,,
8346,06/01/17 02:20:00 PM,65.359,41.973,,,,,,
8347,06/01/17 02:30:00 PM,66.429,39.203,,,,,,
8348,06/01/17 02:40:00 PM,66.729,39.933,,,,,,
8349,06/01/17 02:50:00 PM,67.114,38.042,,,,,,
8350,06/01/17 03:00:00 PM,67.413,40.038,,,,,,
8351,06/01/17 03:10:00 PM,67.798,38.504,,,,,,
8352,06/01/17 03:20:00 PM,68.056,36.953,,,,,,
8353,06/01/17 03:30:00 PM,68.527,37.764,,,,,,
8354,06/01/17 03:40:00 PM,69.170,38.192,,,,,,
8355,06/01/17 03:50:00 PM,67.714,38.499,,,,,,
8356,06/01/17 04:00:00 PM,66.558,40.955,,,,,,
8357,06/01/17 04:10:00 PM,65.487,42.398,,,,,,
8358,06/01/17 04:20:00 PM,65.059,43.776,,,,,,
8359,06/01/17 04:30:00 PM,64.459,42.460,,,,,,
8360,06/01/17 04:40:00 PM,64.117,43.077,,,,,,
8361,06/01/17 04:50:00 PM,64.247,43.818,,,,,,
8362,06/01/17 05:00:00 PM,64.459,41.564,,,,,,
8363,06/01/17 05:10:00 PM,64.033,43.772,,,,,,
8364,06/01/17 05:20:00 PM,63.946,43.671,,,,,,
8365,06/01/17 05:30:00 PM,63.819,45.408,,,,,,
8366,06/01/17 05:40:00 PM,64.332,42.548,,,,,,
8367,06/01/17 05:50:00 PM,64.503,44.375,,,,,,
8368,06/01/17 06:00:00 PM,65.017,45.045,,,,,,
8369,06/01/17 06:10:00 PM,64.674,45.687,,,,,,
8370,06/01/17 06:20:00 PM,64.632,46.254,,,,,,
8371,06/01/17 06:30:00 PM,65.059,48.488,,,,,,
8372,06/01/17 06:40:00 PM,66.000,45.936,,,,,,
8373,06/01/17 06:50:00 PM,65.102,48.993,,,,,,
8374,06/01/17 07:00:00 PM,63.176,52.271,,,,,,
8375,06/01/17 07:10:00 PM,61.162,56.094,,,,,,
8376,06/01/17 07:20:00 PM,59.659,59.914,,,,,,
8377,06/01/17 07:30:00 PM,58.109,61.768,,,,,,
8378,06/01/17 07:40:00 PM,56.469,65.316,,,,,,
8379,06/01/17 07:50:00 PM,54.820,67.586,,,,,,
8380,06/01/17 08:00:00 PM,53.427,70.276,,,,,,
8381,06/01/17 08:10:00 PM,52.246,72.271,,,,,,
8382,06/01/17 08:20:00 PM,51.193,73.752,,,,,,
8383,06/01/17 08:30:00 PM,50.180,75.830,,,,,,
8384,06/01/17 08:40:00 PM,48.850,76.749,,,,,,
8385,06/01/17 08:50:00 PM,48.227,78.967,,,,,,
8386,06/01/17 09:00:00 PM,47.691,78.740,,,,,,
8387,06/01/17 09:10:00 PM,46.974,80.085,,,,,,
8388,06/01/17 09:20:00 PM,46.256,81.204,,,,,,
8389,06/01/17 09:30:00 PM,45.444,82.754,,,,,,
8390,06/01/17 09:40:00 PM,44.719,84.192,,,,,,
8391,06/01/17 09:50:00 PM,44.082,84.660,,,,,,
8392,06/01/17 10:00:00 PM,43.624,85.411,,,,,,
8393,06/01/17 10:10:00 PM,42.939,84.693,,,,,,
8394,06/01/17 10:20:00 PM,42.525,84.377,,,,,,
8395,06/01/17 10:30:00 PM,41.693,83.798,,,,,,
8396,06/01/17 10:40:00 PM,41.137,83.908,,,,,,
8397,06/01/17 10:50:00 PM,40.672,83.534,,,,,,
8398,06/01/17 11:00:00 PM,40.204,84.490,,,,,,
8399,06/01/17 11:10:00 PM,39.502,84.475,,,,,,
8400,06/01/17 11:20:00 PM,39.031,85.886,,,,,,
8401,06/01/17 11:30:00 PM,38.606,86.548,,,,,,
8402,06/01/17 11:40:00 PM,38.368,87.590,,,,,,
8403,06/01/17 11:50:00 PM,37.942,88.243,,,,,,
8404,06/02/17 12:00:00 AM,37.846,88.154,,,,,,
8405,06/02/17 12:10:00 AM,37.225,88.802,,,,,,
8406,06/02/17 12:20:00 AM,36.891,89.764,,,,,,
8407,06/02/17 12:30:00 AM,36.505,90.461,,,,,,
8408,06/02/17 12:40:00 AM,36.554,90.117,,,,,,
8409,06/02/17 12:50:00 AM,36.313,90.359,,,,,,
8410,06/02/17 01:00:00 AM,36.025,91.016,,,,,,
8411,06/02/17 01:10:00 AM,35.733,91.447,,,,,,
8412,06/02/17 01:20:00 AM,35.492,91.933,,,,,,
8413,06/02/17 01:30:00 AM,35.298,92.473,,,,,,
8414,06/02/17 01:40:00 AM,35.249,92.219,,,,,,
8415,06/02/17 01:50:00 AM,35.006,92.578,,,,,,
8416,06/02/17 02:00:00 AM,34.957,92.916,,,,,,
8417,06/02/17 02:10:00 AM,34.761,92.986,,,,,,
8418,06/02/17 02:20:00 AM,34.565,92.612,,,,,,
8419,06/02/17 02:30:00 AM,34.419,92.959,,,,,,
8420,06/02/17 02:40:00 AM,34.124,93.137,,,,,,
8421,06/02/17 02:50:00 AM,33.978,93.800,,,,,,
8422,06/02/17 03:00:00 AM,33.831,93.436,,,,,,
8423,06/02/17 03:10:00 AM,33.681,93.658,,,,,,
8424,06/02/17 03:20:00 AM,33.485,93.775,,,,,,
8425,06/02/17 03:30:00 AM,33.534,93.685,,,,,,
8426,06/02/17 03:40:00 AM,33.336,93.558,,,,,,
8427,06/02/17 03:50:00 AM,33.138,94.016,,,,,,
8428,06/02/17 04:00:00 AM,33.089,94.154,,,,,,
8429,06/02/17 04:10:00 AM,32.990,94.188,,,,,,
8430,06/02/17 04:20:00 AM,32.790,94.012,,,,,,
8431,06/02/17 04:30:00 AM,32.742,94.491,,,,,,
8432,06/02/17 04:40:00 AM,32.691,94.532,,,,,,
8433,06/02/17 04:50:00 AM,32.691,94.386,,,,,,
8434,06/02/17 05:00:00 AM,32.542,94.412,,,,,,
8435,06/02/17 05:10:00 AM,32.392,94.801,,,,,,
8436,06/02/17 05:20:00 AM,32.243,94.657,,,,,,
8437,06/02/17 05:30:00 AM,32.193,94.892,,,,,,
8438,06/02/17 05:40:00 AM,32.142,94.860,,,,,,
8439,06/02/17 05:50:00 AM,32.142,95.150,,,,,,
8440,06/02/17 06:00:00 AM,32.142,95.174,,,,,,
8441,06/02/17 06:10:00 AM,32.243,95.575,,,,,,
8442,06/02/17 06:20:00 AM,32.641,96.310,,,,,,
8443,06/02/17 06:30:00 AM,32.940,96.260,,,,,,
8444,06/02/17 06:40:00 AM,33.485,97.017,,,,,,
8445,06/02/17 06:50:00 AM,34.223,97.276,,,,,,
8446,06/02/17 07:00:00 AM,35.298,98.020,,,,,,
8447,06/02/17 07:10:00 AM,36.410,97.665,,,,,,
8448,06/02/17 07:20:00 AM,37.369,97.670,,,,,,
8449,06/02/17 07:30:00 AM,38.464,97.793,,,,,,
8450,06/02/17 07:40:00 AM,39.643,98.073,,,,,,
8451,06/02/17 07:50:00 AM,40.998,98.139,,,,,,
8452,06/02/17 08:00:00 AM,42.663,93.256,,,,,,
8453,06/02/17 08:10:00 AM,44.492,87.865,,,,,,
8454,06/02/17 08:20:00 AM,46.256,84.392,,,,,,
8455,06/02/17 08:30:00 AM,47.959,79.423,,,,,,
8456,06/02/17 08:40:00 AM,50.002,76.637,,,,,,
8457,06/02/17 08:50:00 AM,52.115,73.631,,,,,,
8458,06/02/17 09:00:00 AM,53.776,71.307,,,,,,
8459,06/02/17 09:10:00 AM,55.342,68.043,,,,,,
8460,06/02/17 09:20:00 AM,56.988,69.334,,,,,,
8461,06/02/17 09:30:00 AM,59.014,61.288,,,,,,
8462,06/02/17 09:40:00 AM,60.948,54.002,,,,,,
8463,06/02/17 09:50:00 AM,62.748,52.485,,,,,,
8464,06/02/17 10:00:00 AM,64.546,54.722,,,,,,
8465,06/02/17 10:10:00 AM,66.344,47.762,,,,,,
8466,06/02/17 10:20:00 AM,67.757,46.818,,,,,,
8467,06/02/17 10:30:00 AM,69.213,44.144,,,,,,
8468,06/02/17 10:40:00 AM,70.459,40.416,,,,,,
8469,06/02/17 10:50:00 AM,70.974,41.615,,,,,,
8470,06/02/17 11:00:00 AM,71.748,38.798,,,,,,
8471,06/02/17 11:10:00 AM,71.146,37.257,,,,,,
8472,06/02/17 11:20:00 AM,70.887,37.800,,,,,,
8473,06/02/17 11:30:00 AM,70.803,32.016,,,,,,
8474,06/02/17 11:40:00 AM,70.716,32.876,,,,,,
8475,06/02/17 11:50:00 AM,70.803,32.681,,,,,,
8476,06/02/17 12:00:00 PM,70.630,28.931,,,,,,
8477,06/02/17 12:10:00 PM,70.759,27.590,,,,,,
8478,06/02/17 12:20:00 PM,70.630,25.013,,,,,,
8479,06/02/17 12:30:00 PM,70.587,24.977,,,,,,
8480,06/02/17 12:40:00 PM,70.673,22.937,,,,,,
8481,06/02/17 12:50:00 PM,70.673,25.320,,,,,,
8482,06/02/17 01:00:00 PM,70.887,24.513,,,,,,
8483,06/02/17 01:10:00 PM,70.716,23.451,,,,,,
8484,06/02/17 01:20:00 PM,70.630,23.788,,,,,,
8485,06/02/17 01:30:00 PM,70.587,22.284,,,,,,
8486,06/02/17 01:40:00 PM,70.587,23.104,,,,,,
8487,06/02/17 01:50:00 PM,70.716,23.246,,,,,,
8488,06/02/17 02:00:00 PM,70.887,21.816,,,,,,
8489,06/02/17 02:10:00 PM,71.361,22.655,,,,,,
8490,06/02/17 02:20:00 PM,71.661,20.468,,,,,,
8491,06/02/17 02:30:00 PM,72.826,23.256,,,,,,
8492,06/02/17 02:40:00 PM,73.386,23.483,,,,,,
8493,06/02/17 02:50:00 PM,73.602,22.325,,,,,,
8494,06/02/17 03:00:00 PM,74.381,22.181,,,,,,
8495,06/02/17 03:10:00 PM,75.333,20.800,,,,,,
8496,06/02/17 03:20:00 PM,76.028,21.584,,,,,,
8497,06/02/17 03:30:00 PM,76.681,21.227,,,,,,
8498,06/02/17 03:40:00 PM,75.985,22.411,,,,,,
8499,06/02/17 03:50:00 PM,74.856,23.023,,,,,,
8500,06/02/17 04:00:00 PM,73.904,25.518,,,,,,
8501,06/02/17 04:10:00 PM,72.783,24.417,,,,,,
8502,06/02/17 04:20:00 PM,72.007,27.982,,,,,,
8503,06/02/17 04:30:00 PM,71.447,28.766,,,,,,
8504,06/02/17 04:40:00 PM,71.103,27.537,,,,,,
8505,06/02/17 04:50:00 PM,71.017,30.624,,,,,,
8506,06/02/17 05:00:00 PM,71.231,26.732,,,,,,
8507,06/02/17 05:10:00 PM,71.017,26.723,,,,,,
8508,06/02/17 05:20:00 PM,70.803,27.390,,,,,,
8509,06/02/17 05:30:00 PM,70.630,28.258,,,,,,
8510,06/02/17 05:40:00 PM,71.274,30.837,,,,,,
8511,06/02/17 05:50:00 PM,71.661,30.119,,,,,,
8512,06/02/17 06:00:00 PM,72.007,29.463,,,,,,
8513,06/02/17 06:10:00 PM,72.178,31.616,,,,,,
8514,06/02/17 06:20:00 PM,71.834,39.065,,,,,,
8515,06/02/17 06:30:00 PM,72.264,33.486,,,,,,
8516,06/02/17 06:40:00 PM,72.826,33.648,,,,,,
8517,06/02/17 06:50:00 PM,71.748,34.554,,,,,,
8518,06/02/17 07:00:00 PM,69.685,41.729,,,,,,
8519,06/02/17 07:10:00 PM,67.543,42.689,,,,,,
8520,06/02/17 07:20:00 PM,65.658,51.595,,,,,,
8521,06/02/17 07:30:00 PM,63.561,54.427,,,,,,
8522,06/02/17 07:40:00 PM,61.462,58.361,,,,,,
8523,06/02/17 07:50:00 PM,59.616,60.568,,,,,,
8524,06/02/17 08:00:00 PM,58.066,63.330,,,,,,
8525,06/02/17 08:10:00 PM,56.469,65.899,,,,,,
8526,06/02/17 08:20:00 PM,54.995,67.662,,,,,,
8527,06/02/17 08:30:00 PM,53.602,69.497,,,,,,
8528,06/02/17 08:40:00 PM,52.466,71.702,,,,,,
8529,06/02/17 08:50:00 PM,51.325,72.731,,,,,,
8530,06/02/17 09:00:00 PM,50.445,74.281,,,,,,
8531,06/02/17 09:10:00 PM,49.428,75.329,,,,,,
8532,06/02/17 09:20:00 PM,48.493,76.488,,,,,,
8533,06/02/17 09:30:00 PM,47.557,77.499,,,,,,
8534,06/02/17 09:40:00 PM,47.064,78.691,,,,,,
8535,06/02/17 09:50:00 PM,46.526,79.140,,,,,,
8536,06/02/17 10:00:00 PM,45.896,80.006,,,,,,
8537,06/02/17 10:10:00 PM,45.444,80.728,,,,,,
8538,06/02/17 10:20:00 PM,44.764,81.391,,,,,,
8539,06/02/17 10:30:00 PM,44.263,82.550,,,,,,
8540,06/02/17 10:40:00 PM,43.808,83.442,,,,,,
8541,06/02/17 10:50:00 PM,43.351,83.909,,,,,,
8542,06/02/17 11:00:00 PM,42.939,84.536,,,,,,
8543,06/02/17 11:10:00 PM,42.478,85.311,,,,,,
8544,06/02/17 11:20:00 PM,42.109,85.730,,,,,,
8545,06/02/17 11:30:00 PM,41.693,86.399,,,,,,
8546,06/02/17 11:40:00 PM,41.322,86.762,,,,,,
8547,06/02/17 11:50:00 PM,41.043,87.034,,,,,,
8548,06/03/17 12:00:00 AM,40.672,86.854,,,,,,
8549,06/03/17 12:10:00 AM,40.392,86.868,,,,,,
8550,06/03/17 12:20:00 AM,40.017,86.817,,,,,,
8551,06/03/17 12:30:00 AM,39.736,86.470,,,,,,
8552,06/03/17 12:40:00 AM,39.360,85.518,,,,,,
8553,06/03/17 12:50:00 AM,39.078,85.118,,,,,,
8554,06/03/17 01:00:00 AM,38.889,86.099,,,,,,
8555,06/03/17 01:10:00 AM,38.700,84.447,,,,,,
8556,06/03/17 01:20:00 AM,38.415,83.891,,,,,,
8557,06/03/17 01:30:00 AM,38.179,85.617,,,,,,
8558,06/03/17 01:40:00 AM,37.942,84.812,,,,,,
8559,06/03/17 01:50:00 AM,37.702,85.964,,,,,,
8560,06/03/17 02:00:00 AM,37.369,87.172,,,,,,
8561,06/03/17 02:10:00 AM,37.225,86.002,,,,,,
8562,06/03/17 02:20:00 AM,36.891,86.418,,,,,,
8563,06/03/17 02:30:00 AM,36.603,88.513,,,,,,
8564,06/03/17 02:40:00 AM,36.505,87.003,,,,,,
8565,06/03/17 02:50:00 AM,36.313,86.798,,,,,,
8566,06/03/17 03:00:00 AM,36.025,88.912,,,,,,
8567,06/03/17 03:10:00 AM,35.782,89.982,,,,,,
8568,06/03/17 03:20:00 AM,35.638,90.437,,,,,,
8569,06/03/17 03:30:00 AM,35.685,89.442,,,,,,
8570,06/03/17 03:40:00 AM,35.638,88.151,,,,,,
8571,06/03/17 03:50:00 AM,35.638,90.287,,,,,,
8572,06/03/17 04:00:00 AM,35.733,89.047,,,,,,
8573,06/03/17 04:10:00 AM,35.879,90.471,,,,,,
8574,06/03/17 04:20:00 AM,36.120,90.006,,,,,,
8575,06/03/17 04:30:00 AM,36.313,89.832,,,,,,
8576,06/03/17 04:40:00 AM,36.313,89.431,,,,,,
8577,06/03/17 04:50:00 AM,36.266,89.499,,,,,,
8578,06/03/17 05:00:00 AM,36.169,88.528,,,,,,
8579,06/03/17 05:10:00 AM,35.928,89.125,,,,,,
8580,06/03/17 05:20:00 AM,35.733,89.950,,,,,,
8581,06/03/17 05:30:00 AM,35.541,90.872,,,,,,
8582,06/03/17 05:40:00 AM,35.541,90.173,,,,,,
8583,06/03/17 05:50:00 AM,35.638,91.085,,,,,,
8584,06/03/17 06:00:00 AM,36.025,89.791,,,,,,
8585,06/03/17 06:10:00 AM,36.410,89.695,,,,,,
8586,06/03/17 06:20:00 AM,36.986,89.324,,,,,,
8587,06/03/17 06:30:00 AM,37.416,89.637,,,,,,
8588,06/03/17 06:40:00 AM,37.942,90.441,,,,,,
8589,06/03/17 06:50:00 AM,38.415,90.735,,,,,,
8590,06/03/17 07:00:00 AM,39.031,90.973,,,,,,
8591,06/03/17 07:10:00 AM,39.877,89.808,,,,,,
8592,06/03/17 07:20:00 AM,40.764,89.451,,,,,,
8593,06/03/17 07:30:00 AM,41.601,89.949,,,,,,
8594,06/03/17 07:40:00 AM,42.663,90.124,,,,,,
8595,06/03/17 07:50:00 AM,43.624,89.954,,,,,,
8596,06/03/17 08:00:00 AM,44.719,90.414,,,,,,
8597,06/03/17 08:10:00 AM,46.076,91.933,,,,,,
8598,06/03/17 08:20:00 AM,47.647,83.567,,,,,,
8599,06/03/17 08:30:00 AM,49.028,81.819,,,,,,
8600,06/03/17 08:40:00 AM,50.092,75.682,,,,,,
8601,06/03/17 08:50:00 AM,50.974,78.398,,,,,,
8602,06/03/17 09:00:00 AM,52.029,75.794,,,,,,
8603,06/03/17 09:10:00 AM,53.341,74.272,,,,,,
8604,06/03/17 09:20:00 AM,54.995,67.489,,,,,,
8605,06/03/17 09:30:00 AM,56.556,66.866,,,,,,
8606,06/03/17 09:40:00 AM,58.109,61.798,,,,,,
8607,06/03/17 09:50:00 AM,59.659,58.204,,,,,,
8608,06/03/17 10:00:00 AM,60.861,54.606,,,,,,
8609,06/03/17 10:10:00 AM,61.761,53.700,,,,,,
8610,06/03/17 10:20:00 AM,62.233,48.222,,,,,,
8611,06/03/17 10:30:00 AM,62.748,51.558,,,,,,
8612,06/03/17 10:40:00 AM,64.632,47.326,,,,,,
8613,06/03/17 10:50:00 AM,67.028,37.874,,,,,,
8614,06/03/17 11:00:00 AM,68.484,38.674,,,,,,
8615,06/03/17 11:10:00 AM,68.698,36.465,,,,,,
8616,06/03/17 11:20:00 AM,68.527,43.651,,,,,,
8617,06/03/17 11:30:00 AM,68.356,37.787,,,,,,
8618,06/03/17 11:40:00 AM,68.871,38.045,,,,,,
8619,06/03/17 11:50:00 AM,69.600,37.760,,,,,,
8620,06/03/17 12:00:00 PM,69.942,37.583,,,,,,
8621,06/03/17 12:10:00 PM,69.685,35.830,,,,,,
8622,06/03/17 12:20:00 PM,70.630,36.177,,,,,,
8623,06/03/17 12:30:00 PM,71.231,33.566,,,,,,
8624,06/03/17 12:40:00 PM,72.136,36.984,,,,,,
8625,06/03/17 12:50:00 PM,72.093,33.345,,,,,,
8626,06/03/17 01:00:00 PM,72.394,33.825,,,,,,
8627,06/03/17 01:10:00 PM,72.136,35.468,,,,,,
8628,06/03/17 01:20:00 PM,71.661,36.300,,,,,,
8629,06/03/17 01:30:00 PM,71.577,35.240,,,,,,
8630,06/03/17 01:40:00 PM,71.490,34.342,,,,,,
8631,06/03/17 01:50:00 PM,71.103,33.228,,,,,,
8632,06/03/17 02:00:00 PM,70.372,36.952,,,,,,
8633,06/03/17 02:10:00 PM,70.416,35.705,,,,,,
8634,06/03/17 02:20:00 PM,70.029,37.980,,,,,,
8635,06/03/17 02:30:00 PM,69.557,38.280,,,,,,
8636,06/03/17 02:40:00 PM,69.471,38.601,,,,,,
8637,06/03/17 02:50:00 PM,69.685,39.850,,,,,,
8638,06/03/17 03:00:00 PM,69.858,38.949,,,,,,
8639,06/03/17 03:10:00 PM,69.343,37.908,,,,,,
8640,06/03/17 03:20:00 PM,69.042,37.499,,,,,,
8641,06/03/17 03:30:00 PM,69.256,38.230,,,,,,
8642,06/03/17 03:40:00 PM,69.170,36.885,,,,,,
8643,06/03/17 03:50:00 PM,68.999,39.614,,,,,,
8644,06/03/17 04:00:00 PM,68.785,39.472,,,,,,
8645,06/03/17 04:10:00 PM,68.742,39.859,,,,,,
8646,06/03/17 04:20:00 PM,68.785,40.768,,,,,,
8647,06/03/17 04:30:00 PM,68.698,39.856,,,,,,
8648,06/03/17 04:40:00 PM,68.828,36.145,,,,,,
8649,06/03/17 04:50:00 PM,68.956,35.889,,,,,,
8650,06/03/17 05:00:00 PM,69.170,35.375,,,,,,
8651,06/03/17 05:10:00 PM,69.042,32.527,,,,,,
8652,06/03/17 05:20:00 PM,68.999,34.311,,,,,,
8653,06/03/17 05:30:00 PM,68.913,34.208,,,,,,
8654,06/03/17 05:40:00 PM,69.685,32.028,,,,,,
8655,06/03/17 05:50:00 PM,69.942,31.774,,,,,,
8656,06/03/17 06:00:00 PM,70.201,31.986,,,,,,
8657,06/03/17 06:10:00 PM,70.072,33.838,,,,,,
8658,06/03/17 06:20:00 PM,70.158,33.777,,,,,,
8659,06/03/17 06:30:00 PM,70.887,36.948,,,,,,
8660,06/03/17 06:40:00 PM,71.361,36.020,,,,,,
8661,06/03/17 06:50:00 PM,70.372,36.196,,,,,,
8662,06/03/17 07:00:00 PM,67.798,42.770,,,,,,
8663,06/03/17 07:10:00 PM,66.000,45.206,,,,,,
8664,06/03/17 07:20:00 PM,64.546,45.773,,,,,,
8665,06/03/17 07:30:00 PM,63.090,52.203,,,,,,
8666,06/03/17 07:40:00 PM,61.804,53.273,,,,,,
8667,06/03/17 07:50:00 PM,60.733,51.588,,,,,,
8668,06/03/17 08:00:00 PM,59.788,57.130,,,,,,
8669,06/03/17 08:10:00 PM,58.239,60.086,,,,,,
8670,06/03/17 08:20:00 PM,56.469,62.826,,,,,,
8671,06/03/17 08:30:00 PM,54.691,64.880,,,,,,
8672,06/03/17 08:40:00 PM,53.427,66.610,,,,,,
8673,06/03/17 08:50:00 PM,52.029,68.448,,,,,,
8674,06/03/17 09:00:00 PM,50.929,70.209,,,,,,
8675,06/03/17 09:10:00 PM,50.311,70.906,,,,,,
8676,06/03/17 09:20:00 PM,49.825,71.388,,,,,,
8677,06/03/17 09:30:00 PM,49.383,71.228,,,,,,
8678,06/03/17 09:40:00 PM,48.583,73.487,,,,,,
8679,06/03/17 09:50:00 PM,47.781,75.002,,,,,,
8680,06/03/17 10:00:00 PM,46.931,77.071,,,,,,
8681,06/03/17 10:10:00 PM,46.391,78.962,,,,,,
8682,06/03/17 10:20:00 PM,46.436,81.708,,,,,,
8683,06/03/17 10:30:00 PM,46.661,81.416,,,,,,
8684,06/03/17 10:40:00 PM,47.154,78.756,,,,,,
8685,06/03/17 10:50:00 PM,47.691,77.870,,,,,,
8686,06/03/17 11:00:00 PM,47.959,76.672,,,,,,
8687,06/03/17 11:10:00 PM,48.182,75.930,,,,,,
8688,06/03/17 11:20:00 PM,48.272,76.270,,,,,,
8689,06/03/17 11:30:00 PM,48.405,74.272,,,,,,
8690,06/03/17 11:40:00 PM,48.493,74.504,,,,,,
8691,06/03/17 11:50:00 PM,48.405,73.551,,,,,,
8692,06/04/17 12:00:00 AM,48.405,72.939,,,,,,
8693,06/04/17 12:10:00 AM,48.583,70.551,,,,,,
8694,06/04/17 12:20:00 AM,48.983,67.279,,,,,,
8695,06/04/17 12:30:00 AM,49.825,65.098,,,,,,
8696,06/04/17 12:40:00 AM,50.047,66.356,,,,,,
8697,06/04/17 12:50:00 AM,49.914,67.173,,,,,,
8698,06/04/17 01:00:00 AM,49.516,68.302,,,,,,
8699,06/04/17 01:10:00 AM,49.338,69.531,,,,,,
8700,06/04/17 01:20:00 AM,48.672,68.725,,,,,,
