"TOA5","Station1_wx100","CR1000","6586","CR1000.Std.10","CPU:sh_site1_2_6.CR1","46320","Raw"
"2016-07-06 08:50:00",138703,0.197,3.469,"NAN","NAN","NAN","NAN",3.058
"2016-07-06 09:00:00",138704,0.198,3.489,"NAN","NAN","NAN","NAN",3.057
"2016-07-06 09:10:00",138705,0.196,3.446,"NAN","NAN","NAN","NAN",3.058
"2016-07-06 09:20:00",138706,0.194,3.411,"NAN","NAN","NAN","NAN",3.058
"2016-07-06 09:30:00",138707,0.194,3.409,"NAN","NAN","NAN","NAN",3.057
"2016-07-06 09:40:00",138708,0.194,3.401,"NAN","NAN","NAN","NAN",3.057
"2016-07-06 09:50:00",138709,0.194,3.413,"NAN","NAN","NAN","NAN",3.057
"2016-07-06 10:00:00",138710,0.194,3.414,"NAN","NAN","NAN","NAN",3.056
"2016-07-06 10:10:00",138711,0.194,3.4,"NAN","NAN","NAN","NAN",3.057
"2016-07-06 10:20:00",138712,0.193,3.39,"NAN","NAN","NAN","NAN",3.056
"2016-07-06 10:30:00",138713,0.193,3.398,"NAN","NAN","NAN","NAN",3.056
"2016-07-06 10:40:00",138714,0.193,3.397,"NAN","NAN","NAN","NAN",3.056
"2016-07-06 10:50:00",138715,0.193,3.392,"NAN","NAN","NAN","NAN",3.056
"2016-07-06 11:00:00",138716,0.193,3.397,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 11:10:00",138717,0.194,3.402,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 11:20:00",138718,0.194,3.414,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 11:30:00",138719,0.194,3.404,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 11:40:00",138720,0.194,3.402,"NAN","NAN","NAN","NAN",3.056
"2016-07-06 11:50:00",138721,0.193,3.395,"NAN","NAN","NAN","NAN",3.056
"2016-07-06 12:00:00",138722,0.194,3.41,"NAN","NAN","NAN","NAN",3.056
"2016-07-06 12:10:00",138723,0.194,3.405,"NAN","NAN","NAN","NAN",3.056
"2016-07-06 12:20:00",138724,0.195,3.42,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 12:30:00",138725,0.196,3.442,"NAN","NAN","NAN","NAN",3.056
"2016-07-06 12:40:00",138726,0.194,3.416,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 12:50:00",138727,0.195,3.424,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 13:00:00",138728,0.194,3.405,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 13:10:00",138729,0.193,3.388,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 13:20:00",138730,0.198,3.486,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 13:30:00",138731,0.196,3.443,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 13:40:00",138732,0.195,3.434,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 13:50:00",138733,0.195,3.429,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 14:00:00",138734,0.196,3.452,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 14:10:00",138735,0.197,3.472,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 14:20:00",138736,0.198,3.486,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 14:30:00",138737,0.197,3.478,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 14:40:00",138738,0.198,3.494,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 14:50:00",138739,0.199,3.51,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 15:00:00",138740,0.199,3.502,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 15:10:00",138741,0.198,3.489,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 15:20:00",138742,0.197,3.475,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 15:30:00",138743,0.197,3.476,"NAN","NAN","NAN","NAN",3.055
"2016-07-06 15:40:00",138744,0.197,3.475,"NAN","NAN","NAN","NAN",3.056
"2016-07-06 15:50:00",138745,0.197,3.475,"NAN","NAN","NAN","NAN",3.056
"2016-07-06 16:00:00",138746,0.197,3.46,"NAN","NAN","NAN","NAN",3.057
"2016-07-06 16:10:00",138747,0.196,3.455,"NAN","NAN","NAN","NAN",3.056
"2016-07-06 16:20:00",138748,0.196,3.458,"NAN","NAN","NAN","NAN",3.056
"2016-07-06 16:30:00",138749,0.199,3.505,"NAN","NAN","NAN","NAN",3.057
"2016-07-06 16:40:00",138750,0.198,3.492,"NAN","NAN","NAN","NAN",3.056
"2016-07-06 16:50:00",138751,0.198,3.493,"NAN","NAN","NAN","NAN",3.057
"2016-07-06 17:00:00",138752,0.2,3.523,"NAN","NAN","NAN","NAN",3.057
"2016-07-06 17:10:00",138753,0.199,3.516,"NAN","NAN","NAN","NAN",3.058
"2016-07-06 17:20:00",138754,0.2,3.522,"NAN","NAN","NAN","NAN",3.058
"2016-07-06 17:30:00",138755,0.199,3.503,"NAN","NAN","NAN","NAN",3.058
"2016-07-06 17:40:00",138756,0.201,3.555,"NAN","NAN","NAN","NAN",3.057
"2016-07-06 17:50:00",138757,0.202,3.574,"NAN","NAN","NAN","NAN",3.057
"2016-07-06 18:00:00",138758,0.203,3.59,"NAN","NAN","NAN","NAN",3.057
"2016-07-06 18:10:00",138759,0.203,3.598,"NAN","NAN","NAN","NAN",3.058
"2016-07-06 18:20:00",138760,0.199,3.516,"NAN","NAN","NAN","NAN",3.059
"2016-07-06 18:30:00",138761,0.201,3.552,"NAN","NAN","NAN","NAN",3.058
"2016-07-06 18:40:00",138762,0.198,3.496,"NAN","NAN","NAN","NAN",3.059
"2016-07-06 18:50:00",138763,0.199,3.51,"NAN","NAN","NAN","NAN",3.059
"2016-07-06 19:00:00",138764,0.201,3.545,"NAN","NAN","NAN","NAN",3.059
"2016-07-06 19:10:00",138765,0.199,3.517,"NAN","NAN","NAN","NAN",3.059
"2016-07-06 19:20:00",138766,0.202,3.575,"NAN","NAN","NAN","NAN",3.06
"2016-07-06 19:30:00",138767,0.201,3.554,"NAN","NAN","NAN","NAN",3.06
"2016-07-06 19:40:00",138768,0.203,3.586,"NAN","NAN","NAN","NAN",3.06
"2016-07-06 19:50:00",138769,0.205,3.621,"NAN","NAN","NAN","NAN",3.06
"2016-07-06 20:00:00",138770,0.202,3.572,"NAN","NAN","NAN","NAN",3.061
"2016-07-06 20:10:00",138771,0.199,3.505,"NAN","NAN","NAN","NAN",3.06
"2016-07-06 20:20:00",138772,0.197,3.471,"NAN","NAN","NAN","NAN",3.061
"2016-07-06 20:30:00",138773,0.196,3.458,"NAN","NAN","NAN","NAN",3.061
"2016-07-06 20:40:00",138774,0.197,3.478,"NAN","NAN","NAN","NAN",3.061
"2016-07-06 20:50:00",138775,0.198,3.493,"NAN","NAN","NAN","NAN",3.062
"2016-07-06 21:00:00",138776,0.197,3.464,"NAN","NAN","NAN","NAN",3.062
"2016-07-06 21:10:00",138777,0.196,3.455,"NAN","NAN","NAN","NAN",3.062
"2016-07-06 21:20:00",138778,0.197,3.471,"NAN","NAN","NAN","NAN",3.061
"2016-07-06 21:30:00",138779,0.196,3.458,"NAN","NAN","NAN","NAN",3.062
"2016-07-06 21:40:00",138780,0.197,3.472,"NAN","NAN","NAN","NAN",3.063
"2016-07-06 21:50:00",138781,0.196,3.459,"NAN","NAN","NAN","NAN",3.062
"2016-07-06 22:00:00",138782,0.196,3.451,"NAN","NAN","NAN","NAN",3.062
"2016-07-06 22:10:00",138783,0.197,3.471,"NAN","NAN","NAN","NAN",3.062
"2016-07-06 22:20:00",138784,0.198,3.498,"NAN","NAN","NAN","NAN",3.062
"2016-07-06 22:30:00",138785,0.202,3.565,"NAN","NAN","NAN","NAN",3.062
"2016-07-06 22:40:00",138786,0.196,3.444,"NAN","NAN","NAN","NAN",3.062
"2016-07-06 22:50:00",138787,0.196,3.44,"NAN","NAN","NAN","NAN",3.062
"2016-07-06 23:00:00",138788,0.195,3.43,"NAN","NAN","NAN","NAN",3.062
"2016-07-06 23:10:00",138789,0.194,3.412,"NAN","NAN","NAN","NAN",3.062
"2016-07-06 23:20:00",138790,0.194,3.416,"NAN","NAN","NAN","NAN",3.062
"2016-07-06 23:30:00",138791,0.196,3.442,"NAN","NAN","NAN","NAN",3.062
"2016-07-06 23:40:00",138792,0.194,3.416,"NAN","NAN","NAN","NAN",3.062
"2016-07-06 23:50:00",138793,0.194,3.405,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 00:00:00",138794,0.195,3.432,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 00:10:00",138795,0.196,3.445,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 00:20:00",138796,0.196,3.444,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 00:30:00",138797,0.196,3.451,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 00:40:00",138798,0.195,3.437,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 00:50:00",138799,0.195,3.423,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 01:00:00",138800,0.202,3.565,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 01:10:00",138801,0.199,3.518,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 01:20:00",138802,0.195,3.425,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 01:30:00",138803,0.194,3.412,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 01:40:00",138804,0.195,3.423,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 01:50:00",138805,0.194,3.406,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 02:00:00",138806,0.193,3.395,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 02:10:00",138807,0.195,3.425,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 02:20:00",138808,0.195,3.437,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 02:30:00",138809,0.195,3.434,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 02:40:00",138810,0.194,3.414,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 02:50:00",138811,0.195,3.424,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 03:00:00",138812,0.195,3.435,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 03:10:00",138813,0.196,3.442,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 03:20:00",138814,0.196,3.448,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 03:30:00",138815,0.196,3.453,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 03:40:00",138816,0.196,3.458,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 03:50:00",138817,0.197,3.46,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 04:00:00",138818,0.194,3.405,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 04:10:00",138819,0.194,3.401,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 04:20:00",138820,0.193,3.384,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 04:30:00",138821,0.192,3.371,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 04:40:00",138822,0.192,3.379,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 04:50:00",138823,0.192,3.36,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 05:00:00",138824,0.192,3.37,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 05:10:00",138825,0.193,3.385,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 05:20:00",138826,0.193,3.388,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 05:30:00",138827,0.193,3.386,"NAN","NAN","NAN","NAN",3.064
"2016-07-07 05:40:00",138828,0.192,3.372,"NAN","NAN","NAN","NAN",3.064
"2016-07-07 05:50:00",138829,0.193,3.393,"NAN","NAN","NAN","NAN",3.065
"2016-07-07 06:00:00",138830,0.226,4.052,"NAN","NAN","NAN","NAN",3.065
"2016-07-07 06:10:00",138831,0.214,3.812,"NAN","NAN","NAN","NAN",3.065
"2016-07-07 06:20:00",138832,0.191,3.343,"NAN","NAN","NAN","NAN",3.065
"2016-07-07 06:30:00",138833,0.19,3.326,"NAN","NAN","NAN","NAN",3.064
"2016-07-07 06:40:00",138834,0.19,3.328,"NAN","NAN","NAN","NAN",3.064
"2016-07-07 06:50:00",138835,0.19,3.333,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 07:00:00",138836,0.19,3.325,"NAN","NAN","NAN","NAN",3.064
"2016-07-07 07:10:00",138837,0.189,3.318,"NAN","NAN","NAN","NAN",3.063
"2016-07-07 07:20:00",138838,0.19,3.326,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 07:30:00",138839,0.191,3.348,"NAN","NAN","NAN","NAN",3.061
"2016-07-07 07:40:00",138840,0.19,3.32,"NAN","NAN","NAN","NAN",3.061
"2016-07-07 07:50:00",138841,0.19,3.335,"NAN","NAN","NAN","NAN",3.06
"2016-07-07 08:00:00",138842,0.189,3.314,"NAN","NAN","NAN","NAN",3.06
"2016-07-07 08:10:00",138843,0.189,3.313,"NAN","NAN","NAN","NAN",3.06
"2016-07-07 08:20:00",138844,0.188,3.294,"NAN","NAN","NAN","NAN",3.06
"2016-07-07 08:30:00",138845,0.188,3.285,"NAN","NAN","NAN","NAN",3.059
"2016-07-07 08:40:00",138846,0.189,3.303,"NAN","NAN","NAN","NAN",3.059
"2016-07-07 08:50:00",138847,0.188,3.292,"NAN","NAN","NAN","NAN",3.058
"2016-07-07 09:00:00",138848,0.188,3.294,"NAN","NAN","NAN","NAN",3.058
"2016-07-07 09:10:00",138849,0.188,3.284,"NAN","NAN","NAN","NAN",3.057
"2016-07-07 09:20:00",138850,0.189,3.311,"NAN","NAN","NAN","NAN",3.057
"2016-07-07 09:30:00",138851,0.191,3.34,"NAN","NAN","NAN","NAN",3.057
"2016-07-07 09:40:00",138852,0.188,3.297,"NAN","NAN","NAN","NAN",3.057
"2016-07-07 09:50:00",138853,0.189,3.304,"NAN","NAN","NAN","NAN",3.057
"2016-07-07 10:00:00",138854,0.189,3.303,"NAN","NAN","NAN","NAN",3.057
"2016-07-07 10:10:00",138855,0.19,3.322,"NAN","NAN","NAN","NAN",3.056
"2016-07-07 10:20:00",138856,0.19,3.328,"NAN","NAN","NAN","NAN",3.057
"2016-07-07 10:30:00",138857,0.189,3.308,"NAN","NAN","NAN","NAN",3.056
"2016-07-07 10:40:00",138858,0.189,3.299,"NAN","NAN","NAN","NAN",3.056
"2016-07-07 10:50:00",138859,0.189,3.306,"NAN","NAN","NAN","NAN",3.056
"2016-07-07 11:00:00",138860,0.19,3.32,"NAN","NAN","NAN","NAN",3.056
"2016-07-07 11:10:00",138861,0.19,3.328,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 11:20:00",138862,0.198,3.498,"NAN","NAN","NAN","NAN",3.056
"2016-07-07 11:30:00",138863,0.202,3.58,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 11:40:00",138864,0.192,3.377,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 11:50:00",138865,0.191,3.349,"NAN","NAN","NAN","NAN",3.056
"2016-07-07 12:00:00",138866,0.192,3.378,"NAN","NAN","NAN","NAN",3.056
"2016-07-07 12:10:00",138867,0.19,3.332,"NAN","NAN","NAN","NAN",3.057
"2016-07-07 12:20:00",138868,0.193,3.396,"NAN","NAN","NAN","NAN",3.056
"2016-07-07 12:30:00",138869,0.192,3.362,"NAN","NAN","NAN","NAN",3.056
"2016-07-07 12:40:00",138870,0.188,3.295,"NAN","NAN","NAN","NAN",3.056
"2016-07-07 12:50:00",138871,0.188,3.284,"NAN","NAN","NAN","NAN",3.056
"2016-07-07 13:00:00",138872,0.197,3.461,"NAN","NAN","NAN","NAN",3.056
"2016-07-07 13:10:00",138873,0.196,3.451,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 13:20:00",138874,0.195,3.439,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 13:30:00",138875,0.196,3.446,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 13:40:00",138876,0.197,3.467,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 13:50:00",138877,0.197,3.474,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 14:00:00",138878,0.195,3.438,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 14:10:00",138879,0.196,3.454,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 14:20:00",138880,0.196,3.456,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 14:30:00",138881,0.195,3.436,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 14:40:00",138882,0.196,3.457,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 14:50:00",138883,0.235,4.239,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 15:00:00",138884,0.21,3.74,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 15:10:00",138885,0.206,3.653,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 15:20:00",138886,0.186,3.241,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 15:30:00",138887,0.187,3.26,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 15:40:00",138888,0.187,3.27,"NAN","NAN","NAN","NAN",3.055
"2016-07-07 15:50:00",138889,0.19,3.323,"NAN","NAN","NAN","NAN",3.056
"2016-07-07 16:00:00",138890,0.187,3.276,"NAN","NAN","NAN","NAN",3.056
"2016-07-07 16:10:00",138891,0.189,3.312,"NAN","NAN","NAN","NAN",3.057
"2016-07-07 16:20:00",138892,0.188,3.299,"NAN","NAN","NAN","NAN",3.056
"2016-07-07 16:30:00",138893,0.2,3.526,"NAN","NAN","NAN","NAN",3.056
"2016-07-07 16:40:00",138894,0.191,3.34,"NAN","NAN","NAN","NAN",3.057
"2016-07-07 16:50:00",138895,0.19,3.321,"NAN","NAN","NAN","NAN",3.058
"2016-07-07 17:00:00",138896,0.189,3.319,"NAN","NAN","NAN","NAN",3.057
"2016-07-07 17:10:00",138897,0.19,3.323,"NAN","NAN","NAN","NAN",3.058
"2016-07-07 17:20:00",138898,0.189,3.309,"NAN","NAN","NAN","NAN",3.057
"2016-07-07 17:30:00",138899,0.189,3.311,"NAN","NAN","NAN","NAN",3.057
"2016-07-07 17:40:00",138900,0.189,3.317,"NAN","NAN","NAN","NAN",3.057
"2016-07-07 17:50:00",138901,0.189,3.316,"NAN","NAN","NAN","NAN",3.058
"2016-07-07 18:00:00",138902,0.189,3.317,"NAN","NAN","NAN","NAN",3.057
"2016-07-07 18:10:00",138903,0.188,3.293,"NAN","NAN","NAN","NAN",3.058
"2016-07-07 18:20:00",138904,0.189,3.301,"NAN","NAN","NAN","NAN",3.058
"2016-07-07 18:30:00",138905,0.189,3.309,"NAN","NAN","NAN","NAN",3.059
"2016-07-07 18:40:00",138906,0.19,3.334,"NAN","NAN","NAN","NAN",3.058
"2016-07-07 18:50:00",138907,0.189,3.299,"NAN","NAN","NAN","NAN",3.059
"2016-07-07 19:00:00",138908,0.188,3.29,"NAN","NAN","NAN","NAN",3.059
"2016-07-07 19:10:00",138909,0.187,3.277,"NAN","NAN","NAN","NAN",3.06
"2016-07-07 19:20:00",138910,0.188,3.283,"NAN","NAN","NAN","NAN",3.06
"2016-07-07 19:30:00",138911,0.188,3.282,"NAN","NAN","NAN","NAN",3.06
"2016-07-07 19:40:00",138912,0.187,3.264,"NAN","NAN","NAN","NAN",3.06
"2016-07-07 19:50:00",138913,0.187,3.267,"NAN","NAN","NAN","NAN",3.06
"2016-07-07 20:00:00",138914,0.186,3.254,"NAN","NAN","NAN","NAN",3.06
"2016-07-07 20:10:00",138915,0.186,3.258,"NAN","NAN","NAN","NAN",3.06
"2016-07-07 20:20:00",138916,0.186,3.257,"NAN","NAN","NAN","NAN",3.06
"2016-07-07 20:30:00",138917,0.187,3.261,"NAN","NAN","NAN","NAN",3.061
"2016-07-07 20:40:00",138918,0.186,3.256,"NAN","NAN","NAN","NAN",3.061
"2016-07-07 20:50:00",138919,0.187,3.263,"NAN","NAN","NAN","NAN",3.061
"2016-07-07 21:00:00",138920,0.187,3.269,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 21:10:00",138921,0.188,3.283,"NAN","NAN","NAN","NAN",3.061
"2016-07-07 21:20:00",138922,0.188,3.288,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 21:30:00",138923,0.188,3.29,"NAN","NAN","NAN","NAN",3.061
"2016-07-07 21:40:00",138924,0.188,3.281,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 21:50:00",138925,0.188,3.284,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 22:00:00",138926,0.187,3.276,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 22:10:00",138927,0.187,3.271,"NAN","NAN","NAN","NAN",3.061
"2016-07-07 22:20:00",138928,0.187,3.276,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 22:30:00",138929,0.188,3.287,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 22:40:00",138930,0.188,3.296,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 22:50:00",138931,0.189,3.311,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 23:00:00",138932,0.189,3.304,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 23:10:00",138933,0.188,3.286,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 23:20:00",138934,0.189,3.309,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 23:30:00",138935,0.189,3.313,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 23:40:00",138936,0.189,3.313,"NAN","NAN","NAN","NAN",3.062
"2016-07-07 23:50:00",138937,0.188,3.296,"NAN","NAN","NAN","NAN",3.062
"2016-07-08 00:00:00",138938,0.189,3.3,"NAN","NAN","NAN","NAN",3.062
"2016-07-08 00:10:00",138939,0.188,3.293,"NAN","NAN","NAN","NAN",3.062
"2016-07-08 00:20:00",138940,0.188,3.293,"NAN","NAN","NAN","NAN",3.062
"2016-07-08 00:30:00",138941,0.188,3.297,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 00:40:00",138942,0.189,3.309,"NAN","NAN","NAN","NAN",3.062
"2016-07-08 00:50:00",138943,0.189,3.319,"NAN","NAN","NAN","NAN",3.062
"2016-07-08 01:00:00",138944,0.189,3.31,"NAN","NAN","NAN","NAN",3.062
"2016-07-08 01:10:00",138945,0.188,3.298,"NAN","NAN","NAN","NAN",3.062
"2016-07-08 01:20:00",138946,0.189,3.302,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 01:30:00",138947,0.189,3.308,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 01:40:00",138948,0.189,3.318,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 01:50:00",138949,0.19,3.323,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 02:00:00",138950,0.19,3.334,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 02:10:00",138951,0.191,3.352,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 02:20:00",138952,0.191,3.358,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 02:30:00",138953,0.191,3.359,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 02:40:00",138954,0.191,3.343,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 02:50:00",138955,0.19,3.337,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 03:00:00",138956,0.19,3.329,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 03:10:00",138957,0.189,3.315,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 03:20:00",138958,0.19,3.323,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 03:30:00",138959,0.194,3.409,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 03:40:00",138960,0.193,3.387,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 03:50:00",138961,0.192,3.375,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 04:00:00",138962,0.191,3.349,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 04:10:00",138963,0.19,3.335,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 04:20:00",138964,0.191,3.346,"NAN","NAN","NAN","NAN",3.064
"2016-07-08 04:30:00",138965,0.191,3.357,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 04:40:00",138966,0.193,3.394,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 04:50:00",138967,0.195,3.429,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 05:00:00",138968,0.195,3.428,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 05:10:00",138969,0.196,3.441,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 05:20:00",138970,0.2,3.524,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 05:30:00",138971,0.199,3.507,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 05:40:00",138972,0.198,3.487,"NAN","NAN","NAN","NAN",3.064
"2016-07-08 05:50:00",138973,0.198,3.49,"NAN","NAN","NAN","NAN",3.064
"2016-07-08 06:00:00",138974,0.205,3.636,"NAN","NAN","NAN","NAN",3.065
"2016-07-08 06:10:00",138975,0.193,3.393,"NAN","NAN","NAN","NAN",3.064
"2016-07-08 06:20:00",138976,0.193,3.381,"NAN","NAN","NAN","NAN",3.064
"2016-07-08 06:30:00",138977,0.191,3.349,"NAN","NAN","NAN","NAN",3.064
"2016-07-08 06:40:00",138978,0.191,3.344,"NAN","NAN","NAN","NAN",3.064
"2016-07-08 06:50:00",138979,0.19,3.337,"NAN","NAN","NAN","NAN",3.063
"2016-07-08 07:00:00",138980,0.191,3.342,"NAN","NAN","NAN","NAN",3.062
"2016-07-08 07:10:00",138981,0.192,3.367,"NAN","NAN","NAN","NAN",3.061
"2016-07-08 07:20:00",138982,0.191,3.342,"NAN","NAN","NAN","NAN",3.06
"2016-07-08 07:30:00",138983,0.191,3.343,"NAN","NAN","NAN","NAN",3.06
"2016-07-08 07:40:00",138984,0.191,3.348,"NAN","NAN","NAN","NAN",3.06
"2016-07-08 07:50:00",138985,0.191,3.355,"NAN","NAN","NAN","NAN",3.059
"2016-07-08 08:00:00",138986,0.192,3.364,"NAN","NAN","NAN","NAN",3.059
"2016-07-08 08:10:00",138987,0.224,4.013,"NAN","NAN","NAN","NAN",3.059
"2016-07-08 08:20:00",138988,0.195,3.422,"NAN","NAN","NAN","NAN",3.059
"2016-07-08 08:30:00",138989,0.192,3.372,"NAN","NAN","NAN","NAN",3.059
"2016-07-08 08:40:00",138990,0.191,3.359,"NAN","NAN","NAN","NAN",3.058
"2016-07-08 08:50:00",138991,0.192,3.364,"NAN","NAN","NAN","NAN",3.057
"2016-07-08 09:00:00",138992,0.192,3.374,"NAN","NAN","NAN","NAN",3.057
"2016-07-08 09:10:00",138993,0.192,3.377,"NAN","NAN","NAN","NAN",3.057
"2016-07-08 09:20:00",138994,0.193,3.392,"NAN","NAN","NAN","NAN",3.057
"2016-07-08 09:30:00",138995,0.193,3.386,"NAN","NAN","NAN","NAN",3.057
"2016-07-08 09:40:00",138996,0.195,3.439,"NAN","NAN","NAN","NAN",3.056
"2016-07-08 09:50:00",138997,0.197,3.473,"NAN","NAN","NAN","NAN",3.056
"2016-07-08 10:00:00",138998,0.191,3.359,"NAN","NAN","NAN","NAN",3.055
"2016-07-08 10:10:00",138999,0.189,3.316,"NAN","NAN","NAN","NAN",3.056
"2016-07-08 10:20:00",139000,0.19,3.322,"NAN","NAN","NAN","NAN",3.056
"2016-07-08 10:30:00",139001,0.19,3.339,"NAN","NAN","NAN","NAN",3.057
"2016-07-08 10:40:00",139002,0.191,3.341,"NAN","NAN","NAN","NAN",3.056
"2016-07-08 10:50:00",139003,0.19,3.327,"NAN","NAN","NAN","NAN",3.055
"2016-07-08 11:00:00",139004,0.189,3.31,"NAN","NAN","NAN","NAN",3.056
"2016-07-08 11:10:00",139005,0.189,3.303,"NAN","NAN","NAN","NAN",3.055
