"TOA5","Sagehen Creek","CR1000,"9999","CR1000.Std.30.01","CPU:DRI_WRCC_webscrape.cr1","49999","sagh"
"TIMESTAMP","RECORD","Mean_Wind_Speed","Mean_Wind_Speed_flag","Mean_Wind_Direction","Mean_Wind_Direction_flag","Std_Dev_of_Wind_Direction","Std_Dev_of_Wind_Direction_flag","Max_Wind_Gust","Max_Wind_Gust_flag","Avg_Air_Temp","Avg_Air_Temp_flag","Max_Air_Temp","Max_Air_Temp_flag","Min_Air_Temp","Min_Air_Temp_flag","Avg_Relative_Humidity","Avg_Relative_Humidity_flag","Max_Relative_Humidity","Max_Relative_Humidity_flag","Min_Relative_Humidity","Min_Relative_Humidity_flag","Barometric_Pressure","Barometric_Pressure_flag","Misc_Number_1","Misc_Number_1_flag","Misc_Number_2","Misc_Number_2_flag","Solar_Radiation","Solar_Radiation_flag","Precipitation","Precipitation_flag","Battery_Voltage","Battery_Voltage_flag","Max_Battery_Voltage","Max_Battery_Voltage_flag","Min_Battery_Voltage","Min_Battery_Voltage_flag","Max_Snow_Depth_Inches","Max_Snow_Depth_Inches_flag","Min_Snow_Depth_Inches","Min_Snow_Depth_Inches_flag","Snow_Depth","Snow_Depth_flag","Std_dev_Snow_Depth_Inches","Std_dev_Snow_Depth_Inches_flag","Station_ID_Number","Station_ID_Number_flag"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","m/s","text","Deg","text","Deg","text","m/s","text","Deg C","text","Deg C","text","Deg C","text","%","text","%","text","%","text","mbar","text","Unk","text","Unk","text","W/m2","text","mm","text","volts","text","volts","text","volts","text","mm","text","mm","text","mm","text","","text","","text"
"2001-09-21 01:20:00",99,0.279,0,257,0,5.564,0,0.647,0,2.314,0,2.51,0,2.097,0,66.61,0,67.99,0,65.67,0,1028,0,-9999,M,-9999,M,0,0,0,0,13.95,0,13.96,0,13.95,0,2911,0,2906,0,2908,0,0.055,0,0,0
"2001-09-21 01:30:00",99,0.206,0,261.5,0,6.582,0,0.804,0,2.148,0,2.454,0,1.881,0,67.03,0,68.19,0,66.2,0,1028,0,-9999,M,-9999,M,0,0,0,0,13.96,0,13.97,0,13.95,0,2913,0,2908,0,2908,0,0.045,0,0,0
"2001-09-21 01:40:00",99,0.097,0,212.2,0,12.37,0,0.647,0,1.877,0,2.115,0,1.638,0,68.05,0,69.91,0,66.53,0,1028,0,-9999,M,-9999,M,0,0,0,0,13.96,0,13.97,0,13.95,0,2911,0,2908,0,2908,0,0.054,0,0,0
"2001-09-21 01:50:00",99,0.238,0,248.9,0,18.48,0,0.823,0,1.781,0,1.946,0,1.58,0,67.82,0,69.25,0,66.87,0,1028,0,-9999,M,-9999,M,0,0,0,0,13.97,0,13.97,0,13.96,0,2911,0,2906,0,2908,0,0.034,0,0,0
"2001-09-21 02:00:00",99,0.094,0,244.4,0,2.702,0,0.49,0,1.636,0,1.788,0,1.469,0,68.12,0,69.18,0,67.2,0,1028,0,-9999,M,-9999,M,0,0,0,0,13.97,0,13.98,0,13.97,0,2911,0,2908,0,2908,0,0.054,0,0,0
"2001-09-21 02:10:00",99,0.213,0,258.6,0,5.521,0,0.568,0,1.487,0,1.721,0,1.299,0,68.44,0,69.44,0,67.39,0,1028,0,-9999,M,-9999,M,0,0,0,0,13.98,0,13.98,0,13.97,0,2911,0,2908,0,2908,0,0.02,0,0,0
"2001-09-21 02:20:00",99,0.282,0,254.8,0,5.718,0,0.627,0,1.229,0,1.43,0,1.064,0,69.3,0,70.5,0,68.19,0,1028,0,-9999,M,-9999,M,0,0,0,0,13.98,0,13.99,0,13.98,0,2911,0,2906,0,2908,0,0.049,0,0,0
"2001-09-21 02:30:00",99,0.161,0,261.3,0,4.104,0,0.568,0,1.156,0,1.261,0,0.999,0,68.55,0,69.58,0,67.39,0,1028,0,-9999,M,-9999,M,0,0,0,0,13.99,0,13.99,0,13.98,0,2911,0,2908,0,2908,0,0.034,0,0,0
"2001-09-21 02:40:00",99,0.17,0,268.2,0,9.2,0,0.706,0,0.996,0,1.177,0,0.822,0,69.45,0,71.9,0,67.66,0,1028,0,-9999,M,-9999,M,0,0,0,0,13.99,0,13.99,0,13.99,0,2911,0,2906,0,2908,0,0.066,0,0,0
"2001-09-21 02:50:00",99,0.267,0,255.2,0,22.81,0,0.784,0,0.862,0,1.001,0,0.709,0,69.17,0,71.6,0,67.26,0,1028,0,-9999,M,-9999,M,0,0,0,0,13.99,0,14,0,13.99,0,2911,0,2906,0,2908,0,0.07,0,0,0
"2001-09-21 03:00:00",99,0.27,0,261.4,0,47.22,0,0.902,0,0.81,0,1.01,0,0.691,0,69.66,0,71.9,0,68.72,0,1027,0,-9999,M,-9999,M,0,0,0,0,14,0,14,0,13.99,0,2911,0,2906,0,2908,0,0.054,0,0,0
"2001-09-21 03:10:00",99,0.242,0,253.2,0,46.42,0,0.862,0,0.66,0,0.859,0,0.504,0,71.1,0,73.7,0,69.05,0,1027,0,-9999,M,-9999,M,0,0,0,0,14,0,14.01,0,13.99,0,2911,0,2906,0,2908,0,0.061,0,0,0
"2001-09-21 03:20:00",99,0.263,0,275.5,0,22.19,0,0.764,0,0.593,0,0.728,0,0.438,0,70.2,0,71.4,0,68.98,0,1027,0,-9999,M,-9999,M,0,0,0,0,14,0,14.01,0,14,0,2911,0,2906,0,2908,0,0.057,0,0,0
"2001-09-21 03:30:00",99,0.335,0,256.8,0,31.72,0,0.804,0,0.515,0,0.645,0,0.392,0,70.5,0,72.4,0,68.98,0,1027,0,-9999,M,-9999,M,0,0,0,0,14.01,0,14.01,0,14.01,0,2908,0,2906,0,2908,0,0.044,0,0,0
"2001-09-21 03:40:00",99,0.079,0,246.9,0,29.78,0,0.843,0,0.398,0,0.542,0,0.233,0,70.6,0,71.7,0,69.38,0,1027,0,-9999,M,-9999,M,0,0,0,0,14.01,0,14.01,0,14.01,0,2911,0,2906,0,2908,0,0.046,0,0,0
"2001-09-21 03:50:00",99,0.179,0,244.5,0,45.32,0,0.98,0,0.242,0,0.513,0,0.055,0,71.4,0,72.2,0,70.2,0,1027,0,-9999,M,-9999,M,0,0,0,0,14.01,0,14.02,0,14.01,0,2911,0,2906,0,2908,0,0.058,0,0,0
"2001-09-21 04:00:00",99,0.422,0,256.4,0,33.13,0,1.078,0,0.135,0,0.317,0,-0.06699,0,71.7,0,73,0,70.1,0,1027,0,-9999,M,-9999,M,0,0,0,0,14.02,0,14.02,0,14.01,0,2911,0,2906,0,2908,0,0.035,0,0,0
"2001-09-21 04:10:00",99,0.224,0,253.2,0,9.88,0,0.725,0,0.06,0,0.29,0,-0.1409,0,72.1,0,73.3,0,70.6,0,1027,0,-9999,M,-9999,M,0,0,0,0,14.02,0,14.02,0,14.02,0,2911,0,2906,0,2908,0,0.042,0,0,0
"2001-09-21 04:20:00",99,0.056,0,243.8,0,1.022,0,0.431,0,-0.09399,0,0.14,0,-0.2419,0,72.8,0,73.8,0,71.5,0,1027,0,-9999,M,-9999,M,0,0,0,0,14.02,0,14.03,0,14.02,0,2911,0,2906,0,2908,0,0.039,0,0,0
"2001-09-21 04:30:00",99,0.255,0,267.1,0,9.43,0,0.686,0,-0.1829,0,-0.01699,0,-0.3629,0,73,0,73.7,0,72.1,0,1027,0,-9999,M,-9999,M,0,0,0,0,14.03,0,14.03,0,14.02,0,2911,0,2906,0,2908,0,0.045,0,0,0
"2001-09-21 04:40:00",99,0.154,0,261.9,0,15.33,0,0.686,0,-0.2719,0,-0.09099,0,-0.4479,0,73.3,0,74.7,0,72.1,0,1027,0,-9999,M,-9999,M,0,0,0,0,14.03,0,14.03,0,14.03,0,2911,0,2906,0,2908,0,0.039,0,0,0
"2001-09-21 04:50:00",99,0.307,0,262.5,0,18.29,0,0.823,0,-0.3949,0,-0.1569,0,-0.6079,0,74.3,0,75.1,0,73.2,0,1027,0,-9999,M,-9999,M,0,0,0,0,14.01,0,14.03,0,13.93,0,2911,0,2906,0,2908,0,0.046,0,0,0
"2001-09-21 05:00:00",99,0.219,0,272.1,0,0,0,0.49,0,-0.5499,0,-0.3259,0,-0.8409,0,75.3,0,76.9,0,74.1,0,1027,0,-9999,M,-9999,M,0,0,0,0,14.03,0,14.04,0,14.01,0,2911,0,2908,0,2908,0,0.028,0,0,0
"2001-09-21 05:10:00",99,0.279,0,260.7,0,8.76,0,0.529,0,-0.7069,0,-0.5129,0,-0.9069,0,76,0,77.1,0,74.7,0,1027,0,-9999,M,-9999,M,0,0,0,0,14.04,0,14.04,0,14.03,0,2911,0,2908,0,2908,0,0.029,0,0,0
"2001-09-21 05:20:00",99,0.369,0,257.3,0,3.203,0,0.608,0,-0.7999,0,-0.6259,0,-0.9729,0,76.6,0,77.6,0,75.7,0,1027,0,-9999,M,-9999,M,0,0,0,0,14.04,0,14.05,0,14.03,0,2908,0,2908,0,2908,0,0.018,0,0,0
"2001-09-21 05:30:00",99,0.169,0,256.7,0,4.301,0,0.529,0,-0.9039,0,-0.7199,0,-1.217,0,77.5,0,78.4,0,76.3,0,1027,0,-9999,M,-9999,M,0,0,0,0,14.05,0,14.05,0,14.04,0,2911,0,2908,0,2908,0,0.026,0,0,0
"2001-09-21 05:40:00",99,0.171,0,270.9,0,11.16,0,0.647,0,-1.061,0,-0.8519,0,-1.263,0,77.7,0,79,0,76.5,0,1027,0,-9999,M,-9999,M,2,0,0,0,14.05,0,14.06,0,14.05,0,2908,0,2906,0,2908,0,0.04,0,0,0
"2001-09-21 05:50:00",99,0.34,0,269.4,0,7.31,0,0.804,0,-1.013,0,-0.8159,0,-1.198,0,77.4,0,78,0,76.8,0,1027,0,-9999,M,-9999,M,6,0,0,0,14.05,0,14.06,0,14.05,0,2908,0,2906,0,2908,0,0.026,0,0,0
"2001-09-21 06:00:00",99,0.159,0,276.8,0,1.173,0,0.686,0,-1.008,0,-0.7969,0,-1.17,0,77.8,0,78.7,0,77.1,0,1027,0,-9999,M,-9999,M,8,0,0,0,14.06,0,14.06,0,14.05,0,2908,0,2906,0,2908,0,0.026,0,0,0
"2001-09-21 06:10:00",99,0.136,0,277.2,0,0,0,0.549,0,-0.9819,0,-0.7399,0,-1.197,0,77.5,0,79,0,76.6,0,1027,0,-9999,M,-9999,M,12,0,0,0,14.06,0,14.06,0,14.05,0,2908,0,2906,0,2908,0,0.032,0,0,0
"2001-09-21 06:20:00",99,0.158,0,254.6,0,1.791,0,0.568,0,-0.9089,0,-0.7029,0,-1.124,0,77.6,0,79.2,0,76.5,0,1028,0,-9999,M,-9999,M,20,0,0,0,14.06,0,14.06,0,14.05,0,2908,0,2906,0,2908,0,0.032,0,0,0
"2001-09-21 06:30:00",99,0.084,0,244.5,0,21.63,0,0.568,0,-0.6189,0,-0.2539,0,-0.9279,0,77,0,78.7,0,75.1,0,1028,0,-9999,M,-9999,M,24,0,0,0,14.06,0,14.06,0,14.05,0,2908,0,2903,0,2906,0,0.066,0,0,0
"2001-09-21 06:40:00",99,0.195,0,268.7,0,6.91,0,0.431,0,-0.2339,0,0.129,0,-0.5349,0,76.7,0,78.6,0,75.3,0,1028,0,-9999,M,-9999,M,22,0,0,0,14.06,0,14.06,0,14.05,0,2908,0,2906,0,2908,0,0.024,0,0,0
"2001-09-21 06:50:00",99,0.331,0,261.3,0,3.8,0,0.549,0,0.136,0,0.457,0,-0.2069,0,75.1,0,76.7,0,73.9,0,1028,0,-9999,M,-9999,M,24,0,0,0,14.06,0,14.06,0,14.05,0,2908,0,2906,0,2908,0,0.039,0,0,0
"2001-09-21 07:00:00",99,0.318,0,265.5,0,5.283,0,0.588,0,0.701,0,1.225,0,0.251,0,74.6,0,76.3,0,73.1,0,1028,0,-9999,M,-9999,M,44,0,0,0,14.05,0,14.06,0,14.05,0,2908,0,2903,0,2906,0,0.049,0,0,0
"2001-09-21 07:10:00",99,0.17,0,261.3,0,4.482,0,0.47,0,1.554,0,1.936,0,1.038,0,74.5,0,76.3,0,73.6,0,1028,0,-9999,M,-9999,M,48,0,0,0,14.05,0,14.05,0,14.03,0,2908,0,2906,0,2906,0,0.025,0,0,0
"2001-09-21 07:20:00",99,0.153,0,257.5,0,0.342,0,0.431,0,2.152,0,2.535,0,1.814,0,74.1,0,75.1,0,72.6,0,1028,0,-9999,M,-9999,M,50,0,0,0,14.04,0,14.05,0,14.03,0,2908,0,2906,0,2906,0,0.032,0,0,0
"2001-09-21 07:30:00",99,0.361,0,249.5,0,6.112,0,0.568,0,2.921,0,3.596,0,2.31,0,73.7,0,75,0,72.4,0,1028,0,-9999,M,-9999,M,43,0,0,0,14.03,0,14.03,0,14.02,0,2908,0,2906,0,2906,0,0.026,0,0,0
"2001-09-21 07:40:00",99,0.003,0,238.9,0,0.481,0,0.118,0,3.925,0,4.528,0,3.371,0,72.2,0,74.5,0,69.58,0,1028,0,-9999,M,-9999,M,40,0,0,0,14.02,0,14.03,0,14.01,0,2908,0,2901,0,2906,0,0.099,0,0,0
"2001-09-21 07:50:00",99,0.02,0,239,0,0.49,0,0.333,0,5.308,0,6.25,0,4.405,0,68.65,0,70,0,67.13,0,1028,0,-9999,M,-9999,M,50,0,0,0,14,0,14.02,0,13.99,0,2903,0,2898,0,2901,0,0.097,0,0,0
"2001-09-21 08:00:00",99,0.029,0,238.3,0,0.484,0,0.255,0,7.73,0,9.05,0,6.193,0,63.8,0,68.85,0,58.8,0,1028,0,-9999,M,-9999,M,299,0,0,0,13.99,0,14,0,13.97,0,2911,0,2901,0,2906,0,0.127,0,0,0
"2001-09-21 08:10:00",99,0.173,0,226.6,0,5.096,0,0.627,0,9.48,0,9.77,0,8.95,0,56.87,0,58.86,0,55.29,0,1028,0,-9999,M,-9999,M,236,0,0,0,13.95,0,13.97,0,13.93,0,2913,0,2908,0,2911,0,0.08,0,0,0
"2001-09-21 08:20:00",99,0.405,0,224.1,0,10.9,0,0.804,0,10.32,0,11.28,0,9.61,0,54.59,0,57.74,0,51.46,0,1028,0,-9999,M,-9999,M,464,0,0,0,13.91,0,13.93,0,13.89,0,2911,0,2906,0,2911,0,0.076,0,0,0
"2001-09-21 08:30:00",99,0.462,0,208.7,0,3.893,0,0.921,0,12.03,0,12.88,0,11.25,0,51.11,0,53.37,0,49.21,0,1029,0,-9999,M,-9999,M,516,0,0,0,13.86,0,13.89,0,13.83,0,2913,0,2908,0,2911,0,0.038,0,0,0
"2001-09-21 08:40:00",99,0.527,0,161.9,0,19.27,0,1.039,0,14.01,0,15.25,0,12.65,0,42.67,0,51.59,0,37.5,0,1029,0,-9999,M,-9999,M,556,0,0,0,13.81,0,13.83,0,13.78,0,2916,0,2906,0,2911,0,0.104,0,0,0
"2001-09-21 08:50:00",99,0.341,0,173.9,0,24.77,0,1.019,0,15.96,0,17,0,15.16,0,37.75,0,41.73,0,34.79,0,1029,0,-9999,M,-9999,M,589,0,0,0,13.76,0,13.78,0,13.73,0,2916,0,2911,0,2913,0,0.076,0,0,0
"2001-09-21 09:00:00",99,0.371,0,182,0,24.64,0,1.078,0,17.32,0,18.17,0,16.63,0,36.94,0,40.81,0,32.87,0,1030,0,-9999,M,-9999,M,636,0,0,0,13.7,0,13.73,0,13.67,0,2918,0,2913,0,2916,0,0.052,0,0,0
"2001-09-21 09:10:00",99,0.288,0,155.7,0,43.94,0,1.137,0,18.64,0,19.64,0,17.99,0,33.88,0,37.49,0,30.09,0,1030,0,-9999,M,-9999,M,627,0,0,0,13.65,0,13.68,0,13.62,0,2916,0,2911,0,2913,0,0.05,0,0,0
"2001-09-21 09:20:00",99,0.329,0,115,0,51.8,0,1.117,0,20.04,0,20.85,0,19.28,0,28.41,0,34.45,0,24.66,0,1031,0,-9999,M,-9999,M,683,0,0,0,13.6,0,13.63,0,13.58,0,2918,0,2911,0,2916,0,0.093,0,0,0
"2001-09-21 09:30:00",99,0.498,0,125.2,0,31.82,0,1.372,0,20.98,0,21.37,0,20.56,0,25.98,0,30.02,0,22.41,0,1032,0,-9999,M,-9999,M,709,0,0,0,13.56,0,13.58,0,13.54,0,2921,0,2913,0,2916,0,0.077,0,0,0
"2001-09-21 09:40:00",99,0.504,0,135.4,0,57.72,0,1.431,0,21.47,0,21.84,0,21.02,0,23.62,0,26.91,0,20.49,0,1032,0,-9999,M,-9999,M,730,0,0,0,13.52,0,13.54,0,13.49,0,2921,0,2913,0,2918,0,0.097,0,0,0
"2001-09-21 09:50:00",99,0.602,0,139.3,0,38.53,0,1.666,0,21.47,0,21.75,0,21.2,0,21.96,0,26.91,0,19.44,0,1033,0,-9999,M,-9999,M,759,0,0,0,13.48,0,13.5,0,13.47,0,2918,0,2913,0,2916,0,0.067,0,0,0
"2001-09-21 10:00:00",99,0.547,0,117.2,0,29.84,0,1.254,0,21.65,0,22.01,0,21.17,0,19.02,0,23.2,0,17.06,0,1033,0,-9999,M,-9999,M,523,0,0,0,13.48,0,13.48,0,13.47,0,2916,0,2906,0,2913,0,0.117,0,0,0
"2001-09-21 10:10:00",99,0.685,0,104.9,0,41.87,0,1.45,0,21.97,0,22.34,0,21.7,0,17.15,0,23.27,0,15.14,0,1033,0,-9999,M,-9999,M,97,0,0,0,13.47,0,13.48,0,13.47,0,2916,0,2903,0,2913,0,0.129,0,0,0
"2001-09-21 10:20:00",99,0.555,0,120.7,0,46.47,0,1.47,0,22.35,0,22.8,0,22.08,0,16.42,0,19.63,0,14.67,0,1033,0,-9999,M,-9999,M,173,0,0,0,13.47,0,13.48,0,13.46,0,2916,0,2911,0,2913,0,0.067,0,0,0
"2001-09-21 10:30:00",99,0.628,0,142.1,0,39.2,0,2.019,0,22.78,0,23.16,0,22.47,0,16.25,0,18.7,0,14.41,0,1033,0,-9999,M,-9999,M,252,0,0,0,13.46,0,13.48,0,13.46,0,2916,0,2911,0,2913,0,0.07,0,0,0
"2001-09-21 10:40:00",99,0.777,0,125.8,0,57.02,0,1.725,0,23.07,0,23.68,0,22.6,0,15.73,0,19.3,0,13.48,0,1033,0,-9999,M,-9999,M,207,0,0,0,13.45,0,13.46,0,13.44,0,2916,0,2906,0,2911,0,0.103,0,0,0
"2001-09-21 10:50:00",99,0.879,0,120,0,33.03,0,2.47,0,23.65,0,24.08,0,23.26,0,12.92,0,19.23,0,9.12,0,1033,0,-9999,M,-9999,M,287,0,0,0,13.44,0,13.45,0,13.44,0,2916,0,2908,0,2911,0,0.086,0,0,0
"2001-09-21 11:00:00",99,1.458,0,77.6,0,24.71,0,3.254,0,23.89,0,24.22,0,23.47,0,9.69,0,12.29,0,8.13,0,1033,0,-9999,M,-9999,M,65,0,0,0,13.43,0,13.44,0,13.42,0,2916,0,2908,0,2913,0,0.116,0,0,0
"2001-09-21 11:10:00",99,0.972,0,109.6,0,51.96,0,2.666,0,24.23,0,24.63,0,23.85,0,9.08,0,15.46,0,7.53,0,1033,0,-9999,M,-9999,M,112,0,0,0,13.42,0,13.43,0,13.41,0,2918,0,2906,0,2911,0,0.144,0,0,0
"2001-09-21 11:20:00",99,1.135,0,321.7,0,99.7,0,2.666,0,24.58,0,24.97,0,24.23,0,8.12,0,10.9,0,6.542,0,1033,0,-9999,M,-9999,M,46,0,0,0,13.41,0,13.42,0,13.4,0,2916,0,2908,0,2911,0,0.123,0,0,0
"2001-09-21 11:30:00",99,1.04,0,243.3,0,54.48,0,2.685,0,24.37,0,24.72,0,24.1,0,8.32,0,10.77,0,7.14,0,1033,0,-9999,M,-9999,M,47,0,0,0,13.4,0,13.41,0,13.4,0,2916,0,2908,0,2911,0,0.109,0,0,0
"2001-09-21 11:40:00",99,0.868,0,249.6,0,53.18,0,1.98,0,24.7,0,25.27,0,24.23,0,8.59,0,12.82,0,7.34,0,1034,0,-9999,M,-9999,M,73,0,0,0,13.39,0,13.4,0,13.38,0,2913,0,2906,0,2911,0,0.118,0,0,0
"2001-09-21 11:50:00",99,0.697,0,236.4,0,64.13,0,2.019,0,25.04,0,25.41,0,24.73,0,8.59,0,12.09,0,6.807,0,1034,0,-9999,M,-9999,M,82,0,0,0,13.38,0,13.39,0,13.36,0,2916,0,2903,0,2911,0,0.177,0,0,0
"2001-09-21 12:00:00",99,0.99,0,270.8,0,69.81,0,2.47,0,25.39,0,25.97,0,24.81,0,8.61,0,11.37,0,6.939,0,1034,0,-9999,M,-9999,M,106,0,0,0,13.34,0,13.36,0,13.32,0,2916,0,2906,0,2911,0,0.142,0,0,0
"2001-09-21 12:10:00",99,1.078,0,236.2,0,43.62,0,2.47,0,25.4,0,25.81,0,25,0,8.51,0,10.9,0,7.34,0,1035,0,-9999,M,-9999,M,543,0,0,0,13.31,0,13.32,0,13.29,0,2921,0,2911,0,2916,0,0.093,0,0,0
"2001-09-21 12:20:00",99,0.857,0,286.2,0,95.5,0,2.528,0,25.31,0,25.68,0,25.05,0,8.16,0,10.9,0,7.07,0,1035,0,-9999,M,-9999,M,890,0,0,0,13.28,0,13.3,0,13.27,0,2921,0,2906,0,2916,0,0.155,0,0,0
"2001-09-21 12:30:00",99,0.738,0,243.3,0,48.78,0,1.882,0,25.69,0,26.25,0,25.14,0,8.73,0,12.03,0,7.27,0,1036,0,-9999,M,-9999,M,883,0,0,0,13.26,0,13.27,0,13.25,0,2918,0,2908,0,2913,0,0.125,0,0,0
"2001-09-21 12:40:00",99,0.718,0,250.8,0,56.88,0,1.607,0,26.38,0,26.71,0,26.02,0,9.28,0,12.36,0,7.6,0,1036,0,-9999,M,-9999,M,873,0,0,0,13.25,0,13.25,0,13.23,0,2921,0,2911,0,2916,0,0.107,0,0,0
"2001-09-21 12:50:00",99,0.885,0,227,0,55.33,0,2.332,0,26.22,0,26.77,0,25.91,0,9.61,0,12.75,0,8.13,0,1036,0,-9999,M,-9999,M,865,0,0,0,13.23,0,13.24,0,13.21,0,2924,0,2916,0,2918,0,0.096,0,0,0
"2001-09-21 13:00:00",99,0.712,0,231.5,0,73.5,0,2.332,0,26.05,0,26.32,0,25.82,0,9.51,0,11.5,0,8.13,0,1036,0,-9999,M,-9999,M,851,0,0,0,13.21,0,13.22,0,13.21,0,2921,0,2911,0,2916,0,0.11,0,0,0
"2001-09-21 13:10:00",99,0.646,0,144.5,0,57.37,0,1.842,0,26.12,0,26.37,0,25.9,0,9.22,0,11.17,0,8.13,0,1037,0,-9999,M,-9999,M,839,0,0,0,13.2,0,13.21,0,13.19,0,2921,0,2913,0,2916,0,0.093,0,0,0
"2001-09-21 13:20:00",99,0.906,0,241.6,0,65.45,0,2.803,0,26.62,0,26.94,0,26.19,0,9.78,0,13.22,0,8.13,0,1037,0,-9999,M,-9999,M,824,0,0,0,13.19,0,13.2,0,13.18,0,2924,0,2911,0,2918,0,0.131,0,0,0
"2001-09-21 13:30:00",99,0.703,0,166.9,0,73.9,0,2.038,0,26.17,0,26.54,0,25.91,0,9.62,0,11.43,0,8.13,0,1037,0,-9999,M,-9999,M,809,0,0,0,13.18,0,13.19,0,13.17,0,2924,0,2911,0,2918,0,0.141,0,0,0
"2001-09-21 13:40:00",99,0.953,0,242.2,0,48.31,0,2.509,0,26.38,0,26.78,0,26.15,0,9.41,0,12.42,0,8,0,1037,0,-9999,M,-9999,M,790,0,0,0,13.18,0,13.18,0,13.17,0,2924,0,2913,0,2918,0,0.124,0,0,0
"2001-09-21 13:50:00",99,0.842,0,274.3,0,70.8,0,2.078,0,26.26,0,26.75,0,25.99,0,9.11,0,12.09,0,7.73,0,1037,0,-9999,M,-9999,M,770,0,0,0,13.17,0,13.18,0,13.17,0,2929,0,2916,0,2921,0,0.151,0,0,0
"2001-09-21 14:00:00",99,1.062,0,225.8,0,77.3,0,3.097,0,26.12,0,26.37,0,25.83,0,8.9,0,11.3,0,8,0,1037,0,-9999,M,-9999,M,749,0,0,0,13.17,0,13.18,0,13.17,0,2924,0,2913,0,2921,0,0.123,0,0,0
"2001-09-21 14:10:00",99,0.9,0,239.4,0,66.86,0,1.823,0,26.13,0,26.59,0,25.66,0,9.27,0,11.76,0,7.93,0,1036,0,-9999,M,-9999,M,725,0,0,0,13.17,0,13.18,0,13.17,0,2921,0,2916,0,2921,0,0.078,0,0,0
"2001-09-21 14:20:00",99,0.657,0,253.7,0,39.34,0,2.019,0,26.36,0,26.67,0,25.89,0,8.99,0,12.36,0,7.6,0,1037,0,-9999,M,-9999,M,700,0,0,0,13.17,0,13.18,0,13.16,0,2926,0,2913,0,2921,0,0.135,0,0,0
"2001-09-21 14:30:00",99,1.13,0,237.7,0,72.5,0,2.254,0,25.94,0,26.36,0,25.56,0,9.24,0,12.36,0,8,0,1037,0,-9999,M,-9999,M,673,0,0,0,13.17,0,13.18,0,13.16,0,2924,0,2913,0,2918,0,0.105,0,0,0
"2001-09-21 14:40:00",99,1.033,0,244.6,0,52.55,0,2.058,0,25.61,0,25.75,0,25.43,0,9.93,0,12.22,0,8.59,0,1036,0,-9999,M,-9999,M,644,0,0,0,13.17,0,13.18,0,13.16,0,2924,0,2913,0,2918,0,0.085,0,0,0
"2001-09-21 14:50:00",99,0.871,0,260.3,0,37.23,0,2.372,0,25.82,0,26.09,0,25.51,0,9.96,0,11.36,0,8.92,0,1036,0,-9999,M,-9999,M,616,0,0,0,13.17,0,13.18,0,13.16,0,2924,0,2918,0,2921,0,0.06,0,0,0
"2001-09-21 15:00:00",99,0.893,0,255.2,0,53.12,0,2.744,0,25.81,0,26.1,0,25.43,0,9.84,0,12.36,0,8.59,0,1036,0,-9999,M,-9999,M,583,0,0,0,13.17,0,13.18,0,13.16,0,2921,0,2918,0,2921,0,0.051,0,0,0
"2001-09-21 15:10:00",99,0.924,0,221.7,0,30.19,0,2.391,0,25.55,0,25.76,0,25.29,0,11.08,0,14.21,0,9.18,0,1036,0,-9999,M,-9999,M,551,0,0,0,13.17,0,13.18,0,13.16,0,2926,0,2913,0,2918,0,0.13,0,0,0
"2001-09-21 15:20:00",99,1.05,0,249.7,0,47.05,0,3.038,0,25.13,0,25.77,0,24.66,0,11.88,0,14.27,0,10.64,0,1035,0,-9999,M,-9999,M,517,0,0,0,13.18,0,13.19,0,13.17,0,2924,0,2913,0,2918,0,0.102,0,0,0
"2001-09-21 15:30:00",99,1.422,0,245.7,0,43.46,0,3.391,0,24.37,0,24.8,0,24.05,0,12.69,0,14.21,0,11.03,0,1035,0,-9999,M,-9999,M,110,0,0,0,13.19,0,13.21,0,13.18,0,2921,0,2913,0,2916,0,0.079,0,0,0
"2001-09-21 15:40:00",99,1.033,0,241.2,0,34,0,2.646,0,24.11,0,24.32,0,23.95,0,13.68,0,17.64,0,12.29,0,1035,0,-9999,M,-9999,M,60,0,0,0,13.21,0,13.23,0,13.2,0,2918,0,2913,0,2916,0,0.073,0,0,0
"2001-09-21 15:50:00",99,0.912,0,264.3,0,32.23,0,1.705,0,24.2,0,24.38,0,24.07,0,13.8,0,16.98,0,12.36,0,1034,0,-9999,M,-9999,M,56,0,0,0,13.23,0,13.24,0,13.22,0,2918,0,2916,0,2918,0,0.041,0,0,0
"2001-09-21 16:00:00",99,0.764,0,257.6,0,22.81,0,1.803,0,24.31,0,24.44,0,24.13,0,13.83,0,16.45,0,12.42,0,1034,0,-9999,M,-9999,M,105,0,0,0,13.25,0,13.26,0,13.23,0,2924,0,2918,0,2921,0,0.056,0,0,0
"2001-09-21 16:10:00",99,0.756,0,262,0,40.98,0,1.862,0,23.96,0,24.33,0,23.58,0,13.82,0,15.26,0,12.82,0,1034,0,-9999,M,-9999,M,211,0,0,0,13.26,0,13.27,0,13.25,0,2921,0,2916,0,2918,0,0.061,0,0,0
"2001-09-21 16:20:00",99,0.48,0,244,0,51.68,0,1.49,0,23.38,0,23.65,0,23.07,0,15.18,0,17.91,0,13.61,0,1033,0,-9999,M,-9999,M,111,0,0,0,13.28,0,13.29,0,13.27,0,2921,0,2916,0,2916,0,0.064,0,0,0
