"TOA5","Sagehen Creek","CR1000,"9999","CR1000.Std.30.01","CPU:DRI_WRCC_webscrape.cr1","49999","sagh"
"TIMESTAMP","RECORD","Mean_Wind_Speed","Mean_Wind_Speed_flag","Mean_Wind_Direction","Mean_Wind_Direction_flag","Std_Dev_of_Wind_Direction","Std_Dev_of_Wind_Direction_flag","Max_Wind_Gust","Max_Wind_Gust_flag","Avg_Air_Temp","Avg_Air_Temp_flag","Max_Air_Temp","Max_Air_Temp_flag","Min_Air_Temp","Min_Air_Temp_flag","Avg_Relative_Humidity","Avg_Relative_Humidity_flag","Max_Relative_Humidity","Max_Relative_Humidity_flag","Min_Relative_Humidity","Min_Relative_Humidity_flag","Barometric_Pressure","Barometric_Pressure_flag","Misc_Number_1","Misc_Number_1_flag","Misc_Number_2","Misc_Number_2_flag","Solar_Radiation","Solar_Radiation_flag","Precipitation","Precipitation_flag","Snow_Depth_Milimeters_Number_1","Snow_Depth_Milimeters_Number_1_flag","Station_ID_Number","Station_ID_Number_flag"
"2000-07-21 22:00:00",99,0.296,0,263.2,0,34.24,0,1.196,0,8.25,0,9.23,0,7.28,0,114.7,0,114.8,0,114.6,0,1028,0,7.28,0,114.7,0,0,0,0,0,1028,0,-9999,M
"2000-07-21 23:00:00",99,0.398,0,271.3,0,48.45,0,1.666,0,6.605,0,7.3,0,5.887,0,114.8,0,114.9,0,114.7,0,1028,0,5.887,0,114.8,0,0,0,0,0,1028,0,-9999,M
"2000-07-22 00:00:00",99,0.596,0,271.8,0,26.2,0,1.666,0,5.408,0,5.971,0,4.703,0,114.9,0,115,0,114.8,0,1027,0,4.703,0,114.9,0,0,0,0,0,1027,0,-9999,M
"2000-07-22 01:00:00",99,0.456,0,268.5,0,36.09,0,1.45,0,4.243,0,4.77,0,3.929,0,115,0,115.1,0,115,0,1027,0,3.929,0,115,0,0,0,0,0,1027,0,-9999,M
"2000-07-22 02:00:00",99,0.291,0,261.7,0,60.83,0,1.235,0,4.084,0,4.391,0,3.836,0,115,0,115.1,0,115,0,1027,0,3.836,0,115,0,0,0,0,0,1027,0,-9999,M
"2000-07-22 03:00:00",99,0.326,0,264.8,0,59.65,0,1.823,0,3.966,0,4.229,0,3.778,0,115,0,115.1,0,115,0,1027,0,3.778,0,115,0,0,0,0,0,1027,0,-9999,M
"2000-07-22 04:00:00",99,0.31,0,261,0,41.59,0,1.274,0,3.815,0,4.086,0,3.576,0,115,0,115.1,0,115,0,1027,0,3.576,0,115,0,0,0,0,0,1027,0,-9999,M
"2000-07-22 05:00:00",99,0.323,0,264.3,0,77.2,0,2.47,0,3.576,0,4.029,0,3.202,0,115.1,0,115.1,0,115,0,1027,0,3.202,0,115.1,0,0,0,0,0,1027,0,-9999,M
"2000-07-22 06:00:00",99,0.289,0,318.5,0,93.4,0,2.332,0,4.144,0,8.25,0,3.173,0,115,0,115.1,0,114.6,0,1027,0,3.173,0,115,0,15,0,0,0,1027,0,-9999,M
"2000-07-22 07:00:00",99,0.456,0,15.49,0,85.2,0,3.312,0,12.38,0,17.23,0,8.28,0,114.1,0,114.6,0,113.3,0,1029,0,8.28,0,114.1,0,128,0,0,0,1029,0,-9999,M
"2000-07-22 08:00:00",99,0.901,0,263.3,0,68.33,0,3.273,0,19.21,0,20.18,0,17.17,0,112.9,0,113.5,0,112.7,0,1031,0,17.17,0,112.9,0,474,0,0,0,1031,0,-9999,M
"2000-07-22 09:00:00",99,1.262,0,270.5,0,38.24,0,2.744,0,20.95,0,21.83,0,20.15,0,112.7,0,112.8,0,112.6,0,1033,0,20.15,0,112.7,0,690,0,0,0,1033,0,-9999,M
"2000-07-22 10:00:00",99,1.376,0,280.7,0,59.58,0,4.684,0,22.01,0,22.62,0,21.42,0,112.7,0,112.8,0,112.6,0,1035,0,21.42,0,112.7,0,863,0,0,0,1035,0,-9999,M
"2000-07-22 11:00:00",99,1.168,0,264.3,0,70.1,0,3.489,0,23.29,0,24.07,0,22.44,0,112.7,0,112.9,0,112.6,0,1036,0,22.44,0,112.7,0,988,0,0,0,1036,0,-9999,M
"2000-07-22 12:00:00",99,1.259,0,264.5,0,63.52,0,3.861,0,23.92,0,24.93,0,23.18,0,112.7,0,112.9,0,112.6,0,1037,0,23.18,0,112.7,0,1050,0,0,0,1037,0,-9999,M
"2000-07-22 13:00:00",99,1.295,0,270.1,0,55.56,0,3.861,0,24.41,0,24.91,0,23.99,0,112.7,0,112.7,0,112.6,0,1037,0,23.99,0,112.7,0,1052,0,0,0,1037,0,-9999,M
"2000-07-22 14:00:00",99,1.324,0,270.9,0,59.15,0,3.587,0,24.95,0,25.42,0,24.31,0,112.6,0,112.7,0,112.5,0,1038,0,24.31,0,112.6,0,974,0,0,0,1038,0,-9999,M
"2000-07-22 15:00:00",99,1.313,0,271,0,64.13,0,3.979,0,25.33,0,26.07,0,24.63,0,112.4,0,112.7,0,112.2,0,1038,0,24.63,0,112.4,0,896,0,0,0,1038,0,-9999,M
"2000-07-22 16:00:00",99,0.982,0,255.2,0,86.1,0,3.528,0,25.56,0,26.19,0,25.05,0,112.3,0,112.4,0,112.1,0,1037,0,25.05,0,112.3,0,725,0,0,0,1037,0,-9999,M
"2000-07-22 17:00:00",99,1.093,0,273.8,0,67.48,0,2.96,0,24.13,0,25.29,0,23.57,0,112.8,0,112.9,0,112.4,0,1035,0,23.57,0,112.8,0,202,0,0,0,1035,0,-9999,M
"2000-07-22 18:00:00",99,0.74,0,269.9,0,71.1,0,2.685,0,23.36,0,23.98,0,22.5,0,112.6,0,113.1,0,112.3,0,1035,0,22.5,0,112.6,0,200,0,0,0,1035,0,-9999,M
"2000-07-22 19:00:00",99,0.408,0,280.5,0,41.83,0,1.568,0,20.52,0,22.77,0,18.71,0,113.4,0,113.7,0,112.6,0,1033,0,18.71,0,113.4,0,23,0,0,0,1033,0,-9999,M
"2000-07-22 20:00:00",99,0.137,0,263.7,0,32.47,0,0.764,0,15.72,0,18.71,0,12.62,0,114,0,114.3,0,113.7,0,1032,0,12.62,0,114,0,1,0,0,0,1032,0,-9999,M
"2000-07-22 21:00:00",99,0.399,0,256.8,0,19.13,0,1.156,0,10.82,0,12.64,0,9.77,0,114.4,0,114.6,0,114.3,0,1031,0,9.77,0,114.4,0,0,0,0,0,1031,0,-9999,M
"2000-07-22 22:00:00",99,0.285,0,263.8,0,13.74,0,0.941,0,8.48,0,9.78,0,7.19,0,114.6,0,114.8,0,114.6,0,1031,0,7.19,0,114.6,0,0,0,0,0,1031,0,-9999,M
"2000-07-22 23:00:00",99,0.524,0,263.4,0,18.25,0,1.294,0,6.108,0,7.18,0,5.205,0,114.8,0,114.9,0,114.8,0,1030,0,5.205,0,114.8,0,0,0,0,0,1030,0,-9999,M
"2000-07-23 00:00:00",99,0.396,0,260.4,0,21.26,0,1.235,0,4.52,0,5.281,0,3.628,0,115,0,115.1,0,114.9,0,1030,0,3.628,0,115,0,0,0,0,0,1030,0,-9999,M
"2000-07-23 01:00:00",99,0.474,0,261.8,0,19.01,0,1.176,0,3.019,0,3.628,0,2.492,0,115.1,0,115.2,0,115,0,1029,0,2.492,0,115.1,0,0,0,0,0,1029,0,-9999,M
"2000-07-23 02:00:00",99,0.646,0,257.9,0,15.68,0,1.49,0,2.294,0,2.68,0,2.049,0,115.2,0,115.2,0,115.1,0,1030,0,2.049,0,115.2,0,0,0,0,0,1030,0,-9999,M
"2000-07-23 03:00:00",99,0.32,0,274.3,0,9.97,0,1.156,0,1.68,0,2.207,0,1.112,0,115.2,0,115.3,0,115.1,0,1029,0,1.112,0,115.2,0,0,0,0,0,1029,0,-9999,M
"2000-07-23 04:00:00",99,0.197,0,262.1,0,6.768,0,0.764,0,0.541,0,1.121,0,0.138,0,115.3,0,115.3,0,115.3,0,1029,0,0.138,0,115.3,0,0,0,0,0,1029,0,-9999,M
"2000-07-23 05:00:00",99,0.209,0,269.8,0,4.884,0,0.686,0,-0.1349,0,0.165,0,-0.4139,0,115.4,0,115.4,0,115.3,0,1029,0,-0.4139,0,115.4,0,0,0,0,0,1029,0,-9999,M
"2000-07-23 06:00:00",99,0.181,0,274.8,0,2.627,0,0.549,0,-0.09499,0,1.067,0,-0.4429,0,115.3,0,115.4,0,115.1,0,1030,0,-0.4429,0,115.3,0,15,0,0,0,1030,0,-9999,M
"2000-07-23 07:00:00",99,0.123,0,310.2,0,34.9,0,1.078,0,4.321,0,9.17,0,1.057,0,114.7,0,115.1,0,114,0,1030,0,1.057,0,114.7,0,114,0,0,0,1030,0,-9999,M
"2000-07-23 08:00:00",99,0.423,0,32.18,0,61.67,0,2.234,0,14.44,0,19.22,0,9.17,0,113.4,0,114.2,0,112.9,0,1033,0,9.17,0,113.4,0,483,0,0,0,1033,0,-9999,M
"2000-07-23 09:00:00",99,0.642,0,82.8,0,75.2,0,2.509,0,22.04,0,23.43,0,19.22,0,112.6,0,112.9,0,112.4,0,1035,0,19.22,0,112.6,0,708,0,0,0,1035,0,-9999,M
"2000-07-23 10:00:00",99,0.847,0,128.6,0,83.8,0,4.351,0,23.85,0,24.65,0,23.02,0,112.5,0,112.6,0,112.4,0,1037,0,23.02,0,112.5,0,875,0,0,0,1037,0,-9999,M
"2000-07-23 11:00:00",99,1.003,0,279.7,0,95.7,0,3.371,0,24.78,0,25.39,0,24.08,0,112.6,0,112.7,0,112.5,0,1038,0,24.08,0,112.6,0,1001,0,0,0,1038,0,-9999,M
"2000-07-23 12:00:00",99,0.806,0,209.5,0,84.7,0,3.077,0,25.95,0,26.4,0,24.74,0,112.5,0,112.7,0,112.4,0,1040,0,24.74,0,112.5,0,1059,0,0,0,1040,0,-9999,M
"2000-07-23 13:00:00",99,0.966,0,222.3,0,81.1,0,3.116,0,26.33,0,27.21,0,25.7,0,112.4,0,112.5,0,112.3,0,1040,0,25.7,0,112.4,0,1063,0,0,0,1040,0,-9999,M
"2000-07-23 14:00:00",99,0.967,0,190.9,0,87,0,3.783,0,27.1,0,27.65,0,26.53,0,112.3,0,112.4,0,112.3,0,1041,0,26.53,0,112.3,0,1003,0,0,0,1041,0,-9999,M
"2000-07-23 15:00:00",99,1.186,0,241.7,0,51.77,0,3.587,0,26.53,0,27.21,0,25.99,0,112.3,0,112.4,0,112.2,0,1040,0,25.99,0,112.3,0,887,0,0,0,1040,0,-9999,M
"2000-07-23 16:00:00",99,1.209,0,248.3,0,46.08,0,3.156,0,26.15,0,26.54,0,25.79,0,112.2,0,112.3,0,112.2,0,1039,0,25.79,0,112.2,0,733,0,0,0,1039,0,-9999,M
"2000-07-23 17:00:00",99,1.03,0,257.8,0,47.26,0,3.685,0,24.87,0,26.02,0,24.02,0,112.6,0,112.9,0,112.3,0,1037,0,24.02,0,112.6,0,229,0,0,0,1037,0,-9999,M
"2000-07-23 18:00:00",99,0.678,0,265.4,0,33.45,0,1.921,0,23.91,0,24.49,0,23.01,0,112.6,0,113,0,112.3,0,1037,0,23.01,0,112.6,0,189,0,0,0,1037,0,-9999,M
"2000-07-23 19:00:00",99,0.582,0,269.2,0,14.78,0,1.372,0,20.14,0,22.96,0,16.82,0,113.4,0,113.9,0,112.7,0,1034,0,16.82,0,113.4,0,25,0,0,0,1034,0,-9999,M
"2000-07-23 20:00:00",99,0.155,0,245.6,0,3.818,0,0.725,0,13.71,0,16.81,0,11.07,0,114.2,0,114.4,0,113.9,0,1033,0,11.07,0,114.2,0,1,0,0,0,1033,0,-9999,M
"2000-07-23 21:00:00",99,0.05,0,252.3,0,0.714,0,0.47,0,9.54,0,11.07,0,7.93,0,114.6,0,114.7,0,114.4,0,1032,0,7.93,0,114.6,0,0,0,0,0,1032,0,-9999,M
"2000-07-23 22:00:00",99,0.128,0,257.3,0,7.54,0,0.686,0,6.764,0,7.93,0,5.84,0,114.8,0,114.9,0,114.7,0,1032,0,5.84,0,114.8,0,0,0,0,0,1032,0,-9999,M
"2000-07-23 23:00:00",99,0.188,0,260.9,0,8.68,0,0.706,0,5.171,0,5.935,0,4.62,0,114.9,0,115,0,114.8,0,1031,0,4.62,0,114.9,0,0,0,0,0,1031,0,-9999,M
"2000-07-24 00:00:00",99,0.331,0,263.3,0,6.078,0,0.804,0,4.097,0,4.64,0,3.422,0,115,0,115.1,0,115,0,1031,0,3.422,0,115,0,0,0,0,0,1031,0,-9999,M
"2000-07-24 01:00:00",99,0.322,0,264.2,0,6.543,0,0.686,0,2.629,0,3.488,0,1.966,0,115.2,0,115.2,0,115.1,0,1031,0,1.966,0,115.2,0,0,0,0,0,1031,0,-9999,M
"2000-07-24 02:00:00",99,0.337,0,263.9,0,8.49,0,0.823,0,1.329,0,1.984,0,0.746,0,115.3,0,115.3,0,115.2,0,1030,0,0.746,0,115.3,0,0,0,0,0,1030,0,-9999,M
"2000-07-24 03:00:00",99,0.258,0,273.1,0,3.277,0,0.647,0,0.319,0,0.774,0,-0.2349,0,115.3,0,115.4,0,115.3,0,1030,0,-0.2349,0,115.3,0,0,0,0,0,1030,0,-9999,M
"2000-07-24 04:00:00",99,0.286,0,268.7,0,4.944,0,0.647,0,-0.5329,0,-0.2259,0,-0.8439,0,115.4,0,115.4,0,115.4,0,1029,0,-0.8439,0,115.4,0,0,0,0,0,1029,0,-9999,M
"2000-07-24 05:00:00",99,0.164,0,268.8,0,10.81,0,0.568,0,-1.149,0,-0.8259,0,-1.349,0,115.4,0,115.5,0,115.4,0,1029,0,-1.349,0,115.4,0,0,0,0,0,1029,0,-9999,M
"2000-07-24 06:00:00",99,0.146,0,268.8,0,7.08,0,0.627,0,-0.9849,0,0.121,0,-1.368,0,115.4,0,115.5,0,115.2,0,1029,0,-1.368,0,115.4,0,19,0,0,0,1029,0,-9999,M
"2000-07-24 07:00:00",99,0.051,0,301,0,32.04,0,0.49,0,3.477,0,8.07,0,0.112,0,114.8,0,115.3,0,114,0,1030,0,0.112,0,114.8,0,108,0,0,0,1030,0,-9999,M
"2000-07-24 08:00:00",99,0.221,0,124.7,0,87.1,0,0.98,0,13.85,0,17.51,0,8.09,0,113.3,0,114.2,0,112.9,0,1032,0,8.09,0,113.3,0,489,0,0,0,1032,0,-9999,M
"2000-07-24 09:00:00",99,0.657,0,112.4,0,34.64,0,2.254,0,20.56,0,23.05,0,17.45,0,112.7,0,113,0,112.4,0,1034,0,17.45,0,112.7,0,700,0,0,0,1034,0,-9999,M
"2000-07-24 10:00:00",99,0.679,0,104.6,0,78.4,0,2.705,0,24.68,0,25.81,0,22.97,0,112.4,0,112.6,0,112.3,0,1036,0,22.97,0,112.4,0,867,0,0,0,1036,0,-9999,M
"2000-07-24 11:00:00",99,0.784,0,246.4,0,57.53,0,2.509,0,25.81,0,26.66,0,25.2,0,112.4,0,112.5,0,112.3,0,1038,0,25.2,0,112.4,0,1009,0,0,0,1038,0,-9999,M
"2000-07-24 12:00:00",99,0.821,0,257.3,0,56.18,0,2.626,0,26.78,0,27.5,0,26.04,0,112.4,0,112.5,0,112.3,0,1039,0,26.04,0,112.4,0,1053,0,0,0,1039,0,-9999,M
"2000-07-24 13:00:00",99,1.131,0,252.5,0,59.44,0,4.39,0,27.27,0,27.67,0,26.93,0,112.3,0,112.4,0,112.3,0,1040,0,26.93,0,112.3,0,1060,0,0,0,1040,0,-9999,M
"2000-07-24 14:00:00",99,1.159,0,243.6,0,47.57,0,3.469,0,27.27,0,27.96,0,26.51,0,112.3,0,112.5,0,112.2,0,1039,0,26.51,0,112.3,0,867,0,0,0,1039,0,-9999,M
"2000-07-24 15:00:00",99,0.864,0,252.3,0,32.61,0,2.117,0,26.33,0,27.12,0,25.12,0,112.4,0,112.7,0,112.2,0,1038,0,25.12,0,112.4,0,495,0,0,0,1038,0,-9999,M
"2000-07-24 16:00:00",99,0.921,0,256.2,0,23.06,0,2.568,0,24.45,0,25.12,0,23.7,0,112.8,0,113.1,0,112.7,0,1036,0,23.7,0,112.8,0,191,0,0,0,1036,0,-9999,M
"2000-07-24 17:00:00",99,0.799,0,258.2,0,25.47,0,2.195,0,23.08,0,23.71,0,22.64,0,113.1,0,113.1,0,113,0,1035,0,22.64,0,113.1,0,89,0,0,0,1035,0,-9999,M
"2000-07-24 18:00:00",99,0.396,0,260,0,29.7,0,2.097,0,22.39,0,23.23,0,20.64,0,113.1,0,113.3,0,112.9,0,1034,0,20.64,0,113.1,0,94,0,0,0,1034,0,-9999,M
"2000-07-24 19:00:00",99,0.096,0,240.4,0,41.91,0,1.019,0,18.2,0,20.61,0,15.71,0,113.7,0,113.9,0,113.3,0,1033,0,15.71,0,113.7,0,21,0,0,0,1033,0,-9999,M
"2000-07-24 20:00:00",99,0.21,0,257.7,0,6.249,0,1,0,13.47,0,15.71,0,11.44,0,114.2,0,114.4,0,113.9,0,1031,0,11.44,0,114.2,0,1,0,0,0,1031,0,-9999,M
"2000-07-24 21:00:00",99,0.268,0,257.8,0,7.81,0,0.725,0,9.91,0,11.44,0,8.64,0,114.5,0,114.6,0,114.4,0,1031,0,8.64,0,114.5,0,0,0,0,0,1031,0,-9999,M
"2000-07-24 22:00:00",99,0.195,0,260.1,0,2.172,0,0.608,0,7.44,0,8.71,0,6.315,0,114.7,0,114.8,0,114.6,0,1030,0,6.315,0,114.7,0,0,0,0,0,1030,0,-9999,M
"2000-07-24 23:00:00",99,0.189,0,261.3,0,4.55,0,0.804,0,5.419,0,6.315,0,4.507,0,114.9,0,115,0,114.8,0,1029,0,4.507,0,114.9,0,0,0,0,0,1029,0,-9999,M
"2000-07-25 00:00:00",99,0.248,0,263,0,3.457,0,0.627,0,3.891,0,4.546,0,3.13,0,115,0,115.1,0,115,0,1029,0,3.13,0,115,0,0,0,0,0,1029,0,-9999,M
"2000-07-25 01:00:00",99,0.272,0,258.6,0,2.094,0,0.627,0,2.811,0,3.14,0,2.351,0,115.1,0,115.2,0,115.1,0,1028,0,2.351,0,115.1,0,0,0,0,0,1028,0,-9999,M
"2000-07-25 02:00:00",99,0.368,0,263,0,4.578,0,0.706,0,1.999,0,2.379,0,1.645,0,115.2,0,115.3,0,115.1,0,1028,0,1.645,0,115.2,0,0,0,0,0,1028,0,-9999,M
"2000-07-25 03:00:00",99,0.301,0,265.1,0,1.561,0,0.725,0,1.238,0,1.654,0,0.887,0,115.3,0,115.3,0,115.2,0,1027,0,0.887,0,115.3,0,0,0,0,0,1027,0,-9999,M
"2000-07-25 04:00:00",99,0.324,0,266.4,0,3.736,0,0.725,0,0.48,0,0.897,0,0.175,0,115.3,0,115.3,0,115.3,0,1027,0,0.175,0,115.3,0,0,0,0,0,1027,0,-9999,M
"2000-07-25 05:00:00",99,0.23,0,269.4,0,10.63,0,0.784,0,-0.1489,0,0.223,0,-0.4799,0,115.4,0,115.4,0,115.3,0,1027,0,-0.4799,0,115.4,0,0,0,0,0,1027,0,-9999,M
"2000-07-25 06:00:00",99,0.19,0,269.4,0,5.444,0,0.666,0,-0.09799,0,0.971,0,-0.4889,0,115.3,0,115.4,0,115.1,0,1027,0,-0.4889,0,115.3,0,17,0,0,0,1027,0,-9999,M
"2000-07-25 07:00:00",99,0.13,0,271.9,0,2.036,0,0.529,0,4.115,0,8.65,0,0.971,0,114.8,0,115.2,0,114,0,1028,0,0.971,0,114.8,0,96,0,0,0,1028,0,-9999,M
"2000-07-25 08:00:00",99,0.151,0,95.6,0,66.95,0,1,0,14.41,0,18.01,0,8.65,0,113.3,0,114.2,0,112.8,0,1029,0,8.65,0,113.3,0,474,0,0,0,1029,0,-9999,M
"2000-07-25 09:00:00",99,0.501,0,134.5,0,28.02,0,1.568,0,20.38,0,23.11,0,17.76,0,112.7,0,112.9,0,112.4,0,1032,0,17.76,0,112.7,0,688,0,0,0,1032,0,-9999,M
"2000-07-25 10:00:00",99,0.595,0,134.6,0,88,0,1.98,0,24.66,0,25.94,0,22.94,0,112.4,0,112.6,0,112.2,0,1034,0,22.94,0,112.4,0,858,0,0,0,1034,0,-9999,M
"2000-07-25 11:00:00",99,0.767,0,227.6,0,60.95,0,2.626,0,25.96,0,26.37,0,25.61,0,112.4,0,112.5,0,112.2,0,1036,0,25.61,0,112.4,0,979,0,0,0,1036,0,-9999,M
"2000-07-25 12:00:00",99,0.988,0,241.7,0,54,0,2.744,0,26.45,0,27.04,0,26,0,112.4,0,112.5,0,112.3,0,1037,0,26,0,112.4,0,1039,0,0,0,1037,0,-9999,M
"2000-07-25 13:00:00",99,0.971,0,246.3,0,56.62,0,3.195,0,27.05,0,27.85,0,26.42,0,112.3,0,112.4,0,112.3,0,1036,0,26.42,0,112.3,0,1041,0,0,0,1036,0,-9999,M
"2000-07-25 14:00:00",99,1.091,0,248,0,59.48,0,3.312,0,27.62,0,28.19,0,27.16,0,112.3,0,112.3,0,112.2,0,1037,0,27.16,0,112.3,0,999,0,0,0,1037,0,-9999,M
"2000-07-25 15:00:00",99,0.893,0,254.5,0,62.14,0,3.665,0,27.16,0,28.51,0,25.74,0,112.2,0,112.6,0,112,0,1035,0,25.74,0,112.2,0,707,0,0,0,1035,0,-9999,M
"2000-07-25 16:00:00",99,0.849,0,242.8,0,64.62,0,3.175,0,25.78,0,26.57,0,25.27,0,112.5,0,112.7,0,112.3,0,1034,0,25.27,0,112.5,0,422,0,0,0,1034,0,-9999,M
"2000-07-25 17:00:00",99,0.899,0,249.2,0,64.8,0,2.764,0,25.46,0,25.77,0,25.09,0,112.6,0,112.7,0,112.3,0,1033,0,25.09,0,112.6,0,258,0,0,0,1033,0,-9999,M
"2000-07-25 18:00:00",99,0.77,0,259,0,50.23,0,2.666,0,23.63,0,25.33,0,22.07,0,112.9,0,113.3,0,112.5,0,1031,0,22.07,0,112.9,0,96,0,0,0,1031,0,-9999,M
"2000-07-25 19:00:00",99,0.368,0,357,0,93.3,0,1.901,0,21.3,0,22.07,0,19.5,0,113.4,0,113.5,0,113.2,0,1030,0,19.5,0,113.4,0,24,0,0,0,1030,0,-9999,M
"2000-07-25 20:00:00",99,0.133,0,148.1,0,86.9,0,1.196,0,16.74,0,19.57,0,14.49,0,113.8,0,114.1,0,113.5,0,1029,0,14.49,0,113.8,0,1,0,0,0,1029,0,-9999,M
"2000-07-25 21:00:00",99,0.161,0,254,0,72,0,1,0,12.92,0,14.51,0,11.6,0,114.2,0,114.4,0,114.1,0,1028,0,11.6,0,114.2,0,0,0,0,0,1028,0,-9999,M
"2000-07-25 22:00:00",99,0.076,0,267.8,0,11.22,0,0.608,0,10.33,0,11.62,0,9.24,0,114.5,0,114.6,0,114.3,0,1027,0,9.24,0,114.5,0,0,0,0,0,1027,0,-9999,M
"2000-07-25 23:00:00",99,0.23,0,256,0,5.568,0,0.784,0,8.33,0,9.27,0,7.43,0,114.6,0,114.7,0,114.6,0,1026,0,7.43,0,114.6,0,0,0,0,0,1026,0,-9999,M
"2000-07-26 00:00:00",99,0.361,0,263.5,0,13.06,0,0.941,0,6.799,0,7.47,0,6.16,0,114.8,0,114.8,0,114.7,0,1026,0,6.16,0,114.8,0,0,0,0,0,1026,0,-9999,M
"2000-07-26 01:00:00",99,0.289,0,259.5,0,9.77,0,1.019,0,5.44,0,6.179,0,4.713,0,114.9,0,115,0,114.8,0,1026,0,4.713,0,114.9,0,0,0,0,0,1026,0,-9999,M
"2000-07-26 02:00:00",99,0.15,0,255.3,0,18.71,0,0.862,0,4.491,0,4.75,0,4.315,0,115,0,115,0,114.9,0,1025,0,4.315,0,115,0,0,0,0,0,1025,0,-9999,M
"2000-07-26 03:00:00",99,0.167,0,268.4,0,5.642,0,0.647,0,4.627,0,4.947,0,4.418,0,115,0,115,0,114.9,0,1025,0,4.418,0,115,0,0,0,0,0,1025,0,-9999,M
"2000-07-26 04:00:00",99,0.122,0,266,0,23.55,0,0.725,0,4.845,0,5.061,0,4.382,0,114.9,0,115,0,114.9,0,1025,0,4.382,0,114.9,0,0,0,0,0,1025,0,-9999,M
"2000-07-26 05:00:00",99,0.138,0,259.4,0,11.66,0,0.666,0,4.18,0,4.41,0,3.854,0,115,0,115.1,0,114.9,0,1025,0,3.854,0,115,0,0,0,0,0,1025,0,-9999,M
"2000-07-26 06:00:00",99,0.133,0,268.2,0,38.81,0,1.921,0,3.708,0,4.417,0,3.497,0,115,0,115.1,0,114.9,0,1025,0,3.497,0,115,0,22,0,0,0,1025,0,-9999,M
"2000-07-26 07:00:00",99,0.312,0,357,0,84.5,0,1.509,0,6.663,0,11.54,0,4.417,0,114.6,0,114.9,0,114,0,1026,0,4.417,0,114.6,0,130,0,0,0,1026,0,-9999,M
"2000-07-26 08:00:00",99,0.474,0,90.9,0,62.19,0,2.822,0,14.75,0,16.61,0,11.55,0,113.8,0,114.1,0,113.6,0,1028,0,11.55,0,113.8,0,242,0,0,0,1028,0,-9999,M
"2000-07-26 09:00:00",99,0.794,0,104.4,0,90.5,0,2.999,0,19.27,0,21.76,0,16.36,0,113,0,113.7,0,112.6,0,1030,0,16.36,0,113,0,596,0,0,0,1030,0,-9999,M
"2000-07-26 10:00:00",99,0.985,0,270.8,0,70.3,0,3.097,0,22.73,0,23.66,0,21.77,0,112.6,0,112.7,0,112.5,0,1032,0,21.77,0,112.6,0,868,0,0,0,1032,0,-9999,M
"2000-07-26 11:00:00",99,1.183,0,259.5,0,70,0,3.548,0,23.6,0,24.2,0,22.92,0,112.7,0,112.8,0,112.5,0,1033,0,22.92,0,112.7,0,978,0,0,0,1033,0,-9999,M
"2000-07-26 12:00:00",99,1.196,0,259.9,0,62.11,0,4.469,0,24.12,0,24.6,0,23.73,0,112.7,0,112.8,0,112.7,0,1034,0,23.73,0,112.7,0,1040,0,0,0,1034,0,-9999,M
"2000-07-26 13:00:00",99,1.168,0,256.9,0,69.77,0,3.685,0,24.69,0,25.56,0,23.83,0,112.6,0,112.7,0,112.5,0,1035,0,23.83,0,112.6,0,1043,0,0,0,1035,0,-9999,M
"2000-07-26 14:00:00",99,1.115,0,268,0,68.3,0,3.763,0,25.35,0,25.99,0,24.77,0,112.5,0,112.6,0,112.5,0,1035,0,24.77,0,112.5,0,982,0,0,0,1035,0,-9999,M
"2000-07-26 15:00:00",99,1.097,0,262.7,0,68.69,0,3.528,0,25.17,0,26.01,0,24.62,0,112.4,0,112.5,0,112.3,0,1035,0,24.62,0,112.4,0,872,0,0,0,1035,0,-9999,M
"2000-07-26 16:00:00",99,0.96,0,243,0,63.94,0,3.508,0,24.98,0,25.77,0,24.28,0,112.3,0,112.5,0,112.2,0,1034,0,24.28,0,112.3,0,709,0,0,0,1034,0,-9999,M
"2000-07-26 17:00:00",99,0.973,0,245.3,0,62.31,0,3.116,0,23.21,0,24.36,0,22.29,0,112.8,0,113.1,0,112.4,0,1032,0,22.29,0,112.8,0,202,0,0,0,1032,0,-9999,M
"2000-07-26 18:00:00",99,1.083,0,260.6,0,39.76,0,2.724,0,21.41,0,22.26,0,20.31,0,113,0,113.3,0,112.7,0,1031,0,20.31,0,113,0,161,0,0,0,1031,0,-9999,M
"2000-07-26 19:00:00",99,0.832,0,264.5,0,35.63,0,2.881,0,19.15,0,20.34,0,18.18,0,113.6,0,113.7,0,113.3,0,1030,0,18.18,0,113.6,0,21,0,0,0,1030,0,-9999,M
"2000-07-26 20:00:00",99,1.325,0,260.1,0,23.13,0,4.586,0,17.48,0,18.38,0,16.7,0,113.8,0,113.9,0,113.7,0,1029,0,16.7,0,113.8,0,0,0,0,0,1029,0,-9999,M
"2000-07-26 21:00:00",99,1.411,0,259.9,0,27.25,0,3.45,0,17.19,0,17.6,0,16.86,0,113.8,0,113.9,0,113.8,0,1029,0,16.86,0,113.8,0,0,0,0,0,1029,0,-9999,M
"2000-07-26 22:00:00",99,0.326,0,38.53,0,96.8,0,1.529,0,14.4,0,17.16,0,11.53,0,114.1,0,114.4,0,113.9,0,1028,0,11.53,0,114.1,0,0,0,0,0,1028,0,-9999,M
