Serial_number:,,,,,,,,,,
2091639,,,,,,,,,,
Project ID:,,,,,,,,,,
ISEECI,,,,,,,,,,
Location:,,,,,,,,,,
4,,,,,,,,,,
LEVEL,,,,,,,,,,
UNIT: m,,,,,,,,,,
Offset: 0.000000 m,,,,,,,,,,
TEMPERATURE,,,,,,,,,,
UNIT: °C,,,GW [m],,,,,,,
Date,Time,ms,LEVEL,TEMPERATURE,Baro [Pa] (from baro data),GW+Baro [m] (from EEF-1 data),Baro (m),rho (using baro P/z),GW [kPa] (using table conversion),rho (using table conversion)
8/8/18,2:00:00 PM,0,0.74,11.789,81191,9.0183,8.2783,999.7645244,7.256894049,
8/8/18,2:10:00 PM,0,0.7387,11.788,81182,9.016,8.2773,999.7744713,7.244145452,
8/8/18,2:20:00 PM,0,0.7365,11.788,81178.7,9.0135,8.277,999.7700664,7.222570902,
8/8/18,2:30:00 PM,0,0.7353,11.788,81175.9,9.012,8.2767,999.7718193,7.210802966,
8/8/18,2:40:00 PM,0,0.7334,11.787,81176.2,9.0102,8.2768,999.7634349,7.1921704,
8/8/18,2:50:00 PM,0,0.7325,11.787,81171.9,9.0088,8.2763,999.7708722,7.183344447,
8/8/18,3:00:00 PM,0,0.7307,11.787,81169.8,9.0068,8.2761,999.7691669,7.165692543,
8/8/18,3:10:00 PM,0,0.7299,11.786,81166,9.0056,8.2757,999.7706832,7.157847252,
8/8/18,3:20:00 PM,0,0.7298,11.786,81152.9,9.0042,8.2744,999.7663722,7.156866591,
8/8/18,3:30:00 PM,0,0.7275,11.786,81153.7,9.002,8.2745,999.7641453,7.13431138,
8/8/18,3:40:00 PM,0,0.7258,11.785,81156.3,9.0005,8.2747,999.7720105,7.117640137,
8/8/18,3:50:00 PM,0,0.7248,11.785,81149,8.9988,8.274,999.7666566,7.107833523,
8/8/18,4:00:00 PM,0,0.7258,11.785,81127.7,8.9976,8.2718,999.7700698,7.117640137,
8/8/18,4:10:00 PM,0,0.7271,11.784,81104.8,8.9966,8.2695,999.7658517,7.130388734,
8/8/18,4:20:00 PM,0,0.7274,11.784,81087.5,8.9951,8.2677,999.7702147,7.133330718,
8/8/18,4:30:00 PM,0,0.7266,11.783,81075.5,8.9931,8.2665,999.7673698,7.125485427,
8/8/18,4:40:00 PM,0,0.7265,11.783,81065.6,8.992,8.2655,999.7662317,7.124504766,
8/8/18,4:50:00 PM,0,0.7258,11.783,81063.4,8.9911,8.2653,999.7632907,7.117640137,
8/8/18,5:00:00 PM,0,0.7249,11.782,81053.7,8.9892,8.2643,999.7646189,7.108814184,
8/8/18,5:10:00 PM,0,0.7244,11.782,81049.4,8.9882,8.2638,999.7720676,7.103910877,
8/8/18,5:20:00 PM,0,0.7243,11.781,81041.8,8.9873,8.263,999.7751049,7.102930216,
8/8/18,5:30:00 PM,0,0.7234,11.781,81040.6,8.9863,8.2629,999.7724005,7.094104264,
8/8/18,5:40:00 PM,0,0.7225,11.781,81044.1,8.9858,8.2633,999.767181,7.085278312,
8/8/18,5:50:00 PM,0,0.7218,11.781,81042.7,8.9849,8.2631,999.7741084,7.078413682,
8/8/18,6:00:00 PM,0,0.7213,11.78,81048.1,8.985,8.2637,999.7681298,7.073510375,
8/8/18,6:10:00 PM,0,0.7204,11.779,81049.3,8.9842,8.2638,999.770834,7.064684423,
8/8/18,6:20:00 PM,0,0.7206,11.779,81047.1,8.9842,8.2636,999.7678926,7.066645746,
8/8/18,6:30:00 PM,0,0.7203,11.778,81051.1,8.9843,8.264,999.7688413,7.063703762,
8/8/18,6:40:00 PM,0,0.7193,11.778,81055.1,8.9837,8.2644,999.7697899,7.053897148,
8/8/18,6:50:00 PM,0,0.7187,11.777,81066.6,8.9843,8.2656,999.7664688,7.04801318,
8/8/18,7:00:00 PM,0,0.7183,11.777,81072.1,8.9844,8.2661,999.7738204,7.044090535,
8/8/18,7:10:00 PM,0,0.7182,11.776,81080.5,8.9852,8.267,999.7685553,7.043109873,
8/8/18,7:20:00 PM,0,0.718,11.775,81090.3,8.986,8.268,999.76846,7.041148551,
8/8/18,7:30:00 PM,0,0.7177,11.774,81100.5,8.9867,8.269,999.7732957,7.038206567,
8/8/18,7:40:00 PM,0,0.7182,11.774,81103,8.9875,8.2693,999.767843,7.043109873,
8/8/18,7:50:00 PM,0,0.7185,11.773,81109.3,8.9884,8.2699,999.7729629,7.046051857,
8/8/18,8:00:00 PM,0,0.7192,11.773,81114.8,8.9897,8.2705,999.7682218,7.052916487,
8/8/18,8:10:00 PM,0,0.7195,11.772,81124.2,8.991,8.2715,999.7631971,7.055858471,
8/8/18,8:20:00 PM,0,0.7194,11.772,81137.1,8.9922,8.2728,999.7650456,7.05487781,
8/8/18,8:30:00 PM,0,0.7207,11.771,81137.2,8.9935,8.2728,999.7662778,7.067626407,
8/8/18,8:40:00 PM,0,0.7219,11.77,81135.2,8.9945,8.2726,999.7658039,7.079394344,
8/8/18,8:50:00 PM,0,0.7218,11.77,81137.3,8.9946,8.2728,999.76751,7.078413682,
8/8/18,9:00:00 PM,0,0.7216,11.77,81155.7,8.9963,8.2747,999.7646191,7.076452359,
8/8/18,9:10:00 PM,0,0.7211,11.77,81180.4,8.9983,8.2772,999.7668454,7.071549053,
8/8/18,9:20:00 PM,0,0.7219,11.769,81187,8.9998,8.2779,999.7635772,7.079394344,
8/8/18,9:30:00 PM,0,0.7223,11.769,81199.7,9.0015,8.2792,999.7629617,7.083316989,
8/8/18,9:40:00 PM,0,0.7227,11.768,81213.8,9.0033,8.2806,999.7675074,7.087239634,
8/8/18,9:50:00 PM,0,0.7233,11.768,81228.9,9.0054,8.2821,999.7722881,7.093123603,
8/8/18,10:00:00 PM,0,0.7242,11.768,81236.5,9.0071,8.2829,999.769258,7.101949555,
8/8/18,10:10:00 PM,0,0.7244,11.767,81240.9,9.0078,8.2834,999.7630573,7.103910877,
8/8/18,10:20:00 PM,0,0.7259,11.767,81246.1,9.0098,8.2839,999.7667017,7.118620798,
8/8/18,10:30:00 PM,0,0.727,11.767,81247.5,9.011,8.284,999.7718604,7.129408073,
8/8/18,10:40:00 PM,0,0.7279,11.766,81245.9,9.0118,8.2839,999.7642406,7.138234025,
8/8/18,10:50:00 PM,0,0.7283,11.766,81247,9.0123,8.284,999.7657078,7.14215667,
8/8/18,11:00:00 PM,0,0.7295,11.765,81243.1,9.0131,8.2836,999.7659918,7.153924607,
8/8/18,11:10:00 PM,0,0.7308,11.765,81235.2,9.0136,8.2828,999.7653293,7.166673204,
8/8/18,11:20:00 PM,0,0.7305,11.765,81243,9.0141,8.2836,999.7647612,7.16373122,
8/8/18,11:30:00 PM,0,0.7311,11.764,81246.4,9.015,8.2839,999.7703933,7.169615188,
8/8/18,11:40:00 PM,0,0.7316,11.764,81247.6,9.0156,8.284,999.7730909,7.174518495,
8/8/18,11:50:00 PM,0,0.7336,11.763,81237.3,9.0166,8.283,999.7670332,7.194131722,
8/9/18,12:00:00 AM,0,0.734,11.763,81241,9.0174,8.2834,999.7642879,7.198054368,
8/9/18,12:10:00 AM,0,0.7345,11.763,81242.1,9.018,8.2835,999.7657552,7.202957675,
8/9/18,12:20:00 AM,0,0.735,11.763,81243.4,9.0186,8.2836,999.7696836,7.207860981,
8/9/18,12:30:00 AM,0,0.7352,11.762,81251.4,9.0196,8.2844,999.7715761,7.209822304,
8/9/18,12:40:00 AM,0,0.7361,11.762,81250.7,9.0205,8.2844,999.7629629,7.218648256,
8/9/18,12:50:00 AM,0,0.7368,11.762,81251,9.0212,8.2844,999.7666543,7.225512886,
8/9/18,1:00:00 AM,0,0.7376,11.761,81248.2,9.0217,8.2841,999.7684054,7.233358177,
8/9/18,1:10:00 AM,0,0.7381,11.761,81247.6,9.0221,8.284,999.7730909,7.238261484,
8/9/18,1:20:00 AM,0,0.7384,11.761,81245.7,9.0223,8.2839,999.7617795,7.241203468,
8/9/18,1:30:00 AM,0,0.7389,11.76,81254.6,9.0237,8.2848,999.762679,7.246106774,
8/9/18,1:40:00 AM,0,0.7395,11.76,81257.5,9.0246,8.2851,999.7621585,7.251990743,
8/9/18,1:50:00 AM,0,0.7408,11.76,81251.6,9.0253,8.2845,999.7619691,7.26473934,
8/9/18,2:00:00 AM,0,0.7416,11.76,81248.1,9.0257,8.2841,999.7671749,7.272584631,
8/9/18,2:10:00 AM,0,0.7428,11.759,81246,9.0267,8.2839,999.7654712,7.284352567,
8/9/18,2:20:00 AM,0,0.7437,11.759,81240.2,9.027,8.2833,999.7665125,7.29317852,
8/9/18,2:30:00 AM,0,0.7452,11.759,81237.3,9.0282,8.283,999.7670332,7.30788844,
8/9/18,2:40:00 AM,0,0.7461,11.759,81231.5,9.0285,8.2824,999.7680748,7.316714392,
8/9/18,2:50:00 AM,0,0.7467,11.759,81228.2,9.0288,8.2821,999.7636724,7.32259836,
8/9/18,3:00:00 AM,0,0.7472,11.758,81227.1,9.0292,8.282,999.7622049,7.327501667,
8/9/18,3:10:00 AM,0,0.7479,11.758,81224.6,9.0296,8.2817,999.767649,7.334366297,
8/9/18,3:20:00 AM,0,0.7485,11.757,81225.5,9.0303,8.2818,999.7666549,7.340250265,
8/9/18,3:30:00 AM,0,0.7496,11.757,81220.5,9.0309,8.2813,999.7654714,7.35103754,
8/9/18,3:40:00 AM,0,0.7499,11.757,81229.2,9.0321,8.2822,999.7639091,7.353979524,
8/9/18,3:50:00 AM,0,0.7507,11.756,81227.6,9.0327,8.282,999.768359,7.361824815,
8/9/18,4:00:00 AM,0,0.7512,11.756,81236.1,9.0341,8.2829,999.7643352,7.366728121,
8/9/18,4:10:00 AM,0,0.7519,11.756,81237.6,9.0349,8.283,999.7707253,7.373592751,
8/9/18,4:20:00 AM,0,0.753,11.756,81245,9.0368,8.2838,999.7652345,7.384380026,
8/9/18,4:30:00 AM,0,0.754,11.755,81246.7,9.038,8.284,999.7620162,7.394186639,
8/9/18,4:40:00 AM,0,0.7545,11.756,81247.1,9.0385,8.284,999.7669383,7.399089946,
8/9/18,4:50:00 AM,0,0.7551,11.755,81247.7,9.0392,8.2841,999.7622529,7.404973914,
8/9/18,5:00:00 AM,0,0.7561,11.754,81240.8,9.0395,8.2834,999.7618267,7.414780528,
8/9/18,5:10:00 AM,0,0.7572,11.754,81239.6,9.0404,8.2832,999.7711985,7.425567803,
8/9/18,5:20:00 AM,0,0.7583,11.754,81233.9,9.041,8.2827,999.7614004,7.436355078,
8/9/18,5:30:00 AM,0,0.7589,11.754,81236.2,9.0418,8.2829,999.7655659,7.442239046,
8/9/18,5:40:00 AM,0,0.7588,11.754,81244.6,9.0425,8.2837,999.7723813,7.441258385,
8/9/18,5:50:00 AM,0,0.76,11.753,81249.3,9.0442,8.2842,999.7698725,7.453026321,
8/9/18,6:00:00 AM,0,0.7611,11.753,81254.7,9.0459,8.2848,999.7639094,7.463813596,
8/9/18,6:10:00 AM,0,0.762,11.753,81255.8,9.0469,8.2849,999.7653764,7.472639548,
8/9/18,6:20:00 AM,0,0.7632,11.752,81255.6,9.0481,8.2849,999.7629156,7.484407484,
8/9/18,6:30:00 AM,0,0.7653,11.752,81254.3,9.05,8.2847,999.7710553,7.505001373,
8/9/18,6:40:00 AM,0,0.7665,11.752,81253.2,9.0511,8.2846,999.7695883,7.516769309,
8/9/18,6:50:00 AM,0,0.7679,11.751,81251.8,9.0524,8.2845,999.76443,7.530498568,
8/9/18,7:00:00 AM,0,0.7687,11.751,81248.2,9.0528,8.2841,999.7684054,7.538343859,
8/9/18,7:10:00 AM,0,0.7706,11.752,81246.3,9.0545,8.2839,999.7691628,7.556976425,
8/9/18,7:20:00 AM,0,0.7704,11.751,81259.6,9.0557,8.2853,999.7638621,7.555015102,
8/9/18,7:30:00 AM,0,0.7715,11.751,81266.2,9.0574,8.2859,999.7726632,7.565802377,
8/9/18,7:40:00 AM,0,0.7737,11.751,81273.5,9.0604,8.2867,999.765944,7.587376927,
8/9/18,7:50:00 AM,0,0.7757,11.751,81263.4,9.0614,8.2857,999.762348,7.606990154,
8/9/18,8:00:00 AM,0,0.7767,11.75,81259.7,9.062,8.2853,999.7650925,7.616796768,
8/9/18,8:10:00 AM,0,0.7787,11.75,81248.7,9.0629,8.2842,999.7624895,7.636409995,
8/9/18,8:20:00 AM,0,0.7809,11.751,81228.2,9.063,8.2821,999.7636724,7.657984545,
8/9/18,8:30:00 AM,0,0.7807,11.751,81240.3,9.064,8.2833,999.7677431,7.656023222,
8/9/18,8:40:00 AM,0,0.7794,11.751,81263.5,9.0651,8.2857,999.7635783,7.643274624,
8/9/18,8:50:00 AM,0,0.7824,11.751,81250.5,9.0667,8.2843,999.7725701,7.672694465,
8/9/18,9:00:00 AM,0,0.7841,11.751,81240.4,9.0674,8.2833,999.7689738,7.689365708,
8/9/18,9:10:00 AM,0,0.7841,11.751,81246.1,9.068,8.2839,999.7667017,7.689365708,
8/9/18,9:20:00 AM,0,0.7841,11.751,81256.3,9.069,8.2849,999.7715284,7.689365708,
8/9/18,9:30:00 AM,0,0.7843,11.751,81261.2,9.0697,8.2854,999.7714807,7.691327031,
8/9/18,9:40:00 AM,0,0.7842,11.751,81267.2,9.0702,8.286,999.7728997,7.69034637,
8/9/18,9:50:00 AM,0,0.783,11.752,81280.2,9.0704,8.2874,999.7639097,7.678578433,
8/9/18,10:00:00 AM,0,0.7825,11.751,81283.8,9.0702,8.2877,999.7719992,7.673675127,
8/9/18,10:10:00 AM,0,0.7815,11.751,81292.7,9.0702,8.2887,999.7608352,7.663868513,
8/9/18,10:20:00 AM,0,0.781,11.752,81293.5,9.0697,8.2887,999.7706739,7.658965206,
8/9/18,10:30:00 AM,0,0.7799,11.751,81300.1,9.0693,8.2894,999.7674099,7.648177931,
8/9/18,10:40:00 AM,0,0.7788,11.751,81303.4,9.0685,8.2897,999.7718082,7.637390656,
8/9/18,10:50:00 AM,0,0.7771,11.751,81308.8,9.0674,8.2903,999.7658489,7.620719413,
8/9/18,11:00:00 AM,0,0.7759,11.751,81308.1,9.0661,8.2902,999.7693013,7.608951477,
8/9/18,11:10:00 AM,0,0.7747,11.751,81307.9,9.0649,8.2902,999.7668421,7.597183541,
8/9/18,11:20:00 AM,0,0.7733,11.751,81301.9,9.0629,8.2896,999.7654234,7.583454282,
8/9/18,11:30:00 AM,0,0.7713,11.751,81300.4,9.0607,8.2894,999.771099,7.563841054,
8/9/18,11:40:00 AM,0,0.7688,11.751,81300,9.0582,8.2894,999.7661801,7.53932452,
8/9/18,11:50:00 AM,0,0.7656,11.751,81303.9,9.0554,8.2898,999.7658963,7.507943357,
8/9/18,12:00:00 PM,0,0.7631,11.751,81306.5,9.0532,8.2901,999.7616872,7.483426823,
8/9/18,12:10:00 PM,0,0.7608,11.751,81304.8,9.0507,8.2899,999.7649031,7.460871612,
8/9/18,12:20:00 PM,0,0.7585,11.751,81296,9.0475,8.289,999.7652342,7.438316401,
8/9/18,12:30:00 PM,0,0.7562,11.75,81289.3,9.0445,8.2883,999.7672683,7.415761189,
8/9/18,12:40:00 PM,0,0.7531,11.751,81287.4,9.0412,8.2881,999.7680252,7.385360687,
8/9/18,12:50:00 PM,0,0.7505,11.751,81279.4,9.0378,8.2873,999.7661332,7.359863492,
8/9/18,1:00:00 PM,0,0.7484,11.751,81277.8,9.0355,8.2871,999.7705804,7.339269603,
8/9/18,1:10:00 PM,0,0.7459,11.75,81266.3,9.0319,8.286,999.7618276,7.314753069,
8/9/18,1:20:00 PM,0,0.7437,11.75,81264.3,9.0295,8.2858,999.7613544,7.29317852,
8/9/18,1:30:00 PM,0,0.7416,11.75,81254.6,9.0264,8.2848,999.762679,7.272584631,
8/9/18,1:40:00 PM,0,0.7389,11.75,81254.7,9.0237,8.2848,999.7639094,7.246106774,
8/9/18,1:50:00 PM,0,0.7385,11.75,81232.5,9.021,8.2825,999.7683115,7.242184129,
8/9/18,2:00:00 PM,0,0.7356,11.75,81229.9,9.0178,8.2822,999.7725247,7.21374495,
8/9/18,2:10:00 PM,0,0.7342,11.75,81220.1,9.0154,8.2812,999.7726203,7.200015691,
8/9/18,2:20:00 PM,0,0.732,11.75,81218.2,9.0131,8.2811,999.7613051,7.178441141,
8/9/18,2:30:00 PM,0,0.7313,11.749,81200.7,9.0106,8.2793,999.7631985,7.171576511,
8/9/18,2:40:00 PM,0,0.7289,11.75,81203.5,9.0085,8.2796,999.7614465,7.148040639,
8/9/18,2:50:00 PM,0,0.7274,11.749,81211.1,9.0077,8.2803,999.7704905,7.133330718,
8/9/18,3:00:00 PM,0,0.7258,11.749,81214,9.0064,8.2806,999.7699694,7.117640137,
8/9/18,3:10:00 PM,0,0.7243,11.749,81211,9.0046,8.2803,999.7692594,7.102930216,
8/9/18,3:20:00 PM,0,0.7225,11.749,81217.5,9.0035,8.281,999.7647612,7.085278312,
8/9/18,3:30:00 PM,0,0.7213,11.748,81215.1,9.002,8.2807,999.7714371,7.073510375,
8/9/18,3:40:00 PM,0,0.7217,11.748,81191.1,9,8.2783,999.7657558,7.077433021,
8/9/18,3:50:00 PM,0,0.7212,11.748,81177.9,8.9981,8.2769,999.7722928,7.072529714,
8/9/18,4:00:00 PM,0,0.7216,11.748,81158.5,8.9966,8.275,999.7628661,7.076452359,
8/9/18,4:10:00 PM,0,0.7225,11.748,81136.5,8.9952,8.2727,999.7697375,7.085278312,
8/9/18,4:20:00 PM,0,0.7213,11.747,81130,8.9934,8.2721,999.7621545,7.073510375,
8/9/18,4:30:00 PM,0,0.7224,11.747,81116.2,8.993,8.2706,999.7733889,7.08429765,
8/9/18,4:40:00 PM,0,0.721,11.747,81115.4,8.9916,8.2706,999.7635287,7.070568391,
8/9/18,4:50:00 PM,0,0.7209,11.746,81110.2,8.9909,8.27,999.7719673,7.06958773,
8/9/18,5:00:00 PM,0,0.7203,11.747,81103.4,8.9896,8.2693,999.7727739,7.063703762,
8/9/18,5:10:00 PM,0,0.7194,11.746,81098.2,8.9882,8.2688,999.7691234,7.05487781,
8/9/18,5:20:00 PM,0,0.7192,11.746,81093.4,8.9875,8.2683,999.770404,7.052916487,
8/9/18,5:30:00 PM,0,0.719,11.746,81091.9,8.9872,8.2682,999.7640025,7.050955164,
8/9/18,5:40:00 PM,0,0.7184,11.745,81093.5,8.9867,8.2683,999.7716368,7.045071196,
8/9/18,5:50:00 PM,0,0.7172,11.745,81098.6,8.9861,8.2689,999.7619638,7.03330326,
8/9/18,6:00:00 PM,0,0.7167,11.744,81098.7,8.9856,8.2689,999.7631966,7.028399953,
8/9/18,6:10:00 PM,0,0.7165,11.744,81104.4,8.9859,8.2694,999.7730108,7.02643863,
8/9/18,6:20:00 PM,0,0.7164,11.744,81105.3,8.9859,8.2695,999.7720151,7.025457969,
8/9/18,6:30:00 PM,0,0.7159,11.744,81108.5,8.9858,8.2699,999.7631019,7.020554662,
8/9/18,6:40:00 PM,0,0.7154,11.743,81113.7,8.9858,8.2704,999.7667523,7.015651355,
8/9/18,6:50:00 PM,0,0.7148,11.743,81127.3,8.9866,8.2718,999.7651404,7.009767387,
8/9/18,7:00:00 PM,0,0.7149,11.742,81130.5,8.987,8.2721,999.7683159,7.010748048,
8/9/18,7:10:00 PM,0,0.715,11.742,81141.9,8.9883,8.2733,999.7637661,7.01172871,
8/9/18,7:20:00 PM,0,0.7162,11.741,81151.4,8.9904,8.2742,999.7720584,7.023496646,
8/9/18,7:30:00 PM,0,0.7148,11.741,81157.5,8.9897,8.2749,999.7626291,7.009767387,
8/9/18,7:40:00 PM,0,0.7144,11.74,81168.9,8.9904,8.276,999.7701618,7.005844742,
8/9/18,7:50:00 PM,0,0.715,11.74,81176.4,8.9918,8.2768,999.7658981,7.01172871,
8/9/18,8:00:00 PM,0,0.7153,11.739,81186.3,8.9931,8.2778,999.7670347,7.014670694,
8/9/18,8:10:00 PM,0,0.716,11.739,81192,8.9944,8.2784,999.7647612,7.021535323,
8/9/18,8:20:00 PM,0,0.7169,11.739,81193.5,8.9954,8.2785,999.7711547,7.030361276,
8/9/18,8:30:00 PM,0,0.7167,11.738,81201.8,8.9961,8.2794,999.7646665,7.028399953,
8/9/18,8:40:00 PM,0,0.7176,11.738,81208,8.9976,8.28,999.7685493,7.037225905,
8/9/18,8:50:00 PM,0,0.7168,11.738,81229,8.999,8.2822,999.7614476,7.029380614,
8/9/18,9:00:00 PM,0,0.7173,11.738,81237.7,9.0003,8.283,999.7719559,7.034283921,
8/9/18,9:10:00 PM,0,0.7181,11.737,81250.8,9.0025,8.2844,999.7641933,7.042129212,
8/9/18,9:20:00 PM,0,0.7185,11.737,81258.4,9.0037,8.2852,999.7611648,7.046051857,
8/9/18,9:30:00 PM,0,0.719,11.737,81269.8,9.0053,8.2863,999.7686884,7.050955164,
8/9/18,9:40:00 PM,0,0.7194,11.737,81280.1,9.0068,8.2874,999.7626797,7.05487781,
8/9/18,9:50:00 PM,0,0.7207,11.737,81282.7,9.0083,8.2876,999.7705327,7.067626407,
8/9/18,10:00:00 PM,0,0.7207,11.737,81288.2,9.0089,8.2882,999.7658019,7.067626407,
8/9/18,10:10:00 PM,0,0.7217,11.737,81294,9.0105,8.2888,999.7647612,7.077433021,
8/9/18,10:20:00 PM,0,0.7217,11.736,81298.2,9.0109,8.2892,999.7681667,7.077433021,
8/9/18,10:30:00 PM,0,0.7224,11.736,81304.9,9.0123,8.2899,999.7661328,7.08429765,
8/9/18,10:40:00 PM,0,0.7233,11.736,81298.5,9.0125,8.2892,999.771856,7.093123603,
8/9/18,10:50:00 PM,0,0.7239,11.736,81295,9.0128,8.2889,999.7649977,7.099007571,
8/9/18,11:00:00 PM,0,0.7245,11.735,81297.1,9.0136,8.2891,999.7667005,7.104891539,
8/9/18,11:10:00 PM,0,0.726,11.735,81289.5,9.0143,8.2883,999.7697281,7.119601459,
8/9/18,11:20:00 PM,0,0.7255,11.735,81299.3,9.0148,8.2893,999.7696329,7.114698152,
8/9/18,11:30:00 PM,0,0.7253,11.735,81309.6,9.0157,8.2904,999.7636262,7.11273683,
8/9/18,11:40:00 PM,0,0.7268,11.735,81299.5,9.0161,8.2893,999.7720924,7.12744675,
8/9/18,11:50:00 PM,0,0.7264,11.734,81309,9.0167,8.2903,999.7683081,7.123524105,
8/10/18,12:00:00 AM,0,0.7277,11.735,81309.1,9.018,8.2903,999.7695377,7.136272702,
8/10/18,12:10:00 AM,0,0.7287,11.734,81310.7,9.0192,8.2905,999.7650923,7.146079316,
8/10/18,12:20:00 AM,0,0.7287,11.734,81316.9,9.0198,8.2911,999.7689698,7.146079316,
8/10/18,12:30:00 AM,0,0.73,11.734,81314.1,9.0208,8.2908,999.7707197,7.158827914,
8/10/18,12:40:00 AM,0,0.7292,11.734,81323.2,9.021,8.2918,999.7620188,7.150982623,
8/10/18,12:50:00 AM,0,0.73,11.733,81321.8,9.0216,8.2916,999.7689223,7.158827914,
8/10/18,1:00:00 AM,0,0.731,11.734,81322.4,9.0227,8.2917,999.7642411,7.168634527,
8/10/18,1:10:00 AM,0,0.7314,11.733,81319,9.0227,8.2913,999.770672,7.172557173,
8/10/18,1:20:00 AM,0,0.7323,11.734,81316.4,9.0234,8.2911,999.7628224,7.181383125,
8/10/18,1:30:00 AM,0,0.7327,11.733,81318.3,9.024,8.2913,999.7620659,7.18530577,
8/10/18,1:40:00 AM,0,0.7339,11.733,81315.9,9.0249,8.291,999.7687334,7.197073707,
8/10/18,1:50:00 AM,0,0.7345,11.733,81314.5,9.0254,8.2909,999.763579,7.202957675,
8/10/18,2:00:00 AM,0,0.7355,11.733,81310.3,9.026,8.2905,999.760174,7.212764288,
8/10/18,2:10:00 AM,0,0.7363,11.732,81302.6,9.026,8.2897,999.7619708,7.220609579,
8/10/18,2:20:00 AM,0,0.7371,11.733,81298.3,9.0263,8.2892,999.7693965,7.22845487,
8/10/18,2:30:00 AM,0,0.7377,11.732,81302.8,9.0274,8.2897,999.7644302,7.234338838,
8/10/18,2:40:00 AM,0,0.7381,11.732,81306,9.0281,8.29,999.7675989,7.238261484,
8/10/18,2:50:00 AM,0,0.7384,11.732,81312,9.029,8.2906,999.7690174,7.241203468,
8/10/18,3:00:00 AM,0,0.7393,11.732,81311.5,9.0299,8.2906,999.7628696,7.25002942,
8/10/18,3:10:00 AM,0,0.7403,11.732,81307.6,9.0305,8.2902,999.7631533,7.259836033,
8/10/18,3:20:00 AM,0,0.7408,11.732,81304,9.0306,8.2898,999.767126,7.26473934,
8/10/18,3:30:00 AM,0,0.7419,11.732,81306.7,9.032,8.2901,999.7641464,7.275526615,
8/10/18,3:40:00 AM,0,0.7427,11.731,81304.3,9.0325,8.2898,999.770815,7.283371906,
8/10/18,3:50:00 AM,0,0.7426,11.731,81310.1,9.033,8.2904,999.7697741,7.282391245,
8/10/18,4:00:00 AM,0,0.7437,11.731,81310.9,9.0342,8.2905,999.7675514,7.29317852,
8/10/18,4:10:00 AM,0,0.7453,11.731,81299.7,9.0347,8.2894,999.762491,7.308869101,
8/10/18,4:20:00 AM,0,0.7459,11.731,81298.5,9.0351,8.2892,999.771856,7.314753069,
8/10/18,4:30:00 AM,0,0.7466,11.731,81300.3,9.036,8.2894,999.7698693,7.321617699,
8/10/18,4:40:00 AM,0,0.7479,11.731,81297.1,9.037,8.2891,999.7667005,7.334366297,
8/10/18,4:50:00 AM,0,0.7477,11.731,81309.3,9.038,8.2903,999.7719969,7.332404974,
8/10/18,5:00:00 AM,0,0.7496,11.731,81308.1,9.0398,8.2902,999.7693013,7.35103754,
8/10/18,5:10:00 AM,0,0.7502,11.73,81304.8,9.0401,8.2899,999.7649031,7.356921508,
8/10/18,5:20:00 AM,0,0.7497,11.73,81303.7,9.0395,8.2898,999.763437,7.352018201,
8/10/18,5:30:00 AM,0,0.7512,11.73,81299.4,9.0405,8.2893,999.7708626,7.366728121,
8/10/18,5:40:00 AM,0,0.752,11.73,81296.8,9.0411,8.2891,999.7630112,7.374573412,
8/10/18,5:50:00 AM,0,0.7522,11.73,81303.7,9.042,8.2898,999.763437,7.376534735,
8/10/18,6:00:00 AM,0,0.7526,11.73,81299.5,9.0419,8.2893,999.7720924,7.38045738,
8/10/18,6:10:00 AM,0,0.753,11.73,81303.4,9.0427,8.2897,999.7718082,7.384380026,
8/10/18,6:20:00 AM,0,0.7536,11.73,81310.3,9.0441,8.2905,999.760174,7.390263994,
8/10/18,6:30:00 AM,0,0.7547,11.729,81312.7,9.0454,8.2907,999.7655652,7.401051269,
8/10/18,6:40:00 AM,0,0.7556,11.729,81314,9.0464,8.2908,999.7694901,7.409877221,
8/10/18,6:50:00 AM,0,0.7556,11.729,81321.7,9.0472,8.2916,999.7676929,7.409877221,
8/10/18,7:00:00 AM,0,0.7571,11.729,81319.6,9.0485,8.2914,999.7659907,7.424587142,
8/10/18,7:10:00 AM,0,0.757,11.729,81333.5,9.0498,8.2928,999.7680707,7.42360648,
8/10/18,7:20:00 AM,0,0.7669,11.729,81335.4,9.0599,8.293,999.7673142,7.520691955,
8/10/18,7:30:00 AM,0,0.7623,11.728,81336.1,9.0554,8.2931,999.763863,7.475581532,
8/10/18,7:40:00 AM,0,0.7619,11.728,81341.4,9.0555,8.2936,999.7687322,7.471658887,
8/10/18,7:50:00 AM,0,0.7621,11.728,81343.7,9.056,8.2939,999.7608377,7.473620209,
8/10/18,8:00:00 AM,0,0.7633,11.728,81351.1,9.0579,8.2946,999.7674082,7.485388146,
8/10/18,8:10:00 AM,0,0.7655,11.728,81344.1,9.0594,8.2939,999.7657539,7.506962696,
8/10/18,8:20:00 AM,0,0.7676,11.728,81327.5,9.0598,8.2922,999.7666525,7.527556584,
8/10/18,8:30:00 AM,0,0.7678,11.728,81329,9.0602,8.2924,999.7609788,7.529517907,
8/10/18,8:40:00 AM,0,0.7668,11.729,81345.5,9.0608,8.294,999.7709064,7.519711293,
