well_id,Date,Time,ms,DT,raw_Level_m,TEMPERATURE,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Rate of Change
KET-1,9/30/19,6:40:00 AM,0,2019-09-30 06:40:00,9.0104,9.501,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,6:50:00 AM,0,2019-09-30 06:50:00,9.0122,9.5,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,7:00:00 AM,0,2019-09-30 07:00:00,9.0126,9.499,,,,,,,,,,,0.0
KET-1,9/30/19,7:10:00 AM,0,2019-09-30 07:10:00,9.0125,9.499,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,7:20:00 AM,0,2019-09-30 07:20:00,9.0158,9.498,,,,,,,,,,,0.0
KET-1,9/30/19,7:30:00 AM,0,2019-09-30 07:30:00,9.0156,9.498,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,7:40:00 AM,0,2019-09-30 07:40:00,9.0168,9.497,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,7:50:00 AM,0,2019-09-30 07:50:00,9.0179,9.496,,,,,,,,,,,0.0
KET-1,9/30/19,8:00:00 AM,0,2019-09-30 08:00:00,9.0193,9.496,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,8:10:00 AM,0,2019-09-30 08:10:00,9.0192,9.495,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,8:20:00 AM,0,2019-09-30 08:20:00,9.0213,9.494,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,8:30:00 AM,0,2019-09-30 08:30:00,9.0219,9.493,,,,,,,,,,,0.0
KET-1,9/30/19,8:40:00 AM,0,2019-09-30 08:40:00,9.0224,9.493,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,8:50:00 AM,0,2019-09-30 08:50:00,9.0252,9.492,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,9:00:00 AM,0,2019-09-30 09:00:00,9.0253,9.491,,,,,,,,,,,0.0
KET-1,9/30/19,9:10:00 AM,0,2019-09-30 09:10:00,9.0258,9.491,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,9:20:00 AM,0,2019-09-30 09:20:00,9.0273,9.49,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,9:30:00 AM,0,2019-09-30 09:30:00,9.0292,9.489,,,,,,,,,,,0.0
KET-1,9/30/19,9:40:00 AM,0,2019-09-30 09:40:00,9.0306,9.489,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,9:50:00 AM,0,2019-09-30 09:50:00,9.0316,9.488,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,10:00:00 AM,0,2019-09-30 10:00:00,9.0328,9.487,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,10:10:00 AM,0,2019-09-30 10:10:00,9.0336,9.486,,,,,,,,,,,0.0
KET-1,9/30/19,10:20:00 AM,0,2019-09-30 10:20:00,9.0338,9.486,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,10:30:00 AM,0,2019-09-30 10:30:00,9.0348,9.485,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,10:40:00 AM,0,2019-09-30 10:40:00,9.0356,9.484,,,,,,,,,,,0.0
KET-1,9/30/19,10:50:00 AM,0,2019-09-30 10:50:00,9.0374,9.484,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,11:00:00 AM,0,2019-09-30 11:00:00,9.0373,9.483,,,,,,,,,,,0.0
KET-1,9/30/19,11:10:00 AM,0,2019-09-30 11:10:00,9.0373,9.483,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,11:20:00 AM,0,2019-09-30 11:20:00,9.0385,9.482,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,11:30:00 AM,0,2019-09-30 11:30:00,9.0396,9.481,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,11:40:00 AM,0,2019-09-30 11:40:00,9.0406,9.48,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,11:50:00 AM,0,2019-09-30 11:50:00,9.042,9.479,,,,,,,,,,,0.0
KET-1,9/30/19,12:00:00 PM,0,2019-09-30 12:00:00,9.0439,9.479,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,12:10:00 PM,0,2019-09-30 12:10:00,9.0449,9.478,,,,,,,,,,,0.0
KET-1,9/30/19,12:20:00 PM,0,2019-09-30 12:20:00,9.0456,9.478,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,12:30:00 PM,0,2019-09-30 12:30:00,9.0473,9.477,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,12:40:00 PM,0,2019-09-30 12:40:00,9.0482,9.476,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,12:50:00 PM,0,2019-09-30 12:50:00,9.0489,9.475,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,1:00:00 PM,0,2019-09-30 13:00:00,9.049,9.474,,,,,,,,,,,0.0
KET-1,9/30/19,1:10:00 PM,0,2019-09-30 13:10:00,9.0506,9.474,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,1:20:00 PM,0,2019-09-30 13:20:00,9.051,9.473,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,1:30:00 PM,0,2019-09-30 13:30:00,9.052,9.472,,,,,,,,,,,0.0
KET-1,9/30/19,1:40:00 PM,0,2019-09-30 13:40:00,9.055,9.472,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,1:50:00 PM,0,2019-09-30 13:50:00,9.0579,9.471,,,,,,,,,,,0.0
KET-1,9/30/19,2:00:00 PM,0,2019-09-30 14:00:00,9.0591,9.471,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,2:10:00 PM,0,2019-09-30 14:10:00,9.0604,9.47,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,2:20:00 PM,0,2019-09-30 14:20:00,9.062,9.469,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,2:30:00 PM,0,2019-09-30 14:30:00,9.0627,9.468,,,,,,,,,,,0.0
KET-1,9/30/19,2:40:00 PM,0,2019-09-30 14:40:00,9.0632,9.468,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,2:50:00 PM,0,2019-09-30 14:50:00,9.0645,9.467,,,,,,,,,,,0.0
KET-1,9/30/19,3:00:00 PM,0,2019-09-30 15:00:00,9.066,9.467,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,3:10:00 PM,0,2019-09-30 15:10:00,9.0665,9.466,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,3:20:00 PM,0,2019-09-30 15:20:00,9.0671,9.465,,,,,,,,,,,0.0
KET-1,9/30/19,3:30:00 PM,0,2019-09-30 15:30:00,9.0673,9.465,,,,,,,,,,,0.0
KET-1,9/30/19,3:40:00 PM,0,2019-09-30 15:40:00,9.068,9.465,,,,,,,,,,,0.0
KET-1,9/30/19,3:50:00 PM,0,2019-09-30 15:50:00,9.0684,9.465,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,4:00:00 PM,0,2019-09-30 16:00:00,9.0682,9.464,,,,,,,,,,,0.0
KET-1,9/30/19,4:10:00 PM,0,2019-09-30 16:10:00,9.0689,9.464,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,4:20:00 PM,0,2019-09-30 16:20:00,9.0691,9.463,,,,,,,,,,,0.0
KET-1,9/30/19,4:30:00 PM,0,2019-09-30 16:30:00,9.0695,9.463,,,,,,,,,,,0.0
KET-1,9/30/19,4:40:00 PM,0,2019-09-30 16:40:00,9.0686,9.463,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,4:50:00 PM,0,2019-09-30 16:50:00,9.0681,9.462,,,,,,,,,,,0.0
KET-1,9/30/19,5:00:00 PM,0,2019-09-30 17:00:00,9.0678,9.462,,,,,,,,,,,0.0
KET-1,9/30/19,5:10:00 PM,0,2019-09-30 17:10:00,9.0674,9.462,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,5:20:00 PM,0,2019-09-30 17:20:00,9.0672,9.461,,,,,,,,,,,0.0
KET-1,9/30/19,5:30:00 PM,0,2019-09-30 17:30:00,9.066,9.461,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,5:40:00 PM,0,2019-09-30 17:40:00,9.0656,9.46,,,,,,,,,,,0.0
KET-1,9/30/19,5:50:00 PM,0,2019-09-30 17:50:00,9.065,9.46,,,,,,,,,,,0.0
KET-1,9/30/19,6:00:00 PM,0,2019-09-30 18:00:00,9.0643,9.46,,,,,,,,,,,0.0
KET-1,9/30/19,6:10:00 PM,0,2019-09-30 18:10:00,9.0639,9.46,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,6:20:00 PM,0,2019-09-30 18:20:00,9.0633,9.459,,,,,,,,,,,0.0
KET-1,9/30/19,6:30:00 PM,0,2019-09-30 18:30:00,9.0628,9.459,,,,,,,,,,,0.0
KET-1,9/30/19,6:40:00 PM,0,2019-09-30 18:40:00,9.0617,9.459,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,6:50:00 PM,0,2019-09-30 18:50:00,9.0616,9.458,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,7:00:00 PM,0,2019-09-30 19:00:00,9.0615,9.457,,,,,,,,,,,0.0
KET-1,9/30/19,7:10:00 PM,0,2019-09-30 19:10:00,9.0612,9.457,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,7:20:00 PM,0,2019-09-30 19:20:00,9.0607,9.456,,,,,,,,,,,0.0
KET-1,9/30/19,7:30:00 PM,0,2019-09-30 19:30:00,9.0599,9.456,,,,,,,,,,,0.0
KET-1,9/30/19,7:40:00 PM,0,2019-09-30 19:40:00,9.0592,9.456,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,7:50:00 PM,0,2019-09-30 19:50:00,9.0591,9.455,,,,,,,,,,,0.0
KET-1,9/30/19,8:00:00 PM,0,2019-09-30 20:00:00,9.0585,9.455,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,8:10:00 PM,0,2019-09-30 20:10:00,9.058,9.454,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,8:20:00 PM,0,2019-09-30 20:20:00,9.0575,9.453,,,,,,,,,,,0.0
KET-1,9/30/19,8:30:00 PM,0,2019-09-30 20:30:00,9.0578,9.453,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,8:40:00 PM,0,2019-09-30 20:40:00,9.0572,9.452,,,,,,,,,,,0.0
KET-1,9/30/19,8:50:00 PM,0,2019-09-30 20:50:00,9.0564,9.452,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,9:00:00 PM,0,2019-09-30 21:00:00,9.0566,9.451,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,9:10:00 PM,0,2019-09-30 21:10:00,9.056,9.45,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,9:20:00 PM,0,2019-09-30 21:20:00,9.056,9.449,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,9:30:00 PM,0,2019-09-30 21:30:00,9.0556,9.448,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,9:40:00 PM,0,2019-09-30 21:40:00,9.0551,9.447,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,9:50:00 PM,0,2019-09-30 21:50:00,9.0548,9.446,,,,,,,,,,,0.0
KET-1,9/30/19,10:00:00 PM,0,2019-09-30 22:00:00,9.0546,9.446,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,10:10:00 PM,0,2019-09-30 22:10:00,9.0542,9.445,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,10:20:00 PM,0,2019-09-30 22:20:00,9.0539,9.444,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,10:30:00 PM,0,2019-09-30 22:30:00,9.054,9.443,,,,,,,,,,,0.0
KET-1,9/30/19,10:40:00 PM,0,2019-09-30 22:40:00,9.0535,9.443,,,,,,,,,,,0.00019999999999988915
KET-1,9/30/19,10:50:00 PM,0,2019-09-30 22:50:00,9.0533,9.441,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,11:00:00 PM,0,2019-09-30 23:00:00,9.0532,9.44,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,11:10:00 PM,0,2019-09-30 23:10:00,9.0532,9.439,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,11:20:00 PM,0,2019-09-30 23:20:00,9.0526,9.438,,,,,,,,,,,0.00010000000000012221
KET-1,9/30/19,11:30:00 PM,0,2019-09-30 23:30:00,9.0522,9.437,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,11:40:00 PM,0,2019-09-30 23:40:00,9.052,9.436,,,,,,,,,,,9.999999999994457e-05
KET-1,9/30/19,11:50:00 PM,0,2019-09-30 23:50:00,9.0515,9.435,,,,,,,,,,,0.0002000000000000668
KET-1,10/1/19,12:00:00 AM,0,2019-10-01 00:00:00,9.0504,9.433,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,12:10:00 AM,0,2019-10-01 00:10:00,9.0502,9.432,,,,,,,,,,,0.00010000000000012221
KET-1,10/1/19,12:20:00 AM,0,2019-10-01 00:20:00,9.0502,9.431,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,12:30:00 AM,0,2019-10-01 00:30:00,9.0502,9.43,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,12:40:00 AM,0,2019-10-01 00:40:00,9.0495,9.429,,,,,,,,,,,0.0002000000000000668
KET-1,10/1/19,12:50:00 AM,0,2019-10-01 00:50:00,9.0497,9.427,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,1:00:00 AM,0,2019-10-01 01:00:00,9.0488,9.426,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,1:10:00 AM,0,2019-10-01 01:10:00,9.0488,9.425,,,,,,,,,,,0.00010000000000012221
KET-1,10/1/19,1:20:00 AM,0,2019-10-01 01:20:00,9.0489,9.424,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,1:30:00 AM,0,2019-10-01 01:30:00,9.0488,9.423,,,,,,,,,,,0.0002000000000000668
KET-1,10/1/19,1:40:00 AM,0,2019-10-01 01:40:00,9.0485,9.421,,,,,,,,,,,0.00019999999999988915
KET-1,10/1/19,1:50:00 AM,0,2019-10-01 01:50:00,9.0485,9.419,,,,,,,,,,,0.0
KET-1,10/1/19,2:00:00 AM,0,2019-10-01 02:00:00,9.0479,9.419,,,,,,,,,,,0.00010000000000012221
KET-1,10/1/19,2:10:00 AM,0,2019-10-01 02:10:00,9.0474,9.418,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,2:20:00 AM,0,2019-10-01 02:20:00,9.0475,9.415,,,,,,,,,,,0.0002999999999998337
KET-1,10/1/19,2:30:00 AM,0,2019-10-01 02:30:00,9.0473,9.412,,,,,,,,,,,0.0002000000000000668
KET-1,10/1/19,2:40:00 AM,0,2019-10-01 02:40:00,9.0464,9.41,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,2:50:00 AM,0,2019-10-01 02:50:00,9.0463,9.409,,,,,,,,,,,0.0002000000000000668
KET-1,10/1/19,3:00:00 AM,0,2019-10-01 03:00:00,9.0457,9.407,,,,,,,,,,,0.0005000000000000782
KET-1,10/1/19,3:10:00 AM,0,2019-10-01 03:10:00,9.0452,9.402,,,,,,,,,,,0.0
KET-1,10/1/19,3:20:00 AM,0,2019-10-01 03:20:00,9.0441,9.402,,,,,,,,,,,0.00019999999999988915
KET-1,10/1/19,3:30:00 AM,0,2019-10-01 03:30:00,9.0431,9.4,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,3:40:00 AM,0,2019-10-01 03:40:00,9.0427,9.397,,,,,,,,,,,0.0
KET-1,10/1/19,3:50:00 AM,0,2019-10-01 03:50:00,9.0422,9.397,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,4:00:00 AM,0,2019-10-01 04:00:00,9.0422,9.396,,,,,,,,,,,0.0005000000000000782
KET-1,10/1/19,4:10:00 AM,0,2019-10-01 04:10:00,9.0418,9.391,,,,,,,,,,,0.0
KET-1,10/1/19,4:20:00 AM,0,2019-10-01 04:20:00,9.0413,9.391,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,4:30:00 AM,0,2019-10-01 04:30:00,9.0408,9.39,,,,,,,,,,,0.0002000000000000668
KET-1,10/1/19,4:40:00 AM,0,2019-10-01 04:40:00,9.0402,9.388,,,,,,,,,,,0.0
KET-1,10/1/19,4:50:00 AM,0,2019-10-01 04:50:00,9.0401,9.388,,,,,,,,,,,0.0005000000000000782
KET-1,10/1/19,5:00:00 AM,0,2019-10-01 05:00:00,9.0401,9.383,,,,,,,,,,,0.00010000000000012221
KET-1,10/1/19,5:10:00 AM,0,2019-10-01 05:10:00,9.0401,9.384,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,5:20:00 AM,0,2019-10-01 05:20:00,9.0398,9.381,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,5:30:00 AM,0,2019-10-01 05:30:00,9.0401,9.378,,,,,,,,,,,0.0
KET-1,10/1/19,5:40:00 AM,0,2019-10-01 05:40:00,9.0401,9.378,,,,,,,,,,,0.0
KET-1,10/1/19,5:50:00 AM,0,2019-10-01 05:50:00,9.0401,9.378,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,6:00:00 AM,0,2019-10-01 06:00:00,9.0398,9.375,,,,,,,,,,,0.0002000000000000668
KET-1,10/1/19,6:10:00 AM,0,2019-10-01 06:10:00,9.0403,9.377,,,,,,,,,,,0.0009000000000000341
KET-1,10/1/19,6:20:00 AM,0,2019-10-01 06:20:00,9.0399,9.368,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,6:30:00 AM,0,2019-10-01 06:30:00,9.0411,9.371,,,,,,,,,,,0.00019999999999988915
KET-1,10/1/19,6:40:00 AM,0,2019-10-01 06:40:00,9.0422,9.373,,,,,,,,,,,0.0008999999999998564
KET-1,10/1/19,6:50:00 AM,0,2019-10-01 06:50:00,9.0424,9.364,,,,,,,,,,,0.00039999999999995595
KET-1,10/1/19,7:00:00 AM,0,2019-10-01 07:00:00,9.0429,9.368,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,7:10:00 AM,0,2019-10-01 07:10:00,9.043,9.365,,,,,,,,,,,0.0002000000000000668
KET-1,10/1/19,7:20:00 AM,0,2019-10-01 07:20:00,9.0438,9.363,,,,,,,,,,,0.0002000000000000668
KET-1,10/1/19,7:30:00 AM,0,2019-10-01 07:30:00,9.0438,9.365,,,,,,,,,,,0.0006999999999999674
KET-1,10/1/19,7:40:00 AM,0,2019-10-01 07:40:00,9.0436,9.358,,,,,,,,,,,0.00010000000000012221
KET-1,10/1/19,7:50:00 AM,0,2019-10-01 07:50:00,9.044,9.357,,,,,,,,,,,0.0
KET-1,10/1/19,8:00:00 AM,0,2019-10-01 08:00:00,9.0439,9.357,,,,,,,,,,,0.00010000000000012221
KET-1,10/1/19,8:10:00 AM,0,2019-10-01 08:10:00,9.0438,9.358,,,,,,,,,,,0.0
KET-1,10/1/19,8:20:00 AM,0,2019-10-01 08:20:00,9.0444,9.358,,,,,,,,,,,0.0005000000000000782
KET-1,10/1/19,8:30:00 AM,0,2019-10-01 08:30:00,9.0439,9.353,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,8:40:00 AM,0,2019-10-01 08:40:00,9.0448,9.352,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,8:50:00 AM,0,2019-10-01 08:50:00,9.0458,9.353,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,9:00:00 AM,0,2019-10-01 09:00:00,9.046,9.352,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,9:10:00 AM,0,2019-10-01 09:10:00,9.0459,9.351,,,,,,,,,,,0.000700000000000145
KET-1,10/1/19,9:20:00 AM,0,2019-10-01 09:20:00,9.0459,9.344,,,,,,,,,,,0.00010000000000012221
KET-1,10/1/19,9:30:00 AM,0,2019-10-01 09:30:00,9.0458,9.345,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,9:40:00 AM,0,2019-10-01 09:40:00,9.0458,9.348,,,,,,,,,,,0.000700000000000145
KET-1,10/1/19,9:50:00 AM,0,2019-10-01 09:50:00,9.046,9.341,,,,,,,,,,,0.0
KET-1,10/1/19,10:00:00 AM,0,2019-10-01 10:00:00,9.046,9.341,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,10:10:00 AM,0,2019-10-01 10:10:00,9.0463,9.344,,,,,,,,,,,0.0004999999999999005
KET-1,10/1/19,10:20:00 AM,0,2019-10-01 10:20:00,9.0466,9.339,,,,,,,,,,,0.0002000000000000668
KET-1,10/1/19,10:30:00 AM,0,2019-10-01 10:30:00,9.0466,9.337,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,10:40:00 AM,0,2019-10-01 10:40:00,9.0464,9.34,,,,,,,,,,,0.0006999999999999674
KET-1,10/1/19,10:50:00 AM,0,2019-10-01 10:50:00,9.046,9.333,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,11:00:00 AM,0,2019-10-01 11:00:00,9.0466,9.334,,,,,,,,,,,0.0002000000000000668
KET-1,10/1/19,11:10:00 AM,0,2019-10-01 11:10:00,9.0473,9.336,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,11:20:00 AM,0,2019-10-01 11:20:00,9.0481,9.333,,,,,,,,,,,0.0002000000000000668
KET-1,10/1/19,11:30:00 AM,0,2019-10-01 11:30:00,9.0487,9.335,,,,,,,,,,,0.0006000000000000227
KET-1,10/1/19,11:40:00 AM,0,2019-10-01 11:40:00,9.0479,9.329,,,,,,,,,,,0.00039999999999995595
KET-1,10/1/19,11:50:00 AM,0,2019-10-01 11:50:00,9.048,9.333,,,,,,,,,,,0.0
KET-1,10/1/19,12:00:00 PM,0,2019-10-01 12:00:00,9.0475,9.333,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,12:10:00 PM,0,2019-10-01 12:10:00,9.0469,9.33,,,,,,,,,,,0.0006000000000000227
KET-1,10/1/19,12:20:00 PM,0,2019-10-01 12:20:00,9.0471,9.324,,,,,,,,,,,0.00039999999999995595
KET-1,10/1/19,12:30:00 PM,0,2019-10-01 12:30:00,9.0464,9.328,,,,,,,,,,,0.00010000000000012221
KET-1,10/1/19,12:40:00 PM,0,2019-10-01 12:40:00,9.0461,9.329,,,,,,,,,,,0.0008000000000000895
KET-1,10/1/19,12:50:00 PM,0,2019-10-01 12:50:00,9.0453,9.321,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,1:00:00 PM,0,2019-10-01 13:00:00,9.0454,9.324,,,,,,,,,,,0.0
KET-1,10/1/19,1:10:00 PM,0,2019-10-01 13:10:00,9.0446,9.324,,,,,,,,,,,0.00039999999999995595
KET-1,10/1/19,1:20:00 PM,0,2019-10-01 13:20:00,9.0433,9.32,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,1:30:00 PM,0,2019-10-01 13:30:00,9.0428,9.323,,,,,,,,,,,0.0006000000000000227
KET-1,10/1/19,1:40:00 PM,0,2019-10-01 13:40:00,9.0422,9.317,,,,,,,,,,,0.0
KET-1,10/1/19,1:50:00 PM,0,2019-10-01 13:50:00,9.0416,9.317,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,2:00:00 PM,0,2019-10-01 14:00:00,9.0405,9.318,,,,,,,,,,,0.00010000000000012221
KET-1,10/1/19,2:10:00 PM,0,2019-10-01 14:10:00,9.0398,9.319,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,2:20:00 PM,0,2019-10-01 14:20:00,9.0389,9.316,,,,,,,,,,,0.0
KET-1,10/1/19,2:30:00 PM,0,2019-10-01 14:30:00,9.0381,9.316,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,2:40:00 PM,0,2019-10-01 14:40:00,9.0377,9.319,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,2:50:00 PM,0,2019-10-01 14:50:00,9.0363,9.316,,,,,,,,,,,0.0004000000000001336
KET-1,10/1/19,3:00:00 PM,0,2019-10-01 15:00:00,9.0358,9.312,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,3:10:00 PM,0,2019-10-01 15:10:00,9.035,9.311,,,,,,,,,,,0.0002000000000000668
KET-1,10/1/19,3:20:00 PM,0,2019-10-01 15:20:00,9.0345,9.313,,,,,,,,,,,0.00019999999999988915
KET-1,10/1/19,3:30:00 PM,0,2019-10-01 15:30:00,9.034,9.315,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,3:40:00 PM,0,2019-10-01 15:40:00,9.0335,9.312,,,,,,,,,,,0.0002000000000000668
KET-1,10/1/19,3:50:00 PM,0,2019-10-01 15:50:00,9.033,9.314,,,,,,,,,,,0.0
KET-1,10/1/19,4:00:00 PM,0,2019-10-01 16:00:00,9.0326,9.314,,,,,,,,,,,0.0006000000000000227
KET-1,10/1/19,4:10:00 PM,0,2019-10-01 16:10:00,9.0314,9.308,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,4:20:00 PM,0,2019-10-01 16:20:00,9.0311,9.309,,,,,,,,,,,0.00010000000000012221
KET-1,10/1/19,4:30:00 PM,0,2019-10-01 16:30:00,9.0306,9.31,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,4:40:00 PM,0,2019-10-01 16:40:00,9.03,9.313,,,,,,,,,,,0.0005000000000000782
KET-1,10/1/19,4:50:00 PM,0,2019-10-01 16:50:00,9.0297,9.308,,,,,,,,,,,0.0002000000000000668
KET-1,10/1/19,5:00:00 PM,0,2019-10-01 17:00:00,9.0293,9.31,,,,,,,,,,,0.00019999999999988915
KET-1,10/1/19,5:10:00 PM,0,2019-10-01 17:10:00,9.03,9.312,,,,,,,,,,,0.00039999999999995595
KET-1,10/1/19,5:20:00 PM,0,2019-10-01 17:20:00,9.0299,9.308,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,5:30:00 PM,0,2019-10-01 17:30:00,9.0302,9.307,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,5:40:00 PM,0,2019-10-01 17:40:00,9.0309,9.31,,,,,,,,,,,0.0
KET-1,10/1/19,5:50:00 PM,0,2019-10-01 17:50:00,9.0311,9.31,,,,,,,,,,,0.0005000000000000782
KET-1,10/1/19,6:00:00 PM,0,2019-10-01 18:00:00,9.0321,9.305,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,6:10:00 PM,0,2019-10-01 18:10:00,9.033,9.308,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,6:20:00 PM,0,2019-10-01 18:20:00,9.0331,9.309,,,,,,,,,,,0.00039999999999995595
KET-1,10/1/19,6:30:00 PM,0,2019-10-01 18:30:00,9.0342,9.305,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,6:40:00 PM,0,2019-10-01 18:40:00,9.035,9.304,,,,,,,,,,,9.999999999994457e-05
KET-1,10/1/19,6:50:00 PM,0,2019-10-01 18:50:00,9.0362,9.305,,,,,,,,,,,0.0002000000000000668
KET-1,10/1/19,7:00:00 PM,0,2019-10-01 19:00:00,9.0367,9.307,,,,,,,,,,,0.00030000000000001136
KET-1,10/1/19,7:10:00 PM,0,2019-10-01 19:10:00,9.0375,9.304,,,,,,,,,,,0.0
KET-1,10/1/19,7:20:00 PM,0,2019-10-01 19:20:00,9.0379,9.304,,,,,,,,,,,9.999999999994457e-05
