"","meter_id","well_id","timestamp","welltop_to_water","water_binary","welltop_to_ground","total_well_length","date","offset","std_dev","ground_to_water","diff"
"228","v1","EWF-XA2S",2018-06-30,131.868333333333,1,95.0645,147.85,"6/1/18",3.45875,NA,-40.2625833333333,-40.2625833333333
"301","v2","EWF-XA2S",2018-07-16,143.866666666667,1,95.0645,147.85,"7/15/18",4.595,0.211448638,-53.3971666666667,-53.3971666666667
"269","v2","EWF-XA2S",2018-07-25,NA,0,95.0645,147.85,"7/15/18",4.595,0.211448638,-52.7855,NA
"353","v3","EWF-XA2S",2018-08-10,NA,0,95.0645,147.85,"8/24/18",3.6,0.322748612,-52.7855,NA
"419","v3","EWF-XA2S",2018-08-24,NA,0,95.0645,147.85,"8/24/18",3.6,0.322748612,-52.7855,NA
"74","nm","EWF-XA2S",2018-09-16,NA,0,95.0645,147.85,"10/8/20",0,NA,-52.7855,NA
"95","nw","EWF-XA2S",2018-09-29,NA,0,95.0645,147.85,"10/13/20",0,NA,-52.7855,NA
"330","v3","EWF-XA2S",2018-11-18,124.033333333333,1,95.0645,147.85,"8/24/18",3.6,0.322748612,-32.5688333333333,-32.5688333333333
"34","nm","EWF-XA2S",2019-06-02,NA,NA,95.0645,147.85,"10/8/20",0,NA,NA,NA
"328","v3","EWF-XA2S",2019-06-18,109,1,95.0645,147.85,"8/24/18",3.6,0.322748612,-17.5355,-17.5355
"471","v5","EWF-XA2S",2019-07-06,113.233333333333,1,95.0645,147.85,"7/6/19",3.45875,NA,-21.6275833333333,-21.6275833333333
"160","v.070919","EWF-XA2S",2019-07-26,138.8,1,95.0645,147.85,"10/17/20",3.04,0.466535285,-46.7755,-46.7755
"13","bamboo speaker wire","EWF-XA2S",2019-08-05,NA,0,95.0645,147.85,"9/2/19",2.65,0.744983221,-52.7855,NA
"90","nw","EWF-XA2S",2019-09-21,NA,0,95.0645,147.85,"10/13/20",0,NA,-52.7855,NA
"545","v6","EWF-XA2S",2019-10-05,136.366666666667,1,95.0645,147.85,"9/2/19",2.99,0.555443284,-44.2921666666667,-44.2921666666667
"507","v6","EWF-XA2S",2019-10-21,126.5,1,95.0645,147.85,"9/2/19",2.99,0.555443284,-34.4255,-34.4255
"177","v1","EWR-1",2018-06-01,92.3925,1,90.4248,NA,"6/1/18",3.45875,NA,-5.42644999999999,-5.42644999999999
"178","v1","EWR-1",2018-06-18,98.2133333333333,1,90.4248,NA,"6/1/18",3.45875,NA,-11.2472833333333,-11.2472833333333
"207","v1","EWR-1",2018-06-30,105.7275,1,90.4248,NA,"6/1/18",3.45875,NA,-18.76145,-18.76145
"262","v2","EWR-1",2018-07-16,106.833333333333,1,90.4248,NA,"7/15/18",4.595,0.211448638,-21.0035333333333,-21.0035333333333
"248","v2","EWR-1",2018-07-25,108.333333333333,1,90.4248,NA,"7/15/18",4.595,0.211448638,-22.5035333333333,-22.5035333333333
"346","v3","EWR-1",2018-08-10,111.833333333333,1,90.4248,NA,"8/24/18",3.6,0.322748612,-25.0085333333333,-25.0085333333333
"397","v3","EWR-1",2018-08-24,110.5,1,90.4248,NA,"8/24/18",3.6,0.322748612,-23.6752,-23.6752
"374","v3","EWR-1",2018-09-16,109.433333333333,1,90.4248,NA,"8/24/18",3.6,0.322748612,-22.6085333333333,-22.6085333333333
"334","v3","EWR-1",2018-09-29,107,1,90.4248,NA,"8/24/18",3.6,0.322748612,-20.1752,-20.1752
"344","v3","EWR-1",2018-11-18,102.433333333333,1,90.4248,NA,"8/24/18",3.6,0.322748612,-15.6085333333333,-15.6085333333333
"68","nm","EWR-1",2019-06-02,72.8333333333333,1,90.4248,NA,"10/8/20",0,NA,17.5914666666667,17.5914666666667
"76","nm","EWR-1",2019-06-18,79.7666666666667,1,90.4248,NA,"10/8/20",0,NA,10.6581333333333,10.6581333333333
"476","v5","EWR-1",2019-07-06,85.5,1,90.4248,NA,"7/6/19",3.45875,NA,1.46605,1.46605
"139","v.070919","EWR-1",2019-07-26,105.1,1,90.4248,NA,"10/17/20",3.04,0.466535285,-17.7152,-17.7152
"4","bamboo speaker wire","EWR-1",2019-08-05,107.666666666667,1,90.4248,NA,"9/2/19",2.65,0.744983221,-19.8918666666667,-19.8918666666667
"513","v6","EWR-1",2019-08-20,109,1,90.4248,NA,"9/2/19",2.99,0.555443284,-21.5652,-21.5652
"550","v6","EWR-1",2019-09-03,108.9,1,90.4248,NA,"9/2/19",2.99,0.555443284,-21.4652,-21.4652
"593","v6","EWR-1",2019-09-21,105.666666666667,1,90.4248,NA,"9/2/19",2.99,0.555443284,-18.2318666666667,-18.2318666666667
"594","v6","EWR-1",2019-10-05,103.633333333333,1,90.4248,NA,"9/2/19",2.99,0.555443284,-16.1985333333333,-16.1985333333333
"540","v6","EWR-1",2019-10-20,101,1,90.4248,NA,"9/2/19",2.99,0.555443284,-13.5652,-13.5652
"298","v2","EWR-XB4N",2018-07-16,76.6333333333333,1,43.6,154.8,"7/15/18",4.595,0.211448638,-37.6283333333333,-37.6283333333333
"265","v2","EWR-XB4N",2018-07-25,77.1,1,43.6,154.8,"7/15/18",4.595,0.211448638,-38.095,-38.095
"473","v5","EWR-XB4N",2019-07-06,67.2333333333333,1,43.6,154.8,"7/6/19",3.45875,NA,-27.0920833333333,-27.0920833333333
"143","v.070919","EWR-XB4N",2019-07-26,77.3666666666667,1,43.6,154.8,"10/17/20",3.04,0.466535285,-36.8066666666667,-36.8066666666667
"551","v6","EWR-XB4N",2019-09-03,76.8,1,43.6,154.8,"9/2/19",2.99,0.555443284,-36.19,-36.19
"619","v6","EWR-XB4N",2019-10-20,66.2,1,43.6,154.8,"9/2/19",2.99,0.555443284,-25.59,-25.59
"231","v1","EWT-1",2018-06-01,89.5138333333333,1,56.973,150.36,"6/1/18",3.45875,NA,-35.9995833333333,-35.9995833333333
"206","v1","EWT-1",2018-06-18,128.5875,1,56.973,150.36,"6/1/18",3.45875,NA,-75.07325,-75.07325
"168","v1","EWT-1",2018-06-30,145.0975,1,56.973,150.36,"6/1/18",3.45875,NA,-91.58325,-91.58325
"283","v2","EWT-1",2018-07-16,147.833333333333,1,56.973,150.36,"7/15/18",4.595,0.211448638,-95.4553333333333,-95.4553333333333
"282","v2","EWT-1",2018-07-25,148,1,56.973,150.36,"7/15/18",4.595,0.211448638,-95.622,-95.622
"393","v3","EWT-1",2018-08-10,148.466666666667,1,56.973,150.36,"8/24/18",3.6,0.322748612,-95.0936666666667,-95.0936666666667
"366","v3","EWT-1",2018-08-24,NA,0,56.973,150.36,"8/24/18",3.6,0.322748612,-93.387,NA
"104","nw","EWT-1",2018-09-16,NA,0,56.973,150.36,"10/13/20",0,NA,-93.387,NA
"101","nw","EWT-1",2018-09-29,NA,0,56.973,150.36,"10/13/20",0,NA,-93.387,NA
"357","v3","EWT-1",2018-11-18,102.366666666667,1,56.973,150.36,"8/24/18",3.6,0.322748612,-48.9936666666667,-48.9936666666667
"37","nm","EWT-1",2019-06-02,21.5666666666667,1,56.973,150.36,"10/8/20",0,NA,35.4063333333333,35.4063333333333
"341","v3","EWT-1",2019-06-18,NA,0,56.973,150.36,"8/24/18",3.6,0.322748612,-93.387,NA
"478","v5","EWT-1",2019-07-06,130.575,1,56.973,150.36,"7/6/19",3.45875,NA,-77.06075,-77.06075
"137","v.070919","EWT-1",2019-07-26,145.2,1,56.973,150.36,"10/17/20",3.04,0.466535285,-91.267,-91.267
"10","bamboo speaker wire","EWT-1",2019-08-05,147.366666666667,1,56.973,150.36,"9/2/19",2.65,0.744983221,-93.0436666666667,-93.0436666666667
"563","v6","EWT-1",2019-08-20,NA,0,56.973,150.36,"9/2/19",2.99,0.555443284,-93.387,NA
"597","v6","EWT-1",2019-09-21,127.766666666667,1,56.973,150.36,"9/2/19",2.99,0.555443284,-73.7836666666667,-73.7836666666667
"613","v6","EWT-1",2019-10-05,113.6,1,56.973,150.36,"9/2/19",2.99,0.555443284,-59.617,-59.617
"623","v6","EWT-1",2019-10-20,107.466666666667,1,56.973,150.36,"9/2/19",2.99,0.555443284,-53.4836666666667,-53.4836666666667
"182","v1","KEF-1",2018-07-01,55.0333333333333,1,50.8,NA,"6/1/18",3.45875,NA,-7.69208333333333,-7.69208333333333
"278","v2","KEF-1",2018-07-17,55.6333333333333,1,50.8,NA,"7/15/18",4.595,0.211448638,-9.42833333333333,-9.42833333333333
"292","v2","KEF-1",2018-07-27,54.3666666666667,1,50.8,NA,"7/15/18",4.595,0.211448638,-8.16166666666667,-8.16166666666667
"332","v3","KEF-1",2018-08-10,52.1666666666667,1,50.8,NA,"8/24/18",3.6,0.322748612,-4.96666666666667,-4.96666666666667
"319","v3","KEF-1",2018-08-25,52.4,1,50.8,NA,"8/24/18",3.6,0.322748612,-5.2,-5.2
"316","v3","KEF-1",2018-09-16,56.7666666666667,1,50.8,NA,"8/24/18",3.6,0.322748612,-9.56666666666667,-9.56666666666667
"410","v3","KEF-1",2018-10-01,53.3666666666667,1,50.8,NA,"8/24/18",3.6,0.322748612,-6.16666666666667,-6.16666666666667
"405","v3","KEF-1",2018-10-14,53.1666666666667,1,50.8,NA,"8/24/18",3.6,0.322748612,-5.96666666666667,-5.96666666666667
"31","nm","KEF-1",2018-11-18,NA,NA,50.8,NA,"10/8/20",0,NA,NA,NA
"64","nm","KEF-1",2019-06-03,51.1333333333333,1,50.8,NA,"10/8/20",0,NA,-0.333333333333336,-0.333333333333336
"452","v4","KEF-1",2019-06-17,65,1,50.8,NA,"6/18/19",3.45875,NA,-17.65875,-17.65875
"497","v5","KEF-1",2019-07-05,50.3,1,50.8,NA,"7/6/19",3.45875,NA,-2.95875000000001,-2.95875000000001
"142","v.070919","KEF-1",2019-07-26,55.5,1,50.8,NA,"10/17/20",3.04,0.466535285,-7.74,-7.74
"571","v6","KEF-1",2019-09-02,57.2666666666667,1,50.8,NA,"9/2/19",2.99,0.555443284,-9.45666666666667,-9.45666666666667
"567","v6","KEF-1",2019-10-20,54.4333333333333,1,50.8,NA,"9/2/19",2.99,0.555443284,-6.62333333333334,-6.62333333333334
"199","v1","KER-1",2018-06-19,90.3816666666667,1,74.2,142.5,"6/1/18",3.45875,NA,-19.6404166666667,-19.6404166666667
"211","v1","KER-1",2018-07-01,109.22,1,74.2,142.5,"6/1/18",3.45875,NA,-38.47875,-38.47875
"266","v2","KER-1",2018-07-17,136.3,1,74.2,142.5,"7/15/18",4.595,0.211448638,-66.695,-66.695
"250","v2","KER-1",2018-07-27,142.3,1,74.2,142.5,"7/15/18",4.595,0.211448638,-72.695,-72.695
"329","v3","KER-1",2018-08-10,145,1,74.2,142.5,"8/24/18",3.6,0.322748612,-74.4,-74.4
"391","v3","KER-1",2018-08-25,NA,0,74.2,142.5,"8/24/18",3.6,0.322748612,-68.3,NA
"109","nw","KER-1",2018-09-16,NA,0,74.2,142.5,"10/13/20",0,NA,-68.3,NA
"97","nw","KER-1",2018-10-01,NA,0,74.2,142.5,"10/13/20",0,NA,-68.3,NA
"98","nw","KER-1",2018-10-14,NA,0,74.2,142.5,"10/13/20",0,NA,-68.3,NA
"94","nw","KER-1",2018-11-18,NA,0,74.2,142.5,"10/13/20",0,NA,-68.3,NA
"27","nm","KER-1",2019-06-03,NA,1,74.2,142.5,"10/8/20",0,NA,NA,NA
"447","v4","KER-1",2019-06-17,72.2,1,74.2,142.5,"6/18/19",3.45875,NA,-1.45875,-1.45875
"465","v5","KER-1",2019-07-05,81.2333333333333,1,74.2,142.5,"7/6/19",3.45875,NA,-10.4920833333333,-10.4920833333333
"158","v.070919","KER-1",2019-07-26,83.8333333333333,1,74.2,142.5,"10/17/20",3.04,0.466535285,-12.6733333333333,-12.6733333333333
"9","bamboo speaker wire","KER-1",2019-08-04,84.9666666666667,1,74.2,142.5,"9/2/19",2.65,0.744983221,-13.4166666666667,-13.4166666666667
"512","v6","KER-1",2019-08-20,95.9,1,74.2,142.5,"9/2/19",2.99,0.555443284,-24.69,-24.69
"510","v6","KER-1",2019-09-02,113.7,1,74.2,142.5,"9/2/19",2.99,0.555443284,-42.49,-42.49
"537","v6","KER-1",2019-09-21,97.2666666666667,1,74.2,142.5,"9/2/19",2.99,0.555443284,-26.0566666666667,-26.0566666666667
"572","v6","KER-1",2019-10-05,90.3666666666667,1,74.2,142.5,"9/2/19",2.99,0.555443284,-19.1566666666667,-19.1566666666667
"547","v6","KER-1",2019-10-20,88.3666666666667,1,74.2,142.5,"9/2/19",2.99,0.555443284,-17.1566666666667,-17.1566666666667
"75","nm","KER-XD5N",2019-06-03,34.4,1,35.825,NA,"10/8/20",0,NA,1.425,1.425
"455","v4","KER-XD5N",2019-06-17,31.2333333333333,1,35.825,NA,"6/18/19",3.45875,NA,1.13291666666667,1.13291666666667
"488","v5","KER-XD5N",2019-07-05,39.8,1,35.825,NA,"7/6/19",3.45875,NA,-7.43374999999999,-7.43374999999999
"156","v.070919","KER-XD5N",2019-07-26,57,1,35.825,NA,"10/17/20",3.04,0.466535285,-24.215,-24.215
"557","v6","KER-XD5N",2019-09-02,74.9333333333333,1,35.825,NA,"9/2/19",2.99,0.555443284,-42.0983333333333,-42.0983333333333
"596","v6","KER-XD5N",2019-10-20,44.6666666666667,1,35.825,NA,"9/2/19",2.99,0.555443284,-11.8316666666667,-11.8316666666667
"35","nm","KER-XE3S",2018-07-17,NA,1,0,NA,"10/8/20",0,NA,NA,NA
"30","nm","KER-XE3S",2018-07-27,NA,1,0,NA,"10/8/20",0,NA,NA,NA
"67","nm","KER-XE3S",2018-08-10,NA,1,0,NA,"10/8/20",0,NA,NA,NA
"50","nm","KER-XE3S",2018-08-25,NA,1,0,NA,"10/8/20",0,NA,NA,NA
"29","nm","KER-XE3S",2018-09-16,NA,1,0,NA,"10/8/20",0,NA,NA,NA
"60","nm","KER-XE3S",2018-10-01,NA,1,0,NA,"10/8/20",0,NA,NA,NA
"55","nm","KER-XE3S",2018-10-14,NA,1,0,NA,"10/8/20",0,NA,NA,NA
"32","nm","KER-XE3S",2018-11-18,NA,1,0,NA,"10/8/20",0,NA,NA,NA
"48","nm","KER-XE3S",2019-06-03,NA,1,0,NA,"10/8/20",0,NA,NA,NA
"63","nm","KER-XE3S",2019-06-17,NA,1,0,NA,"10/8/20",0,NA,NA,NA
"42","nm","KER-XE3S",2019-07-05,NA,1,0,NA,"10/8/20",0,NA,NA,NA
"47","nm","KER-XE3S",2019-07-26,NA,1,0,NA,"10/8/20",0,NA,NA,NA
"56","nm","KER-XE3S",2019-08-04,NA,1,0,NA,"10/8/20",0,NA,NA,NA
"33","nm","KER-XE3S",2019-08-20,NA,1,0,NA,"10/8/20",0,NA,NA,NA
"57","nm","KER-XE3S",2019-09-02,NA,1,0,NA,"10/8/20",0,NA,NA,NA
"66","nm","KER-XE3S",2019-10-05,NA,1,0,NA,"10/8/20",0,NA,NA,NA
"61","nm","KER-XE3S",2019-10-20,NA,1,0,NA,"10/8/20",0,NA,NA,NA
"126","v.070919","KET-1",2019-07-26,27.5,1,49.625,NA,"10/17/20",3.04,0.466535285,19.085,19.085
"19","bamboo speaker wire","KET-1",2019-08-04,32.5,1,49.625,NA,"9/2/19",2.65,0.744983221,14.475,14.475
"7","bamboo speaker wire","KET-1",2019-08-05,32.4,1,49.625,NA,"9/2/19",2.65,0.744983221,14.575,14.575
"21","bamboo speaker wire","KET-1",2019-08-06,32.5,1,49.625,NA,"9/2/19",2.65,0.744983221,14.475,14.475
"524","v6","KET-1",2019-08-20,35.8,1,49.625,NA,"9/2/19",2.99,0.555443284,10.835,10.835
"553","v6","KET-1",2019-09-02,39.2333333333333,1,49.625,NA,"9/2/19",2.99,0.555443284,7.40166666666667,7.40166666666667
"621","v6","KET-1",2019-10-20,43.1333333333333,1,49.625,NA,"9/2/19",2.99,0.555443284,3.50166666666667,3.50166666666667
"235","v1","KFF-XD6S",2018-06-01,66.1458333333333,1,50.4666666666667,147.9,"6/1/18",3.45875,NA,-19.1379166666667,-19.1379166666667
"236","v1","KFF-XD6S",2018-06-19,84.455,1,50.4666666666667,147.9,"6/1/18",3.45875,NA,-37.4470833333333,-37.4470833333333
"217","v1","KFF-XD6S",2018-07-01,133.35,1,50.4666666666667,147.9,"6/1/18",3.45875,NA,-86.3420833333333,-86.3420833333333
"286","v2","KFF-XD6S",2018-07-17,NA,0,50.4666666666667,147.9,"7/15/18",4.595,0.211448638,-97.4333333333333,NA
"275","v2","KFF-XD6S",2018-07-27,NA,0,50.4666666666667,147.9,"7/15/18",4.595,0.211448638,-97.4333333333333,NA
"371","v3","KFF-XD6S",2018-08-10,NA,0,50.4666666666667,147.9,"8/24/18",3.6,0.322748612,-97.4333333333333,NA
"116","nw","KFF-XD6S",2018-10-01,NA,0,50.4666666666667,147.9,"10/13/20",0,NA,-97.4333333333333,NA
"398","v3","KFF-XD6S",2018-11-18,65.1666666666667,1,50.4666666666667,147.9,"8/24/18",3.6,0.322748612,-18.3,-18.3
"45","nm","KFF-XD6S",2019-06-03,56.1666666666667,1,50.4666666666667,147.9,"10/8/20",0,NA,-5.7,-5.7
"449","v4","KFF-XD6S",2019-06-17,54.3333333333333,1,50.4666666666667,147.9,"6/18/19",3.45875,NA,-7.32541666666667,-7.32541666666667
"467","v5","KFF-XD6S",2019-07-05,70.2333333333333,1,50.4666666666667,147.9,"7/6/19",3.45875,NA,-23.2254166666667,-23.2254166666667
"136","v.070919","KFF-XD6S",2019-07-26,129.6,1,50.4666666666667,147.9,"10/17/20",3.04,0.466535285,-82.1733333333333,-82.1733333333333
"108","nw","KFF-XD6S",2019-08-04,NA,0,50.4666666666667,147.9,"10/13/20",0,NA,-97.4333333333333,NA
"556","v6","KFF-XD6S",2019-08-20,NA,0,50.4666666666667,147.9,"9/2/19",2.99,0.555443284,-97.4333333333333,NA
"225","v1","KFF-XE8S",2018-06-01,91.9691666666667,1,97.2154166666667,147.6,"6/1/18",3.45875,NA,1.7875,1.7875
"230","v1","KFF-XE8S",2018-06-19,100.118333333333,1,97.2154166666667,147.6,"6/1/18",3.45875,NA,-6.36166666666666,-6.36166666666666
"223","v1","KFF-XE8S",2018-07-01,122.660833333333,1,97.2154166666667,147.6,"6/1/18",3.45875,NA,-28.9041666666667,-28.9041666666667
"249","v2","KFF-XE8S",2018-07-17,NA,0,97.2154166666667,147.6,"7/15/18",4.595,0.211448638,-50.3845833333333,NA
"252","v2","KFF-XE8S",2018-07-27,NA,0,97.2154166666667,147.6,"7/15/18",4.595,0.211448638,-50.3845833333333,NA
"338","v3","KFF-XE8S",2018-08-10,NA,0,97.2154166666667,147.6,"8/24/18",3.6,0.322748612,-50.3845833333333,NA
"412","v3","KFF-XE8S",2018-11-18,121.5,1,97.2154166666667,147.6,"8/24/18",3.6,0.322748612,-27.8845833333333,-27.8845833333333
"450","v4","KFF-XE8S",2019-06-17,95.5666666666667,1,97.2154166666667,147.6,"6/18/19",3.45875,NA,-1.80999999999999,-1.80999999999999
"470","v5","KFF-XE8S",2019-07-05,109.9,1,97.2154166666667,147.6,"7/6/19",3.45875,NA,-16.1433333333333,-16.1433333333333
"131","v.070919","KFF-XE8S",2019-07-26,138.866666666667,1,97.2154166666667,147.6,"10/17/20",3.04,0.466535285,-44.69125,-44.69125
"92","nw","KFF-XE8S",2019-08-04,NA,0,97.2154166666667,147.6,"10/13/20",0,NA,-50.3845833333333,NA
"93","nw","KFF-XE8S",2019-09-21,NA,0,97.2154166666667,147.6,"10/13/20",0,NA,-50.3845833333333,NA
"179","v1","KFR-XE1S",2018-06-01,104.245833333333,1,63.65,NA,"6/1/18",3.45875,NA,-44.0545833333333,-44.0545833333333
"229","v1","KFR-XE1S",2018-06-19,112.924166666667,1,63.65,NA,"6/1/18",3.45875,NA,-52.7329166666667,-52.7329166666667
"234","v1","KFR-XE1S",2018-07-01,115.8875,1,63.65,NA,"6/1/18",3.45875,NA,-55.69625,-55.69625
"246","v2","KFR-XE1S",2018-07-17,119.533333333333,1,63.65,NA,"7/15/18",4.595,0.211448638,-60.4783333333333,-60.4783333333333
"273","v2","KFR-XE1S",2018-07-27,120.5,1,63.65,NA,"7/15/18",4.595,0.211448638,-61.445,-61.445
"362","v3","KFR-XE1S",2018-08-10,120.433333333333,1,63.65,NA,"8/24/18",3.6,0.322748612,-60.3833333333333,-60.3833333333333
"433","v3","KFR-XE1S",2018-08-25,121.5,1,63.65,NA,"8/24/18",3.6,0.322748612,-61.45,-61.45
"434","v3","KFR-XE1S",2018-09-16,121.433333333333,1,63.65,NA,"8/24/18",3.6,0.322748612,-61.3833333333333,-61.3833333333333
"385","v3","KFR-XE1S",2018-10-01,125.066666666667,1,63.65,NA,"8/24/18",3.6,0.322748612,-65.0166666666667,-65.0166666666667
"400","v3","KFR-XE1S",2018-10-14,118.866666666667,1,63.65,NA,"8/24/18",3.6,0.322748612,-58.8166666666667,-58.8166666666667
"351","v3","KFR-XE1S",2018-11-18,117.5,1,63.65,NA,"8/24/18",3.6,0.322748612,-57.45,-57.45
"457","v4","KFR-XE1S",2019-06-17,79,1,63.65,NA,"6/18/19",3.45875,NA,-18.80875,-18.80875
"463","v5","KFR-XE1S",2019-07-05,106.766666666667,1,63.65,NA,"7/6/19",3.45875,NA,-46.5754166666667,-46.5754166666667
"149","v.070919","KFR-XE1S",2019-07-26,116.733333333333,1,63.65,NA,"10/17/20",3.04,0.466535285,-56.1233333333333,-56.1233333333333
"25","bamboo speaker wire","KFR-XE1S",2019-08-04,119.5,1,63.65,NA,"9/2/19",2.65,0.744983221,-58.5,-58.5
"11","bamboo speaker wire","KFR-XE1S",2019-08-05,119.3,1,63.65,NA,"9/2/19",2.65,0.744983221,-58.3,-58.3
"8","bamboo speaker wire","KFR-XE1S",2019-08-06,118.5,1,63.65,NA,"9/2/19",2.65,0.744983221,-57.5,-57.5
"605","v6","KFR-XE1S",2019-08-20,123.166666666667,1,63.65,NA,"9/2/19",2.99,0.555443284,-62.5066666666667,-62.5066666666667
"583","v6","KFR-XE1S",2019-09-02,123.7,1,63.65,NA,"9/2/19",2.99,0.555443284,-63.04,-63.04
"581","v6","KFR-XE1S",2019-09-21,120.733333333333,1,63.65,NA,"9/2/19",2.99,0.555443284,-60.0733333333333,-60.0733333333333
"504","v6","KFR-XE1S",2019-10-05,118.333333333333,1,63.65,NA,"9/2/19",2.99,0.555443284,-57.6733333333333,-57.6733333333333
"544","v6","KFR-XE1S",2019-10-20,118.1,1,63.65,NA,"9/2/19",2.99,0.555443284,-57.44,-57.44
"191","v1","KFR-XE2S",2018-06-01,60.6425,1,60.6975,NA,"6/1/18",3.45875,NA,-3.40375,-3.40375
"173","v1","KFR-XE2S",2018-06-19,63.0766666666667,1,60.6975,NA,"6/1/18",3.45875,NA,-5.83791666666667,-5.83791666666667
"174","v1","KFR-XE2S",2018-07-01,61.8066666666667,1,60.6975,NA,"6/1/18",3.45875,NA,-4.56791666666667,-4.56791666666667
"257","v2","KFR-XE2S",2018-07-17,63.5,1,60.6975,NA,"7/15/18",4.595,0.211448638,-7.3975,-7.3975
"300","v2","KFR-XE2S",2018-07-27,64.4,1,60.6975,NA,"7/15/18",4.595,0.211448638,-8.29750000000001,-8.29750000000001
"355","v3","KFR-XE2S",2018-08-10,64.1,1,60.6975,NA,"8/24/18",3.6,0.322748612,-7.0025,-7.0025
"364","v3","KFR-XE2S",2018-08-25,66,1,60.6975,NA,"8/24/18",3.6,0.322748612,-8.9025,-8.9025
"421","v3","KFR-XE2S",2018-09-16,67.1333333333333,1,60.6975,NA,"8/24/18",3.6,0.322748612,-10.0358333333333,-10.0358333333333
"354","v3","KFR-XE2S",2018-10-01,66.5,1,60.6975,NA,"8/24/18",3.6,0.322748612,-9.4025,-9.4025
"340","v3","KFR-XE2S",2018-10-14,67,1,60.6975,NA,"8/24/18",3.6,0.322748612,-9.9025,-9.9025
"409","v3","KFR-XE2S",2018-11-18,66.5666666666667,1,60.6975,NA,"8/24/18",3.6,0.322748612,-9.46916666666666,-9.46916666666666
"444","v4","KFR-XE2S",2019-06-17,55.3333333333333,1,60.6975,NA,"6/18/19",3.45875,NA,1.90541666666666,1.90541666666666
"484","v5","KFR-XE2S",2019-07-05,61.2333333333333,1,60.6975,NA,"7/6/19",3.45875,NA,-3.99458333333334,-3.99458333333334
"155","v.070919","KFR-XE2S",2019-07-26,62.4333333333333,1,60.6975,NA,"10/17/20",3.04,0.466535285,-4.77583333333333,-4.77583333333333
"17","bamboo speaker wire","KFR-XE2S",2019-08-04,64.8666666666667,1,60.6975,NA,"9/2/19",2.65,0.744983221,-6.81916666666666,-6.81916666666666
"520","v6","KFR-XE2S",2019-08-20,65.9333333333333,1,60.6975,NA,"9/2/19",2.99,0.555443284,-8.22583333333334,-8.22583333333334
"521","v6","KFR-XE2S",2019-09-02,65.6666666666667,1,60.6975,NA,"9/2/19",2.99,0.555443284,-7.95916666666667,-7.95916666666667
"612","v6","KFR-XE2S",2019-09-21,65.6333333333333,1,60.6975,NA,"9/2/19",2.99,0.555443284,-7.92583333333334,-7.92583333333334
"502","v6","KFR-XE2S",2019-10-05,65.5333333333333,1,60.6975,NA,"9/2/19",2.99,0.555443284,-7.82583333333333,-7.82583333333333
"577","v6","KFR-XE2S",2019-10-20,65.5333333333333,1,60.6975,NA,"9/2/19",2.99,0.555443284,-7.82583333333333,-7.82583333333333
"201","v1","KHF-1",2018-07-01,128.799166666667,1,68.05,149.13333335,"6/1/18",3.45875,NA,-64.2079166666667,-64.2079166666667
"259","v2","KHF-1",2018-07-17,147.7,1,68.05,149.13333335,"7/15/18",4.595,0.211448638,-84.245,-84.245
"256","v2","KHF-1",2018-07-27,NA,0,68.05,149.13333335,"7/15/18",4.595,0.211448638,-81.08333335,NA
"402","v3","KHF-1",2018-08-10,NA,0,68.05,149.13333335,"8/24/18",3.6,0.322748612,-81.08333335,NA
"377","v3","KHF-1",2018-08-25,NA,0,68.05,149.13333335,"8/24/18",3.6,0.322748612,-81.08333335,NA
"414","v3","KHF-1",2018-09-16,141.833333333333,1,68.05,149.13333335,"8/24/18",3.6,0.322748612,-77.3833333333333,-77.3833333333333
"388","v3","KHF-1",2018-10-01,133.833333333333,1,68.05,149.13333335,"8/24/18",3.6,0.322748612,-69.3833333333333,-69.3833333333333
"415","v3","KHF-1",2018-10-14,119.566666666667,1,68.05,149.13333335,"8/24/18",3.6,0.322748612,-55.1166666666667,-55.1166666666667
"406","v3","KHF-1",2018-11-18,94.5333333333333,1,68.05,149.13333335,"8/24/18",3.6,0.322748612,-30.0833333333333,-30.0833333333333
"44","nm","KHF-1",2019-06-03,68.8,1,68.05,149.13333335,"10/8/20",0,NA,-0.75,-0.75
"446","v4","KHF-1",2019-06-17,48,1,68.05,149.13333335,"6/18/19",3.45875,NA,16.59125,16.59125
"491","v5","KHF-1",2019-07-05,83.2,1,68.05,149.13333335,"7/6/19",3.45875,NA,-18.60875,-18.60875
"138","v.070919","KHF-1",2019-07-26,129.7,1,68.05,149.13333335,"10/17/20",3.04,0.466535285,-64.69,-64.69
"541","v6","KHF-1",2019-10-05,108.6,1,68.05,149.13333335,"9/2/19",2.99,0.555443284,-43.54,-43.54
"584","v6","KHF-1",2019-10-20,101.333333333333,1,68.05,149.13333335,"9/2/19",2.99,0.555443284,-36.2733333333333,-36.2733333333333
"176","v1","KHF-XD4S",2018-06-01,97.0491666666667,1,66.625,148.59,"6/1/18",3.45875,NA,-33.8829166666667,-33.8829166666667
"195","v1","KHF-XD4S",2018-07-01,NA,0,66.625,148.59,"6/1/18",3.45875,NA,-81.965,NA
"264","v2","KHF-XD4S",2018-07-27,NA,0,66.625,148.59,"7/15/18",4.595,0.211448638,-81.965,NA
"322","v3","KHF-XD4S",2018-08-10,NA,0,66.625,148.59,"8/24/18",3.6,0.322748612,-81.965,NA
