,well_id,Date,Time,ms,DT,raw_LEVEL_m,TEMPERATURE,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Rate of Change
2945,KET-1,9/23/19,3:20:00 AM,0,2019-09-23 03:20:00,9.0838,9.761,,,,,,,,,,,0.0005999999999998451
2946,KET-1,9/23/19,3:30:00 AM,0,2019-09-23 03:30:00,9.0846,9.755,,,,,,,,,,,0.0004000000000001336
2947,KET-1,9/23/19,3:40:00 AM,0,2019-09-23 03:40:00,9.0851,9.751,,,,,,,,,,,0.0006000000000000227
2948,KET-1,9/23/19,3:50:00 AM,0,2019-09-23 03:50:00,9.0857,9.757,,,,,,,,,,,0.0006000000000000227
2949,KET-1,9/23/19,4:00:00 AM,0,2019-09-23 04:00:00,9.0868,9.751,,,,,,,,,,,0.00030000000000001136
2950,KET-1,9/23/19,4:10:00 AM,0,2019-09-23 04:10:00,9.0881,9.748,,,,,,,,,,,0.0005000000000000782
2951,KET-1,9/23/19,4:20:00 AM,0,2019-09-23 04:20:00,9.0881,9.753,,,,,,,,,,,0.0005000000000000782
2952,KET-1,9/23/19,4:30:00 AM,0,2019-09-23 04:30:00,9.0887,9.748,,,,,,,,,,,0.0004999999999999005
2953,KET-1,9/23/19,4:40:00 AM,0,2019-09-23 04:40:00,9.0897,9.743,,,,,,,,,,,0.0004999999999999005
2954,KET-1,9/23/19,4:50:00 AM,0,2019-09-23 04:50:00,9.0911,9.748,,,,,,,,,,,0.00019999999999988915
2955,KET-1,9/23/19,5:00:00 AM,0,2019-09-23 05:00:00,9.0919,9.746,,,,,,,,,,,0.0006999999999999674
2956,KET-1,9/23/19,5:10:00 AM,0,2019-09-23 05:10:00,9.0925,9.739,,,,,,,,,,,9.999999999994457e-05
2957,KET-1,9/23/19,5:20:00 AM,0,2019-09-23 05:20:00,9.0937,9.74,,,,,,,,,,,0.00030000000000001136
2958,KET-1,9/23/19,5:30:00 AM,0,2019-09-23 05:30:00,9.0947,9.743,,,,,,,,,,,0.0006999999999999674
2959,KET-1,9/23/19,5:40:00 AM,0,2019-09-23 05:40:00,9.0955,9.736,,,,,,,,,,,0.0002000000000000668
2960,KET-1,9/23/19,5:50:00 AM,0,2019-09-23 05:50:00,9.0969,9.734,,,,,,,,,,,9.999999999994457e-05
2961,KET-1,9/23/19,6:00:00 AM,0,2019-09-23 06:00:00,9.098,9.735,,,,,,,,,,,9.999999999994457e-05
2962,KET-1,9/23/19,6:10:00 AM,0,2019-09-23 06:10:00,9.0986,9.734,,,,,,,,,,,0.00030000000000001136
2963,KET-1,9/23/19,6:20:00 AM,0,2019-09-23 06:20:00,9.1002,9.731,,,,,,,,,,,0.00030000000000001136
2964,KET-1,9/23/19,6:30:00 AM,0,2019-09-23 06:30:00,9.1013,9.728,,,,,,,,,,,0.0004999999999999005
2965,KET-1,9/23/19,6:40:00 AM,0,2019-09-23 06:40:00,9.1021,9.723,,,,,,,,,,,0.0002000000000000668
2966,KET-1,9/23/19,6:50:00 AM,0,2019-09-23 06:50:00,9.1035,9.721,,,,,,,,,,,0.00030000000000001136
2967,KET-1,9/23/19,7:00:00 AM,0,2019-09-23 07:00:00,9.1047,9.724,,,,,,,,,,,0.00030000000000001136
2968,KET-1,9/23/19,7:10:00 AM,0,2019-09-23 07:10:00,9.1069,9.727,,,,,,,,,,,0.00039999999999995595
2969,KET-1,9/23/19,7:20:00 AM,0,2019-09-23 07:20:00,9.1081,9.723,,,,,,,,,,,0.0005000000000000782
2970,KET-1,9/23/19,7:30:00 AM,0,2019-09-23 07:30:00,9.1088,9.718,,,,,,,,,,,0.00030000000000001136
2971,KET-1,9/23/19,7:40:00 AM,0,2019-09-23 07:40:00,9.1104,9.715,,,,,,,,,,,0.00030000000000001136
2972,KET-1,9/23/19,7:50:00 AM,0,2019-09-23 07:50:00,9.1117,9.712,,,,,,,,,,,0.0
2973,KET-1,9/23/19,8:00:00 AM,0,2019-09-23 08:00:00,9.1122,9.712,,,,,,,,,,,0.00039999999999995595
2974,KET-1,9/23/19,8:10:00 AM,0,2019-09-23 08:10:00,9.1134,9.716,,,,,,,,,,,0.0
2975,KET-1,9/23/19,8:20:00 AM,0,2019-09-23 08:20:00,9.1141,9.716,,,,,,,,,,,0.0005999999999998451
2976,KET-1,9/23/19,8:30:00 AM,0,2019-09-23 08:30:00,9.115,9.71,,,,,,,,,,,0.00030000000000001136
2977,KET-1,9/23/19,8:40:00 AM,0,2019-09-23 08:40:00,9.1161,9.707,,,,,,,,,,,0.0002000000000000668
2978,KET-1,9/23/19,8:50:00 AM,0,2019-09-23 08:50:00,9.1175,9.705,,,,,,,,,,,9.999999999994457e-05
2979,KET-1,9/23/19,9:00:00 AM,0,2019-09-23 09:00:00,9.1176,9.704,,,,,,,,,,,0.00019999999999988915
2980,KET-1,9/23/19,9:10:00 AM,0,2019-09-23 09:10:00,9.1188,9.706,,,,,,,,,,,0.00010000000000012221
2981,KET-1,9/23/19,9:20:00 AM,0,2019-09-23 09:20:00,9.1193,9.707,,,,,,,,,,,0.0
2982,KET-1,9/23/19,9:30:00 AM,0,2019-09-23 09:30:00,9.1206,9.707,,,,,,,,,,,0.00010000000000012221
2983,KET-1,9/23/19,9:40:00 AM,0,2019-09-23 09:40:00,9.1209,9.706,,,,,,,,,,,0.00030000000000001136
2984,KET-1,9/23/19,9:50:00 AM,0,2019-09-23 09:50:00,9.121,9.703,,,,,,,,,,,0.00030000000000001136
2985,KET-1,9/23/19,10:00:00 AM,0,2019-09-23 10:00:00,9.1215,9.7,,,,,,,,,,,0.00030000000000001136
2986,KET-1,9/23/19,10:10:00 AM,0,2019-09-23 10:10:00,9.1212,9.697,,,,,,,,,,,9.999999999994457e-05
2987,KET-1,9/23/19,10:20:00 AM,0,2019-09-23 10:20:00,9.1218,9.696,,,,,,,,,,,0.0002000000000000668
2988,KET-1,9/23/19,10:30:00 AM,0,2019-09-23 10:30:00,9.1217,9.698,,,,,,,,,,,0.00039999999999995595
2989,KET-1,9/23/19,10:40:00 AM,0,2019-09-23 10:40:00,9.1218,9.702,,,,,,,,,,,0.0005000000000000782
2990,KET-1,9/23/19,10:50:00 AM,0,2019-09-23 10:50:00,9.122,9.697,,,,,,,,,,,0.0004999999999999005
2991,KET-1,9/23/19,11:00:00 AM,0,2019-09-23 11:00:00,9.1215,9.692,,,,,,,,,,,0.0
2992,KET-1,9/23/19,11:10:00 AM,0,2019-09-23 11:10:00,9.1207,9.692,,,,,,,,,,,0.0002000000000000668
2993,KET-1,9/23/19,11:20:00 AM,0,2019-09-23 11:20:00,9.1193,9.694,,,,,,,,,,,0.00030000000000001136
2994,KET-1,9/23/19,11:30:00 AM,0,2019-09-23 11:30:00,9.1188,9.691,,,,,,,,,,,0.0002000000000000668
2995,KET-1,9/23/19,11:40:00 AM,0,2019-09-23 11:40:00,9.1179,9.689,,,,,,,,,,,0.0005000000000000782
2996,KET-1,9/23/19,11:50:00 AM,0,2019-09-23 11:50:00,9.1174,9.694,,,,,,,,,,,0.0005000000000000782
2997,KET-1,9/23/19,12:00:00 PM,0,2019-09-23 12:00:00,9.1166,9.689,,,,,,,,,,,0.0002000000000000668
2998,KET-1,9/23/19,12:10:00 PM,0,2019-09-23 12:10:00,9.115,9.691,,,,,,,,,,,9.999999999994457e-05
2999,KET-1,9/23/19,12:20:00 PM,0,2019-09-23 12:20:00,9.1141,9.692,,,,,,,,,,,0.00030000000000001136
3000,KET-1,9/23/19,12:30:00 PM,0,2019-09-23 12:30:00,9.1131,9.689,,,,,,,,,,,0.0
3001,KET-1,9/23/19,12:40:00 PM,0,2019-09-23 12:40:00,9.1122,9.689,,,,,,,,,,,0.0005000000000000782
3002,KET-1,9/23/19,12:50:00 PM,0,2019-09-23 12:50:00,9.111,9.694,,,,,,,,,,,9.999999999994457e-05
3003,KET-1,9/23/19,1:00:00 PM,0,2019-09-23 13:00:00,9.1098,9.695,,,,,,,,,,,0.0005000000000000782
3004,KET-1,9/23/19,1:10:00 PM,0,2019-09-23 13:10:00,9.108,9.69,,,,,,,,,,,0.00010000000000012221
3005,KET-1,9/23/19,1:20:00 PM,0,2019-09-23 13:20:00,9.1073,9.691,,,,,,,,,,,0.00039999999999995595
3006,KET-1,9/23/19,1:30:00 PM,0,2019-09-23 13:30:00,9.1061,9.695,,,,,,,,,,,9.999999999994457e-05
3007,KET-1,9/23/19,1:40:00 PM,0,2019-09-23 13:40:00,9.105,9.694,,,,,,,,,,,0.00030000000000001136
3008,KET-1,9/23/19,1:50:00 PM,0,2019-09-23 13:50:00,9.1033,9.691,,,,,,,,,,,0.00030000000000001136
3009,KET-1,9/23/19,2:00:00 PM,0,2019-09-23 14:00:00,9.1029,9.688,,,,,,,,,,,9.999999999994457e-05
3010,KET-1,9/23/19,2:10:00 PM,0,2019-09-23 14:10:00,9.1016,9.689,,,,,,,,,,,0.0005000000000000782
3011,KET-1,9/23/19,2:20:00 PM,0,2019-09-23 14:20:00,9.1,9.694,,,,,,,,,,,0.00030000000000001136
3012,KET-1,9/23/19,2:30:00 PM,0,2019-09-23 14:30:00,9.0997,9.691,,,,,,,,,,,0.00030000000000001136
3013,KET-1,9/23/19,2:40:00 PM,0,2019-09-23 14:40:00,9.0986,9.688,,,,,,,,,,,0.00039999999999995595
3014,KET-1,9/23/19,2:50:00 PM,0,2019-09-23 14:50:00,9.0982,9.692,,,,,,,,,,,0.0002000000000000668
3015,KET-1,9/23/19,3:00:00 PM,0,2019-09-23 15:00:00,9.0975,9.694,,,,,,,,,,,0.0004000000000001336
3016,KET-1,9/23/19,3:10:00 PM,0,2019-09-23 15:10:00,9.0973,9.69,,,,,,,,,,,0.00010000000000012221
3017,KET-1,9/23/19,3:20:00 PM,0,2019-09-23 15:20:00,9.0962,9.691,,,,,,,,,,,0.0004999999999999005
3018,KET-1,9/23/19,3:30:00 PM,0,2019-09-23 15:30:00,9.0954,9.696,,,,,,,,,,,0.0004999999999999005
3019,KET-1,9/23/19,3:40:00 PM,0,2019-09-23 15:40:00,9.0942,9.691,,,,,,,,,,,0.00030000000000001136
3020,KET-1,9/23/19,3:50:00 PM,0,2019-09-23 15:50:00,9.0941,9.694,,,,,,,,,,,0.0002999999999998337
3021,KET-1,9/23/19,4:00:00 PM,0,2019-09-23 16:00:00,9.0938,9.697,,,,,,,,,,,0.0004999999999999005
3022,KET-1,9/23/19,4:10:00 PM,0,2019-09-23 16:10:00,9.093,9.692,,,,,,,,,,,0.00039999999999995595
3023,KET-1,9/23/19,4:20:00 PM,0,2019-09-23 16:20:00,9.0929,9.696,,,,,,,,,,,9.999999999994457e-05
3024,KET-1,9/23/19,4:30:00 PM,0,2019-09-23 16:30:00,9.0927,9.697,,,,,,,,,,,0.0004999999999999005
3025,KET-1,9/23/19,4:40:00 PM,0,2019-09-23 16:40:00,9.0926,9.692,,,,,,,,,,,0.0006999999999999674
3026,KET-1,9/23/19,4:50:00 PM,0,2019-09-23 16:50:00,9.0932,9.699,,,,,,,,,,,0.00030000000000001136
3027,KET-1,9/23/19,5:00:00 PM,0,2019-09-23 17:00:00,9.0936,9.696,,,,,,,,,,,0.00019999999999988915
3028,KET-1,9/23/19,5:10:00 PM,0,2019-09-23 17:10:00,9.0935,9.694,,,,,,,,,,,0.0005999999999998451
3029,KET-1,9/23/19,5:20:00 PM,0,2019-09-23 17:20:00,9.0943,9.7,,,,,,,,,,,0.0006999999999999674
3030,KET-1,9/23/19,5:30:00 PM,0,2019-09-23 17:30:00,9.0947,9.693,,,,,,,,,,,0.0006999999999999674
3031,KET-1,9/23/19,5:40:00 PM,0,2019-09-23 17:40:00,9.0951,9.7,,,,,,,,,,,0.00030000000000001136
3032,KET-1,9/23/19,5:50:00 PM,0,2019-09-23 17:50:00,9.096,9.697,,,,,,,,,,,0.00019999999999988915
3033,KET-1,9/23/19,6:00:00 PM,0,2019-09-23 18:00:00,9.097,9.695,,,,,,,,,,,0.0004999999999999005
3034,KET-1,9/23/19,6:10:00 PM,0,2019-09-23 18:10:00,9.0979,9.7,,,,,,,,,,,0.0005999999999998451
3035,KET-1,9/23/19,6:20:00 PM,0,2019-09-23 18:20:00,9.0993,9.694,,,,,,,,,,,0.0006999999999999674
3036,KET-1,9/23/19,6:30:00 PM,0,2019-09-23 18:30:00,9.1004,9.701,,,,,,,,,,,0.0008000000000000895
3037,KET-1,9/23/19,6:40:00 PM,0,2019-09-23 18:40:00,9.1017,9.693,,,,,,,,,,,0.0008000000000000895
3038,KET-1,9/23/19,6:50:00 PM,0,2019-09-23 18:50:00,9.1031,9.701,,,,,,,,,,,0.0006000000000000227
3039,KET-1,9/23/19,7:00:00 PM,0,2019-09-23 19:00:00,9.105,9.695,,,,,,,,,,,0.0006000000000000227
3040,KET-1,9/23/19,7:10:00 PM,0,2019-09-23 19:10:00,9.1056,9.701,,,,,,,,,,,0.0005000000000000782
3041,KET-1,9/23/19,7:20:00 PM,0,2019-09-23 19:20:00,9.1072,9.696,,,,,,,,,,,0.0006000000000000227
3042,KET-1,9/23/19,7:30:00 PM,0,2019-09-23 19:30:00,9.108,9.702,,,,,,,,,,,0.0006000000000000227
3043,KET-1,9/23/19,7:40:00 PM,0,2019-09-23 19:40:00,9.1094,9.696,,,,,,,,,,,0.0006000000000000227
3044,KET-1,9/23/19,7:50:00 PM,0,2019-09-23 19:50:00,9.111,9.702,,,,,,,,,,,0.0006000000000000227
3045,KET-1,9/23/19,8:00:00 PM,0,2019-09-23 20:00:00,9.1129,9.696,,,,,,,,,,,0.0006000000000000227
3046,KET-1,9/23/19,8:10:00 PM,0,2019-09-23 20:10:00,9.1139,9.702,,,,,,,,,,,0.0006999999999999674
3047,KET-1,9/23/19,8:20:00 PM,0,2019-09-23 20:20:00,9.1157,9.695,,,,,,,,,,,0.0006000000000000227
3048,KET-1,9/23/19,8:30:00 PM,0,2019-09-23 20:30:00,9.1166,9.701,,,,,,,,,,,0.0006000000000000227
3049,KET-1,9/23/19,8:40:00 PM,0,2019-09-23 20:40:00,9.1188,9.695,,,,,,,,,,,0.0006000000000000227
3050,KET-1,9/23/19,8:50:00 PM,0,2019-09-23 20:50:00,9.1202,9.701,,,,,,,,,,,0.0004000000000001336
3051,KET-1,9/23/19,9:00:00 PM,0,2019-09-23 21:00:00,9.1206,9.697,,,,,,,,,,,0.00030000000000001136
3052,KET-1,9/23/19,9:10:00 PM,0,2019-09-23 21:10:00,9.1216,9.7,,,,,,,,,,,0.00010000000000012221
3053,KET-1,9/23/19,9:20:00 PM,0,2019-09-23 21:20:00,9.1224,9.701,,,,,,,,,,,0.0004000000000001336
3054,KET-1,9/23/19,9:30:00 PM,0,2019-09-23 21:30:00,9.1242,9.697,,,,,,,,,,,0.0004000000000001336
3055,KET-1,9/23/19,9:40:00 PM,0,2019-09-23 21:40:00,9.1247,9.701,,,,,,,,,,,0.0006999999999999674
3056,KET-1,9/23/19,9:50:00 PM,0,2019-09-23 21:50:00,9.1244,9.694,,,,,,,,,,,0.0005999999999998451
3057,KET-1,9/23/19,10:00:00 PM,0,2019-09-23 22:00:00,9.1255,9.7,,,,,,,,,,,0.0005999999999998451
3058,KET-1,9/23/19,10:10:00 PM,0,2019-09-23 22:10:00,9.1266,9.694,,,,,,,,,,,0.0004999999999999005
3059,KET-1,9/23/19,10:20:00 PM,0,2019-09-23 22:20:00,9.1272,9.699,,,,,,,,,,,0.0002000000000000668
3060,KET-1,9/23/19,10:30:00 PM,0,2019-09-23 22:30:00,9.1288,9.697,,,,,,,,,,,9.999999999994457e-05
3061,KET-1,9/23/19,10:40:00 PM,0,2019-09-23 22:40:00,9.129,9.696,,,,,,,,,,,0.00030000000000001136
3062,KET-1,9/23/19,10:50:00 PM,0,2019-09-23 22:50:00,9.1293,9.699,,,,,,,,,,,0.0006000000000000227
3063,KET-1,9/23/19,11:00:00 PM,0,2019-09-23 23:00:00,9.1292,9.693,,,,,,,,,,,0.00039999999999995595
3064,KET-1,9/23/19,11:10:00 PM,0,2019-09-23 23:10:00,9.1295,9.697,,,,,,,,,,,0.0005999999999998451
3065,KET-1,9/23/19,11:20:00 PM,0,2019-09-23 23:20:00,9.1296,9.691,,,,,,,,,,,0.0004999999999999005
3066,KET-1,9/23/19,11:30:00 PM,0,2019-09-23 23:30:00,9.1309,9.696,,,,,,,,,,,0.0006999999999999674
3067,KET-1,9/23/19,11:40:00 PM,0,2019-09-23 23:40:00,9.1321,9.689,,,,,,,,,,,0.0006000000000000227
3068,KET-1,9/23/19,11:50:00 PM,0,2019-09-23 23:50:00,9.1325,9.695,,,,,,,,,,,0.0006999999999999674
3069,KET-1,9/24/19,12:00:00 AM,0,2019-09-24 00:00:00,9.1326,9.688,,,,,,,,,,,0.0006000000000000227
3070,KET-1,9/24/19,12:10:00 AM,0,2019-09-24 00:10:00,9.1324,9.694,,,,,,,,,,,0.000700000000000145
3071,KET-1,9/24/19,12:20:00 AM,0,2019-09-24 00:20:00,9.1327,9.687,,,,,,,,,,,0.0004000000000001336
3072,KET-1,9/24/19,12:30:00 AM,0,2019-09-24 00:30:00,9.1334,9.691,,,,,,,,,,,0.0005000000000000782
3073,KET-1,9/24/19,12:40:00 AM,0,2019-09-24 00:40:00,9.1342,9.686,,,,,,,,,,,9.999999999994457e-05
3074,KET-1,9/24/19,12:50:00 AM,0,2019-09-24 00:50:00,9.1356,9.687,,,,,,,,,,,9.999999999994457e-05
3075,KET-1,9/24/19,1:00:00 AM,0,2019-09-24 01:00:00,9.1358,9.686,,,,,,,,,,,0.0005000000000000782
3076,KET-1,9/24/19,1:10:00 AM,0,2019-09-24 01:10:00,9.1367,9.681,,,,,,,,,,,0.0005000000000000782
3077,KET-1,9/24/19,1:20:00 AM,0,2019-09-24 01:20:00,9.1386,9.686,,,,,,,,,,,0.0006999999999999674
3078,KET-1,9/24/19,1:30:00 AM,0,2019-09-24 01:30:00,9.1402,9.679,,,,,,,,,,,0.00039999999999995595
3079,KET-1,9/24/19,1:40:00 AM,0,2019-09-24 01:40:00,9.1409,9.683,,,,,,,,,,,0.0002000000000000668
3080,KET-1,9/24/19,1:50:00 AM,0,2019-09-24 01:50:00,9.1423,9.681,,,,,,,,,,,0.0004999999999999005
3081,KET-1,9/24/19,2:00:00 AM,0,2019-09-24 02:00:00,9.1431,9.676,,,,,,,,,,,0.0006000000000000227
3082,KET-1,9/24/19,2:10:00 AM,0,2019-09-24 02:10:00,9.1435,9.682,,,,,,,,,,,0.0006000000000000227
3083,KET-1,9/24/19,2:20:00 AM,0,2019-09-24 02:20:00,9.1442,9.676,,,,,,,,,,,0.0002000000000000668
3084,KET-1,9/24/19,2:30:00 AM,0,2019-09-24 02:30:00,9.1449,9.674,,,,,,,,,,,0.0004000000000001336
3085,KET-1,9/24/19,2:40:00 AM,0,2019-09-24 02:40:00,9.1465,9.678,,,,,,,,,,,0.0006000000000000227
3086,KET-1,9/24/19,2:50:00 AM,0,2019-09-24 02:50:00,9.1464,9.672,,,,,,,,,,,0.0002000000000000668
3087,KET-1,9/24/19,3:00:00 AM,0,2019-09-24 03:00:00,9.1478,9.67,,,,,,,,,,,0.0005000000000000782
3088,KET-1,9/24/19,3:10:00 AM,0,2019-09-24 03:10:00,9.1489,9.675,,,,,,,,,,,0.0005000000000000782
3089,KET-1,9/24/19,3:20:00 AM,0,2019-09-24 03:20:00,9.1485,9.67,,,,,,,,,,,0.0005000000000000782
3090,KET-1,9/24/19,3:30:00 AM,0,2019-09-24 03:30:00,9.1488,9.665,,,,,,,,,,,0.00030000000000001136
3091,KET-1,9/24/19,3:40:00 AM,0,2019-09-24 03:40:00,9.1497,9.668,,,,,,,,,,,0.00010000000000012221
3092,KET-1,9/24/19,3:50:00 AM,0,2019-09-24 03:50:00,9.1497,9.669,,,,,,,,,,,0.0006000000000000227
3093,KET-1,9/24/19,4:00:00 AM,0,2019-09-24 04:00:00,9.1496,9.663,,,,,,,,,,,0.00030000000000001136
3094,KET-1,9/24/19,4:10:00 AM,0,2019-09-24 04:10:00,9.1499,9.66,,,,,,,,,,,0.00030000000000001136
3095,KET-1,9/24/19,4:20:00 AM,0,2019-09-24 04:20:00,9.1501,9.663,,,,,,,,,,,9.999999999994457e-05
3096,KET-1,9/24/19,4:30:00 AM,0,2019-09-24 04:30:00,9.1507,9.662,,,,,,,,,,,0.0005000000000000782
3097,KET-1,9/24/19,4:40:00 AM,0,2019-09-24 04:40:00,9.1502,9.657,,,,,,,,,,,0.0002000000000000668
3098,KET-1,9/24/19,4:50:00 AM,0,2019-09-24 04:50:00,9.1513,9.655,,,,,,,,,,,0.00030000000000001136
3099,KET-1,9/24/19,5:00:00 AM,0,2019-09-24 05:00:00,9.1518,9.658,,,,,,,,,,,9.999999999994457e-05
3100,KET-1,9/24/19,5:10:00 AM,0,2019-09-24 05:10:00,9.152,9.657,,,,,,,,,,,0.00039999999999995595
3101,KET-1,9/24/19,5:20:00 AM,0,2019-09-24 05:20:00,9.1524,9.653,,,,,,,,,,,0.0004000000000001336
3102,KET-1,9/24/19,5:30:00 AM,0,2019-09-24 05:30:00,9.1525,9.649,,,,,,,,,,,0.0
3103,KET-1,9/24/19,5:40:00 AM,0,2019-09-24 05:40:00,9.1537,9.649,,,,,,,,,,,0.00030000000000001136
3104,KET-1,9/24/19,5:50:00 AM,0,2019-09-24 05:50:00,9.1543,9.652,,,,,,,,,,,0.00019999999999988915
3105,KET-1,9/24/19,6:00:00 AM,0,2019-09-24 06:00:00,9.1552,9.65,,,,,,,,,,,0.00030000000000001136
3106,KET-1,9/24/19,6:10:00 AM,0,2019-09-24 06:10:00,9.1554,9.647,,,,,,,,,,,0.00039999999999995595
3107,KET-1,9/24/19,6:20:00 AM,0,2019-09-24 06:20:00,9.156,9.643,,,,,,,,,,,0.00010000000000012221
3108,KET-1,9/24/19,6:30:00 AM,0,2019-09-24 06:30:00,9.1573,9.642,,,,,,,,,,,0.00030000000000001136
3109,KET-1,9/24/19,6:40:00 AM,0,2019-09-24 06:40:00,9.1582,9.645,,,,,,,,,,,0.00010000000000012221
3110,KET-1,9/24/19,6:50:00 AM,0,2019-09-24 06:50:00,9.1588,9.646,,,,,,,,,,,0.0004000000000001336
3111,KET-1,9/24/19,7:00:00 AM,0,2019-09-24 07:00:00,9.1596,9.642,,,,,,,,,,,0.00030000000000001136
3112,KET-1,9/24/19,7:10:00 AM,0,2019-09-24 07:10:00,9.16,9.639,,,,,,,,,,,0.00030000000000001136
3113,KET-1,9/24/19,7:20:00 AM,0,2019-09-24 07:20:00,9.1606,9.636,,,,,,,,,,,0.00010000000000012221
3114,KET-1,9/24/19,7:30:00 AM,0,2019-09-24 07:30:00,9.1612,9.637,,,,,,,,,,,0.00019999999999988915
3115,KET-1,9/24/19,7:40:00 AM,0,2019-09-24 07:40:00,9.1616,9.639,,,,,,,,,,,0.00010000000000012221
3116,KET-1,9/24/19,7:50:00 AM,0,2019-09-24 07:50:00,9.162,9.64,,,,,,,,,,,0.0002000000000000668
3117,KET-1,9/24/19,8:00:00 AM,0,2019-09-24 08:00:00,9.1625,9.638,,,,,,,,,,,0.00039999999999995595
3118,KET-1,9/24/19,8:10:00 AM,0,2019-09-24 08:10:00,9.163,9.634,,,,,,,,,,,0.0005000000000000782
3119,KET-1,9/24/19,8:20:00 AM,0,2019-09-24 08:20:00,9.1621,9.629,,,,,,,,,,,0.00019999999999988915
3120,KET-1,9/24/19,8:30:00 AM,0,2019-09-24 08:30:00,9.163,9.627,,,,,,,,,,,0.0
3121,KET-1,9/24/19,8:40:00 AM,0,2019-09-24 08:40:00,9.1645,9.627,,,,,,,,,,,0.00030000000000001136
3122,KET-1,9/24/19,8:50:00 AM,0,2019-09-24 08:50:00,9.1637,9.63,,,,,,,,,,,9.999999999994457e-05
3123,KET-1,9/24/19,9:00:00 AM,0,2019-09-24 09:00:00,9.1641,9.631,,,,,,,,,,,0.00030000000000001136
3124,KET-1,9/24/19,9:10:00 AM,0,2019-09-24 09:10:00,9.164,9.628,,,,,,,,,,,0.00030000000000001136
3125,KET-1,9/24/19,9:20:00 AM,0,2019-09-24 09:20:00,9.1637,9.625,,,,,,,,,,,0.00039999999999995595
3126,KET-1,9/24/19,9:30:00 AM,0,2019-09-24 09:30:00,9.1629,9.621,,,,,,,,,,,0.00010000000000012221
3127,KET-1,9/24/19,9:40:00 AM,0,2019-09-24 09:40:00,9.1627,9.62,,,,,,,,,,,0.0002000000000000668
3128,KET-1,9/24/19,9:50:00 AM,0,2019-09-24 09:50:00,9.1629,9.622,,,,,,,,,,,0.00030000000000001136
3129,KET-1,9/24/19,10:00:00 AM,0,2019-09-24 10:00:00,9.1636,9.625,,,,,,,,,,,9.999999999994457e-05
3130,KET-1,9/24/19,10:10:00 AM,0,2019-09-24 10:10:00,9.1626,9.624,,,,,,,,,,,0.00030000000000001136
3131,KET-1,9/24/19,10:20:00 AM,0,2019-09-24 10:20:00,9.1618,9.621,,,,,,,,,,,0.00030000000000001136
3132,KET-1,9/24/19,10:30:00 AM,0,2019-09-24 10:30:00,9.1618,9.618,,,,,,,,,,,9.999999999994457e-05
3133,KET-1,9/24/19,10:40:00 AM,0,2019-09-24 10:40:00,9.1605,9.617,,,,,,,,,,,0.0002999999999998337
3134,KET-1,9/24/19,10:50:00 AM,0,2019-09-24 10:50:00,9.1602,9.62,,,,,,,,,,,0.00030000000000001136
3135,KET-1,9/24/19,11:00:00 AM,0,2019-09-24 11:00:00,9.1592,9.623,,,,,,,,,,,0.00030000000000001136
3136,KET-1,9/24/19,11:10:00 AM,0,2019-09-24 11:10:00,9.1575,9.62,,,,,,,,,,,0.00039999999999995595
3137,KET-1,9/24/19,11:20:00 AM,0,2019-09-24 11:20:00,9.156,9.616,,,,,,,,,,,0.00019999999999988915
3138,KET-1,9/24/19,11:30:00 AM,0,2019-09-24 11:30:00,9.1541,9.614,,,,,,,,,,,0.00030000000000001136
3139,KET-1,9/24/19,11:40:00 AM,0,2019-09-24 11:40:00,9.1524,9.617,,,,,,,,,,,0.0002999999999998337
3140,KET-1,9/24/19,11:50:00 AM,0,2019-09-24 11:50:00,9.1508,9.62,,,,,,,,,,,0.00019999999999988915
3141,KET-1,9/24/19,12:00:00 PM,0,2019-09-24 12:00:00,9.1491,9.618,,,,,,,,,,,0.0005000000000000782
3142,KET-1,9/24/19,12:10:00 PM,0,2019-09-24 12:10:00,9.1465,9.613,,,,,,,,,,,0.0
3143,KET-1,9/24/19,12:20:00 PM,0,2019-09-24 12:20:00,9.1451,9.613,,,,,,,,,,,0.0005000000000000782
3144,KET-1,9/24/19,12:30:00 PM,0,2019-09-24 12:30:00,9.1424,9.618,,,,,,,,,,,0.0
3145,KET-1,9/24/19,12:40:00 PM,0,2019-09-24 12:40:00,9.1401,9.618,,,,,,,,,,,0.00039999999999995595
3146,KET-1,9/24/19,12:50:00 PM,0,2019-09-24 12:50:00,9.1374,9.614,,,,,,,,,,,9.999999999994457e-05
3147,KET-1,9/24/19,1:00:00 PM,0,2019-09-24 13:00:00,9.1341,9.615,,,,,,,,,,,0.0004999999999999005
3148,KET-1,9/24/19,1:10:00 PM,0,2019-09-24 13:10:00,9.1321,9.62,,,,,,,,,,,0.0002999999999998337
3149,KET-1,9/24/19,1:20:00 PM,0,2019-09-24 13:20:00,9.1284,9.617,,,,,,,,,,,0.0002000000000000668
3150,KET-1,9/24/19,1:30:00 PM,0,2019-09-24 13:30:00,9.1267,9.615,,,,,,,,,,,0.0004999999999999005
3151,KET-1,9/24/19,1:40:00 PM,0,2019-09-24 13:40:00,9.124,9.62,,,,,,,,,,,0.0
