well_id,timestamp,welltop_to_water_cm,water_level_1_cm,water_level_2_cm,water_level_3_cm,water_binary,logger?,meter_id,soil moisture,notes,vegetation,HGMZ
EFR-XB3S,7/26/19 8:00,138.7,,,,TRUE,NaN,v.070919,,,,
EER-XB4S,7/26/19 8:05,NaN,,,,FALSE,TRUE,nw,,,,
EFR-XB1S,7/26/19 8:05,129,,,,TRUE,NaN,v.070919,,,,
EFR-XB1S,7/26/19 8:05,128.5,,,,TRUE,NaN,v.070919,,,,
EFR-XB1S,7/26/19 8:05,129.2,,,,TRUE,NaN,v.070919,,,,
EFR-XB2S,7/26/19 8:05,NaN,,,,FALSE,NaN,nw,,no water,,
EHR-1,7/26/19 8:18,105.5,,,,TRUE,NaN,v.070919,,,,
EHR-1,7/26/19 8:18,106.1,,,,TRUE,NaN,v.070919,,,,
EHR-1,7/26/19 8:18,106,,,,TRUE,NaN,v.070919,,,,
LET-1,7/26/19 8:50,86.5,,,,TRUE,NaN,v.070919,,,,
LET-1,7/26/19 8:50,86.5,,,,TRUE,NaN,v.070919,,,,
LET-1,7/26/19 8:50,86.7,,,,TRUE,NaN,v.070919,,,,
LWT-1,7/26/19 8:52,96.5,,,,TRUE,NaN,v.070919,,,,
LWT-1,7/26/19 8:52,96.6,,,,TRUE,NaN,v.070919,,,,
LWT-1,7/26/19 8:52,97,,,,TRUE,NaN,v.070919,,,,
LHT-1,7/26/19 8:58,102.6,,,,TRUE,NaN,v.070919,,,,
LHT-1,7/26/19 8:58,103,,,,TRUE,NaN,v.070919,,,,
LHT-1,7/26/19 8:58,103.1,,,,TRUE,NaN,v.070919,,,,
EWT-1,7/26/19 11:48,147.5,,,,TRUE,NaN,v.070919,,"at bottom, 2.5 cm of wet mud",,
EWT-1,7/26/19 11:48,147.5,,,,TRUE,NaN,v.070919,,,,
EWT-1,7/26/19 11:48,147.5,,,,TRUE,NaN,v.070919,,,,
EET-2,7/26/19 12:09,119.8,,,,TRUE,NaN,v.070919,,,,
EET-2,7/26/19 12:09,121,,,,TRUE,NaN,v.070919,,,,
EET-2,7/26/19 12:09,121,,,,TRUE,NaN,v.070919,,,,
EHT-XA5S,7/26/19 12:12,126.5,,,,TRUE,NaN,v.070919,,,,
EHT-XA5S,7/26/19 12:12,126.8,,,,TRUE,NaN,v.070919,,,,
EHT-XA5S,7/26/19 12:12,127,,,,TRUE,NaN,v.070919,,,,
EHR-XB1N,7/26/19 13:04,131,,,,TRUE,NaN,v.070919,,,,
