"TOA5","Sagehen Creek","CR1000,"9999","CR1000.Std.30.01","CPU:DRI_WRCC_webscrape.cr1","49999","sagh"
"TIMESTAMP","RECORD","Mean_Wind_Speed","Mean_Wind_Speed_flag","Mean_Wind_Direction","Mean_Wind_Direction_flag","Std_Dev_of_Wind_Direction","Std_Dev_of_Wind_Direction_flag","Avg_Air_Temp","Avg_Air_Temp_flag","Avg_Relative_Humidity","Avg_Relative_Humidity_flag","Barometric_Pressure","Barometric_Pressure_flag","Misc_Number_1","Misc_Number_1_flag","Misc_Number_2","Misc_Number_2_flag","Solar_Radiation","Solar_Radiation_flag","Precipitation","Precipitation_flag","Snow_Depth_Milimeters_Number_1","Snow_Depth_Milimeters_Number_1_flag","Station_ID_Number","Station_ID_Number_flag"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","",""
"","","m/s","text","Deg","text","Deg","text","Deg C","text","%","text","mbar","text","Unk","text","Unk","text","W/m2","text","mm","text","mm","text","","text"
"1997-05-17 01:00:00",99,0.034,0,202.3,0,11.24,0,4.992,0,97.9,0,1029,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-17 02:00:00",99,0.229,0,242.3,0,9.9,0,4.09,0,98.8,0,1029,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-17 03:00:00",99,0.238,0,242.9,0,17.53,0,3.298,0,99.3,0,1028,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-17 04:00:00",99,0.241,0,249.5,0,14.88,0,2.649,0,99.7,0,1028,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-17 05:00:00",99,0.067,0,228.8,0,35.83,0,2.032,0,99.9,0,1028,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-17 06:00:00",99,0.254,0,259.5,0,14.41,0,1.61,0,100.3,0,1028,0,-9999,M,-9999,M,2,0,0,0,0.039,0,0,0
"1997-05-17 07:00:00",99,0.074,0,252.9,0,9.94,0,2.102,0,100.5,0,1028,0,-9999,M,-9999,M,26,0,0,0,0.039,0,0,0
"1997-05-17 08:00:00",99,0,0,95,0,7.14,0,6.95,0,93.8,0,1028,0,-9999,M,-9999,M,183,0,0,0,0.039,0,0,0
"1997-05-17 09:00:00",99,0.376,0,121.6,0,25.05,0,14.65,0,62.25,0,1030,0,-9999,M,-9999,M,497,0,0,0,0.039,0,0,0
"1997-05-17 10:00:00",99,0.418,0,114.6,0,68.5,0,17.53,0,47.17,0,1031,0,-9999,M,-9999,M,685,0,0,0,0.039,0,0,0
"1997-05-17 11:00:00",99,0.617,0,129.7,0,59.54,0,19.05,0,43.43,0,1032,0,-9999,M,-9999,M,842,0,0,0,0.039,0,0,0
"1997-05-17 12:00:00",99,0.657,0,145.3,0,66.94,0,20.01,0,36.6,0,1033,0,-9999,M,-9999,M,954,0,0,0,0.039,0,0,0
"1997-05-17 13:00:00",99,0.738,0,147.6,0,85.2,0,21.03,0,33.13,0,1033,0,-9999,M,-9999,M,932,0,0,0,0.039,0,0,0
"1997-05-17 14:00:00",99,0.537,0,140.1,0,67.27,0,20.86,0,35.44,0,1032,0,-9999,M,-9999,M,728,0,0,0,0.039,0,0,0
"1997-05-17 15:00:00",99,0.711,0,136.2,0,42.15,0,20.97,0,36.8,0,1031,0,-9999,M,-9999,M,429,0,0,0,0.039,0,0,0
"1997-05-17 16:00:00",99,0.451,0,173.6,0,76.7,0,20.94,0,35.45,0,1030,0,-9999,M,-9999,M,365,0,0,0,0.039,0,0,0
"1997-05-17 17:00:00",99,0.02,0,77.2,0,45.21,0,18.54,0,47.84,0,1029,0,-9999,M,-9999,M,69,0,0,0,0.039,0,0,0
"1997-05-17 18:00:00",99,0.008,0,290.6,0,32.39,0,16.35,0,62.46,0,1028,0,-9999,M,-9999,M,50,0,0,0,0.039,0,0,0
"1997-05-17 19:00:00",99,0.209,0,253.5,0,70.3,0,14.91,0,67.27,0,1028,0,-9999,M,-9999,M,16,0,0,0,0.039,0,0,0
"1997-05-17 20:00:00",99,0.36,0,292.6,0,52.98,0,14.77,0,58.77,0,1028,0,-9999,M,-9999,M,5,0,0,0,0.039,0,0,0
"1997-05-17 21:00:00",99,0.162,0,110.9,0,78.9,0,13.69,0,63.14,0,1028,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-17 22:00:00",99,0.019,0,197.2,0,50.31,0,11.86,0,73.7,0,1028,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-17 23:00:00",99,0.011,0,203.9,0,26.96,0,10.29,0,77.1,0,1027,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-18 00:00:00",99,0.068,0,228.4,0,14.77,0,8.07,0,83.8,0,1027,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-18 01:00:00",99,0.118,0,233.6,0,16.18,0,6.287,0,88.7,0,1026,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-18 02:00:00",99,0.227,0,236.7,0,15.52,0,5.127,0,91.9,0,1026,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-18 03:00:00",99,0.108,0,230.6,0,1.661,0,4.031,0,94.8,0,1025,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-18 04:00:00",99,0.133,0,243,0,6.131,0,3.191,0,97.2,0,1025,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-18 05:00:00",99,0.162,0,253.6,0,4.997,0,2.603,0,98.4,0,1025,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-18 06:00:00",99,0.081,0,257.4,0,8.74,0,2.169,0,99.2,0,1025,0,-9999,M,-9999,M,2,0,0,0,0.039,0,0,0
"1997-05-18 07:00:00",99,0.039,0,247.4,0,3.724,0,2.839,0,99.6,0,1025,0,-9999,M,-9999,M,42,0,0,0,0.039,0,0,0
"1997-05-18 08:00:00",99,0.062,0,27.46,0,31.58,0,8.23,0,86.9,0,1026,0,-9999,M,-9999,M,183,0,0,0,0.039,0,0,0
"1997-05-18 09:00:00",99,0.281,0,99.2,0,34.19,0,15.4,0,56.84,0,1027,0,-9999,M,-9999,M,492,0,0,0,0.039,0,0,0
"1997-05-18 10:00:00",99,0.384,0,98.8,0,61.64,0,18.73,0,40.25,0,1028,0,-9999,M,-9999,M,682,0,0,0,0.039,0,0,0
"1997-05-18 11:00:00",99,0.647,0,116.1,0,65.15,0,20.3,0,36.38,0,1030,0,-9999,M,-9999,M,839,0,0,0,0.039,0,0,0
"1997-05-18 12:00:00",99,0.799,0,195.8,0,82.3,0,20.76,0,33.89,0,1029,0,-9999,M,-9999,M,705,0,0,0,0.039,0,0,0
"1997-05-18 13:00:00",99,0.761,0,218.5,0,81,0,22.12,0,27.78,0,1030,0,-9999,M,-9999,M,1050,0,0,0,0.039,0,0,0
"1997-05-18 14:00:00",99,0.875,0,228.5,0,60.11,0,22.05,0,25.9,0,1029,0,-9999,M,-9999,M,812,0,0,0,0.039,0,0,0
"1997-05-18 15:00:00",99,1.086,0,225.3,0,49.41,0,23.4,0,25.4,0,1030,0,-9999,M,-9999,M,988,0,0,0,0.039,0,0,0
"1997-05-18 16:00:00",99,1.223,0,233.9,0,48.32,0,23.26,0,27.43,0,1029,0,-9999,M,-9999,M,862,0,0,0,0.039,0,0,0
"1997-05-18 17:00:00",99,1.24,0,239.9,0,43.53,0,22.64,0,29.55,0,1028,0,-9999,M,-9999,M,617,0,0,0,0.039,0,0,0
"1997-05-18 18:00:00",99,1.355,0,233.7,0,43.71,0,21.33,0,30.36,0,1028,0,-9999,M,-9999,M,220,0,0,0,0.039,0,0,0
"1997-05-18 19:00:00",99,1.085,0,232.3,0,35.71,0,20.67,0,30.22,0,1027,0,-9999,M,-9999,M,220,0,0,0,0.039,0,0,0
"1997-05-18 20:00:00",99,0.375,0,242.4,0,34.44,0,18.2,0,34.12,0,1027,0,-9999,M,-9999,M,41,0,0,0,0.039,0,0,0
"1997-05-18 21:00:00",99,0.083,0,228.1,0,20.18,0,13.56,0,53.25,0,1026,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-18 22:00:00",99,0.005,0,185.5,0,29.47,0,9.83,0,67.37,0,1025,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-18 23:00:00",99,0.106,0,229.7,0,12.89,0,7.66,0,74,0,1025,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-19 00:00:00",99,0.283,0,233,0,10.48,0,5.97,0,76,0,1025,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-19 01:00:00",99,0.127,0,225.9,0,6.952,0,4.465,0,79.5,0,1024,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-19 02:00:00",99,0.227,0,241.4,0,17.45,0,3.283,0,83.5,0,1024,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-19 03:00:00",99,0.247,0,252.8,0,9.33,0,2.557,0,86.9,0,1024,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-19 04:00:00",99,0.286,0,257,0,28.17,0,1.902,0,89.4,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-19 05:00:00",99,0.221,0,252.7,0,14.31,0,1.227,0,92.2,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-19 06:00:00",99,0.178,0,249.8,0,12.21,0,0.681,0,94.4,0,1023,0,-9999,M,-9999,M,3,0,0,0,0.039,0,0,0
"1997-05-19 07:00:00",99,0.03,0,248.7,0,2.539,0,1.298,0,93.8,0,1023,0,-9999,M,-9999,M,27,0,0,0,0.039,0,0,0
"1997-05-19 08:00:00",99,0.017,0,33.87,0,14.96,0,6.94,0,79,0,1023,0,-9999,M,-9999,M,197,0,0,0,0.039,0,0,0
"1997-05-19 09:00:00",99,0.33,0,129.6,0,25.13,0,14.99,0,49.88,0,1025,0,-9999,M,-9999,M,502,0,0,0,0.039,0,0,0
"1997-05-19 10:00:00",99,0.639,0,101.9,0,36.28,0,19.31,0,40.11,0,1026,0,-9999,M,-9999,M,691,0,0,0,0.039,0,0,0
"1997-05-19 11:00:00",99,0.773,0,112.6,0,63.7,0,21.24,0,33.49,0,1027,0,-9999,M,-9999,M,827,0,0,0,0.039,0,0,0
"1997-05-19 12:00:00",99,0.79,0,216.2,0,90.2,0,22.28,0,27.79,0,1028,0,-9999,M,-9999,M,976,0,0,0,0.039,0,0,0
"1997-05-19 13:00:00",99,1.029,0,239.2,0,52.74,0,22.46,0,24.69,0,1028,0,-9999,M,-9999,M,1031,0,0,0,0.039,0,0,0
"1997-05-19 14:00:00",99,1.109,0,231.5,0,56.5,0,22.62,0,26.9,0,1028,0,-9999,M,-9999,M,1027,0,0,0,0.039,0,0,0
"1997-05-19 15:00:00",99,1.272,0,235,0,52.55,0,22.69,0,25.98,0,1028,0,-9999,M,-9999,M,950,0,0,0,0.039,0,0,0
"1997-05-19 16:00:00",99,1.309,0,237.6,0,51.33,0,22.25,0,25.19,0,1027,0,-9999,M,-9999,M,834,0,0,0,0.039,0,0,0
"1997-05-19 17:00:00",99,1.165,0,242.4,0,47.73,0,21.79,0,27.28,0,1026,0,-9999,M,-9999,M,613,0,0,0,0.039,0,0,0
"1997-05-19 18:00:00",99,1.031,0,244.2,0,47.18,0,20.39,0,30.14,0,1025,0,-9999,M,-9999,M,170,0,0,0,0.039,0,0,0
"1997-05-19 19:00:00",99,0.715,0,245.3,0,37.3,0,19.43,0,34.71,0,1025,0,-9999,M,-9999,M,137,0,0,0,0.039,0,0,0
"1997-05-19 20:00:00",99,0.424,0,275.4,0,27.13,0,15.87,0,46.82,0,1024,0,-9999,M,-9999,M,13,0,0,0,0.039,0,0,0
"1997-05-19 21:00:00",99,0.1,0,245.9,0,18.73,0,11.54,0,66.01,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-19 22:00:00",99,0.037,0,194.5,0,20.3,0,8.41,0,77.3,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-19 23:00:00",99,0.041,0,136.1,0,61.57,0,6.347,0,83.2,0,1022,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-20 00:00:00",99,0.075,0,212.9,0,19.24,0,4.54,0,89.3,0,1022,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-20 01:00:00",99,0.187,0,248.9,0,25.9,0,3.362,0,91.9,0,1022,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-20 02:00:00",99,0.235,0,248.4,0,11.71,0,2.236,0,92.6,0,1021,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-20 03:00:00",99,0.263,0,248.8,0,17.21,0,1.304,0,93.9,0,1021,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-20 04:00:00",99,0.163,0,242.3,0,21.64,0,0.528,0,96.1,0,1020,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-20 05:00:00",99,0.18,0,240.5,0,8.49,0,-0.1379,0,97.8,0,1020,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-20 06:00:00",99,0.279,0,253.9,0,16.45,0,-0.6229,0,99,0,1020,0,-9999,M,-9999,M,3,0,0,0,0.039,0,0,0
"1997-05-20 07:00:00",99,0.069,0,248.7,0,17.91,0,0.108,0,98.7,0,1020,0,-9999,M,-9999,M,29,0,0,0,0.039,0,0,0
"1997-05-20 08:00:00",99,0.278,0,17.87,0,60,0,5.822,0,86.5,0,1021,0,-9999,M,-9999,M,222,0,0,0,0.039,0,0,0
"1997-05-20 09:00:00",99,0.612,0,70.3,0,82.3,0,14.82,0,35.08,0,1022,0,-9999,M,-9999,M,518,0,0,0,0.039,0,0,0
"1997-05-20 10:00:00",99,0.994,0,233.1,0,80.4,0,17.33,0,21.84,0,1024,0,-9999,M,-9999,M,710,0,0,0,0.039,0,0,0
"1997-05-20 11:00:00",99,1.24,0,250.9,0,47.95,0,18.18,0,22.02,0,1025,0,-9999,M,-9999,M,868,0,0,0,0.039,0,0,0
"1997-05-20 12:00:00",99,1.107,0,249.4,0,63.32,0,18.77,0,20.33,0,1026,0,-9999,M,-9999,M,971,0,0,0,0.039,0,0,0
"1997-05-20 13:00:00",99,1.353,0,249.9,0,52.87,0,19.11,0,19.37,0,1026,0,-9999,M,-9999,M,1023,0,0,0,0.039,0,0,0
"1997-05-20 14:00:00",99,1.115,0,250,0,69.39,0,19.09,0,16.81,0,1026,0,-9999,M,-9999,M,1031,0,0,0,0.039,0,0,0
"1997-05-20 15:00:00",99,1.035,0,162.7,0,95.8,0,18.82,0,17.02,0,1026,0,-9999,M,-9999,M,853,0,0,0,0.039,0,0,0
"1997-05-20 16:00:00",99,1.063,0,234.2,0,75.7,0,18.93,0,17.24,0,1026,0,-9999,M,-9999,M,868,0,0,0,0.039,0,0,0
"1997-05-20 17:00:00",99,1.346,0,249.6,0,44.46,0,17.94,0,16.66,0,1025,0,-9999,M,-9999,M,643,0,0,0,0.039,0,0,0
"1997-05-20 18:00:00",99,1.27,0,261.1,0,44.3,0,16.57,0,18.9,0,1024,0,-9999,M,-9999,M,178,0,0,0,0.039,0,0,0
"1997-05-20 19:00:00",99,0.918,0,259.7,0,43.36,0,14.77,0,26.12,0,1024,0,-9999,M,-9999,M,107,0,0,0,0.039,0,0,0
"1997-05-20 20:00:00",99,0.448,0,298.9,0,61.62,0,12.15,0,32.75,0,1023,0,-9999,M,-9999,M,13,0,0,0,0.039,0,0,0
"1997-05-20 21:00:00",99,0.488,0,271,0,59.9,0,8.5,0,45.67,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-20 22:00:00",99,0.437,0,241.8,0,40.95,0,4.817,0,59.12,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-20 23:00:00",99,0.055,0,220.8,0,30.52,0,1.996,0,71.5,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-21 00:00:00",99,0.093,0,228.2,0,57.71,0,0.441,0,78.7,0,1022,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-21 01:00:00",99,0.062,0,232.6,0,20.85,0,-0.7069,0,84.1,0,1022,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-21 02:00:00",99,0.15,0,255.6,0,32.82,0,-1.701,0,86.6,0,1022,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-21 03:00:00",99,0.154,0,247.2,0,58.83,0,-2.524,0,86.6,0,1021,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-21 04:00:00",99,0.137,0,236.5,0,63.95,0,-2.703,0,85,0,1021,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-21 05:00:00",99,0.091,0,257.8,0,89,0,-3.11,0,84.5,0,1021,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-21 06:00:00",99,0.279,0,240.7,0,53.09,0,-3.327,0,84.3,0,1021,0,-9999,M,-9999,M,3,0,0,0,0.039,0,0,0
"1997-05-21 07:00:00",99,0.094,0,20.15,0,78.4,0,-2.29,0,77.6,0,1022,0,-9999,M,-9999,M,39,0,0,0,0.039,0,0,0
"1997-05-21 08:00:00",99,0.406,0,350.6,0,67.32,0,3.41,0,61.77,0,1022,0,-9999,M,-9999,M,227,0,0,0,0.039,0,0,0
"1997-05-21 09:00:00",99,0.643,0,87.8,0,76.5,0,13.31,0,26.3,0,1024,0,-9999,M,-9999,M,523,0,0,0,0.039,0,0,0
"1997-05-21 10:00:00",99,0.918,0,245.7,0,92.5,0,14.91,0,20.94,0,1025,0,-9999,M,-9999,M,699,0,0,0,0.039,0,0,0
"1997-05-21 11:00:00",99,1.201,0,283.4,0,84.8,0,15.59,0,17.74,0,1026,0,-9999,M,-9999,M,861,0,0,0,0.039,0,0,0
"1997-05-21 12:00:00",99,1.222,0,251,0,93,0,16.44,0,15.97,0,1027,0,-9999,M,-9999,M,967,0,0,0,0.039,0,0,0
"1997-05-21 13:00:00",99,0.862,0,213.4,0,85.2,0,17.7,0,18.68,0,1027,0,-9999,M,-9999,M,1018,0,0,0,0.039,0,0,0
"1997-05-21 14:00:00",99,1.051,0,247.2,0,61.8,0,18.22,0,21.81,0,1027,0,-9999,M,-9999,M,1018,0,0,0,0.039,0,0,0
"1997-05-21 15:00:00",99,1.208,0,241.4,0,67.95,0,18.43,0,23.03,0,1027,0,-9999,M,-9999,M,967,0,0,0,0.039,0,0,0
"1997-05-21 16:00:00",99,1.664,0,251,0,35.59,0,17.75,0,25.4,0,1027,0,-9999,M,-9999,M,843,0,0,0,0.039,0,0,0
"1997-05-21 17:00:00",99,1.246,0,252.7,0,46.89,0,17.12,0,23.49,0,1026,0,-9999,M,-9999,M,619,0,0,0,0.039,0,0,0
"1997-05-21 18:00:00",99,1.111,0,250.5,0,46.36,0,16,0,24.49,0,1025,0,-9999,M,-9999,M,181,0,0,0,0.039,0,0,0
"1997-05-21 19:00:00",99,0.492,0,260,0,68.56,0,14.23,0,28.28,0,1024,0,-9999,M,-9999,M,96,0,0,0,0.039,0,0,0
"1997-05-21 20:00:00",99,0.145,0,288.4,0,79.4,0,11.07,0,46.42,0,1024,0,-9999,M,-9999,M,27,0,0,0,0.039,0,0,0
"1997-05-21 21:00:00",99,0.082,0,237.4,0,53.14,0,7.99,0,59.24,0,1024,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-21 22:00:00",99,0.224,0,111,0,93.1,0,6.682,0,61.42,0,1024,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-21 23:00:00",99,0.454,0,231.9,0,69.9,0,7.63,0,53.33,0,1024,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-22 00:00:00",99,0.154,0,238.7,0,51.54,0,5.425,0,67.82,0,1024,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-22 01:00:00",99,0.125,0,152.2,0,86.2,0,4.828,0,69.99,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-22 02:00:00",99,0.217,0,253.4,0,73,0,4.684,0,66.93,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-22 03:00:00",99,0.32,0,260,0,56.77,0,4.326,0,66.04,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-22 04:00:00",99,0.185,0,248.6,0,55.13,0,3.794,0,68.9,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-22 05:00:00",99,0.183,0,189.4,0,72.3,0,3.329,0,74.7,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-22 06:00:00",99,0.188,0,220,0,85.4,0,3.136,0,76.9,0,1023,0,-9999,M,-9999,M,2,0,0,0,0.039,0,0,0
"1997-05-22 07:00:00",99,0.365,0,55.86,0,75.4,0,6.952,0,45.06,0,1023,0,-9999,M,-9999,M,26,0,0,0,0.039,0,0,0
"1997-05-22 08:00:00",99,0.603,0,119.8,0,84.2,0,8.69,0,39.06,0,1023,0,-9999,M,-9999,M,98,0,0,0,0.039,0,0,0
"1997-05-22 09:00:00",99,0.603,0,221.7,0,89.6,0,10.01,0,40.55,0,1024,0,-9999,M,-9999,M,190,0,0,0,0.039,0,0,0
"1997-05-22 10:00:00",99,0.798,0,303.6,0,83.4,0,10.5,0,39.47,0,1024,0,-9999,M,-9999,M,194,0,0,0,0.039,0,0,0
"1997-05-22 11:00:00",99,0.669,0,158.6,0,89.8,0,11.7,0,38.7,0,1025,0,-9999,M,-9999,M,304,0,0,0,0.039,0,0,0
"1997-05-22 12:00:00",99,0.794,0,238.9,0,84.1,0,13.4,0,33.96,0,1025,0,-9999,M,-9999,M,376,0,0,0,0.039,0,0,0
"1997-05-22 13:00:00",99,1.021,0,250.6,0,51.34,0,13.32,0,29.4,0,1025,0,-9999,M,-9999,M,287,0,0,0,0.039,0,0,0
"1997-05-22 14:00:00",99,1.152,0,256.8,0,61.04,0,14.25,0,34.83,0,1025,0,-9999,M,-9999,M,510,0,0,0,0.039,0,0,0
"1997-05-22 15:00:00",99,1.398,0,255.9,0,58.87,0,14.79,0,30.74,0,1026,0,-9999,M,-9999,M,883,0,0,0,0.039,0,0,0
"1997-05-22 16:00:00",99,1.646,0,260.9,0,41.28,0,13.45,0,33.73,0,1026,0,-9999,M,-9999,M,626,0,0,0,0.039,0,0,0
"1997-05-22 17:00:00",99,1.191,0,241.9,0,71.5,0,12.81,0,42.16,0,1025,0,-9999,M,-9999,M,511,0,0,0,0.039,0,0,0
"1997-05-22 18:00:00",99,1.129,0,258.6,0,64.12,0,11.44,0,46.75,0,1025,0,-9999,M,-9999,M,168,0,0,0,0.039,0,0,0
"1997-05-22 19:00:00",99,0.935,0,256.1,0,47.14,0,10.02,0,47.57,0,1024,0,-9999,M,-9999,M,133,0,0,0,0.039,0,0,0
"1997-05-22 20:00:00",99,0.633,0,296.6,0,71.5,0,8.73,0,43.17,0,1024,0,-9999,M,-9999,M,30,0,0,0,0.039,0,0,0
"1997-05-22 21:00:00",99,0.271,0,59.04,0,70.8,0,7.18,0,51.71,0,1025,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-22 22:00:00",99,0.246,0,81.4,0,72.1,0,6.267,0,59.25,0,1025,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-22 23:00:00",99,0.194,0,244.8,0,28.45,0,4.092,0,73.6,0,1024,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-23 00:00:00",99,0.13,0,233.1,0,17.6,0,1.985,0,82.5,0,1024,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-23 01:00:00",99,0.165,0,201.9,0,91.4,0,0.974,0,85.3,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-23 02:00:00",99,0.794,0,281.3,0,79.2,0,4.435,0,69.94,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-23 03:00:00",99,1.571,0,264.5,0,23.69,0,6.936,0,60.25,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-23 04:00:00",99,1.36,0,267.8,0,23.56,0,6.661,0,65.48,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-23 05:00:00",99,0.356,0,292,0,73.4,0,6.467,0,68.73,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-23 06:00:00",99,0.348,0,50.26,0,43.63,0,6.496,0,74.1,0,1022,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-23 07:00:00",99,0.536,0,38.64,0,78.6,0,7.17,0,76.3,0,1022,0,-9999,M,-9999,M,43,0,0,0,0.039,0,0,0
"1997-05-23 08:00:00",99,0.621,0,64.12,0,78.6,0,7.39,0,79.3,0,1022,0,-9999,M,-9999,M,86,0,0,0,0.039,0,0,0
"1997-05-23 09:00:00",99,0.773,0,350.2,0,89.3,0,7.66,0,78.7,0,1022,0,-9999,M,-9999,M,168,0,0,0,0.039,0,0,0
"1997-05-23 10:00:00",99,0.667,0,35.56,0,82,0,7.09,0,87.2,0,1022,0,-9999,M,-9999,M,173,0,0.508,0,0.039,0,0,0
"1997-05-23 11:00:00",99,0.517,0,251.2,0,73.3,0,7.03,0,90.7,0,1022,0,-9999,M,-9999,M,145,0,2.286,0,0.039,0,0,0
"1997-05-23 12:00:00",99,0.426,0,224.5,0,68.75,0,6.493,0,89.6,0,1023,0,-9999,M,-9999,M,292,0,0.254,0,0.039,0,0,0
"1997-05-23 13:00:00",99,0.315,0,212.8,0,52.7,0,5.319,0,91.1,0,1023,0,-9999,M,-9999,M,163,0,1.27,0,0.039,0,0,0
"1997-05-23 14:00:00",99,0.18,0,245.6,0,89.7,0,4.75,0,91.8,0,1023,0,-9999,M,-9999,M,184,0,0.254,0,0.039,0,0,0
"1997-05-23 15:00:00",99,0.628,0,253.5,0,78,0,6.134,0,88.8,0,1022,0,-9999,M,-9999,M,439,0,0,0,0.039,0,0,0
"1997-05-23 16:00:00",99,0.798,0,254.4,0,87.5,0,8.2,0,79.7,0,1023,0,-9999,M,-9999,M,696,0,0,0,0.039,0,0,0
"1997-05-23 17:00:00",99,0.836,0,238.6,0,88,0,9.46,0,72.3,0,1023,0,-9999,M,-9999,M,595,0,0,0,0.039,0,0,0
"1997-05-23 18:00:00",99,0.841,0,234.3,0,53.71,0,9.53,0,67.1,0,1023,0,-9999,M,-9999,M,215,0,0,0,0.039,0,0,0
"1997-05-23 19:00:00",99,0.644,0,242.3,0,51.06,0,8.31,0,71.8,0,1023,0,-9999,M,-9999,M,154,0,0,0,0.039,0,0,0
"1997-05-23 20:00:00",99,0.302,0,236.4,0,53.04,0,6.29,0,83.5,0,1022,0,-9999,M,-9999,M,19,0,0,0,0.039,0,0,0
"1997-05-23 21:00:00",99,0.056,0,62.17,0,33.12,0,4.331,0,92.7,0,1022,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-23 22:00:00",99,0.027,0,124.6,0,58.79,0,3.563,0,96.8,0,1023,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
"1997-05-23 23:00:00",99,0.049,0,107.9,0,31.09,0,3.224,0,97.5,0,1022,0,-9999,M,-9999,M,0,0,0,0,0.039,0,0,0
