"TOA5","Station3_wx","CR1000","6585","CR1000.Std.15","CPU:SH_Site3_1_4.CR1","33193","Hourly"
"TIMESTAMP","RECORD","WS_ms_25ft","WindDir_25ft","SD_WindDir_25ft","AirTC_25ft_Avg","RH_25ft","SnowPillow_in_Avg","Batt_Volt_Avg","BP_mbar_Avg","SlrkW_Avg","SlrMJ_Tot","ETos","Rso","WS_ms_100ft","WindDir_100ft","SD_WindDir_100ft","AirTC_100ft_Avg","RH_100ft","JUDD_AT_Avg","JUDD_Depth_Avg","V1_Avg(1)","V1_Avg(2)","V1_Avg(3)","V2_Avg(1)","V2_Avg(2)","V2_Avg(3)","V3_Avg(1)","V3_Avg(2)","V3_Avg(3)","V4_Avg(1)","V4_Avg(2)","V4_Avg(3)","ETI_precip_Tot"
"TS","RN","meters/second","Deg","Deg","Deg C","%","H2O inches","Volts","mbar","kW/m","MJ/m","Deg C","Deg C","meters/second","Deg","Deg","Deg C","%","Deg C","cm","","","","","","","","","","","","","0.01""
"","","WVc","WVc","WVc","Avg","Smp","Avg","Avg","Avg","Avg","Tot","ETsz","RSo","WVc","WVc","WVc","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Tot"
"2009-03-25 10:00:00",353,0.788,19.6,52.91,6.717,35.3,41.20312,13.79,790.5,0.476,0.8426527,0.139,2.407,1.554,1.733,46.4,5.931,38.06,-90.2,63.21,1871,2063,2104,1222,1627,1714,778.7,1418,1526,1534,1582,1599,0
"2009-03-25 11:00:00",354,1.313,302.3,66.36,8.26,36.44,41.20396,14.12,790.4,0.766,1.356341,0.221,2.822,3.876,315.3,32.34,6.582,43.27,-188.5,118.4,1868,2062,2102,1219,1627,1712,776.3,1419,1521,1526,1575,1592,0
"2009-03-25 12:00:00",355,1.125,321,60.73,8.97,40.43,41.20848,14.14,790,0.825,1.4597,0.238,3.049,3.448,327.3,33.63,7.226,44.25,-223,93.5,1869,2061,2103,1219,1626,1713,776.4,1417,1527,1525,1573,1590,0
"2009-03-25 13:00:00",356,1.341,342.4,52.79,9.17,39.43,41.21634,14.14,789.6,0.789,1.395931,0.233,3.072,3.853,327.9,32.65,7.748,43.35,-177.9,71.74,1868,2062,2104,1219,1627,1712,776.1,1416,1524,1524,1572,1589,0
"2009-03-25 14:00:00",357,1.28,244.6,62.92,10.02,38.51,41.22442,13.93,788.8,0.748,1.323504,0.228,2.889,3.057,253,37.96,8.68,42.5,-168.2,9.1,1868,2062,2102,1219,1627,1714,776.2,1417,1525,1524,1572,1589,0
"2009-03-25 15:00:00",358,1.702,225.9,41.82,7.82,45.38,41.22978,13.16,788.7,0.53,0.9386777,0.165,2.513,4.7,230.3,23.37,6.948,48.28,-194.5,69.65,1867,2062,2104,1218,1629,1715,775.5,1419,1527,1532,1580,1596,0
"2009-03-25 16:00:00",359,1.523,220.5,56.84,7.172,53.2,41.23864,13.16,788.4,0.445,0.7869949,0.133,1.97,3.725,237.2,37.17,6.672,54.19,-13.82,6.237,1866,2062,2104,1216,1627,1716,773,1418,1529,1533,1582,1598,0
"2009-03-25 17:00:00",360,1.484,223.1,55.03,5.654,64.4,41.22157,13.12,788.4,0.151,0.2664619,0.061,1.296,4.566,239,28.37,5.589,64.37,6.748,5.695,1867,2062,2101,1218,1628,1710,775,1419,1522,1534,1583,1599,0
"2009-03-25 18:00:00",361,1.4,212,54.95,3.825,75.55,41.19276,12.88,788.5,0.049,0.0863997,0.027,0.538,4.145,229.9,29.44,4.184,74.08,4.733,4.026,1866,2061,2101,1215,1626,1711,771.4,1422,1522,1535,1584,1600,0
"2009-03-25 19:00:00",362,1.402,194.7,43.89,2.818,75.36,41.191,12.75,788.3,0.003,0.004547697,0.006,0.013,3.848,220.1,26.32,3.482,71.61,3.449,3.436,1866,2060,2100,1217,1626,1711,773.9,1418,1524,1536,1585,1601,0
"2009-03-25 20:00:00",363,1.391,203,46.12,2.933,65.27,41.17435,12.7,788.2,0,5.169945E-05,0.007,0,3.862,236.2,33.92,3.847,62.81,3.516,3.91,1865,2058,2100,1216,1624,1709,772.6,1415,1520,1537,1586,1602,0
"2009-03-25 21:00:00",364,1.164,257.6,63.62,3.608,63.18,41.15839,12.67,788.4,0,4.764502E-05,0.008,0,3.691,261.3,33.05,4.319,61.13,4.204,4.373,1866,2059,2100,1216,1624,1708,773.1,1415,1521,1537,1586,1603,0
"2009-03-25 22:00:00",365,0.741,220.1,84.5,3.321,69.77,41.14451,12.64,788.3,0,6.690578E-05,0.004,0,2.199,273.7,57.6,4.212,64.04,3.907,4.05,1866,2057,2101,1218,1624,1709,775.3,1415,1524,1538,1586,1603,0
"2009-03-25 23:00:00",366,0.863,240.3,68.54,2.789,66.33,41.13746,12.62,788.2,0,4.967252E-05,0.004,0,2.623,268.3,35.62,3.659,64.31,3.383,3.339,1864,2057,2100,1216,1622,1711,774.4,1410,1524,1538,1587,1604,0
"2009-03-26 00:00:00",367,0.858,234.3,90.5,3.205,69.08,41.15061,12.6,788.1,0,2.534322E-05,0.004,0,2.208,294.2,53.46,3.731,67.85,4.092,3.708,1865,2060,2101,1216,1627,1710,772.9,1419,1522,1538,1588,1604,0
"2009-03-26 01:00:00",368,0.703,304,74.7,2.889,72.9,41.14808,12.58,788.2,0,8.109802E-06,0.002,0,2.13,301.7,43.87,3.345,71.67,3.909,3.762,1866,2058,2100,1217,1623,1710,773.7,1411,1523,1538,1588,1604,0
"2009-03-26 02:00:00",369,0.857,315.4,77.44,2.577,75.7,41.14575,12.56,787.8,0,6.082352E-06,0.002,0,2.322,308,39.87,3.019,74.37,3.629,3.681,1864,2058,2100,1216,1623,1711,773,1410,1524,1539,1588,1604,0
"2009-03-26 03:00:00",370,0.816,331.3,76.79,2.205,77.51,41.13397,12.54,787.6,0,1.013725E-06,0.002,0,2.45,324.1,41.23,2.662,75.84,3.25,3.808,1865,2058,2101,1216,1622,1710,772.4,1410,1524,1539,1588,1605,0
"2009-03-26 04:00:00",371,0.976,329.7,57.42,1.898,81.7,41.12359,12.52,787.5,0,1.723333E-05,0.002,0,2.843,329,34.55,2.299,80.1,2.578,3.337,1864,2057,2099,1214,1621,1706,770.3,1413,1517,1540,1588,1605,0
"2009-03-26 05:00:00",372,1.002,337.3,54.25,1.175,85.2,41.10555,12.5,787.5,0,3.243921E-05,0.001,0,3.353,339.7,31.83,1.549,83.8,1.758,3.227,1865,2059,2100,1215,1625,1709,770.8,1416,1520,1540,1588,1605,0
"2009-03-26 06:00:00",373,1.094,342,50.38,0.612,84.7,41.08875,12.48,787.6,0.001,0.001115098,0.001,0,3.742,339.9,27.86,1.004,83.2,1.19,3.273,1863,2058,2099,1213,1622,1708,769.4,1414,1518,1540,1589,1605,0
"2009-03-26 07:00:00",374,1.112,350.4,52.55,0.508,75.92,41.08031,12.48,787.8,0.046,0.08225191,0.016,0.387,3.612,4.164,27.38,0.715,76.88,1.31,3.262,1864,2059,2098,1214,1624,1709,770.3,1411,1521,1540,1589,1606,0
"2009-03-26 08:00:00",375,1.349,357.9,54.7,1.723,61.94,41.07722,12.74,788,0.309,0.547774,0.068,1.156,4.491,14.59,26.07,0.8,65.97,3.485,4.323,1867,2060,2103,1216,1622,1711,772,1414,1523,1542,1591,1607,0
"2009-03-26 09:00:00",376,1.503,15.38,55.91,2.715,54.76,41.05721,13.09,788.3,0.515,0.9117463,0.12,1.851,4.425,16.16,27.83,1.297,61.93,4.75,5.983,1869,2062,2105,1218,1625,1714,774.2,1414,1527,1540,1589,1605,0
"2009-03-26 10:00:00",377,1.465,0.228,48.34,3.722,54.58,41.04284,13.83,788.7,0.689,1.218877,0.164,2.425,4.333,4.897,27.85,1.899,61.13,5.739,6.868,1867,2062,2102,1217,1625,1712,773.8,1415,1523,1532,1581,1598,0
"2009-03-26 11:00:00",378,1.65,8.13,57.16,3.672,50.27,41.02746,14.11,789.2,0.839,1.484223,0.199,2.839,4.695,16.93,26.33,1.845,54.54,5.447,6.227,1867,2061,2103,1218,1624,1713,774.1,1415,1523,1526,1575,1592,0
"2009-03-26 12:00:00",379,1.546,19.32,52.55,3.754,39.39,41.01297,14.14,789.3,0.878,1.553927,0.212,3.065,4.694,17.22,26.64,1.949,47.61,-63.01,6.532,1867,2062,2102,1217,1628,1713,773.3,1415,1526,1525,1573,1590,0
"2009-03-26 13:00:00",380,1.329,343.4,50.18,5.263,38.46,41.01152,14.01,789.1,0.897,1.587781,0.23,3.086,4.323,0.774,22.06,3.134,44.43,-117.4,18.22,1866,2059,2103,1216,1623,1710,771.8,1411,1523,1524,1572,1588,0
"2009-03-26 14:00:00",381,1.196,343.7,47.74,5.841,32.35,41.01279,13.16,788.9,0.84,1.487617,0.221,2.903,3.822,359,27.13,3.898,36.96,-29.6,16.68,1866,2061,2102,1216,1626,1710,770.5,1415,1521,1532,1581,1597,0
"2009-03-26 15:00:00",382,1.299,343.1,45.76,5.734,32.86,41.00389,13.16,788.9,0.718,1.270321,0.192,2.526,4.365,355.5,25.98,4.145,35.56,8.44,3.914,1865,2060,2103,1215,1624,1711,770.7,1414,1522,1534,1583,1599,0
"2009-03-26 16:00:00",383,1.227,341.2,50.38,5.27,38.53,40.96917,13.16,789.1,0.543,0.9615662,0.146,1.982,4.229,354.6,24.71,4.257,37.26,7.247,4.723,1865,2059,2102,1214,1621,1710,769.8,1414,1520,1535,1583,1599,0
"2009-03-26 17:00:00",384,1.119,338.6,40.55,4.349,36.59,40.91084,13.03,789.3,0.177,0.3126981,0.069,1.309,4.199,356.4,22.01,4.135,36.01,5.244,3.473,1864,2059,2101,1213,1623,1711,768.9,1414,1522,1535,1583,1599,0
"2009-03-26 18:00:00",385,0.62,307.9,35.13,2.796,48.07,40.8752,12.8,789.3,0.033,0.05896381,0.022,0.551,3.117,358.1,18.44,3.651,39.74,2.606,1.64,1863,2058,2099,1212,1622,1708,767.6,1411,1517,1536,1585,1601,0
"2009-03-26 19:00:00",386,0.578,255,23.54,0.489,57.21,40.86197,12.72,789.5,0.002,0.003784405,0.001,0.015,1.821,358.2,25.85,2.048,45.12,0.192,1.529,1863,2057,2100,1213,1620,1709,768.3,1410,1522,1537,1586,1602,0
"2009-03-26 20:00:00",387,0.678,242,10.71,-1.139,59.24,40.85189,12.68,789.7,0,3.041602E-06,0.001,0,1.353,330.9,22.47,0.99,43.66,-1.282,1.409,1863,2057,2100,1212,1621,1708,768,1413,1519,1538,1587,1604,0
"2009-03-26 21:00:00",388,0.71,244,8.67,-2.252,58.5,40.84676,12.65,790,0,0,0.001,0,1.65,320.6,14.26,0.385,42.58,-1.995,68.24,1863,2057,2100,1213,1620,1709,769.3,1410,1520,1538,1587,1604,0
"2009-03-26 22:00:00",389,0.908,242.4,18.66,-2.116,61.48,40.82865,12.62,790.1,0,0,0.004,0,1.866,315.3,22.32,0.299,41.9,-2.055,134.5,1864,2058,2099,1213,1620,1708,769,1412,1517,1539,1588,1604,0
"2009-03-26 23:00:00",390,0.675,211.7,19.33,-2.947,65.55,40.80863,12.6,790.1,0,0,0,0,1.386,255.6,35.93,0.089,40.91,-2.973,1.538,1863,2058,2101,1212,1622,1710,767.9,1411,1521,1540,1588,1604,0
"2009-03-27 00:00:00",391,0.672,218.4,17.01,-3.312,59.67,40.80534,12.58,789.9,0,0,0.001,0,1.412,270.7,26.88,0.357,34.38,-3.257,1.538,1863,2056,2098,1212,1617,1707,767.4,1409,1518,1540,1588,1604,0
"2009-03-27 01:00:00",392,0.685,215.2,15.48,-3.576,64.94,40.79223,12.55,790,0,0,0.001,0,1.384,278.6,20.99,0.174,36.6,-3.618,1.538,1863,2057,2099,1212,1621,1709,767,1409,1519,1540,1589,1605,0
"2009-03-27 02:00:00",393,0.581,201.8,17.47,-4.131,60.9,40.76327,12.53,790.1,0,0,-0.001,0,0.528,252.6,37.65,-0.899,35.41,-4.443,1.538,1862,2057,2099,1212,1620,1708,767.9,1409,1518,1540,1589,1606,0
"2009-03-27 03:00:00",394,0.671,201,32.66,-4.559,63.71,40.74112,12.51,790.1,0,0,0,0,1.079,301.3,34.87,-0.464,33.94,-4.758,1.538,1864,2056,2100,1212,1622,1708,767,1409,1521,1540,1589,1606,0
"2009-03-27 04:00:00",395,0.723,208.7,18.27,-4.603,66.59,40.72084,12.49,790,0,0,0.001,0,1.383,285.7,28.3,-0.131,35.48,-4.796,1.538,1862,2056,2100,1211,1618,1707,766.2,1409,1518,1541,1590,1606,0
"2009-03-27 05:00:00",396,0.754,194.3,42.05,-4.793,62.45,40.68934,12.47,790,0,0,0.001,0,0.95,246.7,79.19,-0.877,35.52,-5.102,1.538,1862,2056,2100,1212,1617,1707,767,1403,1518,1541,1590,1606,0
"2009-03-27 06:00:00",397,0.652,189.1,18.85,-5.098,71.24,40.65313,12.45,790.1,0.001,0.002425837,0,0,0.751,187.8,20.84,-1.4,40.13,-5.554,1.538,1862,2057,2096,1209,1620,1706,764.1,1411,1515,1542,1590,1607,0
"2009-03-27 07:00:00",398,0.727,176.8,17.48,-4.534,56.57,40.61881,12.46,790.3,0.075,0.1320793,0.017,0.408,1.323,177.1,14.28,-0.775,27.38,-4.265,1.538,1862,2057,2100,1211,1620,1711,766.8,1408,1523,1542,1591,1607,0
"2009-03-27 08:00:00",399,0.496,106.7,71.52,1.078,27.98,40.65607,12.63,790.7,0.277,0.4905567,0.063,1.176,1.263,63.33,63,1.689,28.46,2.034,399,1863,2059,2102,1213,1620,1712,768.8,1409,1524,1542,1591,1608,0
"2009-03-27 09:00:00",400,0.833,51.03,42.3,3.879,25.37,40.6242,13.02,791.3,0.492,0.8701724,0.126,1.87,1.73,41.9,26.36,2.57,25.98,5.398,24.87,1868,2061,2104,1216,1625,1714,770.9,1411,1524,1541,1590,1606,0
"2009-03-27 10:00:00",401,1.121,20.06,47.47,5.271,16.66,40.56984,13.86,791.7,0.653,1.155152,0.177,2.443,3.014,26.16,26.39,3.579,18.43,7.11,4.008,1863,2059,2102,1212,1620,1709,767.2,1407,1520,1533,1582,1598,0
"2009-03-27 11:00:00",402,1.165,32.96,61.08,6.513,19.69,40.57167,14.12,791.9,0.772,1.365975,0.216,2.856,2.401,42.41,39.51,4.957,21.64,8.47,3.01,1865,2061,2104,1212,1624,1713,765.8,1412,1524,1527,1575,1591,0
"2009-03-27 12:00:00",403,1.547,46.87,53.76,7.082,24.06,40.60049,13.79,791.9,0.836,1.480007,0.24,3.08,3.616,47.56,26.27,5.694,25.86,8.66,2.75,1863,2061,2101,1211,1624,1709,766.3,1411,1519,1527,1575,1591,0
"2009-03-27 13:00:00",404,1.61,73.28,48.75,7.875,24.33,40.59668,13.16,791.8,0.898,1.588994,0.259,3.101,3.434,67.1,26.99,6.604,26.68,9.23,2.737,1863,2058,2100,1212,1621,1708,767.1,1407,1519,1534,1582,1598,0
"2009-03-27 14:00:00",405,1.371,69.87,58.26,8.83,24.77,40.57253,13.16,791.5,0.846,1.497508,0.249,2.916,2.764,65.69,33.68,7.676,25.45,10.58,2.56,1863,2057,2100,1211,1618,1710,765.4,1408,1521,1535,1583,1599,0
"2009-03-27 15:00:00",406,1.17,51.95,56.57,9.74,27.32,40.55288,13.16,791.1,0.726,1.284569,0.219,2.539,2.567,51.51,29.22,8.68,26.74,11.73,2.563,1862,2058,2100,1209,1620,1708,764.2,1411,1518,1535,1583,1599,0
"2009-03-27 16:00:00",407,0.828,3.414,56.36,10.06,26.53,40.53407,13.16,791,0.543,0.9606421,0.163,1.995,1.929,9.05,38.07,9.39,26.64,12,2.515,1864,2059,2100,1212,1622,1709,766.8,1409,1520,1535,1583,1599,0
"2009-03-27 17:00:00",408,0.663,28.46,67.96,9.6,27.36,40.51073,13.01,790.8,0.182,0.3213068,0.076,1.321,1.623,41.26,38.49,9.64,27.74,10.3,2.415,1863,2055,2097,1212,1616,1706,766.6,1407,1515,1535,1583,1599,0
"2009-03-27 18:00:00",409,0.481,232.4,69.94,7.173,43.34,40.46689,12.83,790.9,0.047,0.08335117,0.028,0.563,1.319,46.8,40.71,8.59,31.98,6.777,2.325,1862,2056,2099,1210,1619,1707,764,1408,1519,1537,1585,1601,0
"2009-03-27 19:00:00",410,0.78,190.4,12.43,1.876,70.92,40.42258,12.73,791.3,0.003,0.005050197,0.003,0.018,1.352,234.4,29.02,5.761,41.18,1.831,2.025,1861,2054,2099,1210,1616,1706,766.1,1404,1519,1538,1586,1602,0
"2009-03-27 20:00:00",411,0.823,185.9,7.68,-0.228,74.7,40.38914,12.69,791.8,0,0.0001175877,0,0,1.638,245.9,16.41,4.969,40.1,-0.214,1.991,1862,2056,2098,1209,1618,1705,763.6,1407,1516,1539,1588,1604,0
"2009-03-27 21:00:00",412,0.819,189.1,9.41,-0.766,79.43,40.38424,12.65,792.2,0,3.548977E-05,0,0,1.656,239.3,11.05,5.073,44.89,-0.764,2.05,1863,2057,2098,1211,1618,1707,765.7,1408,1518,1541,1588,1604,0
"2009-03-27 22:00:00",413,0.846,183.5,5.693,-1.286,74.28,40.39949,12.62,792,0,1.014275E-06,-0.001,0,1.785,235.7,6.815,4.673,38.41,-1.275,25.35,1862,2056,2099,1210,1618,1707,765.4,1407,1519,1541,1589,1605,0
"2009-03-27 23:00:00",414,0.732,193,7.563,-1.356,73.47,40.39605,12.59,791.8,0,0,-0.001,0,1.447,262,14.51,5.195,37.72,-1.101,78.01,1862,2056,2100,1210,1618,1707,764.4,1405,1518,1541,1589,1605,0
"2009-03-28 00:00:00",415,0.848,182.5,6.334,-1.733,80.6,40.38178,12.57,791.6,0,0,-0.001,0,1.751,233.1,13.25,3.82,45,-1.581,263.9,1862,2057,2101,1210,1619,1709,765.9,1410,1520,1541,1590,1606,0
"2009-03-28 01:00:00",416,0.926,175.3,6.419,-2.489,78.87,40.37004,12.54,791.4,0,0,-0.001,0,1.94,215.3,8.38,2.24,45.69,-2.609,602.1,1863,2057,2099,1211,1619,1706,766.2,1407,1516,1541,1590,1606,0
"2009-03-28 02:00:00",417,0.896,180,7.633,-2.582,84.7,40.3589,12.51,791.1,0,0,-0.001,0,1.793,203,13.06,3.38,52.29,-2.704,606.5,1864,2057,2099,1211,1619,1707,765.6,1409,1519,1541,1591,1607,0
"2009-03-28 03:00:00",418,0.888,177.7,8.03,-2.787,82.9,40.33174,12.49,790.6,0,0,-0.002,0,1.648,200.9,22.93,2.299,48.94,-2.971,608.2,1863,2058,2100,1210,1620,1708,764.9,1410,1519,1542,1591,1607,0
"2009-03-28 04:00:00",419,0.764,185.7,8.9,-3.049,79.08,40.29727,12.46,790.4,0,0,-0.002,0,1.195,212.7,21.32,2.621,47.95,-3.302,624.7,1862,2054,2099,1210,1616,1706,765.2,1406,1518,1542,1591,1607,0
"2009-03-28 05:00:00",420,0.812,186.9,7.637,-3.031,78.09,40.26733,12.44,790.3,0,0,-0.001,0,1.005,203.4,21.51,1.987,46.72,-3.183,627.5,1862,2055,2097,1209,1617,1705,763.6,1409,1514,1543,1591,1607,0
"2009-03-28 06:00:00",421,0.775,184.9,6.333,-3.318,76.73,40.24767,12.43,790.1,0.001,0.002428328,-0.001,0.001,1.079,198.9,14.3,2.054,48.02,-3.48,630.4,1862,2056,2100,1210,1619,1708,763.8,1407,1521,1543,1591,1607,0
"2009-03-28 07:00:00",422,0.838,173.5,17.5,-2.043,63.59,40.2326,12.45,790.1,0.088,0.155571,0.019,0.429,0.978,196.4,30.26,3.567,37.62,-1.238,625.7,1862,2057,2100,1209,1618,1707,763.8,1405,1518,1543,1592,1608,0
"2009-03-28 08:00:00",423,0.507,118.2,44.3,4.688,35.92,40.29878,12.62,790.1,0.295,0.5229414,0.073,1.196,0.995,87.1,34.88,6.467,37.02,5.823,325,1865,2058,2100,1211,1620,1708,765,1409,1517,1544,1593,1609,0
"2009-03-28 09:00:00",424,1.024,72.88,36.5,8.12,30.79,40.2687,12.92,789.8,0.505,0.8932051,0.147,1.89,2.415,114.7,26.93,6.89,33.99,9.74,40.61,1867,2061,2104,1215,1623,1713,769.5,1412,1524,1543,1591,1608,0
"2009-03-28 10:00:00",425,0.824,93.1,46.43,10.97,25.76,40.28666,13.66,789.4,0.686,1.214745,0.207,2.461,1.719,119.9,31.17,9.27,29.34,12.43,2.72,1867,2062,2104,1215,1624,1713,767.9,1410,1525,1537,1586,1602,0
"2009-03-28 11:00:00",426,0.976,58.81,69.32,12.75,18.32,40.32896,14.11,788.9,0.823,1.457487,0.261,2.873,2.196,66.44,53.48,11.12,19.82,14.63,2.767,1865,2059,2102,1214,1621,1710,768.3,1409,1520,1529,1577,1593,0
"2009-03-28 12:00:00",427,1.431,229.3,48.38,13.24,20.7,40.34538,13.96,788.4,0.892,1.577977,0.296,3.096,4.093,238.1,26.77,11.72,22.92,14.92,2.564,1864,2057,2101,1213,1618,1709,767.6,1408,1520,1527,1575,1591,0
"2009-03-28 13:00:00",428,1.341,221.6,65.47,13.39,27.35,40.31017,13.15,787.8,0.909,1.608894,0.298,3.115,3.445,220.2,42.62,11.77,30.31,14.73,2.28,1865,2057,2100,1212,1619,1707,766.3,1408,1520,1535,1583,1598,0
"2009-03-28 14:00:00",429,1.485,210.2,58.95,12.3,29.5,40.28064,13.16,787.3,0.848,1.501109,0.272,2.929,3.801,213.1,35.69,11,31.99,13.58,1.83,1864,2057,2099,1211,1618,1705,766,1406,1514,1536,1584,1600,0
"2009-03-28 15:00:00",430,0.918,251.6,81.8,12.02,36.25,40.22591,13.15,786.7,0.729,1.290836,0.226,2.551,2.05,224.7,63.2,10.89,38.78,13.29,1.821,1864,2057,2102,1213,1618,1709,767.4,1408,1521,1537,1584,1600,0
"2009-03-28 16:00:00",431,1.881,242,45.33,10.11,38.71,40.08823,13.16,786.2,0.557,0.9864714,0.182,2.007,4.853,233.5,24.5,9.64,39.56,11.19,1.714,1864,2056,2099,1213,1617,1706,766.7,1407,1514,1536,1584,1601,0
"2009-03-28 17:00:00",432,1.487,224.2,50.93,8.47,50.53,40.10744,13.2,785.8,0.19,0.3354785,0.085,1.333,4.029,220.2,32.92,8.54,50.5,8.98,16.31,1864,2057,2101,1213,1617,1708,767.3,1406,1519,1536,1584,1600,0
"2009-03-28 18:00:00",433,1.65,221.4,38.04,6.555,56.28,40.16986,12.93,785.2,0.066,0.1173011,0.048,0.576,4.379,218.3,23.73,7.051,55.29,6.615,65.25,1864,2055,2098,1212,1617,1704,767,1405,1513,1537,1585,1601,0
"2009-03-28 19:00:00",434,1.546,217.2,43.35,5.016,70.88,40.20626,12.75,785.2,0.004,0.007893961,0.009,0.021,4.017,218.9,24.23,5.595,69.37,4.983,63.61,1861,2055,2097,1210,1615,1704,763.8,1403,1513,1539,1587,1603,0
"2009-03-28 20:00:00",435,1.534,205.2,39.21,4.326,76.14,40.33002,12.7,784.8,0,5.067095E-06,0.005,0,4.2,209,22.7,5.019,75.08,4.301,30.33,1862,2055,2097,1209,1617,1705,762.5,1404,1516,1540,1588,1604,0
"2009-03-28 21:00:00",436,1.961,210.5,43.79,4.42,76.38,40.34968,12.67,784,0,2.02736E-06,0.005,0,5.553,208.9,25.66,5.046,75.08,4.532,28.39,1862,2055,2098,1210,1615,1705,763.7,1402,1515,1541,1589,1605,0
"2009-03-28 22:00:00",437,1.95,207.2,45.87,4.313,70.89,40.3266,12.64,783.8,0,4.054849E-06,0.006,0,5.274,208.9,25.89,4.948,69.45,4.287,12.51,1862,2054,2100,1208,1613,1708,762.3,1402,1518,1541,1589,1605,0
"2009-03-28 23:00:00",438,3.368,210.3,39.86,4.017,72.39,40.30859,12.62,782.6,0,2.027446E-06,0.014,0,9.08,202.5,21.34,4.595,70.72,3.895,13.32,1862,2055,2097,1208,1617,1706,761.4,1399,1518,1541,1590,1605,0
"2009-03-29 00:00:00",439,3.53,210.6,33.5,3.499,77.21,40.25854,12.6,782.2,0,9.123515E-06,0.011,0,9.8,204,20.42,4.067,75.67,3.048,12.01,1861,2053,2098,1209,1614,1705,762.1,1401,1514,1541,1590,1605,0
"2009-03-29 01:00:00",440,3.839,207.9,35.32,3.462,74.61,40.21899,12.58,781.5,0,2.838427E-05,0.012,0,10.73,201.8,18.82,4.027,73.21,2.993,6.841,1860,2055,2097,1207,1615,1705,760.5,1402,1514,1542,1590,1605,0
"2009-03-29 02:00:00",441,2.882,213.5,36.97,3.297,76.29,40.15895,12.56,781.4,0,2.432937E-05,0.01,0,7.797,207.7,21.91,3.841,74.24,2.785,12.23,1859,2055,2098,1206,1615,1705,760.5,1402,1514,1542,1590,1605,0
"2009-03-29 03:00:00",442,2.835,221.3,40.92,2.809,76.15,40.10988,12.54,780.5,0,3.750778E-05,0.008,0,7.973,210.5,21.69,3.313,73.83,2.583,10.66,1860,2053,2097,1205,1613,1704,757.8,1398,1517,1542,1590,1606,0
"2009-03-29 04:00:00",443,2.887,211.2,41.67,2.514,74.86,40.05975,12.52,779.5,0,2.737054E-05,0.008,0,7.9,208.7,23.1,3.025,73.05,2.545,19.18,1860,2052,2097,1206,1612,1704,758.9,1400,1514,1542,1590,1607,0
"2009-03-29 05:00:00",444,2.916,217.7,42.58,1.965,77.02,39.98215,12.5,779.9,0,7.19744E-05,0.008,0,7.675,211.2,24.45,2.445,75.99,1.955,11.68,1859,2053,2095,1205,1611,1701,758.5,1398,1509,1542,1590,1607,0
"2009-03-29 06:00:00",445,2.908,216.7,39.75,1.03,53.76,39.91916,12.48,780,0.002,0.003746906,0.011,0.002,7.966,205.8,21.79,1.523,51.27,0.86,19.82,1860,2053,2096,1206,1611,1703,758.8,1403,1510,1543,1592,1607,0
"2009-03-29 07:00:00",446,1.784,220,53.62,0.736,46.83,39.83657,12.49,780.7,0.074,0.1301898,0.041,0.45,4.599,223.4,35.92,1.063,44.44,1.143,5.641,1859,2054,2095,1205,1615,1703,758.5,1403,1511,1543,1592,1608,0
"2009-03-29 08:00:00",447,1.372,280.6,67.69,1.496,55.53,39.83965,12.66,781.6,0.302,0.5338682,0.076,1.216,4.105,288.3,50.73,0.767,60.28,3.096,1.885,1861,2054,2099,1208,1612,1704,762.3,1401,1515,1544,1593,1609,0
"2009-03-29 09:00:00",448,1.265,349.4,53.39,0.458,51.5,39.77612,12.93,782.4,0.495,0.876047,0.108,1.908,3.93,340.2,32.17,-1.03,57.13,2.514,2.115,1863,2056,2100,1210,1614,1706,763,1404,1515,1543,1592,1607,0
"2009-03-29 10:00:00",449,1.175,330.4,56.98,1.114,28,39.75411,13.69,782.8,0.654,1.158289,0.149,2.479,3.408,340.9,28.21,-0.49,29.71,3.08,2.144,1864,2057,2100,1211,1615,1707,763.9,1405,1515,1538,1586,1602,0
"2009-03-29 11:00:00",450,1.335,354.5,50.67,2.083,25.67,39.72358,14.12,782.9,0.831,1.47026,0.198,2.889,3.907,355.7,28.67,0.156,25.81,3.979,2.15,1864,2056,2102,1210,1614,1707,763.6,1403,1517,1530,1578,1594,0
"2009-03-29 12:00:00",451,1.271,339.2,50.73,1.473,20.11,39.68567,13.84,783.2,0.901,1.594352,0.207,3.111,4.197,339.8,26.94,-0.563,21.51,3.377,2.236,1863,2057,2101,1208,1616,1708,760.7,1403,1521,1529,1577,1592,0
"2009-03-29 13:00:00",452,1.485,339.8,51.42,0.676,21.64,39.65692,13.15,783.6,0.916,1.622164,0.206,3.129,5.162,336.5,25.45,-1.376,24.48,2.485,4.766,1862,2055,2099,1209,1615,1706,763.4,1397,1518,1536,1584,1600,0
"2009-03-29 14:00:00",453,1.501,353.4,54.15,0.18,24.72,39.63578,13.16,783.6,0.859,1.520351,0.191,2.942,4.791,345.7,30.42,-1.673,26.97,2.145,6.617,1863,2054,2099,1208,1613,1703,760.9,1403,1513,1537,1585,1601,0
